n,n_pos,n_neg,mcc,auc_roc,pr_auc,balanced_acc,f1,gmean,sensitivity,specificity,TP,TN,FP,FN,model,revision,threshold,train_size,precision,npv
14,8,6,0.5594309277855158,0.8333333333333334,0.8802579365079366,0.7708333333333333,0.8235294117647058,0.7637626158259733,0.875,0.6667,7,4,2,1,RandomForest,906,0.247,1951,0.7778,0.8
14,8,6,0.5594309277855158,0.8541666666666667,0.8951388888888889,0.7708333333333333,0.8235294117647058,0.7637626158259733,0.875,0.6667,7,4,2,1,LightGBM,906,0.214,1951,0.7778,0.8
14,8,6,0.5594309277855158,0.8333333333333334,0.8802579365079366,0.7708333333333333,0.8235294117647058,0.7637626158259733,0.875,0.6667,7,4,2,1,XGBoost,906,0.165,1951,0.7778,0.8
14,8,6,0.5594309277855158,0.8541666666666667,0.8951388888888889,0.7708333333333333,0.8235294117647058,0.7637626158259733,0.875,0.6667,7,4,2,1,CatBoost,906,0.231,1951,0.7778,0.8
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,907,0.508,1965,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,907,0.329,1965,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,907,0.312,1965,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,907,0.443,1965,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,908,0.508,1967,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,908,0.329,1967,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,908,0.312,1967,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,908,0.443,1967,,
5,0,5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,909,0.508,1968,,
5,0,5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,909,0.329,1968,,
5,0,5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,909,0.524,1968,,
5,0,5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,909,0.443,1968,,
6,4,2,0.7071067811865476,1.0,1.0,0.875,0.8571428571428571,0.8660254037844386,0.75,1.0,3,2,0,1,RandomForest,916,0.508,1973,1.0,0.6667
6,4,2,0.5,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,0.5,1.0,2,2,0,2,LightGBM,916,0.329,1973,1.0,0.5
6,4,2,0.5,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,0.5,1.0,2,2,0,2,XGBoost,916,0.541,1973,1.0,0.5
6,4,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2,0,0,CatBoost,916,0.247,1973,1.0,1.0
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,920,0.394,1979,,
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,920,0.9,1979,,
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,920,0.492,1979,,
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,920,0.247,1979,,
6,3,3,0.0,0.7777777777777778,0.8666666666666667,0.5,0.6666666666666666,0.0,1.0,0.0,3,0,3,0,RandomForest,921,0.394,1982,0.5,0.0
6,3,3,0.0,0.7777777777777778,0.8666666666666667,0.5,0.0,0.0,0.0,1.0,0,3,0,3,LightGBM,921,0.9,1982,0.0,0.5
6,3,3,0.7071067811865476,0.888888888888889,0.9166666666666665,0.8333333333333333,0.8,0.816496580927726,0.6667,1.0,2,3,0,1,XGBoost,921,0.492,1982,1.0,0.75
6,3,3,0.0,0.3333333333333333,0.6333333333333333,0.5,0.6666666666666666,0.0,1.0,0.0,3,0,3,0,CatBoost,921,0.247,1982,0.5,0.0
5,2,3,0.0,0.16666666666666669,0.3666666666666667,0.5,0.5714285714285714,0.0,1.0,0.0,2,0,3,0,RandomForest,923,0.573,1988,0.4,0.0
5,2,3,0.16666666666666666,0.6666666666666667,0.75,0.5833333333333333,0.5,0.5773502691896257,0.5,0.6667,1,2,1,1,LightGBM,923,0.9,1988,0.5,0.6667
5,2,3,0.0,1.0,1.0,0.5,0.5714285714285714,0.0,1.0,0.0,2,0,3,0,XGBoost,923,0.492,1988,0.4,0.0
5,2,3,0.0,0.33333333333333337,0.41666666666666663,0.5,0.5714285714285714,0.0,1.0,0.0,2,0,3,0,CatBoost,923,0.247,1988,0.4,0.0
20,20,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,924,0.573,1993,,
20,20,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,924,0.312,1993,,
20,20,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,924,0.9,1993,,
20,20,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,924,0.247,1993,,
13,12,1,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,12,1,0,0,RandomForest,925,0.606,2013,1.0,1.0
13,12,1,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,12,1,0,0,LightGBM,925,0.312,2013,1.0,1.0
13,12,1,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,12,1,0,0,XGBoost,925,0.492,2013,1.0,1.0
13,12,1,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,12,1,0,0,CatBoost,925,0.247,2013,1.0,1.0
3,2,1,0.5,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,0.5,1.0,1,1,0,1,RandomForest,926,0.606,2026,1.0,0.5
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,LightGBM,926,0.541,2026,1.0,1.0
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,XGBoost,926,0.492,2026,1.0,1.0
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,CatBoost,926,0.524,2026,1.0,1.0
86,36,50,0.5929566958030267,0.9438888888888889,0.9229776791362804,0.7538888888888888,0.6785714285714286,0.7191816336797139,0.5278,0.98,19,49,1,17,RandomForest,930,0.606,2029,0.95,0.7424
86,36,50,0.49907359926192707,0.8766666666666667,0.836202778592438,0.7238888888888889,0.6440677966101694,0.6968181653455624,0.5278,0.92,19,46,4,17,LightGBM,930,0.541,2029,0.8261,0.7302
86,36,50,0.5673387784610737,0.9038888888888889,0.8763593237801852,0.7694444444444444,0.71875,0.758287544405155,0.6389,0.9,23,45,5,13,XGBoost,930,0.492,2029,0.8214,0.7759
86,36,50,0.546835906096812,0.8883333333333333,0.8712196873505187,0.7516666666666667,0.6885245901639344,0.7325753658611971,0.5833,0.92,21,46,4,15,CatBoost,930,0.524,2029,0.84,0.7541
44,33,11,0.5636018619766345,0.859504132231405,0.9494061315700628,0.7727272727272727,0.8955223880597015,0.7606000241218869,0.9091,0.6364,30,7,4,3,RandomForest,932,0.198,2115,0.8824,0.7
44,33,11,0.5636018619766345,0.8842975206611571,0.9568674450782214,0.7727272727272727,0.8955223880597015,0.7606000241218869,0.9091,0.6364,30,7,4,3,LightGBM,932,0.182,2115,0.8824,0.7
44,33,11,0.5636018619766345,0.8815426997245178,0.954465046273431,0.7727272727272727,0.8955223880597015,0.7606000241218869,0.9091,0.6364,30,7,4,3,XGBoost,932,0.394,2115,0.8824,0.7
44,33,11,0.5636018619766345,0.9201101928374655,0.9739077151080807,0.7727272727272727,0.8955223880597015,0.7606000241218869,0.9091,0.6364,30,7,4,3,CatBoost,932,0.198,2115,0.8824,0.7
125,109,16,0.6417179742717445,0.849197247706422,0.9709023947937429,0.7720756880733946,0.9596412556053812,0.7430874101225029,0.9817,0.5625,107,9,7,2,RandomForest,933,0.198,2159,0.9386,0.8182
125,109,16,0.6067063754777127,0.8279816513761468,0.9654306344806964,0.7674885321100917,0.954954954954955,0.7396068878964374,0.9725,0.5625,106,9,7,3,LightGBM,933,0.149,2159,0.9381,0.75
125,109,16,0.5116250152754154,0.856651376146789,0.9726334423958594,0.8107798165137614,0.9134615384615384,0.8084984383229458,0.8716,0.75,95,12,4,14,XGBoost,933,0.492,2159,0.9596,0.4615
125,109,16,0.3714840652130976,0.8572247706422018,0.9743714248646036,0.7557339449541285,0.8469387755102041,0.7557121921943516,0.7615,0.75,83,12,4,26,CatBoost,933,0.573,2159,0.954,0.3158
201,170,31,0.6558597809989332,0.9497153700189753,0.9901400031931431,0.8898481973434536,0.9254658385093167,0.8897476349448438,0.8765,0.9032,149,28,3,21,RandomForest,943,0.492,2284,0.9803,0.5714
201,170,31,0.5793105676194301,0.9417457305502845,0.9879434015020171,0.8633776091081593,0.8945686900958466,0.8624575450871763,0.8235,0.9032,140,28,3,30,LightGBM,943,0.41,2284,0.979,0.4828
201,170,31,0.594416162724785,0.9603415559772295,0.9924172821200211,0.8765654648956356,0.8938906752411575,0.8745831210774789,0.8176,0.9355,139,29,2,31,XGBoost,943,0.476,2284,0.9858,0.4833
201,170,31,0.6510661614670368,0.9537001897533207,0.9906685034942475,0.8971537001897533,0.9182389937106918,0.896334513322061,0.8588,0.9355,146,29,2,24,CatBoost,943,0.427,2284,0.9865,0.5472
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,949,0.214,2485,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,949,0.1,2485,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,949,0.231,2485,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,949,0.182,2485,,
13,7,6,0.7200822998230956,1.0,1.0,0.8333333333333333,0.875,0.816496580927726,1.0,0.6667,7,4,2,0,RandomForest,950,0.214,2487,0.7778,1.0
13,7,6,0.7200822998230956,1.0,1.0,0.8333333333333333,0.875,0.816496580927726,1.0,0.6667,7,4,2,0,LightGBM,950,0.198,2487,0.7778,1.0
13,7,6,0.7200822998230956,1.0,1.0,0.8333333333333333,0.875,0.816496580927726,1.0,0.6667,7,4,2,0,XGBoost,950,0.231,2487,0.7778,1.0
13,7,6,0.7200822998230956,1.0,1.0,0.8333333333333333,0.875,0.816496580927726,1.0,0.6667,7,4,2,0,CatBoost,950,0.214,2487,0.7778,1.0
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,952,0.214,2500,,
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,952,0.198,2500,,
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,952,0.231,2500,,
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,952,0.214,2500,,
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,RandomForest,953,0.214,2504,1.0,1.0
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,LightGBM,953,0.296,2504,1.0,1.0
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,XGBoost,953,0.231,2504,1.0,1.0
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,CatBoost,953,0.378,2504,1.0,1.0
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,967,0.165,2507,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,967,0.296,2507,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,967,0.231,2507,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,967,0.378,2507,,
25,12,13,0.28205128205128205,0.75,0.8081938693351737,0.641025641025641,0.64,0.6405126152203485,0.6667,0.6154,8,8,5,4,RandomForest,968,0.671,2509,0.6154,0.6667
25,12,13,0.16497113257747745,0.7051282051282052,0.7631175268323606,0.5705128205128205,0.6451612903225806,0.5063696835418333,0.8333,0.3077,10,4,9,2,LightGBM,968,0.296,2509,0.5263,0.6667
25,12,13,0.24251094575618398,0.7435897435897435,0.7907004830917874,0.608974358974359,0.6666666666666666,0.5661385170722979,0.8333,0.3846,10,5,8,2,XGBoost,968,0.508,2509,0.5556,0.7143
25,12,13,0.16497113257747745,0.7628205128205129,0.8243100380248718,0.5705128205128205,0.6451612903225806,0.5063696835418333,0.8333,0.3077,10,4,9,2,CatBoost,968,0.378,2509,0.5263,0.6667
24,20,4,-0.4662524041201569,0.6625,0.8598786967340104,0.375,0.0,0.0,0.0,0.75,0,3,1,20,RandomForest,969,0.786,2534,0.0,0.1304
24,20,4,-0.4662524041201569,0.6,0.8455298548611916,0.375,0.0,0.0,0.0,0.75,0,3,1,20,LightGBM,969,0.835,2534,0.0,0.1304
24,20,4,-0.1,0.7,0.8659419360309454,0.45,0.25,0.33541019662496846,0.15,0.75,3,3,1,17,XGBoost,969,0.671,2534,0.75,0.15
24,20,4,-0.1,0.6875,0.8641361059914197,0.45,0.25,0.33541019662496846,0.15,0.75,3,3,1,17,CatBoost,969,0.704,2534,0.75,0.15
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,970,0.704,2558,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,970,0.165,2558,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,970,0.263,2558,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,970,0.1,2558,,
7,2,5,0.7302967433402214,0.8,0.5833333333333333,0.9,0.8,0.8944271909999159,1.0,0.8,2,4,1,0,RandomForest,972,0.704,2560,0.6667,1.0
7,2,5,0.2581988897471611,0.8,0.5833333333333333,0.6,0.5,0.4472135954999579,1.0,0.2,2,1,4,0,LightGBM,972,0.165,2560,0.3333,1.0
7,2,5,0.5477225575051661,0.8,0.5833333333333333,0.8,0.6666666666666666,0.7745966692414834,1.0,0.6,2,3,2,0,XGBoost,972,0.263,2560,0.5,1.0
7,2,5,0.2581988897471611,0.8,0.5833333333333333,0.6,0.5,0.4472135954999579,1.0,0.2,2,1,4,0,CatBoost,972,0.1,2560,0.3333,1.0
23,14,9,0.3678836036909795,0.7857142857142857,0.8447658317406217,0.6428571428571428,0.4444444444444444,0.5345224838248488,0.2857,1.0,4,9,0,10,RandomForest,1008,0.704,2567,1.0,0.4737
23,14,9,0.1640825308284734,0.746031746031746,0.8194514635691106,0.5833333333333333,0.5833333333333334,0.5773502691896257,0.5,0.6667,7,6,3,7,LightGBM,1008,0.476,2567,0.7,0.4615
23,14,9,0.1953363462243731,0.7777777777777778,0.8567966580571622,0.5992063492063493,0.6666666666666666,0.5976143046671969,0.6429,0.5556,9,5,4,5,XGBoost,1008,0.345,2567,0.6923,0.5
23,14,9,0.3367175148507369,0.7936507936507937,0.8441050681099334,0.6587301587301587,0.5714285714285714,0.6172133998483676,0.4286,0.8889,6,8,1,8,CatBoost,1008,0.639,2567,0.8571,0.5
9,6,3,0.5,0.7777777777777778,0.9166666666666666,0.6666666666666666,0.8571428571428571,0.5773502691896257,1.0,0.3333,6,1,2,0,RandomForest,1009,0.165,2590,0.75,1.0
9,6,3,0.5,0.5555555555555556,0.7166666666666667,0.6666666666666666,0.8571428571428571,0.5773502691896257,1.0,0.3333,6,1,2,0,LightGBM,1009,0.1,2590,0.75,1.0
9,6,3,0.5,0.6111111111111112,0.7999999999999999,0.6666666666666666,0.8571428571428571,0.5773502691896257,1.0,0.3333,6,1,2,0,XGBoost,1009,0.361,2590,0.75,1.0
9,6,3,0.5,0.6111111111111112,0.8166666666666667,0.6666666666666666,0.8571428571428571,0.5773502691896257,1.0,0.3333,6,1,2,0,CatBoost,1009,0.361,2590,0.75,1.0
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,1010,0.165,2599,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,1010,0.1,2599,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,1010,0.263,2599,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,1010,0.133,2599,,
18,13,5,0.570087712549569,0.7076923076923076,0.8598786896863819,0.7,0.896551724137931,0.6324555320336759,1.0,0.4,13,2,3,0,RandomForest,1045,0.165,2600,0.8125,1.0
18,13,5,0.39107694443752145,0.6153846153846154,0.8029462869960606,0.6,0.8666666666666667,0.4472135954999579,1.0,0.2,13,1,4,0,LightGBM,1045,0.1,2600,0.7647,1.0
18,13,5,0.570087712549569,0.6615384615384615,0.8333016342631727,0.7,0.896551724137931,0.6324555320336759,1.0,0.4,13,2,3,0,XGBoost,1045,0.263,2600,0.8125,1.0
18,13,5,0.26856632724128343,0.6615384615384616,0.802003231810924,0.6461538461538461,0.75,0.6445033866354896,0.6923,0.6,9,3,2,4,CatBoost,1045,0.361,2600,0.8182,0.4286
26,19,7,0.46217116665408475,0.8947368421052632,0.9603796151324149,0.68796992481203,0.8780487804878049,0.6371930928643098,0.9474,0.4286,18,3,4,1,RandomForest,1048,0.165,2618,0.8182,0.75
26,19,7,0.3638714534805853,0.8421052631578947,0.9346624937333643,0.6616541353383458,0.85,0.6192403787032474,0.8947,0.4286,17,3,4,2,LightGBM,1048,0.1,2618,0.8095,0.6
26,19,7,0.46217116665408475,0.7293233082706767,0.8578625040321202,0.68796992481203,0.8780487804878049,0.6371930928643098,0.9474,0.4286,18,3,4,1,XGBoost,1048,0.149,2618,0.8182,0.75
26,19,7,0.46217116665408475,0.8571428571428572,0.94397932499292,0.68796992481203,0.8780487804878049,0.6371930928643098,0.9474,0.4286,18,3,4,1,CatBoost,1048,0.182,2618,0.8182,0.75
7,1,6,-0.2581988897471611,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6667,0,4,2,1,RandomForest,1062,0.427,2644,0.0,0.8
7,1,6,0.6454972243679028,1.0,1.0,0.9166666666666667,0.6666666666666666,0.9128709291752769,1.0,0.8333,1,5,1,0,LightGBM,1062,0.361,2644,0.5,1.0
7,1,6,0.2581988897471611,0.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5773502691896257,1.0,0.3333,1,2,4,0,XGBoost,1062,0.149,2644,0.2,1.0
7,1,6,0.47140452079103173,1.0,1.0,0.8333333333333333,0.5,0.816496580927726,1.0,0.6667,1,4,2,0,CatBoost,1062,0.198,2644,0.3333,1.0
6,2,4,0.5,0.75,0.6666666666666666,0.75,0.6666666666666666,0.7071067811865476,1.0,0.5,2,2,2,0,RandomForest,1070,0.28,2651,0.5,1.0
6,2,4,0.5,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,1.0,0.5,2,2,2,0,LightGBM,1070,0.329,2651,0.5,1.0
6,2,4,0.5,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,1.0,0.5,2,2,2,0,XGBoost,1070,0.198,2651,0.5,1.0
6,2,4,0.5,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,1.0,0.5,2,2,2,0,CatBoost,1070,0.198,2651,0.5,1.0
4,4,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,1071,0.28,2657,,
4,4,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,1071,0.459,2657,,
4,4,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,1071,0.198,2657,,
4,4,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,1071,0.198,2657,,
20,11,9,0.502518907629606,0.6464646464646464,0.7194805194805195,0.7525252525252526,0.7619047619047619,0.7521014330903549,0.7273,0.7778,8,7,2,3,RandomForest,1105,0.459,2661,0.8,0.7
20,11,9,0.32824397594488725,0.7373737373737373,0.8094877344877345,0.6616161616161615,0.631578947368421,0.6513389472789296,0.5455,0.7778,6,7,2,5,LightGBM,1105,0.459,2661,0.75,0.5833
20,11,9,-0.0316069770620507,0.6262626262626263,0.7369024773893899,0.48484848484848486,0.5833333333333334,0.4605661864718383,0.6364,0.3333,7,3,6,4,XGBoost,1105,0.198,2661,0.5385,0.4286
20,11,9,0.15352206215727945,0.6868686868686869,0.7796878560036455,0.5707070707070707,0.47058823529411764,0.5318160234783105,0.3636,0.7778,4,7,2,7,CatBoost,1105,0.557,2661,0.6667,0.5
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,1110,0.28,2681,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,1110,0.476,2681,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,1110,0.492,2681,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,1110,0.59,2681,,
19,12,7,0.408491223118783,0.8571428571428571,0.931045751633987,0.6726190476190476,0.8148148148148148,0.6267831705280087,0.9167,0.4286,11,3,4,1,RandomForest,1111,0.28,2682,0.7333,0.75
19,12,7,0.5060480768510598,0.8214285714285714,0.8813466625966626,0.7619047619047619,0.7619047619047619,0.7559289460184544,0.6667,0.8571,8,6,1,4,LightGBM,1111,0.476,2682,0.8889,0.6
19,12,7,0.32142857142857145,0.8452380952380952,0.9257038712921066,0.6607142857142857,0.75,0.6546536707079771,0.75,0.5714,9,4,3,3,XGBoost,1111,0.492,2682,0.75,0.5714
19,12,7,0.5865557254410011,0.869047619047619,0.9354108309990663,0.8035714285714286,0.8181818181818182,0.8017837257372731,0.75,0.8571,9,6,1,3,CatBoost,1111,0.59,2682,0.9,0.6667
347,310,37,0.5444977248477672,0.8995640802092415,0.9844036320107044,0.863077593722755,0.9175257731958762,0.8630757431698134,0.8613,0.8649,267,32,5,43,RandomForest,1112,0.459,2701,0.9816,0.4267
347,310,37,0.45840787816312656,0.8831734960767218,0.9824555948306651,0.8041848299912816,0.9056603773584906,0.8027850388848605,0.8516,0.7568,264,28,9,46,LightGBM,1112,0.296,2701,0.967,0.3784
347,310,37,0.30501749228835895,0.890671316477768,0.983800866309831,0.7459459459459459,0.744,0.7315293125604299,0.6,0.8919,186,33,4,124,XGBoost,1112,0.753,2701,0.9789,0.2102
347,310,37,0.49599118350852955,0.8950305143853532,0.9839106460006113,0.8241499564080209,0.9146757679180887,0.8231608122080479,0.8645,0.7838,268,29,8,42,CatBoost,1112,0.329,2701,0.971,0.4085
18,13,5,0.8618916073713346,1.0,1.0,0.9,0.9629629629629629,0.8944271909999159,1.0,0.8,13,4,1,0,RandomForest,1114,0.41,3048,0.9286,1.0
18,13,5,0.5547001962252291,0.9692307692307693,0.9885883347421809,0.8076923076923077,0.7619047619047619,0.7844645405527362,0.6154,1.0,8,5,0,5,LightGBM,1114,0.557,3048,1.0,0.5
18,13,5,0.6201736729460423,0.9384615384615385,0.9751850713389176,0.8461538461538461,0.8181818181818182,0.8320502943378437,0.6923,1.0,9,5,0,4,XGBoost,1114,0.492,3048,1.0,0.5556
18,13,5,0.6933752452815364,1.0,1.0,0.8846153846153846,0.8695652173913043,0.8770580193070292,0.7692,1.0,10,5,0,3,CatBoost,1114,0.394,3048,1.0,0.625
22,16,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16,6,0,0,RandomForest,1117,0.443,3066,1.0,1.0
22,16,6,0.6488856845230502,1.0,1.0,0.75,0.9142857142857143,0.7071067811865476,1.0,0.5,16,3,3,0,LightGBM,1117,0.116,3066,0.8421,1.0
22,16,6,0.6488856845230502,1.0,1.0,0.75,0.9142857142857143,0.7071067811865476,1.0,0.5,16,3,3,0,XGBoost,1117,0.133,3066,0.8421,1.0
22,16,6,0.8856148855400954,1.0,1.0,0.9166666666666667,0.9696969696969697,0.9128709291752769,1.0,0.8333,16,5,1,0,CatBoost,1117,0.247,3066,0.9412,1.0
88,76,12,0.4746367744275374,0.8300438596491229,0.969489067701569,0.6600877192982456,0.9433962264150944,0.5735393346764044,0.9868,0.3333,75,4,8,1,RandomForest,1118,0.231,3088,0.9036,0.8
88,76,12,0.47278897170376755,0.7631578947368421,0.9428130273255154,0.625,0.9440993788819876,0.5,1.0,0.25,76,3,9,0,LightGBM,1118,0.116,3088,0.8941,1.0
88,76,12,0.383779652542219,0.8004385964912281,0.9615543581261164,0.5833333333333334,0.9382716049382716,0.408248290463863,1.0,0.1667,76,2,10,0,XGBoost,1118,0.182,3088,0.8837,1.0
88,76,12,0.4180017122750109,0.8059210526315789,0.9628803502334375,0.6535087719298246,0.9367088607594937,0.5697029081098076,0.9737,0.3333,74,4,8,2,CatBoost,1118,0.28,3088,0.9024,0.6667
14,12,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,2,0,0,RandomForest,1119,0.459,3176,1.0,1.0
14,12,2,0.0,1.0,1.0,0.5,0.9230769230769231,0.0,1.0,0.0,12,0,2,0,LightGBM,1119,0.1,3176,0.8571,0.0
14,12,2,0.0,1.0,1.0,0.5,0.9230769230769231,0.0,1.0,0.0,12,0,2,0,XGBoost,1119,0.1,3176,0.8571,0.0
14,12,2,0.0,1.0,1.0,0.5,0.9230769230769231,0.0,1.0,0.0,12,0,2,0,CatBoost,1119,0.1,3176,0.8571,0.0
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,1121,0.459,3190,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,1121,0.116,3190,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,1121,0.116,3190,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,1121,0.41,3190,,
4,4,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,1122,0.459,3191,,
4,4,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,1122,0.116,3191,,
4,4,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,1122,0.116,3191,,
4,4,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,1122,0.41,3191,,
5,2,3,0.6123724356957946,0.6666666666666667,0.75,0.75,0.6666666666666666,0.7071067811865476,0.5,1.0,1,3,0,1,RandomForest,1123,0.459,3195,1.0,0.75
5,2,3,0.4082482904638631,0.6666666666666667,0.75,0.6666666666666666,0.6666666666666666,0.5773502691896257,1.0,0.3333,2,1,2,0,LightGBM,1123,0.116,3195,0.5,1.0
