revision,gcid1,gcid2,classId,sameFile,same_folder,file_distance,distance_bucket,dep_label,depth,similarity,filepath1,filepath2,folder1,folder2
7,153,181,43,0,1,1,1,0,1,70,,dnsResolver.java,,
7,155,181,43,0,1,1,1,0,1,70,,dnsResolver.java,,
7,161,181,43,0,1,4,4+,0,4,70,,dnsResolver.java,,
7,162,181,43,0,1,1,1,0,1,70,,dnsResolver.java,,
7,181,253,43,0,1,1,1,0,1,100,dnsResolver.java,,,
7,111,284,45,0,1,1,1,0,1,100,,dnsResolver.java,,
7,111,285,45,0,1,4,4+,0,4,100,,SimpleResolver.java,,
7,111,286,45,0,1,1,1,0,1,100,,SimpleResolver.java,,
7,111,287,45,0,1,4,4+,0,4,100,,Resolver.java,,
7,111,288,45,0,1,4,4+,0,4,100,,dnsResolver.java,,
7,111,289,45,0,1,1,1,0,1,100,,Resolver.java,,
7,114,284,45,0,1,4,4+,0,4,100,,dnsResolver.java,,
7,114,285,45,0,1,1,1,0,1,100,,SimpleResolver.java,,
7,114,286,45,0,1,4,4+,0,4,100,,SimpleResolver.java,,
7,114,287,45,0,1,1,1,0,1,100,,Resolver.java,,
7,114,288,45,0,1,1,1,0,1,100,,dnsResolver.java,,
7,114,289,45,0,1,4,4+,0,4,100,,Resolver.java,,
7,228,284,45,0,1,1,1,0,1,83,,dnsResolver.java,,
7,228,285,45,0,1,4,4+,0,4,83,,SimpleResolver.java,,
7,228,286,45,0,1,1,1,0,1,83,,SimpleResolver.java,,
7,228,287,45,0,1,4,4+,0,4,83,,Resolver.java,,
7,228,288,45,0,1,4,4+,0,4,83,,dnsResolver.java,,
7,228,289,45,0,1,1,1,0,1,83,,Resolver.java,,
7,284,285,45,0,1,4,4+,1,4,100,dnsResolver.java,SimpleResolver.java,,
7,284,286,45,0,1,1,1,1,1,100,dnsResolver.java,SimpleResolver.java,,
7,284,287,45,0,1,4,4+,1,4,100,dnsResolver.java,Resolver.java,,
7,284,288,45,1,1,4,4+,1,4,100,dnsResolver.java,dnsResolver.java,,
7,284,289,45,0,1,1,1,1,1,100,dnsResolver.java,Resolver.java,,
