revision,gcid,actual_label,pred_label,pred_proba,correct,threshold,nlines,totalChanges,totalUnchanged,stabilityIndex,changeProneness,lifespan,activePairs,meanWCS,maxWCS,minWCS,stronglyCoupledPairs,decoupledPairs,churn,distinctAuthors,majorAuthorProp,minorAuthorCount,pair_count_alive,max_co_change_count,sum_co_change_count,max_own_independent,sum_own_independent,mean_coupling_trend,min_coupling_trend,min_last_co_change_age,min_last_solo_change_age,mean_similarity,max_similarity,frac_same_file,mean_depth,mean_wcs_recent,max_wcs_recent,min_wcs_recent,max_solo_after_last_cochange,frac_is_spcp,class_size,mean_class_size,mean_same_author,mean_ir_decay_h10,mean_ir_decay_h20,mean_ir_decay_h30,mean_ir_decay_h50,mean_ir_decay_h75,mean_cs_decay_h10,mean_cs_decay_h20,mean_cs_decay_h30,mean_cs_decay_h50,mean_cs_decay_h75,mean_spcp_decay_h10,mean_spcp_decay_h20,mean_spcp_decay_h30,mean_spcp_decay_h50,mean_spcp_decay_h75
745,356,1,1.0,0.9987,1.0,0.476,10.0,12.0,261.0,0.956,0.044,272.0,49.0,0.1886,0.8761,0.0,10.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,397,1,1.0,0.9994,1.0,0.476,5.0,8.0,105.0,0.9292,0.0708,112.0,35.0,0.1743,1.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5075,0.5075,0.0,1.0,71.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,426,0,0.0,0.0056,1.0,0.476,7.0,3.0,7.0,0.7,0.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,627,1,0.0,0.2636,0.0,0.476,5.0,2.0,1.0,0.3333,0.6667,2.0,35.0,0.0191,0.6668,0.0,1.0,34.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,2.0,69.0,0.014499999999999999,0.0,0.0,0.0,72.65714285714286,100.0,0.37142857142857144,0.6285714285714286,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,628,1,1.0,0.9211,1.0,0.476,5.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0286,1.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9999.0,0.0,71.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,271,0,0.0,0.0818,1.0,0.476,8.0,2.0,7.0,0.7778,0.2222,8.0,1.0,0.5597,0.5597,0.5597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,476,1,1.0,0.985,1.0,0.443,10.0,1.0,4.0,0.6667,0.1667,5.0,47.0,0.1277,1.0,0.0,6.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,477,1,1.0,0.9942,1.0,0.443,10.0,1.0,17.0,0.8947,0.0526,18.0,49.0,0.1342,1.0,0.0,9.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,478,1,1.0,0.9942,1.0,0.443,10.0,1.0,17.0,0.8947,0.0526,18.0,49.0,0.1342,1.0,0.0,9.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,479,1,1.0,0.9942,1.0,0.443,10.0,1.0,17.0,0.8947,0.0526,18.0,49.0,0.1342,1.0,0.0,9.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,480,1,1.0,0.9942,1.0,0.443,10.0,1.0,17.0,0.8947,0.0526,18.0,49.0,0.1342,1.0,0.0,9.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,481,1,1.0,0.9937,1.0,0.443,10.0,1.0,17.0,0.8947,0.0526,18.0,49.0,0.159,1.0,0.0,9.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,485,1,1.0,0.9893,1.0,0.443,10.0,2.0,16.0,0.8421,0.1053,18.0,49.0,0.159,1.0,0.0,9.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,488,1,1.0,0.9893,1.0,0.443,10.0,2.0,16.0,0.8421,0.1053,18.0,49.0,0.159,1.0,0.0,9.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,489,1,1.0,0.9893,1.0,0.443,10.0,2.0,16.0,0.8421,0.1053,18.0,49.0,0.159,1.0,0.0,9.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,490,1,1.0,0.9893,1.0,0.443,10.0,2.0,16.0,0.8421,0.1053,18.0,49.0,0.159,1.0,0.0,9.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,506,1,1.0,0.9945,1.0,0.443,5.0,1.0,17.0,0.8947,0.0526,18.0,32.0,0.1124,1.0,0.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,507,1,1.0,0.9945,1.0,0.443,5.0,1.0,17.0,0.8947,0.0526,18.0,32.0,0.1124,1.0,0.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,508,1,1.0,0.9945,1.0,0.443,5.0,1.0,17.0,0.8947,0.0526,18.0,32.0,0.1124,1.0,0.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,509,1,1.0,0.9645,1.0,0.443,5.0,2.0,16.0,0.8421,0.1053,18.0,32.0,0.0745,0.5963,0.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,514,1,0.0,0.3454,0.0,0.443,12.0,1.0,17.0,0.8947,0.0526,18.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,516,1,1.0,0.9945,1.0,0.443,5.0,1.0,17.0,0.8947,0.0526,18.0,32.0,0.1124,1.0,0.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,537,1,0.0,0.0315,0.0,0.443,5.0,1.0,7.0,0.875,0.125,7.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,310,1,0.0,0.087,0.0,0.443,10.0,5.0,233.0,0.9749,0.0209,238.0,49.0,0.2317,1.0,0.0,12.0,36.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,14.0,0.0,0.0,9999.0,0.0,70.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,311,1,1.0,0.5998,1.0,0.443,5.0,11.0,273.0,0.9579,0.0386,284.0,35.0,0.1859,0.8068,0.0,8.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,20.0,0.0,0.0,9999.0,0.0,71.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,314,1,1.0,0.4452,1.0,0.443,10.0,7.0,273.0,0.9681,0.0248,281.0,49.0,0.1381,0.6674,0.0,9.0,38.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,4.0,56.0,0.0,0.0,9999.0,0.0,70.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,319,1,0.0,0.1384,0.0,0.443,10.0,4.0,234.0,0.9791,0.0167,238.0,49.0,0.2318,1.0,0.0,12.0,36.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,14.0,0.0,0.0,9999.0,0.0,70.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,320,1,0.0,0.0628,0.0,0.443,10.0,7.0,272.0,0.9714,0.025,279.0,49.0,0.2062,1.0,0.0,11.0,38.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,42.0,0.0,0.0,9999.0,0.0,70.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,321,1,0.0,0.102,0.0,0.443,10.0,6.0,273.0,0.975,0.0214,279.0,49.0,0.1734,0.8729,0.0,9.0,38.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,28.0,0.0,0.0,9999.0,0.0,70.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,322,1,0.0,0.0628,0.0,0.443,10.0,7.0,272.0,0.9714,0.025,279.0,49.0,0.2062,1.0,0.0,11.0,38.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,42.0,0.0,0.0,9999.0,0.0,70.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,323,1,0.0,0.0628,0.0,0.443,10.0,7.0,272.0,0.9714,0.025,279.0,49.0,0.2062,1.0,0.0,11.0,38.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,42.0,0.0,0.0,9999.0,0.0,70.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,324,1,0.0,0.0628,0.0,0.443,10.0,7.0,272.0,0.9714,0.025,279.0,49.0,0.2062,1.0,0.0,11.0,38.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,42.0,0.0,0.0,9999.0,0.0,70.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,327,1,0.0,0.0628,0.0,0.443,10.0,7.0,272.0,0.9714,0.025,279.0,49.0,0.2062,1.0,0.0,11.0,38.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,42.0,0.0,0.0,9999.0,0.0,70.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,329,1,0.0,0.4241,0.0,0.443,10.0,8.0,271.0,0.9679,0.0286,279.0,49.0,0.1829,0.8747,0.0,9.0,38.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,4.0,56.0,0.0,0.0,9999.0,0.0,70.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,334,1,1.0,0.7989,1.0,0.443,5.0,13.0,271.0,0.9509,0.0456,284.0,35.0,0.2367,1.0,0.0,10.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,20.0,0.0,0.0,9999.0,0.0,71.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,335,1,1.0,0.7989,1.0,0.443,5.0,13.0,271.0,0.9509,0.0456,284.0,35.0,0.2367,1.0,0.0,10.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,20.0,0.0,0.0,9999.0,0.0,71.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,337,1,1.0,0.5039,1.0,0.443,10.0,5.0,279.0,0.9789,0.0175,284.0,49.0,0.0393,0.399,0.0,0.0,46.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,28.0,0.0,0.0,9999.0,0.0,70.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,343,1,1.0,0.8248,1.0,0.443,5.0,12.0,272.0,0.9544,0.0421,284.0,35.0,0.2157,1.0,0.0,7.0,23.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,15.0,0.0,0.0,9999.0,0.0,71.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,344,1,1.0,0.7549,1.0,0.443,5.0,13.0,271.0,0.9509,0.0456,284.0,35.0,0.2157,0.9999,0.0,7.0,23.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,15.0,0.0,0.0,9999.0,0.0,71.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,345,1,1.0,0.7989,1.0,0.443,5.0,13.0,271.0,0.9509,0.0456,284.0,35.0,0.2367,1.0,0.0,10.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,20.0,0.0,0.0,9999.0,0.0,71.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,346,1,1.0,0.8248,1.0,0.443,5.0,12.0,272.0,0.9544,0.0421,284.0,35.0,0.2157,1.0,0.0,7.0,23.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,15.0,0.0,0.0,9999.0,0.0,71.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,350,1,1.0,0.8809,1.0,0.443,5.0,12.0,267.0,0.9536,0.0429,279.0,33.0,0.2503,1.0,0.0,9.0,23.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,15.0,0.0,0.0,9999.0,0.0,71.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,351,1,1.0,0.826,1.0,0.443,24.0,7.0,272.0,0.9714,0.025,279.0,1.0,0.9756,0.9756,0.9756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,352,1,1.0,0.8454,1.0,0.443,24.0,6.0,272.0,0.9714,0.0214,279.0,1.0,0.9756,0.9756,0.9756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,353,1,1.0,0.8326,1.0,0.443,17.0,7.0,272.0,0.9714,0.025,279.0,1.0,0.9756,0.9756,0.9756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,354,1,1.0,0.8514,1.0,0.443,17.0,6.0,272.0,0.9714,0.0214,279.0,1.0,0.9756,0.9756,0.9756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,356,1,1.0,0.8821,1.0,0.443,10.0,13.0,265.0,0.9532,0.0468,277.0,49.0,0.1348,0.6073,0.0,8.0,37.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,4.0,56.0,0.0,0.0,9999.0,0.0,70.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,358,1,1.0,0.9915,1.0,0.443,10.0,4.0,153.0,0.5667,0.0148,269.0,49.0,0.2091,0.9703,0.0,11.0,35.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,28.0,0.0,0.0,9999.0,0.0,70.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,359,1,1.0,0.992,1.0,0.443,5.0,9.0,223.0,0.9612,0.0388,231.0,32.0,0.3337,1.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,9999.0,0.0,71.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,396,1,1.0,0.9954,1.0,0.443,5.0,7.0,104.0,0.9369,0.0631,110.0,33.0,0.2357,0.9447,0.0,9.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,15.0,0.0,0.0,9999.0,0.0,71.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,397,1,1.0,0.9983,1.0,0.443,5.0,9.0,107.0,0.9224,0.0776,115.0,35.0,0.1631,0.7558,0.0,5.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,25.0,0.0,0.0,9999.0,0.0,71.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,500,0,0.0,0.0067,1.0,0.443,23.0,3.0,56.0,0.9492,0.0508,58.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,9999.0,0.0,70.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,560,1,1.0,0.9877,1.0,0.443,5.0,1.0,0.0,0.0,1.0,0.0,32.0,0.3125,1.0,0.0,10.0,22.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,9999.0,0.0,71.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,627,1,1.0,0.9832,1.0,0.443,5.0,3.0,2.0,0.4,0.6,4.0,35.0,0.1023,0.7558,0.0,1.0,26.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,15.0,0.0,0.0,9999.0,0.0,71.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,628,1,1.0,0.9582,1.0,0.443,5.0,2.0,2.0,0.5,0.5,3.0,35.0,0.1337,0.6702,0.0,8.0,26.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,10.0,0.0,0.0,9999.0,0.0,71.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,631,1,1.0,0.8409,1.0,0.443,17.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,522,0,1.0,0.1027,0.0,0.1,8.0,3.0,46.0,0.92,0.06,49.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
