n,n_pos,n_neg,mcc,auc_roc,pr_auc,balanced_acc,f1,gmean,model,Revision,threshold,train_size
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,691,0.247,1761
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,691,0.214,1761
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,691,0.133,1761
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,691,0.198,1761
6,1,5,0.6324555320336759,1.0,1.0,0.9,0.6666666666666666,0.8944271909999159,RandomForest,692,0.247,1762
6,1,5,0.6324555320336759,1.0,1.0,0.9,0.6666666666666666,0.8944271909999159,LightGBM,692,0.214,1762
6,1,5,0.6324555320336759,1.0,1.0,0.9,0.6666666666666666,0.8944271909999159,XGBoost,692,0.133,1762
6,1,5,0.6324555320336759,1.0,1.0,0.9,0.6666666666666666,0.8944271909999159,CatBoost,692,0.198,1762
5,1,4,0.4082482904638631,1.0,1.0,0.75,0.5,0.7071067811865476,RandomForest,693,0.247,1768
5,1,4,0.6123724356957946,1.0,1.0,0.875,0.6666666666666666,0.8660254037844386,LightGBM,693,0.247,1768
5,1,4,0.4082482904638631,1.0,1.0,0.75,0.5,0.7071067811865476,XGBoost,693,0.133,1768
5,1,4,0.6123724356957946,1.0,1.0,0.875,0.6666666666666666,0.8660254037844386,CatBoost,693,0.198,1768
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,701,0.247,1773
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,701,0.247,1773
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,701,0.133,1773
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,701,0.198,1773
5,1,4,0.4082482904638631,1.0,1.0,0.75,0.5,0.7071067811865476,RandomForest,702,0.247,1775
5,1,4,-0.25,0.75,0.5,0.375,0.0,0.0,LightGBM,702,0.247,1775
5,1,4,0.4082482904638631,1.0,1.0,0.75,0.5,0.7071067811865476,XGBoost,702,0.133,1775
5,1,4,0.4082482904638631,1.0,1.0,0.75,0.5,0.7071067811865476,CatBoost,702,0.312,1775
4,1,3,0.5773502691896258,1.0,1.0,0.8333333333333333,0.6666666666666666,0.816496580927726,RandomForest,703,0.247,1780
4,1,3,0.5773502691896258,1.0,1.0,0.8333333333333333,0.6666666666666666,0.816496580927726,LightGBM,703,0.247,1780
4,1,3,0.5773502691896258,1.0,1.0,0.8333333333333333,0.6666666666666666,0.816496580927726,XGBoost,703,0.133,1780
4,1,3,0.5773502691896258,1.0,1.0,0.8333333333333333,0.6666666666666666,0.816496580927726,CatBoost,703,0.312,1780
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,705,0.247,1784
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,705,0.361,1784
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,705,0.133,1784
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,705,0.198,1784
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,706,0.247,1785
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,706,0.361,1785
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,706,0.133,1785
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,706,0.198,1785
5,1,4,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,707,0.247,1788
5,1,4,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,707,0.361,1788
5,1,4,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,707,0.133,1788
5,1,4,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,707,0.198,1788
4,1,3,0.0,0.0,0.25,0.5,0.0,0.0,RandomForest,709,0.247,1793
4,1,3,-0.3333333333333333,0.0,0.25,0.3333333333333333,0.0,0.0,LightGBM,709,0.361,1793
4,1,3,-0.5773502691896258,0.0,0.25,0.16666666666666666,0.0,0.0,XGBoost,709,0.133,1793
4,1,3,0.0,0.0,0.25,0.5,0.0,0.0,CatBoost,709,0.508,1793
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,710,0.247,1797
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,710,0.41,1797
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,710,0.312,1797
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,710,0.508,1797
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,711,0.247,1798
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,711,0.41,1798
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,711,0.312,1798
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,711,0.508,1798
2,2,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,712,0.247,1799
2,2,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,712,0.41,1799
2,2,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,712,0.312,1799
2,2,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,712,0.508,1799
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,713,0.247,1801
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,713,0.41,1801
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,713,0.214,1801
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,713,0.508,1801
5,1,4,0.0,1.0,1.0,0.5,0.0,0.0,RandomForest,714,0.247,1802
5,1,4,0.0,1.0,1.0,0.5,0.0,0.0,LightGBM,714,0.41,1802
5,1,4,0.0,1.0,1.0,0.5,0.0,0.0,XGBoost,714,0.312,1802
5,1,4,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,714,0.198,1802
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,715,0.247,1807
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,715,0.41,1807
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,715,0.198,1807
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,715,0.198,1807
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,716,0.247,1809
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,716,0.41,1809
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,716,0.198,1809
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,716,0.296,1809
2,2,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,717,0.247,1810
2,2,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,717,0.41,1810
2,2,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,717,0.524,1810
2,2,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,717,0.296,1810
4,1,3,0.5773502691896258,1.0,1.0,0.8333333333333333,0.6666666666666666,0.816496580927726,RandomForest,718,0.247,1812
4,1,3,0.0,0.33333333333333337,0.3333333333333333,0.5,0.0,0.0,LightGBM,718,0.41,1812
4,1,3,0.0,0.33333333333333337,0.3333333333333333,0.5,0.0,0.0,XGBoost,718,0.476,1812
4,1,3,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,718,0.296,1812
4,1,3,0.5773502691896258,1.0,1.0,0.8333333333333333,0.6666666666666666,0.816496580927726,RandomForest,720,0.247,1816
4,1,3,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,720,0.41,1816
4,1,3,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,720,0.476,1816
4,1,3,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,720,0.296,1816
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,721,0.296,1820
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,721,0.41,1820
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,721,0.476,1820
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,721,0.296,1820
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,722,0.296,1824
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,722,0.41,1824
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,722,0.476,1824
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,722,0.296,1824
5,1,4,0.6123724356957946,1.0,1.0,0.875,0.6666666666666666,0.8660254037844386,RandomForest,724,0.296,1827
5,1,4,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,724,0.41,1827
5,1,4,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,724,0.476,1827
5,1,4,0.6123724356957946,1.0,1.0,0.875,0.6666666666666666,0.8660254037844386,CatBoost,724,0.296,1827
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,725,0.296,1832
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,725,0.41,1832
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,725,0.476,1832
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,725,0.296,1832
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,727,0.296,1833
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,727,0.41,1833
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,727,0.476,1833
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,727,0.296,1833
21,3,18,0.4950737714883372,0.9444444444444444,0.8333333333333333,0.7777777777777777,0.5714285714285714,0.769800358919501,RandomForest,728,0.296,1835
21,3,18,0.4950737714883372,0.9444444444444445,0.8333333333333333,0.7777777777777777,0.5714285714285714,0.769800358919501,LightGBM,728,0.41,1835
21,3,18,0.4950737714883372,0.9259259259259259,0.8095238095238095,0.7777777777777777,0.5714285714285714,0.769800358919501,XGBoost,728,0.476,1835
21,3,18,0.4950737714883372,0.962962962962963,0.8666666666666667,0.7777777777777777,0.5714285714285714,0.769800358919501,CatBoost,728,0.296,1835
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,730,0.296,1856
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,730,0.41,1856
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,730,0.476,1856
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,730,0.296,1856
27,0,27,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,731,0.296,1860
27,0,27,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,731,0.41,1860
27,0,27,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,731,0.476,1860
27,0,27,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,731,0.296,1860
3,3,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,735,0.476,1887
3,3,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,735,0.753,1887
3,3,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,735,0.769,1887
3,3,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,735,0.9,1887
7,3,4,0.75,0.75,0.6388888888888888,0.875,0.8571428571428571,0.8660254037844386,RandomForest,736,0.443,1890
7,3,4,0.75,0.75,0.6388888888888888,0.875,0.8571428571428571,0.8660254037844386,LightGBM,736,0.476,1890
7,3,4,0.5477225575051661,0.75,0.6388888888888888,0.75,0.75,0.7071067811865476,XGBoost,736,0.476,1890
7,3,4,0.75,0.75,0.6388888888888888,0.875,0.8571428571428571,0.8660254037844386,CatBoost,736,0.9,1890
18,2,16,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,738,0.443,1897
18,2,16,0.6859943405700353,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,LightGBM,738,0.476,1897
18,2,16,-0.08574929257125441,0.9375,0.5833333333333333,0.46875,0.0,0.0,XGBoost,738,0.476,1897
18,2,16,0.0,1.0,1.0,0.5,0.0,0.0,CatBoost,738,0.9,1897
13,0,13,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,739,0.443,1915
13,0,13,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,739,0.639,1915
13,0,13,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,739,0.818,1915
13,0,13,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,739,0.524,1915
4,1,3,0.5773502691896258,1.0,1.0,0.8333333333333333,0.6666666666666666,0.816496580927726,RandomForest,740,0.443,1928
4,1,3,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,740,0.639,1928
4,1,3,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,740,0.818,1928
4,1,3,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,740,0.9,1928
11,1,10,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,742,0.443,1932
11,1,10,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,742,0.639,1932
11,1,10,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,742,0.818,1932
11,1,10,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,742,0.9,1932
5,1,4,0.4082482904638631,0.5,0.3333333333333333,0.75,0.5,0.7071067811865476,RandomForest,745,0.443,1943
5,1,4,0.4082482904638631,0.5,0.3333333333333333,0.75,0.5,0.7071067811865476,LightGBM,745,0.639,1943
5,1,4,0.4082482904638631,0.5,0.3333333333333333,0.75,0.5,0.7071067811865476,XGBoost,745,0.818,1943
5,1,4,-0.4082482904638631,0.5,0.3333333333333333,0.25,0.0,0.0,CatBoost,745,0.9,1943
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,748,0.443,1948
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,748,0.786,1948
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,748,0.818,1948
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,748,0.9,1948
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,749,0.443,1950
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,749,0.786,1950
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,749,0.818,1950
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,749,0.9,1950
10,1,9,0.408248290463863,0.6666666666666667,0.25,0.8333333333333333,0.4,0.816496580927726,RandomForest,754,0.443,1954
10,1,9,-0.21821789023599236,0.5555555555555556,0.2,0.3333333333333333,0.0,0.0,LightGBM,754,0.786,1954
10,1,9,-0.21821789023599236,0.6666666666666667,0.25,0.3333333333333333,0.0,0.0,XGBoost,754,0.818,1954
10,1,9,-0.21821789023599236,0.6666666666666667,0.25,0.3333333333333333,0.0,0.0,CatBoost,754,0.9,1954
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,756,0.443,1964
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,756,0.639,1964
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,756,0.884,1964
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,756,0.524,1964
4,3,1,-0.3333333333333333,0.6666666666666666,0.9166666666666665,0.3333333333333333,0.6666666666666666,0.0,RandomForest,757,0.443,1966
4,3,1,-0.5773502691896258,0.3333333333333333,0.8055555555555556,0.16666666666666666,0.4,0.0,LightGBM,757,0.639,1966
4,3,1,0.3333333333333333,0.6666666666666666,0.9166666666666665,0.6666666666666666,0.5,0.5773502691896257,XGBoost,757,0.884,1966
4,3,1,-0.3333333333333333,0.6666666666666666,0.9166666666666665,0.3333333333333333,0.6666666666666666,0.0,CatBoost,757,0.524,1966
14,1,13,0.2773500981126146,0.9230769230769231,0.5,0.7692307692307692,0.25,0.7337993857053428,RandomForest,758,0.443,1970
14,1,13,0.3721042037676254,0.7692307692307692,0.25,0.8461538461538461,0.3333333333333333,0.8320502943378437,LightGBM,758,0.476,1970
14,1,13,0.43852900965351466,0.7692307692307692,0.25,0.8846153846153846,0.4,0.8770580193070292,XGBoost,758,0.867,1970
14,1,13,0.32025630761017426,0.9230769230769231,0.5,0.8076923076923077,0.2857142857142857,0.7844645405527362,CatBoost,758,0.524,1970
6,1,5,0.4472135954999579,1.0,1.0,0.8,0.5,0.7745966692414834,RandomForest,761,0.443,1984
6,1,5,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,761,0.476,1984
6,1,5,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,761,0.867,1984
6,1,5,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,761,0.541,1984
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,762,0.443,1990
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,762,0.476,1990
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,762,0.867,1990
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,762,0.541,1990
13,1,12,0.5270462766947299,1.0,1.0,0.9166666666666667,0.5,0.9128709291752769,RandomForest,765,0.443,1992
13,1,12,0.67700320038633,1.0,1.0,0.9583333333333333,0.6666666666666666,0.9574271077563381,LightGBM,765,0.476,1992
13,1,12,0.67700320038633,1.0,1.0,0.9583333333333333,0.6666666666666666,0.9574271077563381,XGBoost,765,0.867,1992
13,1,12,0.5270462766947299,1.0,1.0,0.9166666666666667,0.5,0.9128709291752769,CatBoost,765,0.541,1992
5,0,5,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,766,0.443,2005
5,0,5,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,766,0.476,2005
5,0,5,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,766,0.867,2005
5,0,5,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,766,0.704,2005
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,768,0.443,2010
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,768,0.476,2010
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,768,0.867,2010
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,768,0.704,2010
11,3,8,0.769800358919501,1.0,1.0,0.8333333333333333,0.8,0.816496580927726,RandomForest,769,0.459,2012
11,3,8,0.5163977794943222,1.0,1.0,0.6666666666666666,0.5,0.5773502691896257,LightGBM,769,0.476,2012
11,3,8,0.5163977794943222,0.9583333333333334,0.9166666666666665,0.6666666666666666,0.5,0.5773502691896257,XGBoost,769,0.867,2012
11,3,8,0.5163977794943222,1.0,1.0,0.6666666666666666,0.5,0.5773502691896257,CatBoost,769,0.704,2012
2,1,1,0.0,0.0,0.5,0.5,0.0,0.0,RandomForest,770,0.459,2023
2,1,1,0.0,0.0,0.5,0.5,0.0,0.0,LightGBM,770,0.476,2023
2,1,1,0.0,0.0,0.5,0.5,0.0,0.0,XGBoost,770,0.867,2023
2,1,1,0.0,0.0,0.5,0.5,0.0,0.0,CatBoost,770,0.573,2023
23,1,22,0.6908492797077574,1.0,1.0,0.9772727272727273,0.6666666666666666,0.9770084209183945,RandomForest,773,0.459,2025
23,1,22,0.6908492797077574,1.0,1.0,0.9772727272727273,0.6666666666666666,0.9770084209183945,LightGBM,773,0.476,2025
23,1,22,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,773,0.867,2025
23,1,22,0.6908492797077574,1.0,1.0,0.9772727272727273,0.6666666666666666,0.9770084209183945,CatBoost,773,0.573,2025
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,774,0.459,2048
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,774,0.476,2048
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,774,0.867,2048
1,1,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,774,0.573,2048
5,0,5,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,776,0.459,2049
5,0,5,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,776,0.476,2049
5,0,5,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,776,0.867,2049
5,0,5,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,776,0.573,2049
5,3,2,0.6123724356957946,1.0,1.0,0.75,0.8571428571428571,0.7071067811865476,RandomForest,777,0.459,2054
5,3,2,0.6666666666666666,1.0,1.0,0.8333333333333333,0.8,0.816496580927726,LightGBM,777,0.476,2054
5,3,2,0.6666666666666666,1.0,1.0,0.8333333333333333,0.8,0.816496580927726,XGBoost,777,0.867,2054
5,3,2,0.6123724356957946,1.0,1.0,0.75,0.8571428571428571,0.7071067811865476,CatBoost,777,0.573,2054
21,3,18,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,781,0.655,2059
21,3,18,0.7302967433402215,0.9814814814814814,0.9166666666666665,0.9444444444444444,0.75,0.9428090415820634,LightGBM,781,0.476,2059
21,3,18,0.8416254115301732,0.9814814814814814,0.9166666666666665,0.9722222222222222,0.8571428571428571,0.97182531580755,XGBoost,781,0.867,2059
21,3,18,0.7302967433402215,1.0,1.0,0.9444444444444444,0.75,0.9428090415820634,CatBoost,781,0.704,2059
5,1,4,0.0,0.5,0.3333333333333333,0.5,0.0,0.0,RandomForest,784,0.655,2080
5,1,4,-0.25,0.75,0.5,0.375,0.0,0.0,LightGBM,784,0.394,2080
5,1,4,-0.25,0.75,0.5,0.375,0.0,0.0,XGBoost,784,0.867,2080
5,1,4,-0.25,0.25,0.25,0.375,0.0,0.0,CatBoost,784,0.573,2080
15,1,14,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,786,0.655,2085
15,1,14,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,786,0.361,2085
15,1,14,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,786,0.884,2085
15,1,14,1.0,1.0,1.0,1.0,1.0,1.0,CatBoost,786,0.704,2085
5,1,4,0.0,1.0,1.0,0.5,0.0,0.0,RandomForest,788,0.655,2100
5,1,4,0.0,1.0,1.0,0.5,0.0,0.0,LightGBM,788,0.786,2100
5,1,4,0.0,1.0,1.0,0.5,0.0,0.0,XGBoost,788,0.867,2100
5,1,4,0.0,0.5,0.3333333333333333,0.5,0.0,0.0,CatBoost,788,0.867,2100
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,RandomForest,791,0.655,2105
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,LightGBM,791,0.361,2105
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,XGBoost,791,0.867,2105
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,CatBoost,791,0.867,2105
7,2,5,0.6454972243679028,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,RandomForest,795,0.655,2107
7,2,5,0.6454972243679028,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,LightGBM,795,0.361,2107
7,2,5,0.6454972243679028,0.9,0.8333333333333333,0.75,0.6666666666666666,0.7071067811865476,XGBoost,795,0.867,2107
7,2,5,0.6454972243679028,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,CatBoost,795,0.867,2107
12,2,10,0.674199862463242,0.9500000000000001,0.8333333333333333,0.75,0.6666666666666666,0.7071067811865476,RandomForest,796,0.655,2114
12,2,10,0.674199862463242,0.9500000000000001,0.8333333333333333,0.75,0.6666666666666666,0.7071067811865476,LightGBM,796,0.786,2114
12,2,10,0.674199862463242,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,XGBoost,796,0.884,2114
12,2,10,0.674199862463242,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,CatBoost,796,0.867,2114
3,3,0,0.0,0.5,1.0,0.5,0.0,0.0,RandomForest,797,0.655,2126
3,3,0,0.0,0.5,1.0,0.5,0.0,0.0,LightGBM,797,0.361,2126
3,3,0,0.0,0.5,1.0,0.5,0.0,0.0,XGBoost,797,0.884,2126
3,3,0,0.0,0.5,1.0,0.5,0.0,0.0,CatBoost,797,0.867,2126
9,3,6,0.7559289460184544,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8,0.816496580927726,RandomForest,798,0.655,2129
9,3,6,0.5,0.6666666666666667,0.5317460317460317,0.75,0.6666666666666666,0.7453559924999299,LightGBM,798,0.329,2129
9,3,6,0.31622776601683794,0.8333333333333333,0.8333333333333333,0.6666666666666666,0.5714285714285714,0.6666666666666666,XGBoost,798,0.508,2129
9,3,6,0.5,0.7222222222222222,0.7916666666666666,0.75,0.6666666666666666,0.7453559924999299,CatBoost,798,0.737,2129
36,3,33,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,799,0.655,2138
36,3,33,0.7507571935295484,0.9696969696969696,0.7555555555555555,0.9696969696969697,0.75,0.9692233691951198,LightGBM,799,0.329,2138
36,3,33,0.8528028654224418,0.9797979797979798,0.8055555555555556,0.9848484848484849,0.8571428571428571,0.9847319278346619,XGBoost,799,0.508,2138
36,3,33,0.5606119105813882,1.0,1.0,0.6666666666666666,0.5,0.5773502691896257,CatBoost,799,0.867,2138
13,1,12,0.0,1.0,1.0,0.5,0.0,0.0,RandomForest,800,0.655,2174
13,1,12,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,800,0.231,2174
13,1,12,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,800,0.508,2174
13,1,12,0.0,1.0,1.0,0.5,0.0,0.0,CatBoost,800,0.867,2174
10,3,7,0.7637626158259734,1.0,1.0,0.8333333333333333,0.8,0.816496580927726,RandomForest,801,0.655,2187
10,3,7,0.5091750772173156,1.0,1.0,0.6666666666666666,0.5,0.5773502691896257,LightGBM,801,0.867,2187
10,3,7,0.7637626158259734,1.0,1.0,0.8333333333333333,0.8,0.816496580927726,XGBoost,801,0.508,2187
10,3,7,0.7637626158259734,1.0,1.0,0.8333333333333333,0.8,0.816496580927726,CatBoost,801,0.9,2187
19,1,18,-0.12171612389003691,0.6666666666666667,0.14285714285714285,0.3888888888888889,0.0,0.0,RandomForest,803,0.655,2197
19,1,18,-0.12171612389003691,0.33333333333333337,0.07692307692307693,0.3888888888888889,0.0,0.0,LightGBM,803,0.231,2197
19,1,18,-0.12171612389003691,0.33333333333333337,0.07692307692307693,0.3888888888888889,0.0,0.0,XGBoost,803,0.508,2197
19,1,18,-0.08084520834544433,0.38888888888888884,0.08333333333333333,0.4444444444444444,0.0,0.0,CatBoost,803,0.9,2197
3,2,1,0.0,0.0,0.5833333333333333,0.5,0.0,0.0,RandomForest,805,0.655,2216
3,2,1,0.0,0.0,0.5833333333333333,0.5,0.0,0.0,LightGBM,805,0.231,2216
3,2,1,0.0,0.0,0.5833333333333333,0.5,0.0,0.0,XGBoost,805,0.508,2216
3,2,1,0.0,0.0,0.5833333333333333,0.5,0.0,0.0,CatBoost,805,0.427,2216
4,2,2,0.5773502691896258,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,RandomForest,808,0.655,2219
4,2,2,0.5773502691896258,0.5,0.5833333333333333,0.75,0.8,0.7071067811865476,LightGBM,808,0.231,2219
4,2,2,0.0,0.5,0.5833333333333333,0.5,0.6666666666666666,0.0,XGBoost,808,0.508,2219
4,2,2,0.0,0.75,0.8333333333333333,0.5,0.0,0.0,CatBoost,808,0.9,2219
6,1,5,0.0,1.0,1.0,0.5,0.0,0.0,RandomForest,809,0.655,2223
6,1,5,0.0,1.0,1.0,0.5,0.0,0.0,LightGBM,809,0.231,2223
6,1,5,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,809,0.508,2223
