n,n_pos,n_neg,mcc,balanced_acc,f1,auc_roc,pr_auc,TP,TN,FP,FN,sensitivity,specificity,gmean,model,revision,threshold,train_size
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,741,0.296,944
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,741,0.149,944
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,741,0.133,944
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,741,0.28,944
2,1,1,0.0,0.5,0.6666666666666666,1.0,1.0,1,0,1,0,1.0,0.0,0.0,RandomForest,742,0.296,945
2,1,1,0.0,0.5,0.6666666666666666,1.0,1.0,1,0,1,0,1.0,0.0,0.0,LightGBM,742,0.149,945
2,1,1,0.0,0.5,0.6666666666666666,1.0,1.0,1,0,1,0,1.0,0.0,0.0,XGBoost,742,0.133,945
2,1,1,0.0,0.5,0.6666666666666666,0.0,0.5,1,0,1,0,1.0,0.0,0.0,CatBoost,742,0.28,945
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,743,0.296,947
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,743,0.149,947
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,743,0.541,947
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,743,0.28,947
15,12,3,0.7844645405527361,0.8333333333333333,0.96,0.8611111111111112,0.9614769489769491,12,2,1,0,1.0,0.6667,0.816496580927726,RandomForest,745,0.296,948
15,12,3,0.5833333333333334,0.7916666666666666,0.9166666666666666,0.888888888888889,0.9707362082362083,11,2,1,1,0.9167,0.6667,0.7817359599705715,LightGBM,745,0.149,948
15,12,3,0.7844645405527361,0.8333333333333333,0.96,0.7777777777777779,0.9302269489769491,12,2,1,0,1.0,0.6667,0.816496580927726,XGBoost,745,0.133,948
15,12,3,0.7844645405527361,0.8333333333333333,0.96,0.8611111111111112,0.9614769489769491,12,2,1,0,1.0,0.6667,0.816496580927726,CatBoost,745,0.28,948
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,751,0.41,963
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,751,0.149,963
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,751,0.312,963
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,751,0.28,963
17,17,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,755,0.41,964
17,17,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,755,0.149,964
17,17,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,755,0.312,964
17,17,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,755,0.28,964
33,32,1,1.0,1.0,1.0,1.0,1.0,32,1,0,0,1.0,1.0,1.0,RandomForest,756,0.361,981
33,32,1,1.0,1.0,1.0,1.0,1.0,32,1,0,0,1.0,1.0,1.0,LightGBM,756,0.149,981
33,32,1,0.47598581911649424,0.953125,0.9508196721311475,1.0,1.0,29,1,0,3,0.9062,1.0,0.9519716382329886,XGBoost,756,0.541,981
33,32,1,0.34069257193462343,0.90625,0.896551724137931,1.0,1.0,26,1,0,6,0.8125,1.0,0.9013878188659973,CatBoost,756,0.247,981
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,757,0.263,1014
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,757,0.149,1014
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,757,0.165,1014
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,757,0.198,1014
14,12,2,1.0,1.0,1.0,1.0,1.0,12,2,0,0,1.0,1.0,1.0,RandomForest,760,0.263,1016
14,12,2,0.6793662204867574,0.75,0.96,1.0,1.0,12,1,1,0,1.0,0.5,0.7071067811865476,LightGBM,760,0.149,1016
14,12,2,1.0,1.0,1.0,1.0,1.0,12,2,0,0,1.0,1.0,1.0,XGBoost,760,0.165,1016
14,12,2,1.0,1.0,1.0,1.0,1.0,12,2,0,0,1.0,1.0,1.0,CatBoost,760,0.198,1016
6,3,3,0.4472135954999579,0.6666666666666666,0.75,0.33333333333333337,0.4777777777777778,3,1,2,0,1.0,0.3333,0.5773502691896257,RandomForest,763,0.263,1030
6,3,3,0.4472135954999579,0.6666666666666666,0.75,0.33333333333333337,0.4777777777777778,3,1,2,0,1.0,0.3333,0.5773502691896257,LightGBM,763,0.214,1030
6,3,3,0.4472135954999579,0.6666666666666666,0.75,0.33333333333333337,0.4777777777777778,3,1,2,0,1.0,0.3333,0.5773502691896257,XGBoost,763,0.165,1030
6,3,3,0.4472135954999579,0.6666666666666666,0.75,0.33333333333333337,0.4777777777777778,3,1,2,0,1.0,0.3333,0.5773502691896257,CatBoost,763,0.198,1030
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,770,0.263,1036
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,770,0.214,1036
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,770,0.165,1036
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,770,0.198,1036
4,3,1,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.9166666666666666,2,0,1,1,0.6667,0.0,0.0,RandomForest,774,0.263,1038
4,3,1,0.0,0.5,0.8571428571428571,0.6666666666666666,0.9166666666666666,3,0,1,0,1.0,0.0,0.0,LightGBM,774,0.214,1038
4,3,1,0.0,0.5,0.8571428571428571,0.6666666666666666,0.9166666666666666,3,0,1,0,1.0,0.0,0.0,XGBoost,774,0.165,1038
4,3,1,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.9166666666666666,2,0,1,1,0.6667,0.0,0.0,CatBoost,774,0.198,1038
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,776,0.459,1042
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,776,0.214,1042
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,776,0.165,1042
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,776,0.198,1042
7,4,3,1.0,1.0,1.0,1.0,1.0,4,3,0,0,1.0,1.0,1.0,RandomForest,777,0.263,1044
7,4,3,0.7302967433402214,0.8333333333333333,0.8888888888888888,1.0,1.0,4,2,1,0,1.0,0.6667,0.816496580927726,LightGBM,777,0.1,1044
7,4,3,1.0,1.0,1.0,1.0,1.0,4,3,0,0,1.0,1.0,1.0,XGBoost,777,0.165,1044
7,4,3,1.0,1.0,1.0,1.0,1.0,4,3,0,0,1.0,1.0,1.0,CatBoost,777,0.165,1044
9,2,7,0.5976143046671968,0.8571428571428572,0.6666666666666666,0.8571428571428572,0.75,2,5,2,0,1.0,0.7143,0.8451542547285166,RandomForest,785,0.263,1051
9,2,7,0.35714285714285715,0.6785714285714286,0.5,0.7142857142857143,0.6666666666666666,1,6,1,1,0.5,0.8571,0.6546536707079771,LightGBM,785,0.214,1051
9,2,7,0.05976143046671968,0.5357142857142857,0.3333333333333333,0.6428571428571428,0.6428571428571428,1,4,3,1,0.5,0.5714,0.5345224838248488,XGBoost,785,0.165,1051
9,2,7,0.7559289460184544,0.9285714285714286,0.8,0.9285714285714286,0.8333333333333333,2,6,1,0,1.0,0.8571,0.9258200997725514,CatBoost,785,0.165,1051
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,786,0.329,1060
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,786,0.214,1060
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,786,0.198,1060
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,786,0.165,1060
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,787,0.492,1061
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,787,0.214,1061
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,787,0.198,1061
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,787,0.165,1061
3,2,1,1.0,1.0,1.0,1.0,1.0,2,1,0,0,1.0,1.0,1.0,RandomForest,789,0.492,1062
3,2,1,1.0,1.0,1.0,1.0,1.0,2,1,0,0,1.0,1.0,1.0,LightGBM,789,0.214,1062
3,2,1,1.0,1.0,1.0,1.0,1.0,2,1,0,0,1.0,1.0,1.0,XGBoost,789,0.296,1062
3,2,1,1.0,1.0,1.0,1.0,1.0,2,1,0,0,1.0,1.0,1.0,CatBoost,789,0.165,1062
30,23,7,0.8427009716003844,0.9565217391304348,0.9545454545454546,0.9875776397515529,0.9962980466288593,21,7,0,2,0.913,1.0,0.9555330859059091,RandomForest,791,0.492,1065
30,23,7,0.6273291925465838,0.8136645962732919,0.9130434782608695,0.9503105590062111,0.9859851679511413,21,5,2,2,0.913,0.7143,0.8075728530872482,LightGBM,791,0.214,1065
30,23,7,0.7366351076087241,0.8850931677018633,0.9333333333333333,0.9627329192546583,0.9897658862876253,21,6,1,2,0.913,0.8571,0.8846517369293827,XGBoost,791,0.296,1065
30,23,7,0.7092993656151906,0.8354037267080745,0.9361702127659575,0.9751552795031055,0.9928985507246375,22,5,2,1,0.9565,0.7143,0.8265771673985414,CatBoost,791,0.165,1065
30,18,12,0.8017837257372731,0.875,0.9230769230769231,0.9768518518518519,0.9862155388471179,18,9,3,0,1.0,0.75,0.8660254037844386,RandomForest,793,0.492,1095
30,18,12,0.7385489458759964,0.8333333333333333,0.9,0.9537037037037037,0.9688985194467652,18,8,4,0,1.0,0.6667,0.816496580927726,LightGBM,793,0.394,1095
30,18,12,0.8017837257372731,0.875,0.9230769230769231,0.9675925925925926,0.9753039456148334,18,9,3,0,1.0,0.75,0.8660254037844386,XGBoost,793,0.476,1095
30,18,12,0.8017837257372731,0.875,0.9230769230769231,0.9675925925925926,0.980042699340945,18,9,3,0,1.0,0.75,0.8660254037844386,CatBoost,793,0.361,1095
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,795,0.492,1125
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,795,0.394,1125
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,795,0.573,1125
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,795,0.361,1125
24,16,8,0.625,0.8125,0.875,0.9609375,0.9815359477124184,14,6,2,2,0.875,0.75,0.8100925873009825,RandomForest,797,0.492,1126
24,16,8,0.9074852129730302,0.9375,0.9696969696969697,0.9921875,0.9963235294117647,16,7,1,0,1.0,0.875,0.9354143466934853,LightGBM,797,0.394,1126
24,16,8,0.7130240959073808,0.84375,0.9090909090909091,0.953125,0.977890114379085,15,6,2,1,0.9375,0.75,0.8385254915624212,XGBoost,797,0.573,1126
24,16,8,0.816496580927726,0.875,0.9411764705882353,0.9609375,0.9815359477124184,16,6,2,0,1.0,0.75,0.8660254037844386,CatBoost,797,0.361,1126
11,7,4,0.8100925873009825,0.875,0.9333333333333333,0.9285714285714286,0.9617346938775508,7,3,1,0,1.0,0.75,0.8660254037844386,RandomForest,798,0.329,1150
11,7,4,0.6071428571428571,0.8035714285714286,0.8571428571428571,0.9285714285714286,0.9617346938775508,6,3,1,1,0.8571,0.75,0.8017837257372731,LightGBM,798,0.345,1150
11,7,4,0.4485426135725303,0.7321428571428572,0.7692307692307693,0.8214285714285714,0.8954648526077096,5,3,1,2,0.7143,0.75,0.7319250547113999,XGBoost,798,0.573,1150
11,7,4,0.4485426135725303,0.7321428571428572,0.7692307692307693,0.9285714285714286,0.9617346938775508,5,3,1,2,0.7143,0.75,0.7319250547113999,CatBoost,798,0.361,1150
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,799,0.263,1161
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,799,0.557,1161
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,799,0.263,1161
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,799,0.345,1161
24,14,10,0.7592566023652966,0.85,0.9032258064516129,0.9285714285714286,0.9395992895992896,14,7,3,0,1.0,0.7,0.8366600265340756,RandomForest,800,0.312,1162
24,14,10,0.8366600265340756,0.9,0.9333333333333333,0.9357142857142857,0.9379836433407862,14,8,2,0,1.0,0.8,0.8944271909999159,LightGBM,800,0.557,1162
24,14,10,0.6831300510639732,0.8,0.875,0.9500000000000001,0.9571162964020108,14,6,4,0,1.0,0.6,0.7745966692414834,XGBoost,800,0.231,1162
24,14,10,0.741940826802374,0.8642857142857143,0.896551724137931,0.9142857142857143,0.9182357441811224,13,8,2,1,0.9286,0.8,0.8618916073713346,CatBoost,800,0.345,1162
3,0,3,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,805,0.345,1186
3,0,3,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,805,0.557,1186
3,0,3,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,805,0.573,1186
3,0,3,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,805,0.28,1186
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,806,0.345,1189
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,806,0.557,1189
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,806,0.573,1189
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,806,0.28,1189
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,808,0.345,1190
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,808,0.557,1190
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,808,0.573,1190
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,808,0.28,1190
14,8,6,0.7302967433402214,0.8333333333333333,0.8888888888888888,1.0,1.0,8,4,2,0,1.0,0.6667,0.816496580927726,RandomForest,809,0.345,1191
14,8,6,0.7302967433402214,0.8333333333333333,0.8888888888888888,1.0,1.0,8,4,2,0,1.0,0.6667,0.816496580927726,LightGBM,809,0.557,1191
14,8,6,0.8606629658238705,0.9166666666666667,0.9411764705882353,1.0,1.0,8,5,1,0,1.0,0.8333,0.9128709291752769,XGBoost,809,0.573,1191
14,8,6,0.7302967433402214,0.8333333333333333,0.8888888888888888,1.0,1.0,8,4,2,0,1.0,0.6667,0.816496580927726,CatBoost,809,0.28,1191
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,813,0.345,1205
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,813,0.867,1205
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,813,0.524,1205
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,813,0.508,1205
3,0,3,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,816,0.345,1206
3,0,3,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,816,0.867,1206
3,0,3,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,816,0.524,1206
3,0,3,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,816,0.508,1206
