n,n_pos,n_neg,mcc,balanced_acc,f1,auc_roc,pr_auc,TP,TN,FP,FN,sensitivity,specificity,gmean,model,revision,threshold,train_size
20,14,6,0.5044296328024895,0.7738095238095238,0.8,0.9047619047619048,0.9494392512249655,10,5,1,4,0.7143,0.8333,0.7715167498104596,CatBoost,803,0.639,2828
4,2,2,0.5773502691896258,0.75,0.8,0.5,0.5833333333333333,2,1,1,0,1.0,0.5,0.7071067811865476,RandomForest,805,0.476,2848
4,2,2,0.5773502691896258,0.75,0.8,0.5,0.5833333333333333,2,1,1,0,1.0,0.5,0.7071067811865476,LightGBM,805,0.476,2848
4,2,2,0.5773502691896258,0.75,0.8,0.5,0.5833333333333333,2,1,1,0,1.0,0.5,0.7071067811865476,XGBoost,805,0.41,2848
4,2,2,0.5773502691896258,0.75,0.8,0.5,0.5833333333333333,2,1,1,0,1.0,0.5,0.7071067811865476,CatBoost,805,0.524,2848
4,1,3,0.0,0.5,0.0,0.0,0.25,0,3,0,1,0.0,1.0,0.0,RandomForest,808,0.476,2852
4,1,3,0.0,0.5,0.0,0.0,0.25,0,3,0,1,0.0,1.0,0.0,LightGBM,808,0.476,2852
4,1,3,0.0,0.5,0.0,0.0,0.25,0,3,0,1,0.0,1.0,0.0,XGBoost,808,0.41,2852
4,1,3,0.0,0.5,0.0,0.0,0.25,0,3,0,1,0.0,1.0,0.0,CatBoost,808,0.524,2852
8,5,3,0.7453559924999299,0.8333333333333333,0.9090909090909091,0.6666666666666667,0.71,5,2,1,0,1.0,0.6667,0.816496580927726,RandomForest,809,0.476,2856
8,5,3,0.7453559924999299,0.8333333333333333,0.9090909090909091,0.8,0.8766666666666667,5,2,1,0,1.0,0.6667,0.816496580927726,LightGBM,809,0.476,2856
8,5,3,0.7453559924999299,0.8333333333333333,0.9090909090909091,0.8,0.8766666666666667,5,2,1,0,1.0,0.6667,0.816496580927726,XGBoost,809,0.41,2856
8,5,3,0.7453559924999299,0.8333333333333333,0.9090909090909091,0.8,0.8766666666666667,5,2,1,0,1.0,0.6667,0.816496580927726,CatBoost,809,0.427,2856
10,10,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,810,0.459,2864
10,10,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,810,0.182,2864
10,10,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,810,0.41,2864
10,10,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,810,0.427,2864
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,812,0.459,2874
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,812,0.1,2874
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,812,0.312,2874
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,812,0.427,2874
13,9,4,0.6396021490668313,0.75,0.9,0.6944444444444445,0.8531585698252366,9,2,2,0,1.0,0.5,0.7071067811865476,RandomForest,813,0.263,2876
13,9,4,0.6396021490668313,0.75,0.9,0.8055555555555556,0.9190315856982525,9,2,2,0,1.0,0.5,0.7071067811865476,LightGBM,813,0.1,2876
13,9,4,0.6396021490668313,0.75,0.9,0.6666666666666667,0.8020202020202021,9,2,2,0,1.0,0.5,0.7071067811865476,XGBoost,813,0.312,2876
13,9,4,0.6396021490668313,0.75,0.9,0.6666666666666667,0.8253807920474587,9,2,2,0,1.0,0.5,0.7071067811865476,CatBoost,813,0.247,2876
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,814,0.263,2889
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,814,0.1,2889
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,814,0.28,2889
2,2,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,814,0.214,2889
7,0,7,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,815,0.263,2891
7,0,7,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,815,0.1,2891
7,0,7,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,815,0.28,2891
7,0,7,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,815,0.214,2891
7,5,2,0.6454972243679028,0.75,0.9090909090909091,0.9,0.9666666666666666,5,1,1,0,1.0,0.5,0.7071067811865476,RandomForest,817,0.361,2898
7,5,2,0.6454972243679028,0.75,0.9090909090909091,0.6,0.8200000000000001,5,1,1,0,1.0,0.5,0.7071067811865476,LightGBM,817,0.182,2898
7,5,2,0.6454972243679028,0.75,0.9090909090909091,0.7,0.8866666666666667,5,1,1,0,1.0,0.5,0.7071067811865476,XGBoost,817,0.394,2898
7,5,2,0.6454972243679028,0.75,0.9090909090909091,0.7,0.8866666666666667,5,1,1,0,1.0,0.5,0.7071067811865476,CatBoost,817,0.329,2898
11,7,4,0.8100925873009825,0.875,0.9333333333333333,1.0,1.0,7,3,1,0,1.0,0.75,0.8660254037844386,RandomForest,819,0.361,2905
11,7,4,1.0,1.0,1.0,1.0,1.0,7,4,0,0,1.0,1.0,1.0,LightGBM,819,0.182,2905
11,7,4,1.0,1.0,1.0,1.0,1.0,7,4,0,0,1.0,1.0,1.0,XGBoost,819,0.394,2905
11,7,4,1.0,1.0,1.0,1.0,1.0,7,4,0,0,1.0,1.0,1.0,CatBoost,819,0.329,2905
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,820,0.427,2916
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,820,0.345,2916
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,820,0.394,2916
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,820,0.329,2916
5,2,3,0.16666666666666666,0.5833333333333333,0.5,0.8333333333333334,0.8333333333333333,1,2,1,1,0.5,0.6667,0.5773502691896257,RandomForest,821,0.524,2918
5,2,3,-0.4082482904638631,0.3333333333333333,0.0,0.6666666666666667,0.5833333333333333,0,2,1,2,0.0,0.6667,0.0,LightGBM,821,0.427,2918
5,2,3,0.6666666666666666,0.8333333333333333,0.8,0.6666666666666667,0.5833333333333333,2,2,1,0,1.0,0.6667,0.816496580927726,XGBoost,821,0.394,2918
5,2,3,0.6666666666666666,0.8333333333333333,0.8,0.8333333333333334,0.8333333333333333,2,2,1,0,1.0,0.6667,0.816496580927726,CatBoost,821,0.329,2918
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,822,0.427,2923
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,822,0.182,2923
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,822,0.394,2923
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,822,0.329,2923
13,9,4,0.7200822998230956,0.8888888888888888,0.875,0.8055555555555556,0.9355089355089357,7,4,0,2,0.7778,1.0,0.8819171036881969,RandomForest,823,0.639,2924
13,9,4,0.0,0.5,0.8181818181818182,0.16666666666666666,0.6036630036630036,9,0,4,0,1.0,0.0,0.0,LightGBM,823,0.182,2924
13,9,4,0.2777777777777778,0.6388888888888888,0.7777777777777778,0.6388888888888888,0.779882154882155,7,2,2,2,0.7778,0.5,0.6236095644623235,XGBoost,823,0.394,2924
13,9,4,0.19245008972987526,0.5555555555555556,0.2,0.4444444444444444,0.7497625830959165,1,4,0,8,0.1111,1.0,0.3333333333333333,CatBoost,823,0.639,2924
11,7,4,0.6900655593423543,0.8571428571428572,0.8333333333333334,1.0,1.0,5,4,0,2,0.7143,1.0,0.8451542547285166,RandomForest,824,0.639,2937
11,7,4,0.6900655593423543,0.8571428571428572,0.8333333333333334,0.9285714285714286,0.9617346938775511,5,4,0,2,0.7143,1.0,0.8451542547285166,LightGBM,824,0.182,2937
11,7,4,0.6900655593423543,0.8571428571428572,0.8333333333333334,0.9642857142857143,0.9821428571428572,5,4,0,2,0.7143,1.0,0.8451542547285166,XGBoost,824,0.443,2937
11,7,4,0.6900655593423543,0.8571428571428572,0.8333333333333334,1.0,1.0,5,4,0,2,0.7143,1.0,0.8451542547285166,CatBoost,824,0.165,2937
6,4,2,0.5,0.75,0.6666666666666666,0.75,0.8875,2,2,0,2,0.5,1.0,0.7071067811865476,RandomForest,826,0.655,2948
6,4,2,0.7071067811865476,0.875,0.8571428571428571,1.0,1.0,3,2,0,1,0.75,1.0,0.8660254037844386,LightGBM,826,0.149,2948
6,4,2,0.5,0.75,0.6666666666666666,1.0,1.0,2,2,0,2,0.5,1.0,0.7071067811865476,XGBoost,826,0.443,2948
6,4,2,0.5,0.75,0.6666666666666666,0.75,0.8875,2,2,0,2,0.5,1.0,0.7071067811865476,CatBoost,826,0.639,2948
5,0,5,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,828,0.655,2954
5,0,5,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,828,0.149,2954
5,0,5,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,828,0.443,2954
5,0,5,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,828,0.639,2954
3,2,1,1.0,1.0,1.0,1.0,1.0,2,1,0,0,1.0,1.0,1.0,RandomForest,829,0.655,2959
3,2,1,1.0,1.0,1.0,1.0,1.0,2,1,0,0,1.0,1.0,1.0,LightGBM,829,0.116,2959
3,2,1,1.0,1.0,1.0,1.0,1.0,2,1,0,0,1.0,1.0,1.0,XGBoost,829,0.443,2959
3,2,1,1.0,1.0,1.0,1.0,1.0,2,1,0,0,1.0,1.0,1.0,CatBoost,829,0.165,2959
21,14,7,0.7857142857142857,0.8928571428571428,0.9285714285714286,0.9387755102040817,0.9680289948147089,13,6,1,1,0.9286,0.8571,0.8921425711997711,RandomForest,830,0.655,2962
21,14,7,0.5773502691896257,0.7142857142857143,0.875,0.9081632653061225,0.9485278610278609,14,3,4,0,1.0,0.4286,0.6546536707079771,LightGBM,830,0.116,2962
21,14,7,0.6859943405700354,0.7857142857142857,0.9032258064516129,0.9387755102040817,0.9650528043385186,14,4,3,0,1.0,0.5714,0.7559289460184544,XGBoost,830,0.443,2962
21,14,7,0.6859943405700354,0.7857142857142857,0.9032258064516129,0.8775510204081632,0.935105184264848,14,4,3,0,1.0,0.5714,0.7559289460184544,CatBoost,830,0.165,2962
18,12,6,0.5533985905294664,0.7916666666666667,0.8181818181818182,0.8611111111111112,0.8886925574425574,9,5,1,3,0.75,0.8333,0.7905694150420949,RandomForest,831,0.639,2983
18,12,6,0.4714045207910316,0.75,0.7619047619047619,0.8194444444444445,0.8135852573352573,8,5,1,4,0.6667,0.8333,0.7453559924999299,LightGBM,831,0.704,2983
18,12,6,0.6446583712203042,0.8333333333333334,0.8695652173913043,0.8055555555555556,0.8088233525733526,10,5,1,2,0.8333,0.8333,0.8333333333333334,XGBoost,831,0.524,2983
18,12,6,0.5533985905294664,0.7916666666666667,0.8181818181818182,0.8055555555555556,0.8092231842231843,9,5,1,3,0.75,0.8333,0.7905694150420949,CatBoost,831,0.622,2983
5,0,5,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,833,0.524,3001
5,0,5,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,833,0.329,3001
5,0,5,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,833,0.524,3001
5,0,5,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,833,0.312,3001
23,18,5,1.0,1.0,1.0,1.0,1.0000000000000002,18,5,0,0,1.0,1.0,1.0,RandomForest,834,0.296,3006
23,18,5,1.0,1.0,1.0,1.0,1.0000000000000002,18,5,0,0,1.0,1.0,1.0,LightGBM,834,0.329,3006
23,18,5,0.870571500132014,0.9,0.972972972972973,1.0,1.0000000000000002,18,4,1,0,1.0,0.8,0.8944271909999159,XGBoost,834,0.524,3006
23,18,5,0.5855400437691199,0.7,0.9230769230769231,1.0,1.0000000000000002,18,2,3,0,1.0,0.4,0.6324555320336759,CatBoost,834,0.182,3006
9,9,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,835,0.59,3029
9,9,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,835,0.312,3029
9,9,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,835,0.345,3029
9,9,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,835,0.459,3029
9,9,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,836,0.182,3038
9,9,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,836,0.312,3038
9,9,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,836,0.573,3038
9,9,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,836,0.459,3038
7,6,1,0.0,0.5,0.9230769230769231,1.0,1.0,6,0,1,0,1.0,0.0,0.0,RandomForest,838,0.59,3047
7,6,1,0.0,0.5,0.9230769230769231,1.0,1.0,6,0,1,0,1.0,0.0,0.0,LightGBM,838,0.312,3047
7,6,1,0.0,0.5,0.9230769230769231,1.0,1.0,6,0,1,0,1.0,0.0,0.0,XGBoost,838,0.573,3047
7,6,1,0.0,0.5,0.9230769230769231,1.0,1.0,6,0,1,0,1.0,0.0,0.0,CatBoost,838,0.459,3047
15,7,8,0.6071428571428571,0.8035714285714286,0.8,0.7678571428571429,0.6441043083900226,6,6,2,1,0.8571,0.75,0.8017837257372731,RandomForest,840,0.28,3054
15,7,8,0.18898223650461363,0.5892857142857143,0.5,0.6964285714285714,0.6232993197278911,3,6,2,4,0.4286,0.75,0.5669467095138409,LightGBM,840,0.312,3054
15,7,8,0.18898223650461363,0.5892857142857143,0.5,0.75,0.6477118119975263,3,6,2,4,0.4286,0.75,0.5669467095138409,XGBoost,840,0.573,3054
15,7,8,0.18898223650461363,0.5892857142857143,0.5,0.7321428571428571,0.6401360544217687,3,6,2,4,0.4286,0.75,0.5669467095138409,CatBoost,840,0.459,3054
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,841,0.149,3069
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,841,0.1,3069
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,841,0.165,3069
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,841,0.165,3069
20,16,4,0.6875,0.84375,0.9375,0.84375,0.951923683954934,15,3,1,1,0.9375,0.75,0.8385254915624212,RandomForest,842,0.149,3070
20,16,4,0.8401680504168059,0.875,0.9696969696969697,0.84375,0.9473419554301907,16,3,1,0,1.0,0.75,0.8660254037844386,LightGBM,842,0.1,3070
20,16,4,0.5773502691896257,0.8125,0.9032258064516129,0.828125,0.9445080093517594,14,3,1,2,0.875,0.75,0.8100925873009825,XGBoost,842,0.165,3070
20,16,4,0.5773502691896257,0.8125,0.9032258064516129,0.828125,0.9384963739283592,14,3,1,2,0.875,0.75,0.8100925873009825,CatBoost,842,0.165,3070
10,6,4,0.408248290463863,0.625,0.8,0.7083333333333334,0.7166666666666667,6,1,3,0,1.0,0.25,0.5,RandomForest,843,0.149,3090
10,6,4,0.8017837257372732,0.875,0.9230769230769231,0.9166666666666666,0.9484126984126984,6,3,1,0,1.0,0.75,0.8660254037844386,LightGBM,843,0.1,3090
10,6,4,0.6123724356957946,0.75,0.8571428571428571,0.9583333333333334,0.976190476190476,6,2,2,0,1.0,0.5,0.7071067811865476,XGBoost,843,0.165,3090
10,6,4,0.6123724356957946,0.75,0.8571428571428571,0.875,0.915079365079365,6,2,2,0,1.0,0.5,0.7071067811865476,CatBoost,843,0.1,3090
11,7,4,0.6071428571428571,0.8035714285714286,0.8571428571428571,0.9642857142857143,0.982142857142857,6,3,1,1,0.8571,0.75,0.8017837257372731,RandomForest,844,0.165,3100
11,7,4,0.6071428571428571,0.8035714285714286,0.8571428571428571,0.9285714285714286,0.9617346938775508,6,3,1,1,0.8571,0.75,0.8017837257372731,LightGBM,844,0.1,3100
11,7,4,0.8100925873009825,0.875,0.9333333333333333,0.9285714285714286,0.9617346938775508,7,3,1,0,1.0,0.75,0.8660254037844386,XGBoost,844,0.116,3100
11,7,4,0.8100925873009825,0.875,0.9333333333333333,0.9285714285714286,0.9617346938775508,7,3,1,0,1.0,0.75,0.8660254037844386,CatBoost,844,0.1,3100
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,846,0.247,3111
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,846,0.1,3111
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,846,0.116,3111
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,846,0.1,3111
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,847,0.247,3112
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,847,0.1,3112
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,847,0.116,3112
2,0,2,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,847,0.1,3112
15,12,3,0.5833333333333334,0.7916666666666666,0.9166666666666666,0.7222222222222222,0.9031054593554594,11,2,1,1,0.9167,0.6667,0.7817359599705715,RandomForest,848,0.247,3114
15,12,3,0.5833333333333334,0.7916666666666666,0.9166666666666666,0.7500000000000001,0.9085999648499649,11,2,1,1,0.9167,0.6667,0.7817359599705715,LightGBM,848,0.1,3114
15,12,3,0.5833333333333334,0.7916666666666666,0.9166666666666666,0.7222222222222223,0.8877666315166315,11,2,1,1,0.9167,0.6667,0.7817359599705715,XGBoost,848,0.116,3114
15,12,3,0.5833333333333334,0.7916666666666666,0.9166666666666666,0.7222222222222222,0.9031054593554594,11,2,1,1,0.9167,0.6667,0.7817359599705715,CatBoost,848,0.1,3114
15,11,4,0.44320263021395917,0.625,0.88,0.5,0.7875609239245602,11,1,3,0,1.0,0.25,0.5,RandomForest,849,0.247,3129
15,11,4,0.44320263021395917,0.625,0.88,0.4318181818181818,0.677000777000777,11,1,3,0,1.0,0.25,0.5,LightGBM,849,0.133,3129
15,11,4,0.44320263021395917,0.625,0.88,0.6136363636363636,0.7705433455433455,11,1,3,0,1.0,0.25,0.5,XGBoost,849,0.116,3129
15,11,4,0.44320263021395917,0.625,0.88,0.6136363636363636,0.8566085429721795,11,1,3,0,1.0,0.25,0.5,CatBoost,849,0.1,3129
4,2,2,0.5773502691896258,0.75,0.8,1.0,1.0,2,1,1,0,1.0,0.5,0.7071067811865476,RandomForest,850,0.247,3144
4,2,2,0.5773502691896258,0.75,0.8,1.0,1.0,2,1,1,0,1.0,0.5,0.7071067811865476,LightGBM,850,0.133,3144
4,2,2,0.5773502691896258,0.75,0.8,1.0,1.0,2,1,1,0,1.0,0.5,0.7071067811865476,XGBoost,850,0.1,3144
4,2,2,0.5773502691896258,0.75,0.8,0.75,0.8333333333333333,2,1,1,0,1.0,0.5,0.7071067811865476,CatBoost,850,0.1,3144
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,851,0.247,3148
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,851,0.133,3148
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,851,0.1,3148
1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,851,0.1,3148
11,8,3,0.5163977794943222,0.6666666666666666,0.8888888888888888,0.45833333333333337,0.7031746031746032,8,1,2,0,1.0,0.3333,0.5773502691896257,RandomForest,854,0.247,3149
11,8,3,0.5163977794943222,0.6666666666666666,0.8888888888888888,0.45833333333333337,0.7469246031746032,8,1,2,0,1.0,0.3333,0.5773502691896257,LightGBM,854,0.133,3149
11,8,3,0.5163977794943222,0.6666666666666666,0.8888888888888888,0.5,0.7656746031746032,8,1,2,0,1.0,0.3333,0.5773502691896257,XGBoost,854,0.1,3149
11,8,3,0.5163977794943222,0.6666666666666666,0.8888888888888888,0.5,0.7656746031746032,8,1,2,0,1.0,0.3333,0.5773502691896257,CatBoost,854,0.1,3149
9,7,2,0.6614378277661476,0.75,0.9333333333333333,1.0,1.0,7,1,1,0,1.0,0.5,0.7071067811865476,RandomForest,855,0.198,3160
9,7,2,0.6614378277661476,0.75,0.9333333333333333,1.0,1.0,7,1,1,0,1.0,0.5,0.7071067811865476,LightGBM,855,0.133,3160
9,7,2,0.6614378277661476,0.75,0.9333333333333333,0.9285714285714286,0.982142857142857,7,1,1,0,1.0,0.5,0.7071067811865476,XGBoost,855,0.1,3160
9,7,2,0.6614378277661476,0.75,0.9333333333333333,1.0,1.0,7,1,1,0,1.0,0.5,0.7071067811865476,CatBoost,855,0.1,3160
19,17,2,0.4411764705882353,0.7205882352941176,0.9411764705882353,0.7352941176470589,0.9637736807901623,16,1,1,1,0.9412,0.5,0.6859943405700354,RandomForest,856,0.182,3169
19,17,2,0.6871842709362768,0.75,0.9714285714285714,0.8823529411764706,0.9856737793156478,17,1,1,0,1.0,0.5,0.7071067811865476,LightGBM,856,0.1,3169
19,17,2,0.4411764705882353,0.7205882352941176,0.9411764705882353,0.9411764705882353,0.9932718185313341,16,1,1,1,0.9412,0.5,0.6859943405700354,XGBoost,856,0.1,3169
19,17,2,0.4411764705882353,0.7205882352941176,0.9411764705882353,0.8823529411764706,0.9866713713349117,16,1,1,1,0.9412,0.5,0.6859943405700354,CatBoost,856,0.1,3169
17,14,3,0.3098898934004561,0.6309523809523809,0.896551724137931,0.9523809523809524,0.9910714285714285,13,1,2,1,0.9286,0.3333,0.5563486402641868,RandomForest,857,0.182,3188
17,14,3,0.3098898934004561,0.6309523809523809,0.896551724137931,0.7857142857142858,0.9538610199324484,13,1,2,1,0.9286,0.3333,0.5563486402641868,LightGBM,857,0.1,3188
17,14,3,0.3098898934004561,0.6309523809523809,0.896551724137931,0.8333333333333335,0.9664242620124972,13,1,2,1,0.9286,0.3333,0.5563486402641868,XGBoost,857,0.1,3188
17,14,3,0.3098898934004561,0.6309523809523809,0.896551724137931,0.8571428571428572,0.9708460307199802,13,1,2,1,0.9286,0.3333,0.5563486402641868,CatBoost,857,0.1,3188
31,26,5,0.5160156871153361,0.8461538461538461,0.8181818181818182,0.9615384615384616,0.9928652828652828,18,5,0,8,0.6923,1.0,0.8320502943378437,RandomForest,858,0.655,3205
31,26,5,0.7464200272921789,0.8,0.9629629629629629,0.9615384615384616,0.9926324316708931,26,3,2,0,1.0,0.6,0.7745966692414834,LightGBM,858,0.1,3205
31,26,5,0.5913123959890826,0.8846153846153846,0.8695652173913043,0.9461538461538461,0.9898426004195233,20,5,0,6,0.7692,1.0,0.8770580193070292,XGBoost,858,0.557,3205
31,26,5,0.3485075176786614,0.7307692307692308,0.631578947368421,0.9538461538461539,0.990534690442717,12,5,0,14,0.4615,1.0,0.6793662204867574,CatBoost,858,0.786,3205
13,6,7,0.8571428571428571,0.9285714285714286,0.9230769230769231,0.8571428571428572,0.7345238095238095,6,6,1,0,1.0,0.8571,0.9258200997725514,RandomForest,859,0.524,3236
13,6,7,0.39477101697586137,0.6428571428571428,0.7058823529411765,0.8571428571428572,0.7345238095238095,6,2,5,0,1.0,0.2857,0.5345224838248488,LightGBM,859,0.1,3236
13,6,7,0.8571428571428571,0.9285714285714286,0.9230769230769231,0.8571428571428572,0.7345238095238095,6,6,1,0,1.0,0.8571,0.9258200997725514,XGBoost,859,0.557,3236
13,6,7,0.2253744679276044,0.5952380952380952,0.4444444444444444,0.8571428571428572,0.7345238095238095,2,6,1,4,0.3333,0.8571,0.5345224838248488,CatBoost,859,0.622,3236
26,16,10,0.5125,0.75625,0.8125,0.8,0.8602178305762864,13,7,3,3,0.8125,0.7,0.7541551564499178,RandomForest,860,0.296,3249
26,16,10,0.07669649888473705,0.5375,0.48,0.7,0.7550879933619872,6,7,3,10,0.375,0.7,0.5123475382979799,LightGBM,860,0.378,3249
26,16,10,0.31622776601683794,0.6625,0.6896551724137931,0.73125,0.7761363346405916,10,7,3,6,0.625,0.7,0.6614378277661477,XGBoost,860,0.198,3249
26,16,10,0.31622776601683794,0.6625,0.6896551724137931,0.75625,0.8143033284117843,10,7,3,6,0.625,0.7,0.6614378277661477,CatBoost,860,0.345,3249
1,1,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,RandomForest,861,0.198,3275
1,1,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,LightGBM,861,0.1,3275
1,1,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,XGBoost,861,0.116,3275
1,1,0,0.0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0.0,0.0,CatBoost,861,0.116,3275
16,14,2,0.6831300510639733,0.75,0.9655172413793104,0.6785714285714286,0.9379836433407862,14,1,1,0,1.0,0.5,0.7071067811865476,RandomForest,864,0.296,3276
16,14,2,0.6831300510639733,0.75,0.9655172413793104,0.5,0.8344122147693576,14,1,1,0,1.0,0.5,0.7071067811865476,LightGBM,864,0.1,3276
16,14,2,0.6831300510639733,0.75,0.9655172413793104,0.5,0.8344122147693576,14,1,1,0,1.0,0.5,0.7071067811865476,XGBoost,864,0.116,3276
16,14,2,0.6831300510639733,0.75,0.9655172413793104,0.5357142857142857,0.8701265004836434,14,1,1,0,1.0,0.5,0.7071067811865476,CatBoost,864,0.116,3276
22,19,3,0.3350831266333564,0.6403508771929824,0.9230769230769231,0.6842105263157895,0.9418582987631379,18,1,2,1,0.9474,0.3333,0.5619514869490163,RandomForest,866,0.182,3292
22,19,3,0.3350831266333564,0.6403508771929824,0.9230769230769231,0.6666666666666667,0.9365951408684012,18,1,2,1,0.9474,0.3333,0.5619514869490163,LightGBM,866,0.1,3292
22,19,3,0.3350831266333564,0.6403508771929824,0.9230769230769231,0.6140350877192983,0.9245904788637391,18,1,2,1,0.9474,0.3333,0.5619514869490163,XGBoost,866,0.116,3292
22,19,3,0.3350831266333564,0.6403508771929824,0.9230769230769231,0.6666666666666667,0.9308965996435441,18,1,2,1,0.9474,0.3333,0.5619514869490163,CatBoost,866,0.116,3292
14,13,1,0.0,0.5,0.9629629629629629,1.0,1.0,13,0,1,0,1.0,0.0,0.0,RandomForest,869,0.116,3314
