model,revision,gcid,actual_label,pred_label,pred_proba,correct,threshold
RandomForest,843,1283,1,1.0,0.752,1.0,0.165
RandomForest,843,1286,0,0.0,0.1494,1.0,0.165
RandomForest,843,1304,1,1.0,0.5899,1.0,0.165
RandomForest,843,1313,0,0.0,0.0472,1.0,0.165
RandomForest,843,1349,0,1.0,0.8948,0.0,0.165
RandomForest,843,1403,1,1.0,0.843,1.0,0.165
RandomForest,843,1422,1,1.0,0.8778,1.0,0.165
RandomForest,843,1444,1,1.0,0.8629,1.0,0.165
RandomForest,843,1445,1,1.0,0.895,1.0,0.165
RandomForest,843,1474,0,1.0,0.6078,0.0,0.165
RandomForest,844,205,0,1.0,0.2385,0.0,0.165
RandomForest,844,637,0,0.0,0.0345,1.0,0.165
RandomForest,844,1256,1,0.0,0.1652,0.0,0.165
RandomForest,844,1257,1,1.0,0.3338,1.0,0.165
RandomForest,844,1286,0,0.0,0.0173,1.0,0.165
RandomForest,844,1304,1,1.0,0.6961,1.0,0.165
RandomForest,844,1357,1,1.0,0.7465,1.0,0.165
RandomForest,844,1358,0,0.0,0.0454,1.0,0.165
RandomForest,844,1422,1,1.0,0.7812,1.0,0.165
RandomForest,844,1444,1,1.0,0.8648,1.0,0.165
RandomForest,844,1445,1,1.0,0.9085,1.0,0.165
RandomForest,846,1487,0,1.0,0.9038,0.0,0.247
RandomForest,847,205,0,0.0,0.1862,1.0,0.247
RandomForest,847,637,0,0.0,0.031,1.0,0.247
RandomForest,848,985,1,1.0,0.8519,1.0,0.247
RandomForest,848,1294,1,1.0,0.7629,1.0,0.247
RandomForest,848,1295,1,1.0,0.8446,1.0,0.247
RandomForest,848,1357,1,1.0,0.5873,1.0,0.247
RandomForest,848,1358,0,0.0,0.0459,1.0,0.247
RandomForest,848,1418,1,1.0,0.6361,1.0,0.247
RandomForest,848,1419,1,1.0,0.6367,1.0,0.247
RandomForest,848,1422,1,1.0,0.6468,1.0,0.247
RandomForest,848,1425,0,0.0,0.0927,1.0,0.247
RandomForest,848,1426,1,1.0,0.2608,1.0,0.247
RandomForest,848,1427,1,1.0,0.3617,1.0,0.247
RandomForest,848,1472,1,1.0,0.4383,1.0,0.247
RandomForest,848,1473,1,1.0,0.6098,1.0,0.247
RandomForest,848,1483,1,0.0,0.0708,0.0,0.247
RandomForest,848,1485,0,1.0,0.7483,0.0,0.247
RandomForest,849,1407,1,1.0,0.2791,1.0,0.247
RandomForest,849,1415,0,0.0,0.0486,1.0,0.247
RandomForest,849,1416,1,1.0,0.341,1.0,0.247
RandomForest,849,1417,0,1.0,0.8027,0.0,0.247
RandomForest,849,1418,1,1.0,0.8796,1.0,0.247
RandomForest,849,1419,1,1.0,0.8817,1.0,0.247
RandomForest,849,1426,1,1.0,0.7494,1.0,0.247
RandomForest,849,1427,1,1.0,0.7537,1.0,0.247
RandomForest,849,1472,1,1.0,0.8992,1.0,0.247
RandomForest,849,1473,1,1.0,0.9005,1.0,0.247
RandomForest,849,1485,1,1.0,0.7534,1.0,0.247
RandomForest,849,1486,1,1.0,0.8051,1.0,0.247
RandomForest,849,1487,1,1.0,0.7314,1.0,0.247
RandomForest,849,1497,0,1.0,0.882,0.0,0.247
RandomForest,849,1499,0,1.0,0.822,0.0,0.247
RandomForest,850,205,0,0.0,0.1712,1.0,0.247
RandomForest,850,1483,0,1.0,0.7705,0.0,0.247
RandomForest,850,1486,1,1.0,0.8607,1.0,0.247
RandomForest,850,1502,1,1.0,0.7968,1.0,0.247
RandomForest,851,1019,0,1.0,0.4405,0.0,0.247
RandomForest,854,1426,1,1.0,0.6232,1.0,0.247
RandomForest,854,1427,1,1.0,0.6035,1.0,0.247
RandomForest,854,1483,1,1.0,0.3889,1.0,0.247
RandomForest,854,1485,1,1.0,0.5838,1.0,0.247
RandomForest,854,1486,1,1.0,0.7223,1.0,0.247
RandomForest,854,1487,1,1.0,0.7176,1.0,0.247
RandomForest,854,1499,1,1.0,0.5111,1.0,0.247
RandomForest,854,1500,0,1.0,0.7743,0.0,0.247
RandomForest,854,1501,0,0.0,0.0943,1.0,0.247
RandomForest,854,1502,1,1.0,0.727,1.0,0.247
RandomForest,854,1505,0,1.0,0.6352,0.0,0.247
RandomForest,855,1426,1,1.0,0.8792,1.0,0.198
RandomForest,855,1427,1,1.0,0.8946,1.0,0.198
RandomForest,855,1483,1,1.0,0.7334,1.0,0.198
RandomForest,855,1485,1,1.0,0.7862,1.0,0.198
RandomForest,855,1486,1,1.0,0.904,1.0,0.198
RandomForest,855,1499,1,1.0,0.7353,1.0,0.198
RandomForest,855,1500,0,1.0,0.6217,0.0,0.198
RandomForest,855,1501,0,0.0,0.0678,1.0,0.198
RandomForest,855,1502,1,1.0,0.8895,1.0,0.198
RandomForest,856,1418,1,1.0,0.6649,1.0,0.182
RandomForest,856,1419,1,1.0,0.6581,1.0,0.182
RandomForest,856,1426,1,1.0,0.9238,1.0,0.182
RandomForest,856,1427,1,1.0,0.929,1.0,0.182
RandomForest,856,1472,1,1.0,0.6263,1.0,0.182
RandomForest,856,1473,1,1.0,0.6371,1.0,0.182
RandomForest,856,1483,1,1.0,0.8624,1.0,0.182
RandomForest,856,1485,1,1.0,0.8864,1.0,0.182
RandomForest,856,1486,1,1.0,0.9124,1.0,0.182
RandomForest,856,1487,1,1.0,0.9142,1.0,0.182
RandomForest,856,1497,1,1.0,0.7138,1.0,0.182
RandomForest,856,1499,1,1.0,0.8562,1.0,0.182
RandomForest,856,1500,1,1.0,0.3977,1.0,0.182
RandomForest,856,1501,0,0.0,0.0708,1.0,0.182
RandomForest,856,1502,1,1.0,0.8928,1.0,0.182
RandomForest,856,1504,1,1.0,0.5949,1.0,0.182
RandomForest,856,1505,1,1.0,0.5946,1.0,0.182
RandomForest,856,1506,0,1.0,0.6984,0.0,0.182
RandomForest,856,1508,1,0.0,0.0688,0.0,0.182
RandomForest,857,1407,1,1.0,0.6852,1.0,0.182
RandomForest,857,1415,0,0.0,0.0567,1.0,0.182
RandomForest,857,1416,1,1.0,0.6699,1.0,0.182
RandomForest,857,1417,0,1.0,0.4234,0.0,0.182
RandomForest,857,1426,1,1.0,0.9552,1.0,0.182
RandomForest,857,1427,1,1.0,0.9617,1.0,0.182
RandomForest,857,1483,1,1.0,0.8998,1.0,0.182
RandomForest,857,1485,1,1.0,0.9107,1.0,0.182
RandomForest,857,1486,1,1.0,0.956,1.0,0.182
RandomForest,857,1487,1,1.0,0.9621,1.0,0.182
RandomForest,857,1499,1,1.0,0.8903,1.0,0.182
RandomForest,857,1500,0,1.0,0.6373,0.0,0.182
RandomForest,857,1501,1,0.0,0.0675,0.0,0.182
RandomForest,857,1506,1,1.0,0.7336,1.0,0.182
RandomForest,857,1507,1,1.0,0.6377,1.0,0.182
RandomForest,857,1508,1,1.0,0.8381,1.0,0.182
RandomForest,857,1512,1,1.0,0.8366,1.0,0.182
RandomForest,858,1286,0,0.0,0.0731,1.0,0.639
RandomForest,858,1304,1,0.0,0.4486,0.0,0.639
RandomForest,858,1357,1,0.0,0.6165,0.0,0.639
RandomForest,858,1358,0,0.0,0.0505,1.0,0.639
RandomForest,858,1407,1,1.0,0.827,1.0,0.639
RandomForest,858,1415,0,0.0,0.0508,1.0,0.639
RandomForest,858,1416,1,1.0,0.812,1.0,0.639
RandomForest,858,1417,0,0.0,0.4191,1.0,0.639
RandomForest,858,1418,1,1.0,0.6962,1.0,0.639
RandomForest,858,1419,1,1.0,0.6758,1.0,0.639
RandomForest,858,1422,1,1.0,0.6888,1.0,0.639
RandomForest,858,1426,1,1.0,0.9405,1.0,0.639
RandomForest,858,1427,1,1.0,0.9725,1.0,0.639
RandomForest,858,1444,1,0.0,0.6246,0.0,0.639
RandomForest,858,1445,1,0.0,0.6174,0.0,0.639
RandomForest,858,1472,1,1.0,0.6876,1.0,0.639
RandomForest,858,1473,1,1.0,0.6831,1.0,0.639
RandomForest,858,1483,1,1.0,0.8933,1.0,0.639
RandomForest,858,1485,1,1.0,0.9499,1.0,0.639
RandomForest,858,1487,1,1.0,0.9581,1.0,0.639
RandomForest,858,1491,1,0.0,0.3406,0.0,0.639
RandomForest,858,1497,1,1.0,0.6995,1.0,0.639
RandomForest,858,1499,1,1.0,0.8855,1.0,0.639
RandomForest,858,1500,1,0.0,0.3832,0.0,0.639
RandomForest,858,1502,1,1.0,0.9664,1.0,0.639
RandomForest,858,1503,1,1.0,0.7769,1.0,0.639
RandomForest,858,1504,1,0.0,0.6086,0.0,0.639
RandomForest,858,1505,1,0.0,0.6242,0.0,0.639
RandomForest,858,1508,1,1.0,0.8674,1.0,0.639
RandomForest,858,1512,1,1.0,0.9,1.0,0.639
RandomForest,858,1513,0,0.0,0.5217,1.0,0.639
RandomForest,859,236,0,0.0,0.2866,1.0,0.524
RandomForest,859,275,0,0.0,0.0696,1.0,0.524
RandomForest,859,276,0,0.0,0.1931,1.0,0.524
RandomForest,859,524,1,1.0,0.5648,1.0,0.524
RandomForest,859,1034,1,1.0,0.6829,1.0,0.524
RandomForest,859,1286,0,0.0,0.0136,1.0,0.524
RandomForest,859,1357,1,1.0,0.7145,1.0,0.524
RandomForest,859,1422,1,1.0,0.7558,1.0,0.524
RandomForest,859,1442,0,0.0,0.1728,1.0,0.524
RandomForest,859,1443,0,0.0,0.2776,1.0,0.524
RandomForest,859,1445,0,1.0,0.9587,0.0,0.524
RandomForest,859,1488,1,1.0,0.6867,1.0,0.524
RandomForest,859,1491,1,1.0,0.6936,1.0,0.524
RandomForest,860,128,1,0.0,0.2798,0.0,0.296
RandomForest,860,130,1,1.0,0.4557,1.0,0.296
RandomForest,860,137,1,1.0,0.7875,1.0,0.296
RandomForest,860,138,1,0.0,0.2391,0.0,0.296
RandomForest,860,142,1,1.0,0.3999,1.0,0.296
RandomForest,860,145,0,0.0,0.0406,1.0,0.296
RandomForest,860,150,1,1.0,0.5806,1.0,0.296
RandomForest,860,152,1,1.0,0.6303,1.0,0.296
RandomForest,860,160,1,1.0,0.6113,1.0,0.296
RandomForest,860,236,0,0.0,0.1296,1.0,0.296
RandomForest,860,275,0,0.0,0.0317,1.0,0.296
RandomForest,860,276,0,0.0,0.0368,1.0,0.296
RandomForest,860,524,1,1.0,0.6557,1.0,0.296
RandomForest,860,853,0,1.0,0.7169,0.0,0.296
RandomForest,860,1034,1,1.0,0.8366,1.0,0.296
RandomForest,860,1126,0,1.0,0.7171,0.0,0.296
RandomForest,860,1226,1,1.0,0.3521,1.0,0.296
RandomForest,860,1267,1,1.0,0.7916,1.0,0.296
RandomForest,860,1304,0,1.0,0.7417,0.0,0.296
RandomForest,860,1357,1,1.0,0.7843,1.0,0.296
RandomForest,860,1358,0,0.0,0.0459,1.0,0.296
RandomForest,860,1410,1,1.0,0.7758,1.0,0.296
RandomForest,860,1422,1,1.0,0.8161,1.0,0.296
RandomForest,860,1442,0,0.0,0.1548,1.0,0.296
RandomForest,860,1443,1,0.0,0.1052,0.0,0.296
RandomForest,860,1470,0,0.0,0.105,1.0,0.296
RandomForest,861,1470,1,0.0,0.117,0.0,0.198
RandomForest,864,1483,0,1.0,0.7137,0.0,0.296
RandomForest,864,1485,1,1.0,0.7064,1.0,0.296
RandomForest,864,1486,1,1.0,0.7531,1.0,0.296
RandomForest,864,1487,1,1.0,0.7465,1.0,0.296
RandomForest,864,1497,1,1.0,0.5961,1.0,0.296
RandomForest,864,1500,1,1.0,0.6138,1.0,0.296
RandomForest,864,1501,1,1.0,0.6224,1.0,0.296
RandomForest,864,1502,1,1.0,0.7315,1.0,0.296
RandomForest,864,1504,1,1.0,0.6081,1.0,0.296
RandomForest,864,1505,1,1.0,0.6203,1.0,0.296
RandomForest,864,1506,1,1.0,0.6712,1.0,0.296
RandomForest,864,1507,1,1.0,0.6682,1.0,0.296
RandomForest,864,1508,1,1.0,0.761,1.0,0.296
RandomForest,864,1511,0,0.0,0.1043,1.0,0.296
RandomForest,864,1512,1,1.0,0.762,1.0,0.296
RandomForest,864,1513,1,1.0,0.5661,1.0,0.296
RandomForest,866,1407,1,1.0,0.7965,1.0,0.28
RandomForest,866,1413,1,0.0,0.1207,0.0,0.28
RandomForest,866,1415,0,0.0,0.0423,1.0,0.28
RandomForest,866,1416,1,1.0,0.7961,1.0,0.28
RandomForest,866,1418,1,1.0,0.6841,1.0,0.28
RandomForest,866,1419,1,1.0,0.6749,1.0,0.28
RandomForest,866,1426,1,1.0,0.6607,1.0,0.28
RandomForest,866,1427,1,1.0,0.7347,1.0,0.28
RandomForest,866,1454,1,1.0,0.7184,1.0,0.28
RandomForest,866,1472,1,1.0,0.7245,1.0,0.28
RandomForest,866,1473,1,1.0,0.7268,1.0,0.28
RandomForest,866,1483,1,1.0,0.9176,1.0,0.28
RandomForest,866,1485,1,1.0,0.9186,1.0,0.28
RandomForest,866,1486,1,1.0,0.9396,1.0,0.28
RandomForest,866,1487,1,1.0,0.9576,1.0,0.28
RandomForest,866,1499,1,1.0,0.919,1.0,0.28
RandomForest,866,1500,0,1.0,0.785,0.0,0.28
RandomForest,866,1502,1,1.0,0.9438,1.0,0.28
RandomForest,866,1504,0,1.0,0.8171,0.0,0.28
RandomForest,866,1506,1,1.0,0.8741,1.0,0.28
RandomForest,866,1507,1,1.0,0.8578,1.0,0.28
RandomForest,866,1513,1,1.0,0.8772,1.0,0.28
RandomForest,869,1138,0,1.0,0.1564,0.0,0.116
RandomForest,869,1148,1,1.0,0.8209,1.0,0.116
RandomForest,869,1149,1,1.0,0.8156,1.0,0.116
RandomForest,869,1151,1,1.0,0.8786,1.0,0.116
RandomForest,869,1152,1,1.0,0.9003,1.0,0.116
RandomForest,869,1154,1,1.0,0.5132,1.0,0.116
RandomForest,869,1155,1,1.0,0.9003,1.0,0.116
RandomForest,869,1156,1,1.0,0.9013,1.0,0.116
RandomForest,869,1157,1,1.0,0.9013,1.0,0.116
RandomForest,869,1167,1,1.0,0.8006,1.0,0.116
RandomForest,869,1168,1,1.0,0.7499,1.0,0.116
RandomForest,869,1169,1,1.0,0.5706,1.0,0.116
RandomForest,869,1170,1,1.0,0.797,1.0,0.116
RandomForest,869,1172,1,1.0,0.7255,1.0,0.116
RandomForest,877,1135,0,1.0,0.2152,0.0,0.165
RandomForest,877,1138,0,0.0,0.1018,1.0,0.165
RandomForest,877,1148,1,1.0,0.7833,1.0,0.165
RandomForest,877,1149,1,1.0,0.7999,1.0,0.165
RandomForest,877,1152,1,1.0,0.8334,1.0,0.165
RandomForest,877,1154,1,1.0,0.8094,1.0,0.165
RandomForest,877,1155,1,1.0,0.8334,1.0,0.165
RandomForest,877,1156,1,1.0,0.8397,1.0,0.165
RandomForest,877,1157,1,1.0,0.8386,1.0,0.165
RandomForest,877,1158,1,1.0,0.7896,1.0,0.165
RandomForest,877,1162,1,1.0,0.9012,1.0,0.165
RandomForest,877,1163,1,1.0,0.9206,1.0,0.165
RandomForest,877,1164,1,1.0,0.8449,1.0,0.165
RandomForest,877,1165,1,1.0,0.904,1.0,0.165
RandomForest,877,1167,1,1.0,0.8793,1.0,0.165
RandomForest,877,1169,1,1.0,0.8629,1.0,0.165
RandomForest,877,1170,1,1.0,0.8815,1.0,0.165
RandomForest,877,1172,1,1.0,0.8762,1.0,0.165
RandomForest,889,1304,0,1.0,0.4634,0.0,0.231
RandomForest,889,1358,0,0.0,0.0385,1.0,0.231
RandomForest,899,679,0,0.0,0.2679,1.0,0.476
RandomForest,899,747,0,0.0,0.4187,1.0,0.476
RandomForest,899,968,0,1.0,0.5645,0.0,0.476
RandomForest,899,1423,0,1.0,0.621,0.0,0.476
RandomForest,900,18,1,0.0,0.1579,0.0,0.622
RandomForest,900,205,1,0.0,0.1524,0.0,0.622
RandomForest,903,1304,0,0.0,0.3454,1.0,0.622
RandomForest,903,1359,0,0.0,0.3355,1.0,0.622
RandomForest,903,1422,0,1.0,0.7261,0.0,0.622
RandomForest,903,1423,1,0.0,0.4477,0.0,0.622
RandomForest,903,1424,1,0.0,0.582,0.0,0.622
RandomForest,903,1425,0,0.0,0.0902,1.0,0.622
RandomForest,904,787,1,0.0,0.2442,0.0,0.737
RandomForest,904,789,1,0.0,0.4141,0.0,0.737
RandomForest,904,1283,1,1.0,0.7459,1.0,0.737
RandomForest,904,1286,0,0.0,0.0718,1.0,0.737
RandomForest,904,1304,1,0.0,0.5333,0.0,0.737
RandomForest,904,1357,1,1.0,0.7793,1.0,0.737
RandomForest,904,1403,1,1.0,0.8138,1.0,0.737
RandomForest,904,1444,1,1.0,0.7998,1.0,0.737
RandomForest,904,1445,1,1.0,0.7663,1.0,0.737
RandomForest,904,1488,1,1.0,0.8652,1.0,0.737
RandomForest,905,1358,1,0.0,0.0346,0.0,0.737
RandomForest,905,1359,1,0.0,0.3361,0.0,0.737
RandomForest,906,1410,0,0.0,0.6535,1.0,0.737
RandomForest,907,787,1,0.0,0.5707,0.0,0.737
RandomForest,907,788,0,0.0,0.0766,1.0,0.737
RandomForest,907,1283,1,0.0,0.7027,0.0,0.737
RandomForest,907,1286,0,0.0,0.0805,1.0,0.737
RandomForest,907,1357,1,0.0,0.6589,0.0,0.737
RandomForest,907,1358,1,0.0,0.2836,0.0,0.737
RandomForest,907,1359,1,0.0,0.3997,0.0,0.737
RandomForest,907,1403,1,1.0,0.8386,1.0,0.737
RandomForest,907,1422,1,0.0,0.641,0.0,0.737
RandomForest,907,1444,0,0.0,0.634,1.0,0.737
RandomForest,907,1488,1,1.0,0.8489,1.0,0.737
RandomForest,907,1491,1,1.0,0.8126,1.0,0.737
RandomForest,912,190,0,0.0,0.0901,1.0,0.737
RandomForest,912,205,0,0.0,0.4223,1.0,0.737
RandomForest,912,306,1,0.0,0.18,0.0,0.737
RandomForest,912,318,0,0.0,0.3163,1.0,0.737
RandomForest,912,320,0,0.0,0.3434,1.0,0.737
RandomForest,912,328,1,0.0,0.7205,0.0,0.737
RandomForest,912,329,1,0.0,0.7205,0.0,0.737
RandomForest,912,330,1,0.0,0.7205,0.0,0.737
RandomForest,912,332,1,0.0,0.7205,0.0,0.737
RandomForest,912,333,0,0.0,0.5129,1.0,0.737
RandomForest,912,335,1,0.0,0.7187,0.0,0.737
RandomForest,912,337,1,1.0,0.8562,1.0,0.737
RandomForest,912,338,1,1.0,0.8562,1.0,0.737
RandomForest,912,339,1,1.0,0.8562,1.0,0.737
RandomForest,912,637,0,0.0,0.03,1.0,0.737
RandomForest,912,787,1,0.0,0.6617,0.0,0.737
RandomForest,912,789,1,0.0,0.671,0.0,0.737
RandomForest,912,985,1,1.0,0.8549,1.0,0.737
RandomForest,912,1256,0,0.0,0.4066,1.0,0.737
RandomForest,912,1286,1,0.0,0.0121,0.0,0.737
RandomForest,912,1294,1,1.0,0.8204,1.0,0.737
RandomForest,912,1295,1,1.0,0.8358,1.0,0.737
RandomForest,912,1304,0,0.0,0.6281,1.0,0.737
RandomForest,912,1359,0,1.0,0.7496,0.0,0.737
RandomForest,912,1442,0,0.0,0.137,1.0,0.737
RandomForest,912,1525,1,1.0,0.7559,1.0,0.737
RandomForest,914,73,0,1.0,0.9264,0.0,0.655
RandomForest,914,111,0,1.0,0.7411,0.0,0.655
RandomForest,914,318,0,0.0,0.1351,1.0,0.655
RandomForest,914,320,0,0.0,0.1356,1.0,0.655
RandomForest,914,328,1,1.0,0.7682,1.0,0.655
RandomForest,914,329,1,1.0,0.7678,1.0,0.655
RandomForest,914,330,1,1.0,0.7678,1.0,0.655
RandomForest,914,332,1,1.0,0.7692,1.0,0.655
RandomForest,914,335,1,1.0,0.7696,1.0,0.655
RandomForest,914,337,1,1.0,0.7331,1.0,0.655
RandomForest,914,338,1,1.0,0.7331,1.0,0.655
RandomForest,914,339,1,1.0,0.7331,1.0,0.655
RandomForest,914,340,1,1.0,0.6894,1.0,0.655
RandomForest,914,341,1,1.0,0.6894,1.0,0.655
RandomForest,914,342,1,1.0,0.6894,1.0,0.655
RandomForest,914,1286,0,0.0,0.2579,1.0,0.655
RandomForest,914,1292,1,1.0,0.6676,1.0,0.655
RandomForest,914,1293,1,1.0,0.6676,1.0,0.655
RandomForest,914,1304,0,0.0,0.5835,1.0,0.655
RandomForest,914,1357,1,1.0,0.7517,1.0,0.655
RandomForest,914,1408,0,0.0,0.2649,1.0,0.655
RandomForest,914,1422,1,1.0,0.7813,1.0,0.655
RandomForest,914,1442,0,0.0,0.1523,1.0,0.655
RandomForest,914,1488,1,1.0,0.819,1.0,0.655
RandomForest,914,1491,1,1.0,0.8309,1.0,0.655
RandomForest,921,236,0,0.0,0.1544,1.0,0.639
RandomForest,921,269,0,0.0,0.4514,1.0,0.639
RandomForest,921,276,0,0.0,0.0369,1.0,0.639
RandomForest,921,524,0,0.0,0.5291,1.0,0.639
RandomForest,927,1358,1,0.0,0.3739,0.0,0.639
RandomForest,927,1359,1,0.0,0.5894,0.0,0.639
RandomForest,927,1407,1,1.0,0.7865,1.0,0.639
RandomForest,927,1413,1,1.0,0.7709,1.0,0.639
RandomForest,927,1414,1,1.0,0.7637,1.0,0.639
RandomForest,927,1415,0,0.0,0.0443,1.0,0.639
RandomForest,927,1416,1,1.0,0.7863,1.0,0.639
RandomForest,927,1425,0,0.0,0.1199,1.0,0.639
RandomForest,927,1426,1,1.0,0.6725,1.0,0.639
RandomForest,927,1427,1,1.0,0.7568,1.0,0.639
RandomForest,927,1453,1,1.0,0.7455,1.0,0.639
RandomForest,927,1454,1,1.0,0.7345,1.0,0.639
RandomForest,927,1483,1,1.0,0.691,1.0,0.639
RandomForest,927,1485,1,1.0,0.7565,1.0,0.639
RandomForest,927,1486,1,1.0,0.7697,1.0,0.639
RandomForest,927,1497,0,1.0,0.6745,0.0,0.639
RandomForest,927,1499,1,1.0,0.6875,1.0,0.639
RandomForest,927,1502,1,1.0,0.7852,1.0,0.639
RandomForest,927,1504,1,1.0,0.7042,1.0,0.639
RandomForest,927,1505,1,0.0,0.6208,0.0,0.639
RandomForest,927,1513,1,1.0,0.7174,1.0,0.639
RandomForest,927,1517,1,1.0,0.7311,1.0,0.639
RandomForest,927,1518,1,1.0,0.7353,1.0,0.639
RandomForest,927,1519,1,1.0,0.7311,1.0,0.639
RandomForest,928,1357,1,1.0,0.7549,1.0,0.59
RandomForest,928,1358,0,1.0,0.6355,0.0,0.59
RandomForest,928,1422,1,1.0,0.7225,1.0,0.59
RandomForest,928,1425,0,0.0,0.0706,1.0,0.59
RandomForest,928,1488,1,1.0,0.8706,1.0,0.59
RandomForest,928,1491,1,1.0,0.8638,1.0,0.59
RandomForest,928,1505,0,1.0,0.9115,0.0,0.59
RandomForest,929,1357,1,1.0,0.8467,1.0,0.639
RandomForest,929,1422,1,1.0,0.8681,1.0,0.639
RandomForest,929,1488,1,1.0,0.8746,1.0,0.639
RandomForest,929,1491,1,1.0,0.8912,1.0,0.639
RandomForest,932,1523,1,0.0,0.1517,0.0,0.639
RandomForest,932,1524,1,0.0,0.1103,0.0,0.639
RandomForest,933,1537,1,0.0,0.1677,0.0,0.639
RandomForest,934,1425,0,0.0,0.0822,1.0,0.639
RandomForest,934,1497,0,0.0,0.0989,1.0,0.639
RandomForest,934,1505,0,0.0,0.6032,1.0,0.639
RandomForest,934,1513,1,0.0,0.5878,0.0,0.639
RandomForest,934,1519,1,1.0,0.6414,1.0,0.639
RandomForest,935,1419,0,1.0,0.6583,0.0,0.639
RandomForest,935,1425,0,0.0,0.0573,1.0,0.639
RandomForest,935,1426,1,1.0,0.6523,1.0,0.639
RandomForest,935,1427,1,1.0,0.6933,1.0,0.639
RandomForest,935,1472,1,1.0,0.7729,1.0,0.639
RandomForest,935,1473,1,1.0,0.7659,1.0,0.639
RandomForest,935,1483,1,1.0,0.6993,1.0,0.639
RandomForest,935,1485,1,1.0,0.786,1.0,0.639
RandomForest,935,1487,1,1.0,0.8052,1.0,0.639
RandomForest,935,1497,0,0.0,0.0896,1.0,0.639
RandomForest,935,1499,1,1.0,0.7346,1.0,0.639
RandomForest,935,1502,1,1.0,0.8141,1.0,0.639
RandomForest,935,1504,1,1.0,0.8178,1.0,0.639
RandomForest,935,1505,1,0.0,0.5768,0.0,0.639
RandomForest,935,1513,1,0.0,0.6273,0.0,0.639
RandomForest,935,1519,1,0.0,0.6244,0.0,0.639
RandomForest,935,1545,0,0.0,0.1143,1.0,0.639
RandomForest,936,1357,1,1.0,0.7816,1.0,0.1
RandomForest,936,1422,1,1.0,0.7935,1.0,0.1
RandomForest,936,1488,1,1.0,0.8808,1.0,0.1
RandomForest,936,1491,1,1.0,0.8771,1.0,0.1
RandomForest,936,1538,1,1.0,0.7663,1.0,0.1
RandomForest,936,1540,1,1.0,0.7663,1.0,0.1
RandomForest,936,1541,0,1.0,0.126,0.0,0.1
RandomForest,936,1542,1,1.0,0.7663,1.0,0.1
RandomForest,937,1542,0,1.0,0.8602,0.0,0.133
RandomForest,940,128,0,1.0,0.5321,0.0,0.133
RandomForest,940,136,0,1.0,0.7903,0.0,0.133
RandomForest,940,1286,0,1.0,0.1464,0.0,0.133
RandomForest,940,1357,1,1.0,0.8313,1.0,0.133
RandomForest,940,1358,0,1.0,0.3928,0.0,0.133
RandomForest,940,1422,1,1.0,0.8525,1.0,0.133
RandomForest,940,1444,0,1.0,0.4997,0.0,0.133
RandomForest,940,1488,1,1.0,0.9018,1.0,0.133
RandomForest,940,1491,1,1.0,0.8952,1.0,0.133
RandomForest,940,1545,0,1.0,0.3474,0.0,0.133
RandomForest,946,190,0,0.0,0.0816,1.0,0.541
RandomForest,946,205,0,0.0,0.2196,1.0,0.541
RandomForest,946,637,0,0.0,0.0301,1.0,0.541
RandomForest,954,1524,0,1.0,0.6549,0.0,0.541
RandomForest,956,1207,1,1.0,0.7375,1.0,0.541
RandomForest,956,1210,1,1.0,0.7375,1.0,0.541
RandomForest,956,1212,1,1.0,0.7375,1.0,0.541
RandomForest,958,205,1,0.0,0.2165,0.0,0.541
RandomForest,958,637,0,0.0,0.0299,1.0,0.541
RandomForest,958,869,0,0.0,0.0924,1.0,0.541
RandomForest,958,1117,1,1.0,0.8092,1.0,0.541
RandomForest,958,1118,1,1.0,0.8092,1.0,0.541
RandomForest,958,1281,0,0.0,0.1146,1.0,0.541
RandomForest,959,192,1,0.0,0.1276,0.0,0.541
RandomForest,959,1549,1,0.0,0.1047,0.0,0.541
RandomForest,960,1423,1,0.0,0.5359,0.0,0.541
RandomForest,960,1424,1,1.0,0.6002,1.0,0.541
RandomForest,962,1423,1,1.0,0.7727,1.0,0.541
RandomForest,962,1424,1,1.0,0.7782,1.0,0.541
RandomForest,968,1523,0,1.0,0.5905,0.0,0.541
RandomForest,974,1123,1,1.0,0.7052,1.0,0.541
RandomForest,974,1124,1,1.0,0.7052,1.0,0.541
RandomForest,974,1281,1,0.0,0.1795,0.0,0.541
RandomForest,977,892,0,1.0,0.7411,0.0,0.541
RandomForest,981,1423,0,1.0,0.7191,0.0,0.541
RandomForest,981,1523,1,0.0,0.3563,0.0,0.541
RandomForest,981,1524,1,0.0,0.4681,0.0,0.541
RandomForest,984,88,0,1.0,0.73,0.0,0.541
RandomForest,984,190,0,0.0,0.0711,1.0,0.541
RandomForest,984,205,0,0.0,0.3029,1.0,0.541
RandomForest,984,637,0,0.0,0.0272,1.0,0.541
RandomForest,984,1030,0,1.0,0.8431,0.0,0.541
RandomForest,984,1031,1,1.0,0.855,1.0,0.541
RandomForest,984,1032,1,1.0,0.855,1.0,0.541
RandomForest,984,1033,1,1.0,0.855,1.0,0.541
RandomForest,984,1256,0,0.0,0.3454,1.0,0.541
RandomForest,984,1274,1,1.0,0.8037,1.0,0.541
RandomForest,984,1275,1,1.0,0.8037,1.0,0.541
RandomForest,990,91,1,1.0,0.7983,1.0,0.737
RandomForest,990,92,1,0.0,0.5838,0.0,0.737
