globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | methodStart | methodEnd
104 | Revision_716/jscript.c | 1110 | 1118 | 25 | 846 | parseStatement | 1026 | 1457
105 | Revision_716/flex.c | 1540 | 1548 | 25 | NULL | NULL | NULL | NULL
106 | Revision_716/jscript.c | 1180 | 1202 | 26 | 846 | parseStatement | 1026 | 1457
107 | Revision_716/flex.c | 1610 | 1632 | 26 | NULL | NULL | NULL | NULL
108 | Revision_716/jscript.c | 1341 | 1358 | 27 | 846 | parseStatement | 1026 | 1457
109 | Revision_716/flex.c | 1772 | 1789 | 27 | NULL | NULL | NULL | NULL
110 | Revision_716/jscript.c | 1360 | 1388 | 28 | 846 | parseStatement | 1026 | 1457
111 | Revision_716/flex.c | 1791 | 1819 | 28 | NULL | NULL | NULL | NULL
138 | Revision_716/gnu_regex/regex_internal.c | 1103 | 1108 | 29 | NULL | NULL | NULL | NULL
139 | Revision_716/gnu_regex/regex_internal.c | 1236 | 1241 | 29 | 942 | re_node_set_merge | 1182 | 1257
17 | Revision_716/python.c | 204 | 208 | 30 | 612 | skipSpace | 203 | 208
18 | Revision_716/sml.c | 84 | 88 | 30 | 619 | skipSpace | 83 | 88
19 | Revision_716/erlang.c | 58 | 62 | 30 | 566 | skipSpace | 57 | 62
20 | Revision_716/python.c | 212 | 221 | 31 | 728 | parseIdentifier | 211 | 221
21 | Revision_716/erlang.c | 66 | 75 | 31 | NULL | NULL | NULL | NULL
11 | Revision_716/routines.c | 288 | 295 | 32 | 570 | struppercmp | 287 | 295
8 | Revision_716/readtags.c | 106 | 113 | 32 | 528 | struppercmp | 105 | 113
12 | Revision_716/routines.c | 298 | 305 | 33 | 528 | strnuppercmp | 297 | 305
10 | Revision_716/readtags.c | 116 | 123 | 33 | 528 | strnuppercmp | 115 | 123
112 | Revision_716/flex.c | 536 | 542 | 34 | 416 | readToken | 420 | 704
113 | Revision_716/flex.c | 590 | 596 | 34 | 416 | readToken | 420 | 704
114 | Revision_716/flex.c | 627 | 633 | 34 | 416 | readToken | 420 | 704
115 | Revision_716/flex.c | 549 | 556 | 35 | 416 | readToken | 420 | 704
116 | Revision_716/flex.c | 603 | 610 | 35 | 416 | readToken | 420 | 704
68 | Revision_716/vhdl.c | 391 | 402 | 36 | 870 | parseIdentifier | 390 | 402
36 | Revision_716/sql.c | 500 | 511 | 36 | 809 | parseIdentifier | 499 | 511
69 | Revision_716/vhdl.c | 514 | 532 | 37 | 821 | skipToMatched | 492 | 533
70 | Revision_716/sql.c | 746 | 764 | 37 | 794 | skipToMatched | 715 | 765
135 | Revision_716/tex.c | 408 | 412 | 38 | 872 | parseTag | 375 | 449
125 | Revision_716/tex.c | 431 | 435 | 38 | 872 | parseTag | 375 | 449
