globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | methodStart | methodEnd
21 | Revision_793/erlang.c | 66 | 75 | 27 | NULL | NULL | NULL | NULL
151 | Revision_793/ocaml.c | 251 | 257 | 28 | 1032 | eatWhiteSpace | 250 | 257
152 | Revision_793/objc.c | 199 | 205 | 28 | 985 | eatWhiteSpace | 198 | 205
153 | Revision_793/ocaml.c | 260 | 280 | 29 | 1031 | eatString | 259 | 280
154 | Revision_793/objc.c | 208 | 228 | 29 | 984 | eatString | 207 | 228
155 | Revision_793/ocaml.c | 293 | 301 | 30 | 984 | eatComment | 282 | 341
156 | Revision_793/objc.c | 241 | 249 | 30 | 981 | eatComment | 230 | 261
157 | Revision_793/ocaml.c | 344 | 359 | 31 | 678 | readIdentifier | 343 | 359
158 | Revision_793/objc.c | 264 | 279 | 31 | 644 | readIdentifier | 263 | 279
159 | Revision_793/ocaml.c | 908 | 912 | 32 | 1030 | addTag | 905 | 913
160 | Revision_793/objc.c | 484 | 488 | 32 | 971 | addTag | 483 | 488
11 | Revision_793/routines.c | 288 | 295 | 33 | 570 | struppercmp | 287 | 295
8 | Revision_793/readtags.c | 106 | 113 | 33 | 528 | struppercmp | 105 | 113
12 | Revision_793/routines.c | 298 | 305 | 34 | 528 | strnuppercmp | 297 | 305
10 | Revision_793/readtags.c | 116 | 123 | 34 | 528 | strnuppercmp | 115 | 123
76 | Revision_793/flex.c | 295 | 303 | 35 | 836 | makeFlexTag | 272 | 306
77 | Revision_793/sql.c | 474 | 482 | 35 | 588 | makeSqlTag | 463 | 485
84 | Revision_793/flex.c | 437 | 441 | 36 | 416 | readToken | 427 | 746
36 | Revision_793/sql.c | 540 | 553 | 36 | 818 | readToken | 530 | 679
64 | Revision_793/vhdl.c | 414 | 418 | 36 | 874 | readToken | 404 | 479
122 | Revision_793/tex.c | 313 | 317 | 36 | 850 | readToken | 303 | 371
116 | Revision_793/flex.c | 599 | 606 | 37 | 416 | readToken | 427 | 746
144 | Revision_793/flex.c | 652 | 659 | 37 | 416 | readToken | 427 | 746
145 | Revision_793/flex.c | 638 | 645 | 37 | 416 | readToken | 427 | 746
114 | Revision_793/flex.c | 623 | 628 | 38 | 416 | readToken | 427 | 746
114 | Revision_793/flex.c | 631 | 636 | 38 | 416 | readToken | 427 | 746
146 | Revision_793/flex.c | 664 | 671 | 39 | 416 | readToken | 427 | 746
147 | Revision_793/flex.c | 703 | 710 | 39 | 416 | readToken | 427 | 746
148 | Revision_793/flex.c | 688 | 693 | 40 | 416 | readToken | 427 | 746
88 | Revision_793/flex.c | 696 | 701 | 40 | 416 | readToken | 427 | 746
68 | Revision_793/vhdl.c | 391 | 402 | 41 | 870 | parseIdentifier | 390 | 402
36 | Revision_793/sql.c | 517 | 528 | 41 | 809 | parseIdentifier | 516 | 528
69 | Revision_793/vhdl.c | 514 | 532 | 42 | 821 | skipToMatched | 492 | 533
70 | Revision_793/sql.c | 765 | 783 | 42 | 794 | skipToMatched | 734 | 784
149 | Revision_793/sql.c | 787 | 794 | 43 | 877 | copyToken | 786 | 794
134 | Revision_793/tex.c | 374 | 381 | 43 | 1028 | copyToken | 373 | 381
142 | Revision_793/sql.c | 1413 | 1424 | 44 | 601 | parseStatements | 1234 | 1540
143 | Revision_793/sql.c | 1569 | 1574 | 44 | 593 | parseBlock | 1542 | 1598
135 | Revision_793/tex.c | 420 | 424 | 45 | 872 | parseTag | 387 | 497
125 | Revision_793/tex.c | 444 | 448 | 45 | 872 | parseTag | 387 | 497
