globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | methodStart | methodEnd
77 | Revision_727/sql.c | 457 | 465 | 9 | 588 | makeSqlTag | 446 | 468
73 | Revision_727/jscript.c | 267 | 271 | 10 | 563 | makeClassTag | 259 | 284
78 | Revision_727/flex.c | 1841 | 1845 | 10 | NULL | NULL | NULL | NULL
79 | Revision_727/flex.c | 358 | 362 | 10 | 563 | makeFunctionTag | 350 | 375
24 | Revision_727/jscript.c | 294 | 298 | 10 | 713 | makeFunctionTag | 286 | 311
80 | Revision_727/flex.c | 308 | 312 | 10 | 562 | makeClassTag | 300 | 325
81 | Revision_727/flex.c | 335 | 339 | 10 | 837 | makeMXTag | 327 | 348
74 | Revision_727/jscript.c | 1411 | 1415 | 10 | 846 | parseStatement | 1026 | 1457
33 | Revision_727/jscript.c | 318 | 336 | 11 | 728 | parseString | 317 | 336
82 | Revision_727/flex.c | 382 | 400 | 11 | 360 | parseString | 381 | 400
63 | Revision_727/vhdl.c | 368 | 386 | 11 | 871 | parseString | 367 | 386
120 | Revision_727/tex.c | 239 | 257 | 11 | 847 | parseString | 238 | 257
35 | Revision_727/jscript.c | 342 | 353 | 12 | 719 | parseIdentifier | 341 | 353
83 | Revision_727/flex.c | 406 | 417 | 12 | 334 | parseIdentifier | 405 | 417
121 | Revision_727/tex.c | 264 | 276 | 12 | 843 | parseIdentifier | 263 | 276
60 | Revision_727/jscript.c | 365 | 369 | 13 | 734 | readToken | 355 | 453
36 | Revision_727/sql.c | 523 | 536 | 13 | 818 | readToken | 513 | 660
64 | Revision_727/vhdl.c | 414 | 418 | 13 | 874 | readToken | 404 | 479
122 | Revision_727/tex.c | 288 | 292 | 13 | 850 | readToken | 278 | 359
84 | Revision_727/flex.c | 429 | 433 | 13 | 416 | readToken | 419 | 703
71 | Revision_727/jscript.c | 405 | 435 | 14 | 734 | readToken | 355 | 453
72 | Revision_727/sql.c | 606 | 636 | 14 | 818 | readToken | 513 | 660
85 | Revision_727/jscript.c | 416 | 427 | 15 | 734 | readToken | 355 | 453
86 | Revision_727/flex.c | 484 | 495 | 15 | 416 | readToken | 419 | 703
38 | Revision_727/sql.c | 617 | 628 | 15 | 818 | readToken | 513 | 660
87 | Revision_727/jscript.c | 441 | 450 | 16 | 734 | readToken | 355 | 453
123 | Revision_727/tex.c | 330 | 339 | 16 | 850 | readToken | 278 | 359
88 | Revision_727/flex.c | 691 | 700 | 16 | 416 | readToken | 419 | 703
89 | Revision_727/jscript.c | 471 | 501 | 17 | 735 | skipArgumentList | 470 | 501
90 | Revision_727/flex.c | 722 | 752 | 17 | 601 | skipArgumentList | 721 | 752
41 | Revision_727/jscript.c | 492 | 497 | 18 | 735 | skipArgumentList | 470 | 501
57 | Revision_727/sql.c | 756 | 761 | 18 | 794 | skipToMatched | 715 | 765
56 | Revision_727/jscript.c | 524 | 529 | 18 | 852 | skipArrayList | 503 | 533
91 | Revision_727/flex.c | 775 | 780 | 18 | 758 | skipArrayList | 754 | 784
67 | Revision_727/vhdl.c | 524 | 529 | 18 | 821 | skipToMatched | 492 | 533
92 | Revision_727/flex.c | 743 | 748 | 18 | 601 | skipArgumentList | 721 | 752
93 | Revision_727/jscript.c | 504 | 533 | 19 | 852 | skipArrayList | 503 | 533
94 | Revision_727/flex.c | 755 | 784 | 19 | 758 | skipArrayList | 754 | 784
41 | Revision_727/jscript.c | 536 | 543 | 20 | 829 | addContext | 535 | 543
95 | Revision_727/flex.c | 787 | 794 | 20 | 694 | addContext | 786 | 794
41 | Revision_727/jscript.c | 546 | 553 | 21 | 697 | addToScope | 545 | 553
42 | Revision_727/sql.c | 679 | 686 | 21 | 830 | addToScope | 678 | 686
96 | Revision_727/flex.c | 797 | 804 | 21 | 696 | addToScope | 796 | 804
97 | Revision_727/jscript.c | 560 | 582 | 22 | 705 | findCmdTerm | 559 | 582
98 | Revision_727/flex.c | 811 | 833 | 22 | 704 | findCmdTerm | 810 | 833
45 | Revision_727/jscript.c | 696 | 707 | 23 | 727 | parseLoop | 622 | 709
101 | Revision_727/flex.c | 943 | 954 | 23 | 724 | parseLoop | 869 | 956
136 | Revision_727/sql.c | 878 | 885 | 23 | 597 | parseSubProgram | 782 | 918
46 | Revision_727/sql.c | 965 | 985 | 23 | 593 | parseRecord | 920 | 987
102 | Revision_727/jscript.c | 712 | 819 | 24 | 724 | parseIf | 711 | 819
103 | Revision_727/flex.c | 959 | 1066 | 24 | 720 | parseIf | 958 | 1066
104 | Revision_727/jscript.c | 1110 | 1118 | 25 | 846 | parseStatement | 1026 | 1457
105 | Revision_727/flex.c | 1539 | 1547 | 25 | NULL | NULL | NULL | NULL
106 | Revision_727/jscript.c | 1180 | 1202 | 26 | 846 | parseStatement | 1026 | 1457
107 | Revision_727/flex.c | 1609 | 1631 | 26 | NULL | NULL | NULL | NULL
108 | Revision_727/jscript.c | 1341 | 1358 | 27 | 846 | parseStatement | 1026 | 1457
109 | Revision_727/flex.c | 1771 | 1788 | 27 | NULL | NULL | NULL | NULL
110 | Revision_727/jscript.c | 1360 | 1388 | 28 | 846 | parseStatement | 1026 | 1457
111 | Revision_727/flex.c | 1790 | 1818 | 28 | NULL | NULL | NULL | NULL
138 | Revision_727/gnu_regex/regex_internal.c | 1103 | 1108 | 29 | NULL | NULL | NULL | NULL
139 | Revision_727/gnu_regex/regex_internal.c | 1236 | 1241 | 29 | 942 | re_node_set_merge | 1182 | 1257
17 | Revision_727/python.c | 278 | 282 | 30 | 612 | skipSpace | 277 | 282
19 | Revision_727/erlang.c | 58 | 62 | 30 | 566 | skipSpace | 57 | 62
18 | Revision_727/sml.c | 84 | 88 | 30 | 619 | skipSpace | 83 | 88
20 | Revision_727/python.c | 286 | 295 | 31 | 728 | parseIdentifier | 285 | 295
21 | Revision_727/erlang.c | 66 | 75 | 31 | NULL | NULL | NULL | NULL
11 | Revision_727/routines.c | 288 | 295 | 32 | 570 | struppercmp | 287 | 295
8 | Revision_727/readtags.c | 106 | 113 | 32 | 528 | struppercmp | 105 | 113
12 | Revision_727/routines.c | 298 | 305 | 33 | 528 | strnuppercmp | 297 | 305
10 | Revision_727/readtags.c | 116 | 123 | 33 | 528 | strnuppercmp | 115 | 123
112 | Revision_727/flex.c | 535 | 541 | 34 | 416 | readToken | 419 | 703
113 | Revision_727/flex.c | 589 | 595 | 34 | 416 | readToken | 419 | 703
114 | Revision_727/flex.c | 626 | 632 | 34 | 416 | readToken | 419 | 703
115 | Revision_727/flex.c | 548 | 555 | 35 | 416 | readToken | 419 | 703
116 | Revision_727/flex.c | 602 | 609 | 35 | 416 | readToken | 419 | 703
68 | Revision_727/vhdl.c | 391 | 402 | 36 | 870 | parseIdentifier | 390 | 402
36 | Revision_727/sql.c | 500 | 511 | 36 | 809 | parseIdentifier | 499 | 511
69 | Revision_727/vhdl.c | 514 | 532 | 37 | 821 | skipToMatched | 492 | 533
70 | Revision_727/sql.c | 746 | 764 | 37 | 794 | skipToMatched | 715 | 765
135 | Revision_727/tex.c | 408 | 412 | 38 | 872 | parseTag | 375 | 449
125 | Revision_727/tex.c | 431 | 435 | 38 | 872 | parseTag | 375 | 449
