globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | methodStart | methodEnd
123 | Revision_809/tex.c | 342 | 351 | 13 | 850 | readToken | 303 | 371
88 | Revision_809/flex.c | 734 | 743 | 13 | 416 | readToken | 427 | 746
89 | Revision_809/jscript.c | 527 | 557 | 14 | 735 | skipArgumentList | 526 | 557
90 | Revision_809/flex.c | 765 | 795 | 14 | 601 | skipArgumentList | 764 | 795
41 | Revision_809/jscript.c | 548 | 553 | 15 | 735 | skipArgumentList | 526 | 557
56 | Revision_809/jscript.c | 580 | 585 | 15 | 852 | skipArrayList | 559 | 589
167 | Revision_809/jscript.c | 656 | 661 | 15 | NULL | NULL | NULL | NULL
57 | Revision_809/sql.c | 775 | 780 | 15 | 794 | skipToMatched | 734 | 784
67 | Revision_809/vhdl.c | 524 | 529 | 15 | 821 | skipToMatched | 492 | 533
91 | Revision_809/flex.c | 818 | 823 | 15 | 758 | skipArrayList | 797 | 827
92 | Revision_809/flex.c | 786 | 791 | 15 | 601 | skipArgumentList | 764 | 795
93 | Revision_809/jscript.c | 560 | 589 | 16 | 852 | skipArrayList | 559 | 589
94 | Revision_809/flex.c | 798 | 827 | 16 | 758 | skipArrayList | 797 | 827
41 | Revision_809/jscript.c | 592 | 599 | 17 | 829 | addContext | 591 | 599
95 | Revision_809/flex.c | 830 | 837 | 17 | 694 | addContext | 829 | 837
41 | Revision_809/jscript.c | 602 | 609 | 18 | 697 | addToScope | 601 | 609
96 | Revision_809/flex.c | 840 | 847 | 18 | 696 | addToScope | 839 | 847
42 | Revision_809/sql.c | 698 | 705 | 18 | 830 | addToScope | 697 | 705
45 | Revision_809/jscript.c | 772 | 783 | 19 | 727 | parseLoop | 698 | 785
101 | Revision_809/flex.c | 986 | 997 | 19 | 724 | parseLoop | 912 | 999
46 | Revision_809/sql.c | 1032 | 1052 | 19 | 593 | parseRecord | 987 | 1054
136 | Revision_809/sql.c | 937 | 944 | 19 | 597 | parseSubProgram | 811 | 985
104 | Revision_809/jscript.c | 1201 | 1209 | 20 | 846 | parseStatement | 1116 | 1607
105 | Revision_809/flex.c | 1582 | 1590 | 20 | NULL | NULL | NULL | NULL
106 | Revision_809/jscript.c | 1274 | 1296 | 21 | 846 | parseStatement | 1116 | 1607
107 | Revision_809/flex.c | 1652 | 1674 | 21 | NULL | NULL | NULL | NULL
163 | Revision_809/jscript.c | 1518 | 1528 | 22 | 846 | parseStatement | 1116 | 1607
164 | Revision_809/flex.c | 1849 | 1859 | 22 | NULL | NULL | NULL | NULL
138 | Revision_809/gnu_regex/regex_internal.c | 1103 | 1108 | 23 | NULL | NULL | NULL | NULL
139 | Revision_809/gnu_regex/regex_internal.c | 1236 | 1241 | 23 | 942 | re_node_set_merge | 1182 | 1257
17 | Revision_809/python.c | 299 | 303 | 24 | 612 | skipSpace | 298 | 303
18 | Revision_809/sml.c | 84 | 88 | 24 | 619 | skipSpace | 83 | 88
19 | Revision_809/erlang.c | 58 | 62 | 24 | 566 | skipSpace | 57 | 62
20 | Revision_809/python.c | 307 | 316 | 25 | 728 | parseIdentifier | 306 | 316
21 | Revision_809/erlang.c | 66 | 75 | 25 | NULL | NULL | NULL | NULL
165 | Revision_809/perl.c | 327 | 333 | 26 | NULL | NULL | NULL | NULL
166 | Revision_809/perl.c | 400 | 407 | 26 | NULL | NULL | NULL | NULL
151 | Revision_809/ocaml.c | 251 | 257 | 27 | 1032 | eatWhiteSpace | 250 | 257
152 | Revision_809/objc.c | 199 | 205 | 27 | 985 | eatWhiteSpace | 198 | 205
153 | Revision_809/ocaml.c | 260 | 280 | 28 | 1031 | eatString | 259 | 280
154 | Revision_809/objc.c | 208 | 228 | 28 | 984 | eatString | 207 | 228
155 | Revision_809/ocaml.c | 293 | 301 | 29 | 984 | eatComment | 282 | 341
156 | Revision_809/objc.c | 241 | 249 | 29 | 981 | eatComment | 230 | 261
157 | Revision_809/ocaml.c | 344 | 359 | 30 | 678 | readIdentifier | 343 | 359
158 | Revision_809/objc.c | 264 | 279 | 30 | 644 | readIdentifier | 263 | 279
159 | Revision_809/ocaml.c | 908 | 912 | 31 | 1030 | addTag | 905 | 913
160 | Revision_809/objc.c | 484 | 488 | 31 | 971 | addTag | 483 | 488
11 | Revision_809/routines.c | 288 | 295 | 32 | 570 | struppercmp | 287 | 295
8 | Revision_809/readtags.c | 106 | 113 | 32 | 528 | struppercmp | 105 | 113
12 | Revision_809/routines.c | 298 | 305 | 33 | 528 | strnuppercmp | 297 | 305
10 | Revision_809/readtags.c | 116 | 123 | 33 | 528 | strnuppercmp | 115 | 123
76 | Revision_809/flex.c | 295 | 303 | 34 | 836 | makeFlexTag | 272 | 306
77 | Revision_809/sql.c | 474 | 482 | 34 | 588 | makeSqlTag | 463 | 485
84 | Revision_809/flex.c | 437 | 441 | 35 | 416 | readToken | 427 | 746
36 | Revision_809/sql.c | 540 | 553 | 35 | 818 | readToken | 530 | 679
64 | Revision_809/vhdl.c | 414 | 418 | 35 | 874 | readToken | 404 | 479
122 | Revision_809/tex.c | 313 | 317 | 35 | 850 | readToken | 303 | 371
116 | Revision_809/flex.c | 599 | 606 | 36 | 416 | readToken | 427 | 746
144 | Revision_809/flex.c | 652 | 659 | 36 | 416 | readToken | 427 | 746
145 | Revision_809/flex.c | 638 | 645 | 36 | 416 | readToken | 427 | 746
114 | Revision_809/flex.c | 623 | 628 | 37 | 416 | readToken | 427 | 746
114 | Revision_809/flex.c | 631 | 636 | 37 | 416 | readToken | 427 | 746
146 | Revision_809/flex.c | 664 | 671 | 38 | 416 | readToken | 427 | 746
147 | Revision_809/flex.c | 703 | 710 | 38 | 416 | readToken | 427 | 746
148 | Revision_809/flex.c | 688 | 693 | 39 | 416 | readToken | 427 | 746
88 | Revision_809/flex.c | 696 | 701 | 39 | 416 | readToken | 427 | 746
68 | Revision_809/vhdl.c | 391 | 402 | 40 | 870 | parseIdentifier | 390 | 402
36 | Revision_809/sql.c | 517 | 528 | 40 | 809 | parseIdentifier | 516 | 528
69 | Revision_809/vhdl.c | 514 | 532 | 41 | 821 | skipToMatched | 492 | 533
70 | Revision_809/sql.c | 765 | 783 | 41 | 794 | skipToMatched | 734 | 784
149 | Revision_809/sql.c | 787 | 794 | 42 | 877 | copyToken | 786 | 794
134 | Revision_809/tex.c | 374 | 381 | 42 | 1028 | copyToken | 373 | 381
142 | Revision_809/sql.c | 1413 | 1424 | 43 | 601 | parseStatements | 1234 | 1540
143 | Revision_809/sql.c | 1569 | 1574 | 43 | 593 | parseBlock | 1542 | 1598
135 | Revision_809/tex.c | 420 | 424 | 44 | 872 | parseTag | 387 | 497
125 | Revision_809/tex.c | 444 | 448 | 44 | 872 | parseTag | 387 | 497
