globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | methodStart | methodEnd
74 | Revision_690/jscript.c | 294 | 298 | 8 | 713 | makeFunctionTag | 286 | 311
33 | Revision_690/jscript.c | 318 | 336 | 9 | 728 | parseString | 317 | 336
82 | Revision_690/flex.c | 382 | 400 | 9 | 360 | parseString | 381 | 400
63 | Revision_690/vhdl.c | 368 | 386 | 9 | 847 | parseString | 367 | 386
36 | Revision_690/sql.c | 468 | 486 | 9 | 814 | parseString | 467 | 486
35 | Revision_690/jscript.c | 342 | 353 | 10 | 719 | parseIdentifier | 341 | 353
83 | Revision_690/flex.c | 406 | 417 | 10 | 334 | parseIdentifier | 405 | 417
60 | Revision_690/jscript.c | 365 | 369 | 11 | 734 | readToken | 355 | 453
84 | Revision_690/flex.c | 429 | 433 | 11 | 416 | readToken | 419 | 703
36 | Revision_690/sql.c | 514 | 527 | 11 | 818 | readToken | 504 | 651
64 | Revision_690/vhdl.c | 414 | 418 | 11 | 850 | readToken | 404 | 479
71 | Revision_690/jscript.c | 405 | 435 | 12 | 734 | readToken | 355 | 453
72 | Revision_690/sql.c | 597 | 627 | 12 | 818 | readToken | 504 | 651
85 | Revision_690/jscript.c | 416 | 427 | 13 | 734 | readToken | 355 | 453
86 | Revision_690/flex.c | 484 | 495 | 13 | 416 | readToken | 419 | 703
38 | Revision_690/sql.c | 608 | 619 | 13 | 818 | readToken | 504 | 651
87 | Revision_690/jscript.c | 441 | 450 | 14 | 734 | readToken | 355 | 453
88 | Revision_690/flex.c | 691 | 700 | 14 | 416 | readToken | 419 | 703
89 | Revision_690/jscript.c | 471 | 501 | 15 | 735 | skipArgumentList | 470 | 501
90 | Revision_690/flex.c | 722 | 752 | 15 | 601 | skipArgumentList | 721 | 752
41 | Revision_690/jscript.c | 492 | 497 | 16 | 735 | skipArgumentList | 470 | 501
56 | Revision_690/jscript.c | 524 | 529 | 16 | 852 | skipArrayList | 503 | 533
57 | Revision_690/sql.c | 747 | 752 | 16 | 794 | skipToMatched | 706 | 756
67 | Revision_690/vhdl.c | 524 | 529 | 16 | 821 | skipToMatched | 492 | 533
91 | Revision_690/flex.c | 775 | 780 | 16 | 758 | skipArrayList | 754 | 784
92 | Revision_690/flex.c | 743 | 748 | 16 | 601 | skipArgumentList | 721 | 752
93 | Revision_690/jscript.c | 504 | 533 | 17 | 852 | skipArrayList | 503 | 533
94 | Revision_690/flex.c | 755 | 784 | 17 | 758 | skipArrayList | 754 | 784
41 | Revision_690/jscript.c | 536 | 543 | 18 | 829 | addContext | 535 | 543
95 | Revision_690/flex.c | 787 | 794 | 18 | 694 | addContext | 786 | 794
41 | Revision_690/jscript.c | 546 | 553 | 19 | 697 | addToScope | 545 | 553
96 | Revision_690/flex.c | 797 | 804 | 19 | 696 | addToScope | 796 | 804
42 | Revision_690/sql.c | 670 | 677 | 19 | 830 | addToScope | 669 | 677
97 | Revision_690/jscript.c | 560 | 582 | 20 | 705 | findCmdTerm | 559 | 582
98 | Revision_690/flex.c | 811 | 833 | 20 | 704 | findCmdTerm | 810 | 833
45 | Revision_690/jscript.c | 696 | 707 | 21 | 727 | parseLoop | 622 | 709
101 | Revision_690/flex.c | 943 | 954 | 21 | 724 | parseLoop | 869 | 956
46 | Revision_690/sql.c | 929 | 949 | 21 | 593 | parseRecord | 884 | 951
102 | Revision_690/jscript.c | 712 | 819 | 22 | 724 | parseIf | 711 | 819
103 | Revision_690/flex.c | 959 | 1066 | 22 | 720 | parseIf | 958 | 1066
104 | Revision_690/jscript.c | 1110 | 1118 | 23 | 846 | parseStatement | 1026 | 1457
105 | Revision_690/flex.c | 1519 | 1527 | 23 | NULL | NULL | NULL | NULL
106 | Revision_690/jscript.c | 1180 | 1202 | 24 | 846 | parseStatement | 1026 | 1457
107 | Revision_690/flex.c | 1589 | 1611 | 24 | NULL | NULL | NULL | NULL
108 | Revision_690/jscript.c | 1341 | 1358 | 25 | 846 | parseStatement | 1026 | 1457
109 | Revision_690/flex.c | 1751 | 1768 | 25 | NULL | NULL | NULL | NULL
110 | Revision_690/jscript.c | 1360 | 1388 | 26 | 846 | parseStatement | 1026 | 1457
111 | Revision_690/flex.c | 1770 | 1798 | 26 | NULL | NULL | NULL | NULL
58 | Revision_690/gnu_regex/regex.c | 1777 | 1782 | 27 | NULL | NULL | NULL | NULL
59 | Revision_690/gnu_regex/regex.c | 1792 | 1797 | 27 | NULL | NULL | NULL | NULL
17 | Revision_690/python.c | 218 | 222 | 28 | 612 | skipSpace | 217 | 222
19 | Revision_690/erlang.c | 58 | 62 | 28 | 566 | skipSpace | 57 | 62
18 | Revision_690/sml.c | 84 | 88 | 28 | 619 | skipSpace | 83 | 88
20 | Revision_690/python.c | 226 | 235 | 29 | 728 | parseIdentifier | 225 | 235
21 | Revision_690/erlang.c | 66 | 75 | 29 | NULL | NULL | NULL | NULL
11 | Revision_690/routines.c | 288 | 295 | 30 | 570 | struppercmp | 287 | 295
8 | Revision_690/readtags.c | 106 | 113 | 30 | 528 | struppercmp | 105 | 113
12 | Revision_690/routines.c | 298 | 305 | 31 | 528 | strnuppercmp | 297 | 305
10 | Revision_690/readtags.c | 116 | 123 | 31 | 528 | strnuppercmp | 115 | 123
112 | Revision_690/flex.c | 535 | 541 | 32 | 416 | readToken | 419 | 703
113 | Revision_690/flex.c | 589 | 595 | 32 | 416 | readToken | 419 | 703
114 | Revision_690/flex.c | 626 | 632 | 32 | 416 | readToken | 419 | 703
115 | Revision_690/flex.c | 548 | 555 | 33 | 416 | readToken | 419 | 703
116 | Revision_690/flex.c | 602 | 609 | 33 | 416 | readToken | 419 | 703
68 | Revision_690/vhdl.c | 391 | 402 | 34 | 843 | parseIdentifier | 390 | 402
36 | Revision_690/sql.c | 491 | 502 | 34 | 809 | parseIdentifier | 490 | 502
69 | Revision_690/vhdl.c | 514 | 532 | 35 | 821 | skipToMatched | 492 | 533
70 | Revision_690/sql.c | 737 | 755 | 35 | 794 | skipToMatched | 706 | 756
