globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | methodStart | methodEnd
101 | Revision_744/flex.c | 945 | 956 | 23 | 724 | parseLoop | 871 | 958
102 | Revision_744/jscript.c | 712 | 819 | 24 | 724 | parseIf | 711 | 819
103 | Revision_744/flex.c | 961 | 1068 | 24 | 720 | parseIf | 960 | 1068
104 | Revision_744/jscript.c | 1110 | 1118 | 25 | 846 | parseStatement | 1026 | 1457
105 | Revision_744/flex.c | 1541 | 1549 | 25 | NULL | NULL | NULL | NULL
106 | Revision_744/jscript.c | 1180 | 1202 | 26 | 846 | parseStatement | 1026 | 1457
107 | Revision_744/flex.c | 1611 | 1633 | 26 | NULL | NULL | NULL | NULL
108 | Revision_744/jscript.c | 1341 | 1358 | 27 | 846 | parseStatement | 1026 | 1457
109 | Revision_744/flex.c | 1773 | 1790 | 27 | NULL | NULL | NULL | NULL
110 | Revision_744/jscript.c | 1360 | 1388 | 28 | 846 | parseStatement | 1026 | 1457
111 | Revision_744/flex.c | 1792 | 1820 | 28 | NULL | NULL | NULL | NULL
138 | Revision_744/gnu_regex/regex_internal.c | 1103 | 1108 | 29 | NULL | NULL | NULL | NULL
139 | Revision_744/gnu_regex/regex_internal.c | 1236 | 1241 | 29 | 942 | re_node_set_merge | 1182 | 1257
17 | Revision_744/python.c | 278 | 282 | 30 | 612 | skipSpace | 277 | 282
18 | Revision_744/sml.c | 84 | 88 | 30 | 619 | skipSpace | 83 | 88
19 | Revision_744/erlang.c | 58 | 62 | 30 | 566 | skipSpace | 57 | 62
20 | Revision_744/python.c | 286 | 295 | 31 | 728 | parseIdentifier | 285 | 295
21 | Revision_744/erlang.c | 66 | 75 | 31 | NULL | NULL | NULL | NULL
11 | Revision_744/routines.c | 288 | 295 | 32 | 570 | struppercmp | 287 | 295
8 | Revision_744/readtags.c | 106 | 113 | 32 | 528 | struppercmp | 105 | 113
12 | Revision_744/routines.c | 298 | 305 | 33 | 528 | strnuppercmp | 297 | 305
10 | Revision_744/readtags.c | 116 | 123 | 33 | 528 | strnuppercmp | 115 | 123
112 | Revision_744/flex.c | 537 | 543 | 34 | 416 | readToken | 421 | 705
113 | Revision_744/flex.c | 591 | 597 | 34 | 416 | readToken | 421 | 705
114 | Revision_744/flex.c | 628 | 634 | 34 | 416 | readToken | 421 | 705
115 | Revision_744/flex.c | 550 | 557 | 35 | 416 | readToken | 421 | 705
116 | Revision_744/flex.c | 604 | 611 | 35 | 416 | readToken | 421 | 705
68 | Revision_744/vhdl.c | 391 | 402 | 36 | 870 | parseIdentifier | 390 | 402
36 | Revision_744/sql.c | 516 | 527 | 36 | 809 | parseIdentifier | 515 | 527
69 | Revision_744/vhdl.c | 514 | 532 | 37 | 821 | skipToMatched | 492 | 533
70 | Revision_744/sql.c | 763 | 781 | 37 | 794 | skipToMatched | 732 | 782
142 | Revision_744/sql.c | 1363 | 1374 | 38 | 601 | parseStatements | 1184 | 1490
143 | Revision_744/sql.c | 1519 | 1524 | 38 | 593 | parseBlock | 1492 | 1548
135 | Revision_744/tex.c | 395 | 399 | 39 | 872 | parseTag | 362 | 437
125 | Revision_744/tex.c | 419 | 423 | 39 | 872 | parseTag | 362 | 437
