globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | methodStart | methodEnd
78 | Revision_700/flex.c | 359 | 363 | 8 | 563 | makeFunctionTag | 351 | 376
24 | Revision_700/jscript.c | 1411 | 1415 | 8 | 846 | parseStatement | 1026 | 1457
79 | Revision_700/flex.c | 309 | 313 | 8 | 562 | makeClassTag | 301 | 326
80 | Revision_700/flex.c | 336 | 340 | 8 | 837 | makeMXTag | 328 | 349
74 | Revision_700/jscript.c | 294 | 298 | 8 | 713 | makeFunctionTag | 286 | 311
81 | Revision_700/flex.c | 1842 | 1846 | 8 | NULL | NULL | NULL | NULL
33 | Revision_700/jscript.c | 318 | 336 | 9 | 728 | parseString | 317 | 336
63 | Revision_700/vhdl.c | 368 | 386 | 9 | 871 | parseString | 367 | 386
82 | Revision_700/flex.c | 383 | 401 | 9 | 360 | parseString | 382 | 401
120 | Revision_700/tex.c | 239 | 257 | 9 | 847 | parseString | 238 | 257
35 | Revision_700/jscript.c | 342 | 353 | 10 | 719 | parseIdentifier | 341 | 353
121 | Revision_700/tex.c | 264 | 276 | 10 | 843 | parseIdentifier | 263 | 276
83 | Revision_700/flex.c | 407 | 418 | 10 | 334 | parseIdentifier | 406 | 418
60 | Revision_700/jscript.c | 365 | 369 | 11 | 734 | readToken | 355 | 453
64 | Revision_700/vhdl.c | 414 | 418 | 11 | 874 | readToken | 404 | 479
36 | Revision_700/sql.c | 523 | 536 | 11 | 818 | readToken | 513 | 660
84 | Revision_700/flex.c | 430 | 434 | 11 | 416 | readToken | 420 | 704
122 | Revision_700/tex.c | 288 | 292 | 11 | 850 | readToken | 278 | 359
71 | Revision_700/jscript.c | 405 | 435 | 12 | 734 | readToken | 355 | 453
72 | Revision_700/sql.c | 606 | 636 | 12 | 818 | readToken | 513 | 660
85 | Revision_700/jscript.c | 416 | 427 | 13 | 734 | readToken | 355 | 453
86 | Revision_700/flex.c | 485 | 496 | 13 | 416 | readToken | 420 | 704
38 | Revision_700/sql.c | 617 | 628 | 13 | 818 | readToken | 513 | 660
87 | Revision_700/jscript.c | 441 | 450 | 14 | 734 | readToken | 355 | 453
88 | Revision_700/flex.c | 692 | 701 | 14 | 416 | readToken | 420 | 704
123 | Revision_700/tex.c | 330 | 339 | 14 | 850 | readToken | 278 | 359
89 | Revision_700/jscript.c | 471 | 501 | 15 | 735 | skipArgumentList | 470 | 501
90 | Revision_700/flex.c | 723 | 753 | 15 | 601 | skipArgumentList | 722 | 753
41 | Revision_700/jscript.c | 492 | 497 | 16 | 735 | skipArgumentList | 470 | 501
57 | Revision_700/sql.c | 756 | 761 | 16 | 794 | skipToMatched | 715 | 765
56 | Revision_700/jscript.c | 524 | 529 | 16 | 852 | skipArrayList | 503 | 533
91 | Revision_700/flex.c | 776 | 781 | 16 | 758 | skipArrayList | 755 | 785
67 | Revision_700/vhdl.c | 524 | 529 | 16 | 821 | skipToMatched | 492 | 533
92 | Revision_700/flex.c | 744 | 749 | 16 | 601 | skipArgumentList | 722 | 753
93 | Revision_700/jscript.c | 504 | 533 | 17 | 852 | skipArrayList | 503 | 533
94 | Revision_700/flex.c | 756 | 785 | 17 | 758 | skipArrayList | 755 | 785
41 | Revision_700/jscript.c | 536 | 543 | 18 | 829 | addContext | 535 | 543
95 | Revision_700/flex.c | 788 | 795 | 18 | 694 | addContext | 787 | 795
41 | Revision_700/jscript.c | 546 | 553 | 19 | 697 | addToScope | 545 | 553
42 | Revision_700/sql.c | 679 | 686 | 19 | 830 | addToScope | 678 | 686
96 | Revision_700/flex.c | 798 | 805 | 19 | 696 | addToScope | 797 | 805
97 | Revision_700/jscript.c | 560 | 582 | 20 | 705 | findCmdTerm | 559 | 582
98 | Revision_700/flex.c | 812 | 834 | 20 | 704 | findCmdTerm | 811 | 834
45 | Revision_700/jscript.c | 696 | 707 | 21 | 727 | parseLoop | 622 | 709
136 | Revision_700/sql.c | 878 | 885 | 21 | 597 | parseSubProgram | 782 | 918
101 | Revision_700/flex.c | 944 | 955 | 21 | 724 | parseLoop | 870 | 957
46 | Revision_700/sql.c | 965 | 985 | 21 | 593 | parseRecord | 920 | 987
102 | Revision_700/jscript.c | 712 | 819 | 22 | 724 | parseIf | 711 | 819
103 | Revision_700/flex.c | 960 | 1067 | 22 | 720 | parseIf | 959 | 1067
104 | Revision_700/jscript.c | 1110 | 1118 | 23 | 846 | parseStatement | 1026 | 1457
105 | Revision_700/flex.c | 1540 | 1548 | 23 | NULL | NULL | NULL | NULL
106 | Revision_700/jscript.c | 1180 | 1202 | 24 | 846 | parseStatement | 1026 | 1457
107 | Revision_700/flex.c | 1610 | 1632 | 24 | NULL | NULL | NULL | NULL
108 | Revision_700/jscript.c | 1341 | 1358 | 25 | 846 | parseStatement | 1026 | 1457
109 | Revision_700/flex.c | 1772 | 1789 | 25 | NULL | NULL | NULL | NULL
110 | Revision_700/jscript.c | 1360 | 1388 | 26 | 846 | parseStatement | 1026 | 1457
111 | Revision_700/flex.c | 1791 | 1819 | 26 | NULL | NULL | NULL | NULL
58 | Revision_700/gnu_regex/regex.c | 1777 | 1782 | 27 | NULL | NULL | NULL | NULL
59 | Revision_700/gnu_regex/regex.c | 1792 | 1797 | 27 | NULL | NULL | NULL | NULL
17 | Revision_700/python.c | 218 | 222 | 28 | 612 | skipSpace | 217 | 222
19 | Revision_700/erlang.c | 58 | 62 | 28 | 566 | skipSpace | 57 | 62
18 | Revision_700/sml.c | 84 | 88 | 28 | 619 | skipSpace | 83 | 88
20 | Revision_700/python.c | 226 | 235 | 29 | 728 | parseIdentifier | 225 | 235
21 | Revision_700/erlang.c | 66 | 75 | 29 | NULL | NULL | NULL | NULL
11 | Revision_700/routines.c | 288 | 295 | 30 | 570 | struppercmp | 287 | 295
8 | Revision_700/readtags.c | 106 | 113 | 30 | 528 | struppercmp | 105 | 113
12 | Revision_700/routines.c | 298 | 305 | 31 | 528 | strnuppercmp | 297 | 305
10 | Revision_700/readtags.c | 116 | 123 | 31 | 528 | strnuppercmp | 115 | 123
112 | Revision_700/flex.c | 536 | 542 | 32 | 416 | readToken | 420 | 704
113 | Revision_700/flex.c | 590 | 596 | 32 | 416 | readToken | 420 | 704
114 | Revision_700/flex.c | 627 | 633 | 32 | 416 | readToken | 420 | 704
115 | Revision_700/flex.c | 549 | 556 | 33 | 416 | readToken | 420 | 704
116 | Revision_700/flex.c | 603 | 610 | 33 | 416 | readToken | 420 | 704
68 | Revision_700/vhdl.c | 391 | 402 | 34 | 870 | parseIdentifier | 390 | 402
36 | Revision_700/sql.c | 500 | 511 | 34 | 809 | parseIdentifier | 499 | 511
69 | Revision_700/vhdl.c | 514 | 532 | 35 | 821 | skipToMatched | 492 | 533
70 | Revision_700/sql.c | 746 | 764 | 35 | 794 | skipToMatched | 715 | 765
135 | Revision_700/tex.c | 408 | 412 | 36 | 872 | parseTag | 375 | 449
125 | Revision_700/tex.c | 431 | 435 | 36 | 872 | parseTag | 375 | 449
