cloneType,granularity,gcid1,gcid2,no_of_revision_paired,couplingStrength,latePropagationCount,dominantChangeCategory,made_pair_in_revisions,gcid1_changed_revs,gcid2_changed_revs
"Type3","Block",1537,1538,5,0.8333,0,"SIMILARITY_PRESERVING","[1226, 1282, 1309, 1494, 1949]","[1226, 1282, 1309, 1494, 1949, 2013]","[1226, 1282, 1309, 1494, 1949]"
"Type3","Block",241,242,3,0.6000,0,"SIMILARITY_PRESERVING","[136, 315, 360]","[136, 302, 315, 360, 482]","[136, 315, 360]"
"Type3","Block",241,243,2,0.4000,0,"SIMILARITY_PRESERVING","[315, 360]","[136, 302, 315, 360, 482]","[315, 360]"
"Type3","Block",242,243,2,0.6667,0,"SIMILARITY_PRESERVING","[315, 360]","[136, 315, 360]","[315, 360]"
"Type3","Block",785,786,7,0.7000,1,"SIMILARITY_PRESERVING","[289, 302, 315, 482, 613, 629, 630]","[289, 302, 315, 482, 613, 629, 630]","[289, 298, 302, 315, 338, 482, 493, 613, 629, 630]"
"Type3","Block",248,251,1,1.0000,0,"SIMILARITY_PRESERVING","[130]","[130]","[130]"
"Type3","Block",1249,1250,1,1.0000,0,"SIMILARITY_PRESERVING","[645]","[645]","[645]"
"Type3","Block",1477,1478,1,0.2500,0,"SIMILARITY_PRESERVING","[1076]","[861, 1076]","[833, 842, 860, 861, 1076, 1189, 1193, 1219]"
"Type3","Block",254,255,5,0.8333,0,"SIMILARITY_PRESERVING","[315, 333, 360, 482, 1018]","[302, 315, 333, 360, 482, 1018]","[315, 333, 360, 482, 1018]"
"Type3","Block",1487,1488,7,1.0000,0,"SIMILARITY_PRESERVING","[860, 1076, 1193, 1233, 1236, 1238, 1254]","[860, 1076, 1193, 1219, 1226, 1233, 1236, 1238, 1254]","[860, 1076, 1193, 1219, 1226, 1233, 1236, 1238, 1254]"
"Type3","Block",256,257,1,0.2500,0,"SIMILARITY_PRESERVING","[315]","[315, 360]","[315, 335, 482]"
"Type3","Block",260,261,6,0.8571,0,"SIMILARITY_PRESERVING","[130, 315, 333, 335, 482, 1018]","[130, 302, 315, 333, 335, 482, 1018]","[130, 315, 333, 335, 482, 1018]"
"Type3","Block",792,793,18,0.6098,3,"SIMILARITY_PRESERVING","[289, 302, 309, 315, 338, 562, 613, 629, 630, 647, 649, 688, 690, 707, 724, 748, 768, 781]","[289, 302, 309, 315, 338, 482, 562, 584, 613, 629, 630, 647, 649, 688, 689, 690, 707, 724, 748, 768, 781, 799, 815, 907, 1018, 1111, 1117, 1239, 1262, 1310, 1567, 1813, 1880, 2545]","[289, 302, 309, 315, 338, 540, 562, 613, 629, 630, 647, 649, 688, 690, 707, 709, 724, 748, 768, 781, 784, 799, 904, 912, 1018, 1117, 1262, 1310, 1565, 1567, 1793, 1813]"
"Type3","Block",985,986,3,1.0000,0,"SIMILARITY_PRESERVING","[361, 448, 498]","[361, 448, 498]","[361, 448, 498]"
"Type3","Block",690,691,2,0.4000,1,"SIMILARITY_PRESERVING","[302, 315]","[130, 278, 302, 315]","[298, 302, 315]"
"Type3","Block",1255,1256,1,1.0000,0,"SIMILARITY_PRESERVING","[644]","[644]","[644]"
"Type3","Block",998,999,1,1.0000,0,"SIMILARITY_PRESERVING","[387]","[387]","[387]"
"Type3","Block",1327,1328,1,1.0000,0,"SIMILARITY_PRESERVING","[1811]","[1811]","[1811]"
"Type3","Block",1327,1329,1,1.0000,0,"SIMILARITY_PRESERVING","[1811]","[1811]","[1811]"
"Type3","Block",1327,1330,1,0.5000,0,"SIMILARITY_PRESERVING","[1811]","[1811]","[1811, 1911]"
"Type3","Block",1328,1329,1,1.0000,0,"SIMILARITY_PRESERVING","[1811]","[1811]","[1811]"
"Type3","Block",1328,1330,1,0.5000,0,"SIMILARITY_PRESERVING","[1811]","[1811]","[1811, 1911]"
"Type3","Block",1329,1330,1,0.5000,0,"SIMILARITY_PRESERVING","[1811]","[1811]","[1811, 1911]"
"Type3","Block",849,850,4,1.0000,0,"SIMILARITY_PRESERVING","[302, 315, 324, 731]","[302, 315, 324, 731]","[302, 315, 324, 731]"
"Type3","Block",849,851,4,1.0000,0,"SIMILARITY_PRESERVING","[302, 315, 324, 731]","[302, 315, 324, 731]","[302, 315, 324, 731]"
"Type3","Block",849,852,4,1.0000,0,"SIMILARITY_PRESERVING","[302, 315, 324, 731]","[302, 315, 324, 731]","[302, 315, 324, 731]"
"Type3","Block",849,1024,1,0.2500,0,"SIMILARITY_PRESERVING","[731]","[302, 315, 324, 731]","[731]"
"Type3","Block",850,851,4,1.0000,0,"SIMILARITY_PRESERVING","[302, 315, 324, 731]","[302, 315, 324, 731]","[302, 315, 324, 731]"
"Type3","Block",850,852,4,1.0000,0,"SIMILARITY_PRESERVING","[302, 315, 324, 731]","[302, 315, 324, 731]","[302, 315, 324, 731]"
"Type3","Block",850,1024,1,0.2500,0,"SIMILARITY_PRESERVING","[731]","[302, 315, 324, 731]","[731]"
"Type3","Block",851,852,4,1.0000,0,"SIMILARITY_PRESERVING","[302, 315, 324, 731]","[302, 315, 324, 731]","[302, 315, 324, 731]"
"Type3","Block",851,1024,1,0.2500,0,"SIMILARITY_PRESERVING","[731]","[302, 315, 324, 731]","[731]"
"Type3","Block",1024,1025,1,0.3333,0,"SIMILARITY_PRESERVING","[731]","[731]","[559, 731, 851]"
"Type3","Block",1026,1027,1,1.0000,0,"SIMILARITY_PRESERVING","[990]","[990]","[990]"
"Type3","Block",272,273,8,0.8889,0,"SIMILARITY_PRESERVING","[83, 96, 130, 204, 289, 302, 315, 319]","[83, 96, 130, 183, 204, 289, 302, 315, 319]","[83, 96, 130, 204, 289, 302, 315, 319]"
"Type3","Block",815,816,4,0.5714,0,"SIMILARITY_PRESERVING","[302, 315, 324, 990]","[302, 315, 324, 367, 498, 990]","[302, 315, 324, 360, 990]"
"Type3","Block",815,818,6,1.0000,0,"SIMILARITY_PRESERVING","[302, 315, 324, 367, 498, 990]","[302, 315, 324, 367, 498, 990]","[302, 315, 324, 367, 498, 990]"
"Type3","Block",816,817,4,0.8000,0,"SIMILARITY_PRESERVING","[302, 315, 324, 360]","[302, 315, 324, 360, 990]","[302, 315, 324, 360]"
"Type3","Block",816,818,4,0.5714,0,"SIMILARITY_PRESERVING","[302, 315, 324, 990]","[302, 315, 324, 360, 990]","[302, 315, 324, 367, 498, 990]"
"Type3","Block",817,818,3,0.4286,0,"SIMILARITY_PRESERVING","[302, 315, 324]","[302, 315, 324, 360]","[302, 315, 324, 367, 498, 990]"
"Type3","Block",274,277,15,1.0000,0,"SIMILARITY_PRESERVING","[83, 96, 130, 166, 175, 176, 177, 183, 187, 189, 204, 289, 302, 315, 319]","[83, 96, 130, 166, 175, 176, 177, 183, 187, 189, 204, 289, 302, 315, 319]","[83, 96, 130, 166, 175, 176, 177, 183, 187, 189, 204, 289, 302, 315, 319]"
"Type3","Block",275,276,15,0.2083,0,"SIMILARITY_PRESERVING","[83, 86, 96, 130, 166, 175, 176, 177, 183, 187, 189, 204, 289, 315, 319]","[83, 86, 96, 130, 166, 175, 176, 177, 183, 187, 189, 204, 289, 315, 319, 416, 430, 453, 458, 476, 482, 492, 497, 498, 507, 534, 535, 537, 563, 574, 575, 579, 647, 671, 706, 739, 769, 859, 860, 921, 1111, 1198, 1262, 1273, 1285, 1287, 1290, 1310, 1335, 1565, 1592, 1810, 1811, 1812, 1813, 1961, 2025, 2107, 2108, 2109, 2110, 2113, 2120, 2129, 2167, 2183, 2466, 2556, 2698, 2743, 2766]","[83, 86, 96, 130, 166, 175, 176, 177, 183, 187, 189, 204, 289, 302, 315, 319]"
"Type3","Block",1125,1126,1,0.5000,0,"SIMILARITY_PRESERVING","[731]","[731]","[627, 731]"
"Type3","Block",278,279,8,0.8889,0,"SIMILARITY_PRESERVING","[83, 96, 130, 204, 289, 302, 315, 319]","[83, 96, 130, 204, 289, 302, 315, 319]","[83, 96, 130, 183, 204, 289, 302, 315, 319]"
"Type3","Block",1089,1090,2,0.6667,0,"SIMILARITY_PRESERVING","[679, 714]","[679, 714]","[583, 679, 714]"
"Type3","Block",1091,1092,3,1.0000,0,"SIMILARITY_PRESERVING","[583, 679, 714]","[583, 679, 714]","[583, 679, 714]"
"Type3","Block",1091,1093,3,1.0000,0,"SIMILARITY_PRESERVING","[583, 679, 714]","[583, 679, 714]","[583, 679, 714]"
"Type3","Block",1092,1093,3,1.0000,0,"SIMILARITY_PRESERVING","[583, 679, 714]","[583, 679, 714]","[583, 679, 714]"
"Type3","Block",1127,1128,1,1.0000,0,"SIMILARITY_PRESERVING","[731]","[731]","[731]"
"Type3","Block",1129,1130,5,1.0000,0,"SIMILARITY_PRESERVING","[616, 731, 776, 974, 990]","[616, 731, 776, 974, 990]","[616, 731, 776, 974, 990]"
"Type3","Block",1382,1383,1,1.0000,0,"SIMILARITY_PRESERVING","[1018]","[1018]","[1018]"
"Type3","Block",282,283,4,0.3077,0,"SIMILARITY_PRESERVING","[179, 298, 302, 315]","[179, 298, 302, 315, 454, 498, 561, 565, 580, 582, 587, 1018, 2129]","[179, 298, 302, 315]"
"Type3","Block",1131,1132,3,0.3333,0,"SIMILARITY_PRESERVING","[616, 739, 776]","[616, 739, 776]","[577, 588, 616, 637, 672, 739, 776, 860, 1123]"
"Type3","Block",285,286,1,1.0000,0,"SIMILARITY_PRESERVING","[2749]","[2749]","[2749]"
"Type3","Block",1020,1021,3,1.0000,0,"SIMILARITY_PRESERVING","[482, 1076, 1262]","[482, 1076, 1262]","[482, 1076, 1262]"
"Type3","Block",1133,1134,2,0.2857,0,"SIMILARITY_PRESERVING","[577, 588]","[577, 588, 616, 637, 672, 776, 1123]","[577, 588]"
"Type3","Block",287,288,1,1.0000,0,"SIMILARITY_PRESERVING","[2749]","[2749]","[2749]"
"Type3","Block",289,290,1,1.0000,0,"SIMILARITY_PRESERVING","[2749]","[2749]","[2749]"
"Type3","Block",821,822,4,0.8000,0,"SIMILARITY_PRESERVING","[302, 315, 324, 360]","[302, 315, 324, 360, 731]","[302, 315, 324, 360]"
"Type3","Block",864,865,4,1.0000,0,"SIMILARITY_PRESERVING","[323, 370, 498, 788]","[323, 370, 498, 788]","[323, 370, 498, 788]"
"Type3","Block",823,824,6,0.8571,0,"SIMILARITY_PRESERVING","[302, 315, 360, 482, 627, 1018]","[302, 315, 360, 482, 627, 1018, 1198]","[302, 315, 360, 482, 627, 1018]"
"Type3","Block",823,825,5,0.7143,0,"SIMILARITY_PRESERVING","[315, 360, 482, 627, 1018]","[302, 315, 360, 482, 627, 1018, 1198]","[315, 360, 482, 627, 1018]"
"Type3","Block",824,825,5,0.8333,0,"SIMILARITY_PRESERVING","[315, 360, 482, 627, 1018]","[302, 315, 360, 482, 627, 1018]","[315, 360, 482, 627, 1018]"
"Type3","Block",1233,1234,2,0.6667,0,"SIMILARITY_PRESERVING","[616, 637]","[616, 637]","[616, 637, 672]"
"Type3","Block",1233,1235,2,1.0000,0,"SIMILARITY_PRESERVING","[616, 637]","[616, 637]","[616, 637]"
"Type3","Block",1234,1235,2,0.6667,0,"SIMILARITY_PRESERVING","[616, 637]","[616, 637, 672]","[616, 637]"
"Type3","Block",1544,1545,1,1.0000,0,"SIMILARITY_PRESERVING","[934]","[934, 936]","[934, 936]"
"Type3","Block",2997,2998,3,0.6000,0,"SIMILARITY_PRESERVING","[2357, 2359, 2445]","[2357, 2359, 2445]","[2357, 2359, 2387, 2388, 2445]"
"Type3","Block",295,296,1,1.0000,0,"SIMILARITY_PRESERVING","[2749]","[2749]","[2749]"
"Type3","Block",1028,1029,3,0.7500,0,"SIMILARITY_PRESERVING","[498, 1076, 1262]","[498, 1076, 1262]","[484, 498, 1076, 1262]"
"Type3","Block",1236,1237,2,0.5000,0,"SIMILARITY_PRESERVING","[616, 637]","[616, 637, 672, 739]","[616, 637]"
"Type3","Block",1236,1238,4,1.0000,0,"SIMILARITY_PRESERVING","[616, 637, 672, 739]","[616, 637, 672, 739]","[616, 637, 672, 739]"
"Type3","Block",1237,1238,2,0.5000,0,"SIMILARITY_PRESERVING","[616, 637]","[616, 637]","[616, 637, 672, 739]"
"Type3","Block",1470,1471,1,0.3333,1,"SIMILARITY_PRESERVING","[1189]","[824, 831, 1189, 1236, 1261]","[836, 1189, 1261]"
"Type3","Block",1470,1475,1,0.6000,0,"SIMILARITY_PRESERVING","[1236]","[824, 831, 1189, 1236, 1261]","[831, 1236, 1261]"
"Type3","Block",297,298,1,1.0000,0,"SIMILARITY_PRESERVING","[2749]","[2749]","[2749]"
"Type3","Block",297,299,1,1.0000,0,"SIMILARITY_PRESERVING","[2749]","[2749]","[2749]"
"Type3","Block",297,300,1,1.0000,0,"SIMILARITY_PRESERVING","[2749]","[2749]","[2749]"
"Type3","Block",298,299,1,1.0000,0,"SIMILARITY_PRESERVING","[2749]","[2749]","[2749]"
"Type3","Block",298,300,1,1.0000,0,"SIMILARITY_PRESERVING","[2749]","[2749]","[2749]"
"Type3","Block",299,300,1,1.0000,0,"SIMILARITY_PRESERVING","[2749]","[2749]","[2749]"
"Type3","Block",301,302,1,1.0000,0,"SIMILARITY_PRESERVING","[2749]","[2749]","[2749]"
"Type3","Block",301,303,1,1.0000,0,"SIMILARITY_PRESERVING","[2749]","[2749]","[2749]"
"Type3","Block",301,304,1,1.0000,0,"SIMILARITY_PRESERVING","[2749]","[2749]","[2749]"
"Type3","Block",302,303,1,1.0000,0,"SIMILARITY_PRESERVING","[2749]","[2749]","[2749]"
"Type3","Block",302,304,1,1.0000,0,"SIMILARITY_PRESERVING","[2749]","[2749]","[2749]"
"Type3","Block",303,304,1,1.0000,0,"SIMILARITY_PRESERVING","[2749]","[2749]","[2749]"
"Type3","Block",307,308,2,0.6667,0,"SIMILARITY_PRESERVING","[302, 315]","[302, 315]","[281, 302, 315]"
"Type3","Block",1274,1275,2,1.0000,0,"SIMILARITY_PRESERVING","[672, 731]","[672, 731]","[672, 731]"
"Type3","Block",3998,3999,1,1.0000,0,"SIMILARITY_PRESERVING","[2714]","[2714]","[2714]"
"Type3","Block",314,315,8,0.8889,0,"SIMILARITY_PRESERVING","[289, 302, 315, 498, 605, 1226, 1262, 1282]","[289, 302, 315, 498, 605, 1226, 1262, 1282]","[289, 302, 315, 482, 498, 605, 1226, 1262, 1282]"
"Type3","Block",314,316,7,0.8750,0,"SIMILARITY_PRESERVING","[289, 302, 315, 498, 605, 1262, 1282]","[289, 302, 315, 498, 605, 1226, 1262, 1282]","[289, 302, 315, 498, 605, 1262, 1282]"
"Type3","Block",315,316,7,0.7778,0,"SIMILARITY_PRESERVING","[289, 302, 315, 498, 605, 1262, 1282]","[289, 302, 315, 482, 498, 605, 1226, 1262, 1282]","[289, 302, 315, 498, 605, 1262, 1282]"
"Type3","Block",623,624,6,0.7500,0,"SIMILARITY_PRESERVING","[37, 130, 216, 315, 501, 583]","[37, 82, 130, 216, 315, 501, 520, 583]","[37, 130, 216, 315, 501, 583]"
"Type3","Block",1817,1818,1,0.1250,1,"SIMILARITY_PRESERVING","[1211]","[1206, 1211]","[1211, 1231, 1239, 1240, 1269, 1345, 1365]"
"Type3","Block",3989,3990,1,0.5000,0,"SIMILARITY_PRESERVING","[2740]","[2700, 2740]","[2740]"
"Type3","Block",744,745,8,0.8000,1,"SIMILARITY_PRESERVING","[209, 216, 315, 338, 482, 501, 520, 679]","[209, 216, 315, 338, 482, 498, 501, 520, 679]","[209, 210, 216, 315, 338, 482, 501, 520, 679]"
"Type3","Block",1658,1659,2,1.0000,0,"SIMILARITY_PRESERVING","[1189, 1220]","[1189, 1220]","[1189, 1220]"
"Type3","Block",2898,2899,1,0.1667,0,"SIMILARITY_PRESERVING","[2329]","[2329, 2334]","[2224, 2271, 2321, 2329, 2344]"
"Type3","Block",321,322,8,1.0000,0,"SIMILARITY_PRESERVING","[289, 302, 315, 454, 482, 498, 605, 671]","[289, 302, 315, 454, 482, 498, 605, 671]","[289, 302, 315, 454, 482, 498, 605, 671]"
"Type3","Block",321,323,7,0.8750,0,"SIMILARITY_PRESERVING","[289, 315, 454, 482, 498, 605, 671]","[289, 302, 315, 454, 482, 498, 605, 671]","[289, 315, 454, 482, 498, 605, 671]"
"Type3","Block",321,324,7,0.8750,0,"SIMILARITY_PRESERVING","[302, 315, 454, 482, 498, 605, 671]","[289, 302, 315, 454, 482, 498, 605, 671]","[302, 315, 454, 482, 498, 605, 671]"
"Type3","Block",321,325,7,0.8750,0,"SIMILARITY_PRESERVING","[289, 302, 315, 482, 498, 605, 671]","[289, 302, 315, 454, 482, 498, 605, 671]","[289, 302, 315, 482, 498, 605, 671]"
"Type3","Block",321,326,7,0.8750,0,"SIMILARITY_PRESERVING","[302, 315, 454, 482, 498, 605, 671]","[289, 302, 315, 454, 482, 498, 605, 671]","[302, 315, 454, 482, 498, 605, 671]"
"Type3","Block",322,323,7,0.8750,0,"SIMILARITY_PRESERVING","[289, 315, 454, 482, 498, 605, 671]","[289, 302, 315, 454, 482, 498, 605, 671]","[289, 315, 454, 482, 498, 605, 671]"
"Type3","Block",322,324,7,0.8750,0,"SIMILARITY_PRESERVING","[302, 315, 454, 482, 498, 605, 671]","[289, 302, 315, 454, 482, 498, 605, 671]","[302, 315, 454, 482, 498, 605, 671]"
"Type3","Block",322,325,7,0.8750,0,"SIMILARITY_PRESERVING","[289, 302, 315, 482, 498, 605, 671]","[289, 302, 315, 454, 482, 498, 605, 671]","[289, 302, 315, 482, 498, 605, 671]"
"Type3","Block",322,326,7,0.8750,0,"SIMILARITY_PRESERVING","[302, 315, 454, 482, 498, 605, 671]","[289, 302, 315, 454, 482, 498, 605, 671]","[302, 315, 454, 482, 498, 605, 671]"
"Type3","Block",323,324,6,0.7500,0,"SIMILARITY_PRESERVING","[315, 454, 482, 498, 605, 671]","[289, 315, 454, 482, 498, 605, 671]","[302, 315, 454, 482, 498, 605, 671]"
"Type3","Block",323,325,6,0.7500,0,"SIMILARITY_PRESERVING","[289, 315, 482, 498, 605, 671]","[289, 315, 454, 482, 498, 605, 671]","[289, 302, 315, 482, 498, 605, 671]"
"Type3","Block",323,326,6,0.7500,0,"SIMILARITY_PRESERVING","[315, 454, 482, 498, 605, 671]","[289, 315, 454, 482, 498, 605, 671]","[302, 315, 454, 482, 498, 605, 671]"
"Type3","Block",324,325,6,0.7500,0,"SIMILARITY_PRESERVING","[302, 315, 482, 498, 605, 671]","[302, 315, 454, 482, 498, 605, 671]","[289, 302, 315, 482, 498, 605, 671]"
"Type3","Block",324,326,7,1.0000,0,"SIMILARITY_PRESERVING","[302, 315, 454, 482, 498, 605, 671]","[302, 315, 454, 482, 498, 605, 671]","[302, 315, 454, 482, 498, 605, 671]"
"Type3","Block",325,326,6,0.7500,0,"SIMILARITY_PRESERVING","[302, 315, 482, 498, 605, 671]","[289, 302, 315, 482, 498, 605, 671]","[302, 315, 454, 482, 498, 605, 671]"
"Type3","Block",1615,1616,2,1.0000,0,"SIMILARITY_PRESERVING","[1123, 1160]","[1123, 1160]","[1123, 1160]"
"Type3","Block",328,329,6,1.0000,0,"SIMILARITY_PRESERVING","[298, 302, 315, 482, 498, 800]","[298, 302, 315, 482, 498, 800, 912, 914]","[298, 302, 315, 482, 498, 800, 912, 914]"
"Type3","Block",328,330,6,1.0000,0,"SIMILARITY_PRESERVING","[298, 302, 315, 482, 498, 800]","[298, 302, 315, 482, 498, 800, 912, 914]","[298, 302, 315, 482, 498, 800, 912, 914]"
"Type3","Block",329,330,6,1.0000,0,"SIMILARITY_PRESERVING","[298, 302, 315, 482, 498, 800]","[298, 302, 315, 482, 498, 800, 912, 914]","[298, 302, 315, 482, 498, 800, 912, 914]"
"Type3","Block",333,334,5,0.6000,0,"SIMILARITY_PRESERVING","[298, 302, 315, 482, 498]","[298, 302, 315, 482, 498, 912]","[298, 302, 315, 482, 498, 800, 912, 914, 1018, 1262]"
"Type3","Block",854,855,1,0.3333,0,"SIMILARITY_PRESERVING","[315]","[302, 315, 324]","[315]"
"Type3","Block",1008,1009,1,0.2000,0,"SIMILARITY_PRESERVING","[498]","[498]","[498, 501, 601, 606, 645]"
"Type3","Block",1008,1010,1,0.2000,0,"SIMILARITY_PRESERVING","[498]","[498]","[498, 501, 601, 606, 645]"
"Type3","Block",1008,1011,1,0.2000,0,"SIMILARITY_PRESERVING","[498]","[498]","[498, 501, 601, 606, 645]"
"Type3","Block",1009,1010,5,1.0000,0,"SIMILARITY_PRESERVING","[498, 501, 601, 606, 645]","[498, 501, 601, 606, 645]","[498, 501, 601, 606, 645]"
"Type3","Block",1009,1011,5,1.0000,0,"SIMILARITY_PRESERVING","[498, 501, 601, 606, 645]","[498, 501, 601, 606, 645]","[498, 501, 601, 606, 645]"
"Type3","Block",1010,1011,5,1.0000,0,"SIMILARITY_PRESERVING","[498, 501, 601, 606, 645]","[498, 501, 601, 606, 645]","[498, 501, 601, 606, 645]"
"Type3","Block",337,338,6,1.0000,0,"SIMILARITY_PRESERVING","[298, 302, 315, 482, 912, 914]","[298, 302, 315, 482, 912, 914]","[298, 302, 315, 482, 912, 914]"
"Type3","Block",337,339,6,1.0000,0,"SIMILARITY_PRESERVING","[298, 302, 315, 482, 912, 914]","[298, 302, 315, 482, 912, 914]","[298, 302, 315, 482, 912, 914]"
"Type3","Block",338,339,6,1.0000,0,"SIMILARITY_PRESERVING","[298, 302, 315, 482, 912, 914]","[298, 302, 315, 482, 912, 914]","[298, 302, 315, 482, 912, 914]"
"Type3","Block",1012,1013,1,1.0000,0,"SIMILARITY_PRESERVING","[498]","[498]","[498]"
"Type3","Block",1012,1014,1,1.0000,0,"SIMILARITY_PRESERVING","[498]","[498]","[498]"
"Type3","Block",1013,1014,1,1.0000,0,"SIMILARITY_PRESERVING","[498]","[498]","[498]"
"Type3","Block",341,342,9,1.0000,0,"SIMILARITY_PRESERVING","[298, 302, 315, 454, 482, 498, 800, 914, 1018]","[298, 302, 315, 454, 482, 498, 800, 914, 1018]","[298, 302, 315, 454, 482, 498, 800, 914, 1018]"
"Type3","Block",2756,2758,1,0.3333,0,"SIMILARITY_PRESERVING","[2408]","[2408, 2921]","[2408, 2620]"
"Type3","Block",2971,2972,1,0.5000,0,"SIMILARITY_PRESERVING","[2348]","[2348, 2399]","[2348]"
"Type3","Block",1648,1649,4,0.6667,0,"SIMILARITY_PRESERVING","[1143, 1147, 1189, 1194]","[1143, 1147, 1189, 1194]","[1143, 1147, 1189, 1194, 1228, 1240]"
"Type3","Block",1649,1839,2,0.3333,0,"SIMILARITY_PRESERVING","[1228, 1240]","[1143, 1147, 1189, 1194, 1228, 1240]","[1228, 1240]"
"Type3","Block",1696,1697,1,0.1429,2,"SIMILARITY_PRESERVING","[1189]","[1163, 1189, 1192, 1218]","[1189, 1194, 1223, 1228]"
"Type3","Block",1619,1620,3,0.2500,4,"SIMILARITY_PRESERVING","[1147, 1223, 1228]","[1146, 1147, 1153, 1163, 1182, 1194, 1208, 1223, 1228]","[1142, 1143, 1147, 1148, 1223, 1228]"
"Type3","Block",1625,1626,15,0.8333,1,"SIMILARITY_PRESERVING","[1140, 1141, 1142, 1143, 1146, 1147, 1148, 1153, 1163, 1182, 1189, 1194, 1208, 1228, 1240]","[1140, 1141, 1142, 1143, 1146, 1147, 1148, 1153, 1163, 1169, 1182, 1189, 1194, 1208, 1210, 1228, 1240]","[1140, 1141, 1142, 1143, 1146, 1147, 1148, 1153, 1163, 1182, 1189, 1194, 1208, 1223, 1228, 1240]"
"Type3","Block",1768,1769,1,0.5000,0,"SIMILARITY_PRESERVING","[1228]","[1194, 1228]","[1228]"
"Type3","Block",2942,2943,1,1.0000,0,"SIMILARITY_PRESERVING","[2315]","[2315]","[2315]"
"Type3","Block",355,356,2,0.2500,0,"SIMILARITY_PRESERVING","[284, 315]","[284, 315]","[241, 284, 315, 321, 338, 475, 482, 498]"
"Type3","Block",355,357,2,0.1818,0,"SIMILARITY_PRESERVING","[284, 315]","[284, 315]","[141, 210, 284, 315, 321, 338, 450, 475, 482, 498, 501]"
"Type3","Block",355,367,2,0.2222,0,"SIMILARITY_PRESERVING","[284, 315]","[284, 315]","[141, 284, 315, 321, 338, 450, 475, 498, 501]"
"Type3","Block",356,357,7,0.5833,0,"SIMILARITY_PRESERVING","[284, 315, 321, 338, 475, 482, 498]","[241, 284, 315, 321, 338, 475, 482, 498]","[141, 210, 284, 315, 321, 338, 450, 475, 482, 498, 501]"
"Type3","Block",357,359,1,0.0909,0,"SIMILARITY_PRESERVING","[210]","[141, 210, 284, 315, 321, 338, 450, 475, 482, 498, 501]","[210]"
"Type3","Block",357,367,8,0.8182,0,"SIMILARITY_PRESERVING","[284, 315, 321, 338, 450, 475, 498, 501]","[141, 210, 284, 315, 321, 338, 450, 475, 482, 498, 501]","[141, 284, 315, 321, 338, 450, 475, 498, 501]"
"Type3","Block",362,365,2,0.2000,0,"SIMILARITY_PRESERVING","[32, 82]","[32, 82, 284, 315, 321, 338, 475, 482, 498, 501]","[32, 82]"
"Type3","Block",362,366,1,0.1000,0,"SIMILARITY_PRESERVING","[32]","[32, 82, 284, 315, 321, 338, 475, 482, 498, 501]","[32]"
"Type3","Block",365,366,1,0.5000,0,"SIMILARITY_PRESERVING","[32]","[32, 82]","[32]"
"Type3","Block",367,373,7,0.6364,1,"SIMILARITY_PRESERVING","[284, 315, 321, 338, 475, 498, 501]","[141, 284, 315, 321, 338, 450, 475, 498, 501]","[139, 284, 315, 321, 338, 475, 482, 498, 501]"
"Type3","Block",370,373,8,0.8000,0,"SIMILARITY_PRESERVING","[284, 315, 321, 338, 475, 482, 498, 501]","[284, 315, 321, 338, 450, 475, 482, 498, 501]","[139, 284, 315, 321, 338, 475, 482, 498, 501]"
"Type3","Block",370,375,9,1.0000,0,"SIMILARITY_PRESERVING","[284, 315, 321, 338, 450, 475, 482, 498, 501]","[284, 315, 321, 338, 450, 475, 482, 498, 501]","[284, 315, 321, 338, 450, 475, 482, 498, 501]"
"Type3","Block",372,373,9,1.0000,0,"SIMILARITY_PRESERVING","[139, 284, 315, 321, 338, 475, 482, 498, 501]","[139, 284, 315, 321, 338, 475, 482, 498, 501]","[139, 284, 315, 321, 338, 475, 482, 498, 501]"
"Type3","Block",373,375,8,0.8000,0,"SIMILARITY_PRESERVING","[284, 315, 321, 338, 475, 482, 498, 501]","[139, 284, 315, 321, 338, 475, 482, 498, 501]","[284, 315, 321, 338, 450, 475, 482, 498, 501]"
"Type3","Block",1032,1033,1,1.0000,0,"SIMILARITY_PRESERVING","[482]","[482]","[482]"
"Type3","Block",1032,1034,1,1.0000,0,"SIMILARITY_PRESERVING","[482]","[482]","[482]"
"Type3","Block",1033,1034,1,1.0000,0,"SIMILARITY_PRESERVING","[482]","[482]","[482]"
"Type3","Block",1630,1633,14,0.9474,0,"SIMILARITY_PRESERVING","[1141, 1142, 1143, 1145, 1146, 1147, 1148, 1152, 1153, 1163, 1169, 1189, 1194, 1208]","[1141, 1142, 1143, 1145, 1146, 1147, 1148, 1152, 1153, 1163, 1169, 1182, 1189, 1194, 1208, 1210, 1223, 1228, 1240]","[1141, 1142, 1143, 1145, 1146, 1147, 1148, 1152, 1153, 1163, 1169, 1189, 1194, 1208, 1210, 1223, 1228, 1240]"
"Type3","Block",756,757,1,1.0000,0,"SIMILARITY_PRESERVING","[230]","[230]","[230]"
"Type3","Block",1035,1036,2,0.6667,0,"SIMILARITY_PRESERVING","[482, 498]","[482, 498]","[482, 498, 984]"
"Type3","Block",1037,1038,2,1.0000,0,"SIMILARITY_PRESERVING","[482, 984]","[482, 984]","[482, 984]"
"Type3","Block",1037,1039,2,1.0000,0,"SIMILARITY_PRESERVING","[482, 984]","[482, 984]","[482, 984]"
