revision,gcid1,gcid2,classId,similarity,classSize,sim_bucket,class_bucket,sameFile,depth,dep_label
700,309,485,35,70,61,<=70,21+,0,1,0
700,309,488,35,70,61,<=70,21+,0,1,0
700,309,489,35,70,61,<=70,21+,0,1,0
700,309,490,35,70,61,<=70,21+,0,1,0
700,310,477,35,70,61,<=70,21+,0,1,0
700,310,478,35,70,61,<=70,21+,0,1,0
700,310,479,35,70,61,<=70,21+,0,1,0
700,310,480,35,70,61,<=70,21+,0,1,0
700,310,481,35,70,61,<=70,21+,0,1,0
700,310,483,35,70,61,<=70,21+,0,1,0
700,310,485,35,70,61,<=70,21+,0,1,0
700,310,488,35,70,61,<=70,21+,0,1,0
700,310,489,35,70,61,<=70,21+,0,1,0
700,310,490,35,70,61,<=70,21+,0,1,0
700,312,477,35,70,61,<=70,21+,0,1,0
700,312,478,35,70,61,<=70,21+,0,1,0
700,312,479,35,70,61,<=70,21+,0,1,0
700,312,480,35,70,61,<=70,21+,0,1,0
700,312,481,35,70,61,<=70,21+,0,1,0
700,312,483,35,70,61,<=70,21+,0,1,0
700,312,485,35,70,61,<=70,21+,0,1,0
700,312,488,35,70,61,<=70,21+,0,1,0
700,312,489,35,70,61,<=70,21+,0,1,0
700,312,490,35,70,61,<=70,21+,0,1,0
700,313,477,35,70,61,<=70,21+,0,1,0
700,313,478,35,70,61,<=70,21+,0,1,0
700,313,479,35,70,61,<=70,21+,0,1,0
700,313,480,35,70,61,<=70,21+,0,1,0
700,313,481,35,70,61,<=70,21+,0,1,0
700,313,483,35,70,61,<=70,21+,0,1,0
700,313,485,35,70,61,<=70,21+,0,1,0
700,313,488,35,70,61,<=70,21+,0,1,0
700,313,489,35,70,61,<=70,21+,0,1,0
700,313,490,35,70,61,<=70,21+,0,1,0
700,314,477,35,70,61,<=70,21+,0,1,0
700,314,478,35,70,61,<=70,21+,0,1,0
700,314,479,35,70,61,<=70,21+,0,1,0
700,314,480,35,70,61,<=70,21+,0,1,0
700,314,481,35,70,61,<=70,21+,0,1,0
700,314,483,35,70,61,<=70,21+,0,1,0
700,314,485,35,70,61,<=70,21+,0,1,0
700,314,488,35,70,61,<=70,21+,0,1,0
700,314,489,35,70,61,<=70,21+,0,1,0
700,314,490,35,70,61,<=70,21+,0,1,0
700,318,477,35,70,61,<=70,21+,0,1,0
700,318,478,35,70,61,<=70,21+,0,1,0
700,318,479,35,70,61,<=70,21+,0,1,0
700,318,480,35,70,61,<=70,21+,0,1,0
700,318,481,35,70,61,<=70,21+,0,1,0
700,318,483,35,70,61,<=70,21+,0,1,0
700,318,485,35,70,61,<=70,21+,0,1,0
700,318,488,35,70,61,<=70,21+,0,1,0
700,318,489,35,70,61,<=70,21+,0,1,0
700,318,490,35,70,61,<=70,21+,0,1,0
700,319,477,35,70,61,<=70,21+,0,1,0
700,319,478,35,70,61,<=70,21+,0,1,0
700,319,479,35,70,61,<=70,21+,0,1,0
700,319,480,35,70,61,<=70,21+,0,1,0
700,319,481,35,70,61,<=70,21+,0,1,0
700,319,483,35,70,61,<=70,21+,0,1,0
700,319,485,35,70,61,<=70,21+,0,1,0
700,319,488,35,70,61,<=70,21+,0,1,0
700,319,489,35,70,61,<=70,21+,0,1,0
700,319,490,35,70,61,<=70,21+,0,1,0
700,320,477,35,70,61,<=70,21+,0,1,0
700,320,478,35,70,61,<=70,21+,0,1,0
700,320,479,35,70,61,<=70,21+,0,1,0
700,320,480,35,70,61,<=70,21+,0,1,0
700,320,481,35,70,61,<=70,21+,0,1,0
700,320,483,35,70,61,<=70,21+,0,1,0
700,320,485,35,70,61,<=70,21+,0,1,0
700,320,488,35,70,61,<=70,21+,0,1,0
700,320,489,35,70,61,<=70,21+,0,1,0
700,320,490,35,70,61,<=70,21+,0,1,0
700,321,477,35,70,61,<=70,21+,0,1,0
700,321,478,35,70,61,<=70,21+,0,1,0
700,321,479,35,70,61,<=70,21+,0,1,0
700,321,480,35,70,61,<=70,21+,0,1,0
700,321,481,35,70,61,<=70,21+,0,1,0
700,321,483,35,70,61,<=70,21+,0,1,0
700,321,485,35,70,61,<=70,21+,0,1,0
700,321,488,35,70,61,<=70,21+,0,1,0
700,321,489,35,70,61,<=70,21+,0,1,0
700,321,490,35,70,61,<=70,21+,0,1,0
700,322,477,35,70,61,<=70,21+,0,1,0
700,322,478,35,70,61,<=70,21+,0,1,0
700,322,479,35,70,61,<=70,21+,0,1,0
700,322,480,35,70,61,<=70,21+,0,1,0
700,322,481,35,70,61,<=70,21+,0,1,0
700,322,483,35,70,61,<=70,21+,0,1,0
700,322,485,35,70,61,<=70,21+,0,1,0
700,322,488,35,70,61,<=70,21+,0,1,0
700,322,489,35,70,61,<=70,21+,0,1,0
700,322,490,35,70,61,<=70,21+,0,1,0
700,323,477,35,70,61,<=70,21+,0,1,0
700,323,478,35,70,61,<=70,21+,0,1,0
700,323,479,35,70,61,<=70,21+,0,1,0
700,323,480,35,70,61,<=70,21+,0,1,0
700,323,481,35,70,61,<=70,21+,0,1,0
700,323,483,35,70,61,<=70,21+,0,1,0
700,323,485,35,70,61,<=70,21+,0,1,0
700,323,488,35,70,61,<=70,21+,0,1,0
700,323,489,35,70,61,<=70,21+,0,1,0
700,323,490,35,70,61,<=70,21+,0,1,0
700,324,477,35,70,61,<=70,21+,0,1,0
700,324,478,35,70,61,<=70,21+,0,1,0
700,324,479,35,70,61,<=70,21+,0,1,0
700,324,480,35,70,61,<=70,21+,0,1,0
700,324,481,35,70,61,<=70,21+,0,1,0
700,324,483,35,70,61,<=70,21+,0,1,0
700,324,485,35,70,61,<=70,21+,0,1,0
700,324,488,35,70,61,<=70,21+,0,1,0
700,324,489,35,70,61,<=70,21+,0,1,0
700,324,490,35,70,61,<=70,21+,0,1,0
700,327,477,35,70,61,<=70,21+,0,1,0
700,327,478,35,70,61,<=70,21+,0,1,0
700,327,479,35,70,61,<=70,21+,0,1,0
700,327,480,35,70,61,<=70,21+,0,1,0
700,327,481,35,70,61,<=70,21+,0,1,0
700,327,483,35,70,61,<=70,21+,0,1,0
700,327,485,35,70,61,<=70,21+,0,1,0
700,327,488,35,70,61,<=70,21+,0,1,0
700,327,489,35,70,61,<=70,21+,0,1,0
700,327,490,35,70,61,<=70,21+,0,1,0
700,328,477,35,70,61,<=70,21+,0,1,0
700,328,478,35,70,61,<=70,21+,0,1,0
700,328,479,35,70,61,<=70,21+,0,1,0
700,328,480,35,70,61,<=70,21+,0,1,0
700,328,481,35,70,61,<=70,21+,0,1,0
700,328,483,35,70,61,<=70,21+,0,1,0
700,328,485,35,70,61,<=70,21+,0,1,0
700,328,488,35,70,61,<=70,21+,0,1,0
700,328,489,35,70,61,<=70,21+,0,1,0
700,328,490,35,70,61,<=70,21+,0,1,0
700,329,477,35,70,61,<=70,21+,0,1,0
700,329,478,35,70,61,<=70,21+,0,1,0
700,329,479,35,70,61,<=70,21+,0,1,0
700,329,480,35,70,61,<=70,21+,0,1,0
700,329,481,35,70,61,<=70,21+,0,1,0
700,329,483,35,70,61,<=70,21+,0,1,0
700,329,485,35,70,61,<=70,21+,0,1,0
700,329,488,35,70,61,<=70,21+,0,1,0
700,329,489,35,70,61,<=70,21+,0,1,0
700,329,490,35,70,61,<=70,21+,0,1,0
700,337,477,35,70,61,<=70,21+,0,1,0
700,337,478,35,70,61,<=70,21+,0,1,0
700,337,479,35,70,61,<=70,21+,0,1,0
700,337,480,35,70,61,<=70,21+,0,1,0
700,337,481,35,70,61,<=70,21+,0,1,0
700,337,483,35,70,61,<=70,21+,0,1,0
700,337,485,35,70,61,<=70,21+,0,1,0
700,337,488,35,70,61,<=70,21+,0,1,0
700,337,489,35,70,61,<=70,21+,0,1,0
700,337,490,35,70,61,<=70,21+,0,1,0
700,340,477,35,70,61,<=70,21+,0,1,0
700,340,478,35,70,61,<=70,21+,0,1,0
700,340,479,35,70,61,<=70,21+,0,1,0
700,340,480,35,70,61,<=70,21+,0,1,0
700,340,481,35,70,61,<=70,21+,0,1,0
700,340,483,35,70,61,<=70,21+,0,1,0
700,340,485,35,70,61,<=70,21+,0,1,0
700,340,488,35,70,61,<=70,21+,0,1,0
700,340,489,35,70,61,<=70,21+,0,1,0
700,340,490,35,70,61,<=70,21+,0,1,0
700,356,477,35,70,61,<=70,21+,0,1,0
700,356,478,35,70,61,<=70,21+,0,1,0
700,356,479,35,70,61,<=70,21+,0,1,0
700,356,480,35,70,61,<=70,21+,0,1,0
700,356,481,35,70,61,<=70,21+,0,1,0
700,356,483,35,70,61,<=70,21+,0,1,0
700,356,485,35,70,61,<=70,21+,0,1,0
700,356,488,35,70,61,<=70,21+,0,1,0
700,356,489,35,70,61,<=70,21+,0,1,0
700,356,490,35,70,61,<=70,21+,0,1,0
700,358,477,35,70,61,<=70,21+,0,1,0
700,358,478,35,70,61,<=70,21+,0,1,0
700,358,479,35,70,61,<=70,21+,0,1,0
700,358,480,35,70,61,<=70,21+,0,1,0
700,358,481,35,70,61,<=70,21+,0,1,0
700,358,483,35,70,61,<=70,21+,0,1,0
700,358,485,35,70,61,<=70,21+,0,1,0
700,358,488,35,70,61,<=70,21+,0,1,0
700,358,489,35,70,61,<=70,21+,0,1,0
700,358,490,35,70,61,<=70,21+,0,1,0
700,364,477,35,70,61,<=70,21+,0,1,0
700,364,478,35,70,61,<=70,21+,0,1,0
700,364,479,35,70,61,<=70,21+,0,1,0
700,364,480,35,70,61,<=70,21+,0,1,0
700,364,481,35,70,61,<=70,21+,0,1,0
700,364,483,35,70,61,<=70,21+,0,1,0
700,364,485,35,70,61,<=70,21+,0,1,0
700,364,488,35,70,61,<=70,21+,0,1,0
700,364,489,35,70,61,<=70,21+,0,1,0
700,364,490,35,70,61,<=70,21+,0,1,0
700,365,477,35,70,61,<=70,21+,0,1,0
700,365,478,35,70,61,<=70,21+,0,1,0
700,365,479,35,70,61,<=70,21+,0,1,0
700,365,480,35,70,61,<=70,21+,0,1,0
700,365,481,35,70,61,<=70,21+,0,1,0
700,365,483,35,70,61,<=70,21+,0,1,0
700,365,485,35,70,61,<=70,21+,0,1,0
700,365,488,35,70,61,<=70,21+,0,1,0
700,365,489,35,70,61,<=70,21+,0,1,0
700,365,490,35,70,61,<=70,21+,0,1,0
700,391,477,35,70,61,<=70,21+,0,1,0
700,391,478,35,70,61,<=70,21+,0,1,0
700,391,479,35,70,61,<=70,21+,0,1,0
700,391,480,35,70,61,<=70,21+,0,1,0
700,391,481,35,70,61,<=70,21+,0,1,0
700,391,483,35,70,61,<=70,21+,0,1,0
700,391,485,35,70,61,<=70,21+,0,1,0
700,391,488,35,70,61,<=70,21+,0,1,0
700,391,489,35,70,61,<=70,21+,0,1,0
700,391,490,35,70,61,<=70,21+,0,1,0
700,415,477,35,70,61,<=70,21+,0,1,0
700,415,478,35,70,61,<=70,21+,0,1,0
700,415,479,35,70,61,<=70,21+,0,1,0
700,415,480,35,70,61,<=70,21+,0,1,0
700,415,481,35,70,61,<=70,21+,0,1,0
700,415,483,35,70,61,<=70,21+,0,1,0
700,415,485,35,70,61,<=70,21+,0,1,0
700,415,488,35,70,61,<=70,21+,0,1,0
700,415,489,35,70,61,<=70,21+,0,1,0
700,415,490,35,70,61,<=70,21+,0,1,0
700,417,477,35,70,61,<=70,21+,0,1,0
700,417,478,35,70,61,<=70,21+,0,1,0
700,417,479,35,70,61,<=70,21+,0,1,0
700,417,480,35,70,61,<=70,21+,0,1,0
700,417,481,35,70,61,<=70,21+,0,1,0
700,417,483,35,70,61,<=70,21+,0,1,0
700,417,485,35,70,61,<=70,21+,0,1,0
700,417,488,35,70,61,<=70,21+,0,1,0
700,417,489,35,70,61,<=70,21+,0,1,0
700,417,490,35,70,61,<=70,21+,0,1,0
700,418,477,35,70,61,<=70,21+,0,1,0
700,418,478,35,70,61,<=70,21+,0,1,0
700,418,479,35,70,61,<=70,21+,0,1,0
700,418,480,35,70,61,<=70,21+,0,1,0
700,418,481,35,70,61,<=70,21+,0,1,0
700,418,483,35,70,61,<=70,21+,0,1,0
700,418,485,35,70,61,<=70,21+,0,1,0
700,418,488,35,70,61,<=70,21+,0,1,0
700,418,489,35,70,61,<=70,21+,0,1,0
700,418,490,35,70,61,<=70,21+,0,1,0
700,425,477,35,70,61,<=70,21+,0,1,0
700,425,478,35,70,61,<=70,21+,0,1,0
700,425,479,35,70,61,<=70,21+,0,1,0
700,425,480,35,70,61,<=70,21+,0,1,0
700,425,481,35,70,61,<=70,21+,0,1,0
700,425,483,35,70,61,<=70,21+,0,1,0
700,425,485,35,70,61,<=70,21+,0,1,0
700,425,488,35,70,61,<=70,21+,0,1,0
700,425,489,35,70,61,<=70,21+,0,1,0
700,425,490,35,70,61,<=70,21+,0,1,0
700,431,477,35,70,61,<=70,21+,0,1,0
700,431,478,35,70,61,<=70,21+,0,1,0
700,431,479,35,70,61,<=70,21+,0,1,0
700,431,480,35,70,61,<=70,21+,0,1,0
700,431,481,35,70,61,<=70,21+,0,1,0
700,431,483,35,70,61,<=70,21+,0,1,0
700,431,485,35,70,61,<=70,21+,0,1,0
700,431,488,35,70,61,<=70,21+,0,1,0
700,431,489,35,70,61,<=70,21+,0,1,0
700,431,490,35,70,61,<=70,21+,0,1,0
700,438,477,35,70,61,<=70,21+,1,0,0
700,438,478,35,70,61,<=70,21+,1,0,0
700,438,479,35,70,61,<=70,21+,1,0,0
700,438,480,35,70,61,<=70,21+,1,0,0
700,438,481,35,70,61,<=70,21+,1,0,0
700,438,483,35,70,61,<=70,21+,1,0,0
700,438,485,35,70,61,<=70,21+,1,0,0
700,438,488,35,70,61,<=70,21+,1,0,0
700,438,489,35,70,61,<=70,21+,1,0,0
700,438,490,35,70,61,<=70,21+,1,0,0
700,474,477,35,70,61,<=70,21+,1,0,0
700,474,478,35,70,61,<=70,21+,1,0,0
700,474,479,35,70,61,<=70,21+,1,0,0
700,474,480,35,70,61,<=70,21+,1,0,0
700,474,481,35,70,61,<=70,21+,1,0,0
700,474,483,35,70,61,<=70,21+,1,0,0
700,474,485,35,70,61,<=70,21+,1,0,0
700,474,488,35,70,61,<=70,21+,1,0,0
700,474,489,35,70,61,<=70,21+,1,0,0
700,474,490,35,70,61,<=70,21+,1,0,0
700,475,477,35,70,61,<=70,21+,1,0,0
700,475,478,35,70,61,<=70,21+,1,0,0
700,475,479,35,70,61,<=70,21+,1,0,0
700,475,480,35,70,61,<=70,21+,1,0,0
700,475,481,35,70,61,<=70,21+,1,0,0
700,475,483,35,70,61,<=70,21+,1,0,0
700,475,485,35,70,61,<=70,21+,1,0,0
700,475,488,35,70,61,<=70,21+,1,0,0
700,475,489,35,70,61,<=70,21+,1,0,0
700,475,490,35,70,61,<=70,21+,1,0,0
700,476,477,35,70,61,<=70,21+,1,0,0
700,476,478,35,70,61,<=70,21+,1,0,0
700,476,479,35,70,61,<=70,21+,1,0,0
700,476,480,35,70,61,<=70,21+,1,0,0
700,476,481,35,70,61,<=70,21+,1,0,0
700,476,483,35,70,61,<=70,21+,1,0,0
700,476,485,35,70,61,<=70,21+,1,0,0
700,476,488,35,70,61,<=70,21+,1,0,0
700,476,489,35,70,61,<=70,21+,1,0,0
700,476,490,35,70,61,<=70,21+,1,0,0
700,477,478,35,70,61,<=70,21+,1,0,1
700,477,479,35,70,61,<=70,21+,1,0,1
700,477,480,35,70,61,<=70,21+,1,0,1
700,477,481,35,70,61,<=70,21+,1,0,1
700,477,483,35,70,61,<=70,21+,1,0,1
700,477,484,35,70,61,<=70,21+,1,0,0
700,477,485,35,70,61,<=70,21+,1,0,1
700,477,486,35,70,61,<=70,21+,1,0,0
700,477,487,35,70,61,<=70,21+,0,1,0
700,477,488,35,70,61,<=70,21+,1,0,1
700,477,489,35,70,61,<=70,21+,1,0,1
700,477,490,35,70,61,<=70,21+,1,0,1
700,477,491,35,70,61,<=70,21+,0,1,0
700,477,492,35,70,61,<=70,21+,1,0,0
700,478,479,35,70,61,<=70,21+,1,0,1
700,478,480,35,70,61,<=70,21+,1,0,1
700,478,481,35,70,61,<=70,21+,1,0,1
700,478,483,35,70,61,<=70,21+,1,0,1
700,478,484,35,70,61,<=70,21+,1,0,0
700,478,485,35,70,61,<=70,21+,1,0,1
700,478,486,35,70,61,<=70,21+,1,0,0
700,478,487,35,70,61,<=70,21+,0,1,0
700,478,488,35,70,61,<=70,21+,1,0,1
700,478,489,35,70,61,<=70,21+,1,0,1
700,478,490,35,70,61,<=70,21+,1,0,1
700,478,491,35,70,61,<=70,21+,0,1,0
700,478,492,35,70,61,<=70,21+,1,0,0
700,479,480,35,70,61,<=70,21+,1,0,1
700,479,481,35,70,61,<=70,21+,1,0,1
700,479,483,35,70,61,<=70,21+,1,0,1
700,479,484,35,70,61,<=70,21+,1,0,0
700,479,485,35,70,61,<=70,21+,1,0,1
700,479,486,35,70,61,<=70,21+,1,0,0
700,479,487,35,70,61,<=70,21+,0,1,0
700,479,488,35,70,61,<=70,21+,1,0,1
700,479,489,35,70,61,<=70,21+,1,0,1
700,479,490,35,70,61,<=70,21+,1,0,1
700,479,491,35,70,61,<=70,21+,0,1,0
700,479,492,35,70,61,<=70,21+,1,0,0
700,480,481,35,70,61,<=70,21+,1,0,1
700,480,483,35,70,61,<=70,21+,1,0,1
700,480,484,35,70,61,<=70,21+,1,0,0
700,480,485,35,70,61,<=70,21+,1,0,1
700,480,486,35,70,61,<=70,21+,1,0,0
700,480,487,35,70,61,<=70,21+,0,1,0
700,480,488,35,70,61,<=70,21+,1,0,1
700,480,489,35,70,61,<=70,21+,1,0,1
700,480,490,35,70,61,<=70,21+,1,0,1
700,480,491,35,70,61,<=70,21+,0,1,0
700,480,492,35,70,61,<=70,21+,1,0,0
700,481,483,35,70,61,<=70,21+,1,0,1
700,481,484,35,70,61,<=70,21+,1,0,0
700,481,485,35,70,61,<=70,21+,1,0,1
700,481,486,35,70,61,<=70,21+,1,0,0
700,481,487,35,70,61,<=70,21+,0,1,0
700,481,488,35,70,61,<=70,21+,1,0,1
700,481,489,35,70,61,<=70,21+,1,0,1
700,481,490,35,70,61,<=70,21+,1,0,1
700,481,491,35,70,61,<=70,21+,0,1,0
700,481,492,35,70,61,<=70,21+,1,0,0
700,483,484,35,70,61,<=70,21+,1,0,0
700,483,485,35,70,61,<=70,21+,1,0,1
700,483,486,35,70,61,<=70,21+,1,0,0
700,483,487,35,70,61,<=70,21+,0,1,0
700,483,488,35,70,61,<=70,21+,1,0,1
700,483,489,35,70,61,<=70,21+,1,0,1
700,483,490,35,70,61,<=70,21+,1,0,1
700,483,491,35,70,61,<=70,21+,0,1,0
700,483,492,35,70,61,<=70,21+,1,0,0
700,484,485,35,70,61,<=70,21+,1,0,0
700,484,488,35,70,61,<=70,21+,1,0,0
700,484,489,35,70,61,<=70,21+,1,0,0
700,484,490,35,70,61,<=70,21+,1,0,0
700,485,486,35,70,61,<=70,21+,1,0,0
700,485,487,35,70,61,<=70,21+,0,1,0
700,485,488,35,70,61,<=70,21+,1,0,1
700,485,489,35,70,61,<=70,21+,1,0,1
700,485,490,35,70,61,<=70,21+,1,0,1
700,485,491,35,70,61,<=70,21+,0,1,0
700,485,492,35,70,61,<=70,21+,1,0,0
700,486,488,35,70,61,<=70,21+,1,0,0
700,486,489,35,70,61,<=70,21+,1,0,0
700,486,490,35,70,61,<=70,21+,1,0,0
700,487,488,35,70,61,<=70,21+,0,1,0
700,487,489,35,70,61,<=70,21+,0,1,0
700,487,490,35,70,61,<=70,21+,0,1,0
700,488,489,35,70,61,<=70,21+,1,0,1
700,488,490,35,70,61,<=70,21+,1,0,1
700,488,491,35,70,61,<=70,21+,0,1,0
700,488,492,35,70,61,<=70,21+,1,0,0
700,489,490,35,70,61,<=70,21+,1,0,1
700,489,491,35,70,61,<=70,21+,0,1,0
700,489,492,35,70,61,<=70,21+,1,0,0
700,490,491,35,70,61,<=70,21+,0,1,0
700,490,492,35,70,61,<=70,21+,1,0,0
700,85,506,38,71,40,71-80,21+,0,1,0
700,85,507,38,71,40,71-80,21+,0,1,0
700,85,508,38,71,40,71-80,21+,0,1,0
700,85,509,38,71,40,71-80,21+,0,1,0
700,85,516,38,71,40,71-80,21+,0,1,0
700,86,506,38,71,40,71-80,21+,0,1,0
700,86,507,38,71,40,71-80,21+,0,1,0
700,86,508,38,71,40,71-80,21+,0,1,0
700,86,509,38,71,40,71-80,21+,0,1,0
700,86,516,38,71,40,71-80,21+,0,1,0
700,87,506,38,71,40,71-80,21+,0,1,0
700,87,507,38,71,40,71-80,21+,0,1,0
700,87,508,38,71,40,71-80,21+,0,1,0
700,87,509,38,71,40,71-80,21+,0,1,0
700,87,516,38,71,40,71-80,21+,0,1,0
700,88,506,38,71,40,71-80,21+,0,1,0
700,88,507,38,71,40,71-80,21+,0,1,0
700,88,508,38,71,40,71-80,21+,0,1,0
700,88,509,38,71,40,71-80,21+,0,1,0
700,88,516,38,71,40,71-80,21+,0,1,0
700,116,506,38,71,40,71-80,21+,0,1,0
700,116,507,38,71,40,71-80,21+,0,1,0
700,116,508,38,71,40,71-80,21+,0,1,0
700,116,509,38,71,40,71-80,21+,0,1,0
700,116,516,38,71,40,71-80,21+,0,1,0
700,117,506,38,71,40,71-80,21+,0,1,0
700,117,507,38,71,40,71-80,21+,0,1,0
700,117,508,38,71,40,71-80,21+,0,1,0
700,117,509,38,71,40,71-80,21+,0,1,0
700,117,516,38,71,40,71-80,21+,0,1,0
700,311,506,38,71,40,71-80,21+,0,1,0
700,311,507,38,71,40,71-80,21+,0,1,0
700,311,508,38,71,40,71-80,21+,0,1,0
700,311,509,38,71,40,71-80,21+,0,1,0
700,311,516,38,71,40,71-80,21+,0,1,0
700,332,506,38,71,40,71-80,21+,0,1,0
700,332,507,38,71,40,71-80,21+,0,1,0
700,332,508,38,71,40,71-80,21+,0,1,0
700,332,509,38,71,40,71-80,21+,0,1,0
700,332,516,38,71,40,71-80,21+,0,1,0
700,333,506,38,71,40,71-80,21+,0,1,0
700,333,507,38,71,40,71-80,21+,0,1,0
700,333,508,38,71,40,71-80,21+,0,1,0
700,333,509,38,71,40,71-80,21+,0,1,0
700,333,516,38,71,40,71-80,21+,0,1,0
700,334,506,38,71,40,71-80,21+,0,1,0
700,334,507,38,71,40,71-80,21+,0,1,0
700,334,508,38,71,40,71-80,21+,0,1,0
700,334,509,38,71,40,71-80,21+,0,1,0
700,334,516,38,71,40,71-80,21+,0,1,0
700,335,506,38,71,40,71-80,21+,0,1,0
700,335,507,38,71,40,71-80,21+,0,1,0
700,335,508,38,71,40,71-80,21+,0,1,0
700,335,509,38,71,40,71-80,21+,0,1,0
700,335,516,38,71,40,71-80,21+,0,1,0
700,338,506,38,71,40,71-80,21+,0,1,0
700,338,507,38,71,40,71-80,21+,0,1,0
700,338,508,38,71,40,71-80,21+,0,1,0
700,338,509,38,71,40,71-80,21+,0,1,0
700,338,516,38,71,40,71-80,21+,0,1,0
700,342,506,38,71,40,71-80,21+,0,1,0
700,342,507,38,71,40,71-80,21+,0,1,0
700,342,508,38,71,40,71-80,21+,0,1,0
700,342,509,38,71,40,71-80,21+,0,1,0
700,342,516,38,71,40,71-80,21+,0,1,0
700,343,506,38,71,40,71-80,21+,0,1,0
700,343,507,38,71,40,71-80,21+,0,1,0
700,343,508,38,71,40,71-80,21+,0,1,0
700,343,509,38,71,40,71-80,21+,0,1,0
700,343,516,38,71,40,71-80,21+,0,1,0
700,344,506,38,71,40,71-80,21+,0,1,0
700,344,507,38,71,40,71-80,21+,0,1,0
700,344,508,38,71,40,71-80,21+,0,1,0
700,344,509,38,71,40,71-80,21+,0,1,0
700,344,516,38,71,40,71-80,21+,0,1,0
700,345,506,38,71,40,71-80,21+,0,1,0
700,345,507,38,71,40,71-80,21+,0,1,0
700,345,508,38,71,40,71-80,21+,0,1,0
700,345,509,38,71,40,71-80,21+,0,1,0
700,345,516,38,71,40,71-80,21+,0,1,0
700,346,506,38,71,40,71-80,21+,0,1,0
700,346,507,38,71,40,71-80,21+,0,1,0
700,346,508,38,71,40,71-80,21+,0,1,0
700,346,509,38,71,40,71-80,21+,0,1,0
700,346,516,38,71,40,71-80,21+,0,1,0
700,350,506,38,71,40,71-80,21+,0,1,0
700,350,507,38,71,40,71-80,21+,0,1,0
700,350,508,38,71,40,71-80,21+,0,1,0
700,350,509,38,71,40,71-80,21+,0,1,0
700,350,516,38,71,40,71-80,21+,0,1,0
700,359,506,38,71,40,71-80,21+,0,1,0
700,359,507,38,71,40,71-80,21+,0,1,0
700,359,508,38,71,40,71-80,21+,0,1,0
700,359,509,38,71,40,71-80,21+,0,1,0
700,359,516,38,71,40,71-80,21+,0,1,0
700,396,506,38,71,40,71-80,21+,0,1,0
700,396,507,38,71,40,71-80,21+,0,1,0
700,396,508,38,71,40,71-80,21+,0,1,0
700,396,509,38,71,40,71-80,21+,0,1,0
700,396,516,38,71,40,71-80,21+,0,1,0
700,397,506,38,71,40,71-80,21+,0,1,0
700,397,507,38,71,40,71-80,21+,0,1,0
700,397,508,38,71,40,71-80,21+,0,1,0
700,397,509,38,71,40,71-80,21+,0,1,0
700,397,516,38,71,40,71-80,21+,0,1,0
700,416,506,38,71,40,71-80,21+,0,1,0
700,416,507,38,71,40,71-80,21+,0,1,0
700,416,508,38,71,40,71-80,21+,0,1,0
700,416,509,38,71,40,71-80,21+,0,1,0
700,416,516,38,71,40,71-80,21+,0,1,0
700,419,506,38,71,40,71-80,21+,0,1,0
700,419,507,38,71,40,71-80,21+,0,1,0
700,419,508,38,71,40,71-80,21+,0,1,0
700,419,509,38,71,40,71-80,21+,0,1,0
700,419,516,38,71,40,71-80,21+,0,1,0
700,429,506,38,71,40,71-80,21+,0,1,0
700,429,507,38,71,40,71-80,21+,0,1,0
700,429,508,38,71,40,71-80,21+,0,1,0
700,429,509,38,71,40,71-80,21+,0,1,0
700,429,516,38,71,40,71-80,21+,0,1,0
700,497,506,38,100,40,96-100,21+,1,0,0
700,497,507,38,100,40,96-100,21+,1,0,0
700,497,508,38,100,40,96-100,21+,1,0,0
700,497,509,38,100,40,96-100,21+,1,0,0
700,497,516,38,100,40,96-100,21+,1,0,0
700,498,506,38,100,40,96-100,21+,0,1,0
700,498,507,38,100,40,96-100,21+,0,1,0
700,498,508,38,100,40,96-100,21+,0,1,0
700,498,509,38,100,40,96-100,21+,0,1,0
700,498,516,38,100,40,96-100,21+,0,1,0
700,506,507,38,71,40,71-80,21+,1,0,1
700,506,508,38,71,40,71-80,21+,1,0,1
700,506,509,38,71,40,71-80,21+,1,0,1
700,506,516,38,71,40,71-80,21+,1,0,1
700,506,557,38,71,40,71-80,21+,0,1,0
700,506,560,38,71,40,71-80,21+,0,1,0
700,507,508,38,71,40,71-80,21+,1,0,1
700,507,509,38,71,40,71-80,21+,1,0,1
700,507,516,38,71,40,71-80,21+,1,0,1
700,507,557,38,71,40,71-80,21+,0,1,0
700,507,560,38,71,40,71-80,21+,0,1,0
700,508,509,38,71,40,71-80,21+,1,0,1
700,508,516,38,71,40,71-80,21+,1,0,1
700,508,557,38,71,40,71-80,21+,0,1,0
700,508,560,38,71,40,71-80,21+,0,1,0
700,509,516,38,71,40,71-80,21+,1,0,1
700,509,557,38,71,40,71-80,21+,0,1,0
700,509,560,38,71,40,71-80,21+,0,1,0
700,516,557,38,71,40,71-80,21+,0,1,0
700,516,560,38,71,40,71-80,21+,0,1,0
700,347,514,41,75,5,71-80,3-5,0,1,0
700,514,515,41,72,5,71-80,3-5,1,0,0
700,362,522,45,71,6,71-80,6-10,0,1,0
700,420,522,45,71,6,71-80,6-10,0,1,0
700,435,522,45,75,6,71-80,6-10,0,1,0
700,273,523,46,75,13,71-80,11-20,0,1,0
700,348,523,46,75,13,71-80,11-20,0,1,0
700,77,521,49,87,3,81-90,3-5,0,1,0
