revision,gcid1,gcid2,classId,similarity,classSize,sim_bucket,class_bucket,sameFile,depth,dep_label
771,807,947,23,85,19,81-90,11-20,0,4,1
771,807,974,23,85,19,81-90,11-20,0,1,0
771,947,974,23,90,19,81-90,11-20,0,4,0
771,121,1049,46,85,9,81-90,6-10,0,1,0
771,1049,1057,46,83,9,81-90,6-10,0,1,0
782,232,468,21,70,19,<=70,11-20,0,4,0
782,232,956,21,70,19,<=70,11-20,0,4,0
782,232,1085,21,70,19,<=70,11-20,0,4,0
782,232,1094,21,70,19,<=70,11-20,0,4,0
795,1030,1040,9,71,19,71-80,11-20,0,1,0
795,1040,1068,9,75,19,71-80,11-20,0,1,0
795,1040,1069,9,75,19,71-80,11-20,0,1,0
797,1030,1040,9,71,19,71-80,11-20,0,1,0
797,1040,1068,9,75,19,71-80,11-20,0,1,0
797,1040,1069,9,75,19,71-80,11-20,0,1,0
801,1030,1040,9,71,19,71-80,11-20,0,1,0
801,1040,1068,9,75,19,71-80,11-20,0,1,0
801,1040,1069,9,75,19,71-80,11-20,0,1,0
802,489,974,23,75,19,71-80,11-20,0,4,0
802,744,974,23,100,19,96-100,11-20,0,1,0
802,807,974,23,85,19,81-90,11-20,0,1,0
802,947,974,23,90,19,81-90,11-20,0,4,0
802,745,1061,24,100,13,96-100,11-20,0,1,0
802,746,1061,24,100,13,96-100,11-20,0,4,0
803,505,835,13,70,10,<=70,6-10,0,1,0
803,580,835,13,70,10,<=70,6-10,0,4,0
803,583,835,13,81,10,81-90,6-10,0,1,0
803,835,1096,13,80,10,71-80,6-10,0,4,0
803,749,836,18,75,20,71-80,11-20,0,4,0
803,836,868,18,75,20,71-80,11-20,0,4,0
803,836,898,18,75,20,71-80,11-20,0,4,0
808,506,1089,16,83,11,81-90,11-20,0,4,0
808,232,468,21,70,19,<=70,11-20,0,4,0
808,468,956,21,70,19,<=70,11-20,0,1,0
808,468,1085,21,70,19,<=70,11-20,0,2,0
808,468,1094,21,70,19,<=70,11-20,0,1,0
812,489,974,23,75,19,71-80,11-20,0,4,0
812,744,974,23,100,19,96-100,11-20,0,1,0
812,807,974,23,85,19,81-90,11-20,0,1,0
812,947,974,23,90,19,81-90,11-20,0,4,0
815,745,1061,24,100,13,96-100,11-20,0,1,0
815,746,1061,24,100,13,96-100,11-20,0,4,0
816,749,836,18,75,20,71-80,11-20,0,4,0
816,836,868,18,75,20,71-80,11-20,0,4,0
816,836,898,18,75,20,71-80,11-20,0,4,0
817,1021,1030,9,71,19,71-80,11-20,0,1,0
817,1021,1040,9,71,19,71-80,11-20,0,1,0
817,1021,1068,9,71,19,71-80,11-20,0,1,0
817,1021,1069,9,71,19,71-80,11-20,0,1,0
817,1021,1097,9,71,19,71-80,11-20,1,0,1
817,1030,1097,9,71,19,71-80,11-20,0,1,0
817,1040,1097,9,75,19,71-80,11-20,0,1,0
817,1068,1097,9,71,19,71-80,11-20,0,1,0
817,1069,1097,9,71,19,71-80,11-20,0,1,0
822,634,776,56,100,15,96-100,11-20,0,1,0
822,637,776,56,100,15,96-100,11-20,0,1,0
822,776,777,56,75,15,71-80,11-20,1,0,0
826,1021,1040,9,71,19,71-80,11-20,0,1,0
826,1030,1040,9,71,19,71-80,11-20,0,1,0
826,1040,1068,9,75,19,71-80,11-20,0,1,0
826,1040,1069,9,75,19,71-80,11-20,0,1,0
826,1040,1097,9,75,19,71-80,11-20,0,1,0
827,25,232,21,80,19,71-80,11-20,0,1,0
827,25,468,21,80,19,71-80,11-20,0,4,0
827,25,956,21,80,19,71-80,11-20,0,4,0
827,25,1085,21,80,19,71-80,11-20,0,4,0
827,25,1094,21,80,19,71-80,11-20,0,4,0
828,1077,1081,12,83,6,81-90,6-10,0,1,0
828,505,835,13,70,10,<=70,6-10,0,1,0
828,580,835,13,70,10,<=70,6-10,0,4,0
828,583,835,13,81,10,81-90,6-10,0,1,0
828,835,1096,13,80,10,71-80,6-10,0,4,0
828,506,1009,16,83,11,81-90,11-20,0,1,0
828,1009,1089,16,75,11,71-80,11-20,0,4,0
828,749,836,18,75,20,71-80,11-20,0,4,0
828,836,868,18,75,20,71-80,11-20,0,4,0
828,836,898,18,75,20,71-80,11-20,0,4,0
829,26,719,3,71,39,71-80,21+,1,0,0
829,26,1046,3,71,39,71-80,21+,0,1,0
829,26,1056,3,71,39,71-80,21+,0,1,0
829,26,1072,3,71,39,71-80,21+,1,0,0
829,26,1087,3,71,39,71-80,21+,0,3,0
829,116,120,4,75,116,71-80,21+,1,4,1
829,561,810,54,75,15,71-80,11-20,0,1,0
831,116,120,4,75,116,71-80,21+,1,4,1
834,1021,1097,9,71,19,71-80,11-20,1,0,0
834,1030,1097,9,71,19,71-80,11-20,0,1,0
834,1068,1097,9,71,19,71-80,11-20,0,1,0
834,1069,1097,9,71,19,71-80,11-20,0,1,0
838,840,842,10,75,20,71-80,11-20,1,0,1
838,840,848,10,75,20,71-80,11-20,0,1,0
838,840,1032,10,75,20,71-80,11-20,0,1,0
838,840,1047,10,75,20,71-80,11-20,0,1,0
838,842,848,10,77,20,71-80,11-20,0,1,0
838,842,1032,10,77,20,71-80,11-20,0,1,0
838,842,1047,10,77,20,71-80,11-20,0,1,0
838,506,1009,16,83,11,81-90,11-20,0,1,0
838,1009,1089,16,75,11,71-80,11-20,0,4,0
838,749,836,18,75,20,71-80,11-20,0,4,0
838,836,868,18,75,20,71-80,11-20,0,4,0
838,836,898,18,75,20,71-80,11-20,0,4,0
839,1077,1081,12,83,6,81-90,6-10,0,1,0
839,506,1009,16,83,11,81-90,11-20,0,1,0
839,1009,1089,16,75,11,71-80,11-20,0,4,0
839,749,836,18,75,20,71-80,11-20,0,4,0
839,836,868,18,75,20,71-80,11-20,0,4,0
839,836,898,18,75,20,71-80,11-20,0,4,0
840,840,844,10,75,20,71-80,11-20,1,0,1
840,840,848,10,75,20,71-80,11-20,0,1,0
840,840,1032,10,75,20,71-80,11-20,0,1,0
840,840,1047,10,75,20,71-80,11-20,0,1,0
840,840,1098,10,75,20,71-80,11-20,1,0,1
840,844,848,10,75,20,71-80,11-20,0,1,0
840,844,1032,10,75,20,71-80,11-20,0,1,0
840,844,1047,10,75,20,71-80,11-20,0,1,0
840,844,1098,10,75,20,71-80,11-20,1,0,1
840,848,1098,10,75,20,71-80,11-20,0,1,0
840,1032,1098,10,75,20,71-80,11-20,0,1,0
840,1047,1098,10,75,20,71-80,11-20,0,1,0
840,1077,1081,12,83,6,81-90,6-10,0,1,0
840,506,1009,16,83,11,81-90,11-20,0,1,0
840,1009,1089,16,75,11,71-80,11-20,0,4,0
840,749,836,18,75,20,71-80,11-20,0,4,0
840,836,868,18,75,20,71-80,11-20,0,4,0
840,836,898,18,75,20,71-80,11-20,0,4,0
843,26,839,3,71,39,71-80,21+,0,1,0
843,26,841,3,71,39,71-80,21+,0,4,0
843,719,839,3,71,39,71-80,21+,0,1,0
843,719,841,3,71,39,71-80,21+,0,4,0
843,839,841,3,70,39,<=70,21+,1,4,1
843,839,1046,3,70,39,<=70,21+,0,1,0
843,839,1056,3,70,39,<=70,21+,0,1,0
843,839,1072,3,70,39,<=70,21+,0,1,0
843,839,1087,3,70,39,<=70,21+,0,3,0
843,841,1046,3,70,39,<=70,21+,0,4,0
843,841,1056,3,70,39,<=70,21+,0,4,0
843,841,1072,3,70,39,<=70,21+,0,4,0
843,841,1087,3,70,39,<=70,21+,0,1,0
843,1034,1099,6,75,16,71-80,11-20,0,1,0
843,1055,1099,6,80,16,71-80,11-20,0,1,0
843,1092,1099,6,100,16,96-100,11-20,0,1,0
843,840,848,10,75,20,71-80,11-20,0,1,0
843,840,1032,10,75,20,71-80,11-20,0,1,0
843,840,1047,10,75,20,71-80,11-20,0,1,0
843,1077,1081,12,83,6,81-90,6-10,0,1,0
843,506,1009,16,83,11,81-90,11-20,0,1,0
843,1009,1089,16,75,11,71-80,11-20,0,4,0
843,749,836,18,75,20,71-80,11-20,0,4,0
843,836,868,18,75,20,71-80,11-20,0,4,0
843,836,898,18,75,20,71-80,11-20,0,4,0
844,26,841,3,71,39,71-80,21+,0,4,0
844,719,841,3,71,39,71-80,21+,0,4,0
844,839,841,3,70,39,<=70,21+,1,4,0
844,841,1046,3,70,39,<=70,21+,0,4,0
844,841,1056,3,70,39,<=70,21+,0,4,0
844,841,1072,3,70,39,<=70,21+,0,4,0
844,841,1087,3,70,39,<=70,21+,0,1,0
844,1034,1099,6,75,16,71-80,11-20,0,1,0
844,1055,1099,6,80,16,71-80,11-20,0,1,0
844,1092,1099,6,100,16,96-100,11-20,0,1,0
844,840,846,10,75,20,71-80,11-20,1,0,1
844,840,848,10,75,20,71-80,11-20,0,1,0
844,840,1032,10,75,20,71-80,11-20,0,1,0
844,840,1047,10,75,20,71-80,11-20,0,1,0
844,846,848,10,75,20,71-80,11-20,0,1,0
844,846,1032,10,75,20,71-80,11-20,0,1,0
844,846,1047,10,75,20,71-80,11-20,0,1,0
845,116,120,4,75,116,71-80,21+,1,4,0
850,1077,1081,12,83,6,81-90,6-10,0,1,0
850,506,1009,16,83,11,81-90,11-20,0,1,0
850,1009,1089,16,75,11,71-80,11-20,0,4,0
850,749,836,18,75,20,71-80,11-20,0,4,0
850,836,868,18,75,20,71-80,11-20,0,4,0
850,836,898,18,75,20,71-80,11-20,0,4,0
853,840,848,10,75,20,71-80,11-20,0,1,0
853,840,1032,10,75,20,71-80,11-20,0,1,0
853,840,1047,10,75,20,71-80,11-20,0,1,0
853,506,1009,16,83,11,81-90,11-20,0,1,0
853,1009,1089,16,75,11,71-80,11-20,0,4,0
855,840,848,10,75,20,71-80,11-20,0,1,0
855,840,1032,10,75,20,71-80,11-20,0,1,0
855,840,1047,10,75,20,71-80,11-20,0,1,0
855,506,1009,16,83,11,81-90,11-20,0,1,0
855,1009,1089,16,75,11,71-80,11-20,0,4,0
855,749,836,18,75,20,71-80,11-20,0,4,0
855,836,868,18,75,20,71-80,11-20,0,4,0
855,836,898,18,75,20,71-80,11-20,0,4,0
858,505,1096,13,70,10,<=70,6-10,0,4,0
858,580,1096,13,70,10,<=70,6-10,0,1,0
858,583,1096,13,81,10,81-90,6-10,0,4,0
858,509,997,22,70,29,<=70,21+,0,1,0
858,587,997,22,70,29,<=70,21+,0,4,0
858,957,997,22,70,29,<=70,21+,0,4,0
858,997,1045,22,70,29,<=70,21+,0,1,0
858,997,1066,22,70,29,<=70,21+,0,1,0
858,997,1083,22,70,29,<=70,21+,0,1,0
858,85,1095,32,83,15,81-90,11-20,0,1,0
858,283,1095,32,75,15,71-80,11-20,0,1,0
858,311,1095,32,83,15,81-90,11-20,0,1,0
858,343,1095,32,75,15,71-80,11-20,0,1,0
858,224,998,33,72,17,71-80,11-20,0,4,0
858,492,998,33,75,17,71-80,11-20,0,4,0
858,553,998,33,72,17,71-80,11-20,0,1,0
858,998,1067,33,72,17,71-80,11-20,0,4,0
858,379,1070,36,83,21,81-90,21+,0,1,0
858,1036,1070,36,71,21,71-80,21+,0,1,0
858,1070,1080,36,83,21,81-90,21+,0,1,0
864,840,848,10,75,20,71-80,11-20,0,1,0
864,840,1032,10,75,20,71-80,11-20,0,1,0
864,840,1047,10,75,20,71-80,11-20,0,1,0
864,749,836,18,75,20,71-80,11-20,0,4,0
864,836,868,18,75,20,71-80,11-20,0,4,0
864,836,898,18,75,20,71-80,11-20,0,4,0
866,840,1032,10,75,20,71-80,11-20,0,1,0
866,840,1047,10,75,20,71-80,11-20,0,1,0
866,840,1103,10,75,20,71-80,11-20,0,1,0
866,848,1032,10,75,20,71-80,11-20,0,1,0
866,848,1047,10,75,20,71-80,11-20,0,1,0
866,848,1103,10,75,20,71-80,11-20,0,1,0
866,1032,1047,10,75,20,71-80,11-20,0,1,1
866,1032,1103,10,75,20,71-80,11-20,0,1,1
866,1047,1103,10,75,20,71-80,11-20,0,1,1
866,506,1009,16,83,11,81-90,11-20,0,1,0
866,506,1089,16,83,11,81-90,11-20,0,4,0
866,506,1100,16,83,11,81-90,11-20,0,4,0
866,509,587,22,70,29,<=70,21+,0,4,1
866,509,957,22,70,29,<=70,21+,0,4,0
866,509,997,22,70,29,<=70,21+,0,1,1
866,509,1045,22,70,29,<=70,21+,0,1,0
866,509,1066,22,70,29,<=70,21+,0,1,0
866,509,1083,22,70,29,<=70,21+,0,1,1
866,587,957,22,70,29,<=70,21+,0,1,0
866,587,997,22,70,29,<=70,21+,0,4,1
866,587,1045,22,70,29,<=70,21+,0,5,0
866,587,1066,22,70,29,<=70,21+,0,4,0
866,587,1083,22,70,29,<=70,21+,0,4,1
866,957,997,22,70,29,<=70,21+,0,4,0
866,957,1083,22,70,29,<=70,21+,0,4,0
866,997,1045,22,70,29,<=70,21+,0,1,0
866,997,1066,22,70,29,<=70,21+,0,1,0
866,997,1083,22,70,29,<=70,21+,0,1,1
866,1045,1083,22,75,29,71-80,21+,0,1,0
866,1066,1083,22,70,29,<=70,21+,0,1,0
866,224,492,33,72,17,71-80,11-20,0,1,0
866,224,553,33,72,17,71-80,11-20,1,4,1
866,224,998,33,72,17,71-80,11-20,0,4,1
866,224,1067,33,72,17,71-80,11-20,0,1,0
866,492,553,33,75,17,71-80,11-20,0,4,0
866,492,998,33,75,17,71-80,11-20,0,4,0
866,553,998,33,72,17,71-80,11-20,0,1,1
866,553,1067,33,72,17,71-80,11-20,0,4,0
866,998,1067,33,72,17,71-80,11-20,0,4,0
866,154,477,34,75,19,71-80,11-20,1,0,0
866,154,479,34,75,19,71-80,11-20,1,4,0
866,154,524,34,75,19,71-80,11-20,0,1,0
866,154,526,34,75,19,71-80,11-20,0,4,0
866,342,477,34,75,19,71-80,11-20,0,1,0
866,342,479,34,75,19,71-80,11-20,0,4,0
866,342,524,34,75,19,71-80,11-20,0,1,0
866,342,526,34,75,19,71-80,11-20,0,4,0
866,477,479,34,75,19,71-80,11-20,1,4,1
866,477,524,34,75,19,71-80,11-20,0,1,1
866,477,526,34,75,19,71-80,11-20,0,4,1
866,479,524,34,75,19,71-80,11-20,0,4,1
866,479,526,34,75,19,71-80,11-20,0,1,1
866,524,526,34,88,19,81-90,11-20,1,4,1
867,710,711,5,75,12,71-80,11-20,1,0,1
867,154,342,34,75,19,71-80,11-20,0,1,0
867,342,477,34,75,19,71-80,11-20,0,1,0
867,342,479,34,75,19,71-80,11-20,0,4,0
867,342,524,34,75,19,71-80,11-20,0,1,0
867,342,526,34,75,19,71-80,11-20,0,4,0
867,375,376,65,83,6,81-90,6-10,1,0,1
868,154,342,34,75,19,71-80,11-20,0,1,0
868,342,477,34,75,19,71-80,11-20,0,1,0
868,342,479,34,75,19,71-80,11-20,0,4,0
868,342,524,34,75,19,71-80,11-20,0,1,0
868,342,526,34,75,19,71-80,11-20,0,4,0
871,509,587,22,70,29,<=70,21+,0,4,1
871,509,957,22,70,29,<=70,21+,0,4,0
871,509,1045,22,70,29,<=70,21+,0,1,0
871,509,1083,22,70,29,<=70,21+,0,1,1
871,587,957,22,70,29,<=70,21+,0,1,0
871,587,1045,22,70,29,<=70,21+,0,5,0
871,587,1083,22,70,29,<=70,21+,0,4,1
871,957,1083,22,70,29,<=70,21+,0,4,0
871,1045,1083,22,75,29,71-80,21+,0,1,0
871,489,744,23,75,19,71-80,11-20,0,4,0
871,489,807,23,75,19,71-80,11-20,0,4,0
871,489,947,23,75,19,71-80,11-20,0,1,0
871,489,974,23,75,19,71-80,11-20,0,4,0
871,154,342,34,75,19,71-80,11-20,0,1,0
871,154,477,34,75,19,71-80,11-20,1,0,0
871,154,479,34,75,19,71-80,11-20,1,4,0
871,154,1104,34,75,19,71-80,11-20,0,1,1
871,342,1104,34,75,19,71-80,11-20,0,1,0
871,477,1104,34,75,19,71-80,11-20,0,1,0
871,479,1104,34,75,19,71-80,11-20,0,4,0
882,375,376,65,83,6,81-90,6-10,1,0,0
884,1009,1100,16,75,11,71-80,11-20,0,4,0
884,1089,1100,16,75,11,71-80,11-20,0,1,0
884,154,1104,34,75,19,71-80,11-20,0,1,0
884,342,1104,34,75,19,71-80,11-20,0,1,0
884,477,1104,34,75,19,71-80,11-20,0,1,0
884,479,1104,34,75,19,71-80,11-20,0,4,0
889,1009,1089,16,75,11,71-80,11-20,0,4,0
889,1089,1100,16,75,11,71-80,11-20,0,1,0
894,232,1085,21,70,19,<=70,11-20,0,4,0
894,468,1085,21,70,19,<=70,11-20,0,2,0
894,956,1085,21,75,19,71-80,11-20,0,2,0
894,1085,1094,21,75,19,71-80,11-20,0,2,0
894,1036,1107,36,71,21,71-80,21+,0,2,0
896,742,1108,20,72,15,71-80,11-20,0,4,0
896,750,1108,20,72,15,71-80,11-20,0,4,0
903,212,1102,42,100,23,96-100,21+,0,1,0
903,778,1102,42,75,23,71-80,21+,0,1,0
907,1035,1116,8,75,26,71-80,21+,0,1,0
907,742,1109,20,72,15,71-80,11-20,0,4,0
907,750,1109,20,72,15,71-80,11-20,0,4,0
907,1108,1109,20,72,15,71-80,11-20,0,1,0
907,1117,1118,37,71,12,71-80,11-20,1,0,1
907,1065,1112,38,83,20,81-90,11-20,0,1,0
907,1065,1113,38,83,20,81-90,11-20,0,1,0
907,1112,1113,38,75,20,71-80,11-20,1,0,1
908,1065,1112,38,83,20,81-90,11-20,0,1,0
908,1065,1113,38,83,20,81-90,11-20,0,1,0
908,1112,1113,38,75,20,71-80,11-20,1,0,1
909,719,839,3,71,39,71-80,21+,0,1,0
909,719,841,3,71,39,71-80,21+,0,4,0
909,719,1046,3,71,39,71-80,21+,0,1,0
909,719,1056,3,71,39,71-80,21+,0,1,0
909,719,1072,3,71,39,71-80,21+,1,0,1
909,719,1087,3,71,39,71-80,21+,0,3,0
909,839,1072,3,70,39,<=70,21+,0,1,0
909,841,1072,3,70,39,<=70,21+,0,4,0
909,1046,1072,3,70,39,<=70,21+,0,1,0
909,1056,1072,3,70,39,<=70,21+,0,1,0
909,1072,1087,3,75,39,71-80,21+,0,3,0
912,1009,1089,16,75,11,71-80,11-20,0,4,0
912,1009,1100,16,75,11,71-80,11-20,0,4,0
919,1065,1112,38,83,20,81-90,11-20,0,1,0
919,1065,1113,38,83,20,81-90,11-20,0,1,0
919,1112,1113,38,75,20,71-80,11-20,1,0,1
919,1111,1119,39,75,13,71-80,11-20,1,0,1
924,429,489,23,90,19,81-90,11-20,0,4,0
924,429,744,23,90,19,81-90,11-20,0,1,0
924,429,947,23,90,19,81-90,11-20,0,4,0
924,429,974,23,90,19,81-90,11-20,0,1,0
926,710,711,5,75,12,71-80,11-20,1,0,1
926,1079,1120,19,80,8,71-80,6-10,1,0,1
932,710,711,5,75,12,71-80,11-20,1,0,0
934,375,376,65,83,6,81-90,6-10,1,0,0
935,380,1122,44,83,7,81-90,6-10,0,1,0
935,380,1123,44,83,7,81-90,6-10,0,1,0
935,1122,1123,44,70,7,<=70,6-10,1,0,1
936,710,711,5,75,12,71-80,11-20,1,0,1
937,1021,1121,9,71,19,71-80,11-20,0,1,0
937,1030,1121,9,71,19,71-80,11-20,0,1,0
937,1068,1121,9,71,19,71-80,11-20,0,1,0
937,1069,1121,9,71,19,71-80,11-20,0,1,0
937,1097,1121,9,71,19,71-80,11-20,0,1,0
938,154,1125,34,75,19,71-80,11-20,0,1,0
938,342,1125,34,75,19,71-80,11-20,0,1,0
938,477,1125,34,75,19,71-80,11-20,0,1,0
938,479,1125,34,75,19,71-80,11-20,0,4,0
938,1104,1125,34,75,19,71-80,11-20,0,1,0
938,1124,1125,34,75,19,71-80,11-20,1,0,0
939,710,711,5,75,12,71-80,11-20,1,0,1
950,1021,1121,9,71,19,71-80,11-20,0,1,0
950,1030,1121,9,71,19,71-80,11-20,0,1,0
950,1068,1121,9,71,19,71-80,11-20,0,1,0
950,1069,1121,9,71,19,71-80,11-20,0,1,0
950,1097,1121,9,71,19,71-80,11-20,0,1,0
950,509,1128,22,70,29,<=70,21+,0,1,0
950,587,1128,22,70,29,<=70,21+,0,4,0
950,957,1128,22,70,29,<=70,21+,0,4,0
950,1083,1128,22,70,29,<=70,21+,0,1,0
950,307,1126,31,72,9,71-80,6-10,0,1,0
950,1126,1127,31,75,9,71-80,6-10,0,1,0
950,154,1124,34,75,19,71-80,11-20,0,1,0
950,154,1125,34,75,19,71-80,11-20,0,1,0
950,342,1124,34,75,19,71-80,11-20,0,1,0
950,342,1125,34,75,19,71-80,11-20,0,1,0
950,477,1124,34,75,19,71-80,11-20,0,1,0
950,477,1125,34,75,19,71-80,11-20,0,1,0
950,479,1124,34,75,19,71-80,11-20,0,4,0
950,479,1125,34,75,19,71-80,11-20,0,4,0
950,1104,1124,34,75,19,71-80,11-20,0,1,0
950,1104,1125,34,75,19,71-80,11-20,0,1,0
950,1124,1125,34,75,19,71-80,11-20,1,0,1
950,380,1122,44,83,7,81-90,6-10,0,1,0
950,380,1123,44,83,7,81-90,6-10,0,1,0
950,1122,1123,44,70,7,<=70,6-10,1,0,1
954,840,848,10,75,20,71-80,11-20,0,1,0
954,1009,1089,16,75,11,71-80,11-20,0,4,0
954,1009,1100,16,75,11,71-80,11-20,0,4,0
954,749,836,18,75,20,71-80,11-20,0,4,0
954,1079,1120,19,80,8,71-80,6-10,1,0,0
955,1009,1100,16,75,11,71-80,11-20,0,4,0
955,1089,1100,16,75,11,71-80,11-20,0,1,0
955,154,1104,34,75,19,71-80,11-20,0,1,0
955,342,1104,34,75,19,71-80,11-20,0,1,0
955,477,1104,34,75,19,71-80,11-20,0,1,0
955,479,1104,34,75,19,71-80,11-20,0,4,0
955,1104,1124,34,75,19,71-80,11-20,0,1,0
955,1104,1125,34,75,19,71-80,11-20,0,1,0
957,116,1131,4,75,116,71-80,21+,0,1,0
957,120,1131,4,71,116,71-80,21+,0,4,0
957,509,957,22,70,29,<=70,21+,0,4,0
957,587,957,22,70,29,<=70,21+,0,1,0
957,957,1083,22,70,29,<=70,21+,0,4,0
957,957,1128,22,70,29,<=70,21+,0,4,0
957,429,947,23,90,19,81-90,11-20,0,4,0
957,489,947,23,75,19,71-80,11-20,0,1,0
957,744,947,23,100,19,96-100,11-20,0,4,0
957,947,974,23,90,19,81-90,11-20,0,4,0
957,958,979,28,83,13,81-90,11-20,1,0,0
957,958,1110,28,83,13,81-90,11-20,0,1,0
958,509,957,22,70,29,<=70,21+,0,4,0
958,587,957,22,70,29,<=70,21+,0,1,0
958,957,1083,22,70,29,<=70,21+,0,4,0
958,957,1128,22,70,29,<=70,21+,0,4,0
958,958,979,28,83,13,81-90,11-20,1,0,1
958,958,1110,28,83,13,81-90,11-20,0,1,0
958,979,1110,28,83,13,81-90,11-20,0,1,0
960,232,1132,21,70,19,<=70,11-20,0,4,0
960,468,1132,21,70,19,<=70,11-20,0,1,0
960,1094,1132,21,70,19,<=70,11-20,0,1,0
961,116,1131,4,75,116,71-80,21+,0,1,0
961,120,1131,4,71,116,71-80,21+,0,4,0
961,509,957,22,70,29,<=70,21+,0,4,0
961,587,957,22,70,29,<=70,21+,0,1,0
961,957,1083,22,70,29,<=70,21+,0,4,0
961,957,1128,22,70,29,<=70,21+,0,4,0
961,958,979,28,83,13,81-90,11-20,1,0,1
961,958,1110,28,83,13,81-90,11-20,0,1,0
961,979,1110,28,83,13,81-90,11-20,0,1,0
972,212,1102,42,100,23,96-100,21+,0,1,0
972,778,1102,42,75,23,71-80,21+,0,1,0
975,1079,1120,19,80,8,71-80,6-10,1,0,0
977,124,568,7,75,27,71-80,21+,0,1,0
977,243,568,7,75,27,71-80,21+,0,4,0
977,568,1048,7,75,27,71-80,21+,0,1,0
977,568,1060,7,75,27,71-80,21+,0,1,0
977,568,1093,7,75,27,71-80,21+,0,1,0
977,505,583,13,70,10,<=70,6-10,0,1,0
977,505,1096,13,70,10,<=70,6-10,0,4,0
977,580,583,13,70,10,<=70,6-10,1,4,0
977,580,1096,13,70,10,<=70,6-10,0,1,0
977,583,1096,13,81,10,81-90,6-10,0,4,1
977,1036,1130,36,71,21,71-80,21+,0,1,1
978,505,583,13,70,10,<=70,6-10,0,1,0
978,505,1096,13,70,10,<=70,6-10,0,4,0
978,580,583,13,70,10,<=70,6-10,1,4,0
978,580,1096,13,70,10,<=70,6-10,0,1,0
978,583,1096,13,81,10,81-90,6-10,0,4,1
978,212,773,42,100,23,96-100,21+,0,1,0
978,773,778,42,100,23,96-100,21+,0,1,0
978,773,1102,42,100,23,96-100,21+,0,1,0
982,742,1108,20,72,15,71-80,11-20,0,4,0
982,750,1108,20,72,15,71-80,11-20,0,4,0
983,182,1133,42,76,23,71-80,21+,0,1,0
983,212,1133,42,100,23,96-100,21+,0,1,0
983,773,1133,42,100,23,96-100,21+,0,1,0
983,778,1133,42,75,23,71-80,21+,0,1,0
983,1102,1133,42,75,23,71-80,21+,0,1,0
983,380,1122,44,83,7,81-90,6-10,0,1,0
983,380,1123,44,83,7,81-90,6-10,0,1,0
983,375,376,65,83,6,81-90,6-10,1,0,0
986,745,1061,24,100,13,96-100,11-20,0,1,0
986,746,1061,24,100,13,96-100,11-20,0,4,0
988,380,1122,44,83,7,81-90,6-10,0,1,0
988,380,1123,44,83,7,81-90,6-10,0,1,0
991,1021,1121,9,71,19,71-80,11-20,0,1,0
991,1030,1121,9,71,19,71-80,11-20,0,1,0
991,1068,1121,9,71,19,71-80,11-20,0,1,0
991,1069,1121,9,71,19,71-80,11-20,0,1,0
991,1097,1121,9,71,19,71-80,11-20,0,1,0
991,509,1128,22,70,29,<=70,21+,0,1,0
991,587,1128,22,70,29,<=70,21+,0,4,0
991,957,1128,22,70,29,<=70,21+,0,4,0
991,1083,1128,22,70,29,<=70,21+,0,1,0
991,307,1126,31,72,9,71-80,6-10,0,1,0
991,1126,1127,31,75,9,71-80,6-10,0,1,0
991,85,311,32,83,15,81-90,11-20,1,0,1
991,85,1095,32,83,15,81-90,11-20,0,1,0
991,311,1095,32,83,15,81-90,11-20,0,1,0
991,154,1124,34,75,19,71-80,11-20,0,1,0
991,154,1125,34,75,19,71-80,11-20,0,1,0
991,342,1124,34,75,19,71-80,11-20,0,1,0
991,342,1125,34,75,19,71-80,11-20,0,1,0
991,477,1124,34,75,19,71-80,11-20,0,1,0
991,477,1125,34,75,19,71-80,11-20,0,1,0
991,479,1124,34,75,19,71-80,11-20,0,4,0
991,479,1125,34,75,19,71-80,11-20,0,4,0
991,1104,1124,34,75,19,71-80,11-20,0,1,0
991,1104,1125,34,75,19,71-80,11-20,0,1,0
991,1124,1125,34,75,19,71-80,11-20,1,0,1
991,380,1122,44,83,7,81-90,6-10,0,1,0
991,380,1123,44,83,7,81-90,6-10,0,1,0
991,1122,1123,44,70,7,<=70,6-10,1,0,1
995,719,1050,3,71,39,71-80,21+,0,1,0
995,839,1050,3,70,39,<=70,21+,0,1,0
995,841,1050,3,70,39,<=70,21+,0,4,0
995,1046,1050,3,70,39,<=70,21+,0,1,0
995,1050,1056,3,75,39,71-80,21+,0,1,0
995,1050,1072,3,75,39,71-80,21+,0,1,0
995,1050,1087,3,75,39,71-80,21+,0,3,0
996,307,1126,31,72,9,71-80,6-10,0,1,0
996,307,1127,31,72,9,71-80,6-10,0,1,1
996,1126,1127,31,75,9,71-80,6-10,0,1,0
996,85,1095,32,83,15,81-90,11-20,0,1,0
996,311,1095,32,83,15,81-90,11-20,0,1,0
996,154,342,34,75,19,71-80,11-20,0,1,0
996,154,477,34,75,19,71-80,11-20,1,0,1
996,154,479,34,75,19,71-80,11-20,1,4,1
996,154,1104,34,75,19,71-80,11-20,0,1,0
996,154,1124,34,75,19,71-80,11-20,0,1,0
996,154,1125,34,75,19,71-80,11-20,0,1,0
996,342,477,34,75,19,71-80,11-20,0,1,0
996,342,479,34,75,19,71-80,11-20,0,4,0
996,477,479,34,75,19,71-80,11-20,1,4,1
996,477,1104,34,75,19,71-80,11-20,0,1,0
