revision,gcid1,gcid2,classId,sameFile,same_folder,file_distance,distance_bucket,dep_label,depth,similarity,filepath1,filepath2,folder1,folder2
672,106,1264,45,0,1,1,1,0,1,70,,CrystalPropertiesDialog.java,,
672,107,1264,45,0,1,1,1,0,1,70,,CrystalPropertiesDialog.java,,
672,661,1264,45,0,1,1,1,0,1,100,,CrystalPropertiesDialog.java,,
672,723,1264,45,0,1,1,1,0,1,100,,CrystalPropertiesDialog.java,,
672,1135,1264,45,0,1,1,1,0,1,100,,CrystalPropertiesDialog.java,,
672,1107,1110,52,0,1,1,1,0,1,71,CrystalPropertiesDialog.java,,,
672,1107,1265,52,1,1,0,0 (same dir),1,0,71,CrystalPropertiesDialog.java,CrystalPropertiesDialog.java,,
672,1110,1265,52,0,1,1,1,0,1,71,,CrystalPropertiesDialog.java,,
672,762,1266,53,0,1,2,2,0,2,100,,CrystalPropertiesDialog.java,,
672,1112,1266,53,0,1,1,1,0,1,100,,CrystalPropertiesDialog.java,,
672,679,1074,54,0,1,3,3,0,3,75,,DisplayPanel.java,,
672,679,1078,54,0,1,3,3,0,3,75,,DisplayPanel.java,,
672,679,1267,54,0,1,2,2,0,2,75,,CrystalPropertiesDialog.java,,
672,746,1074,54,0,1,1,1,0,1,75,,DisplayPanel.java,,
672,746,1078,54,0,1,1,1,0,1,75,,DisplayPanel.java,,
672,746,1267,54,0,1,1,1,0,1,75,,CrystalPropertiesDialog.java,,
672,1074,1078,54,1,1,0,0 (same dir),1,0,70,DisplayPanel.java,DisplayPanel.java,,
672,1074,1089,54,0,1,1,1,0,1,70,DisplayPanel.java,,,
672,1074,1090,54,0,1,1,1,0,1,70,DisplayPanel.java,,,
672,1074,1091,54,0,1,1,1,0,1,70,DisplayPanel.java,,,
672,1074,1263,54,0,1,1,1,0,1,70,DisplayPanel.java,,,
672,1074,1267,54,0,1,1,1,1,1,70,DisplayPanel.java,CrystalPropertiesDialog.java,,
672,1078,1089,54,0,1,1,1,0,1,70,DisplayPanel.java,,,
672,1078,1090,54,0,1,1,1,0,1,70,DisplayPanel.java,,,
672,1078,1091,54,0,1,1,1,0,1,70,DisplayPanel.java,,,
672,1078,1263,54,0,1,1,1,0,1,70,DisplayPanel.java,,,
672,1078,1267,54,0,1,1,1,1,1,70,DisplayPanel.java,CrystalPropertiesDialog.java,,
672,1089,1267,54,0,1,1,1,0,1,75,,CrystalPropertiesDialog.java,,
672,1090,1267,54,0,1,1,1,0,1,75,,CrystalPropertiesDialog.java,,
672,1091,1267,54,0,1,1,1,0,1,75,,CrystalPropertiesDialog.java,,
672,1263,1267,54,0,1,1,1,0,1,75,,CrystalPropertiesDialog.java,,
672,1075,1076,61,1,1,1,1,0,1,70,DisplayPanel.java,,,
