cloneType,granularity,gcid1,gcid2,no_of_revision_paired,couplingStrength,latePropagationCount,dominantChangeCategory,made_pair_in_revisions,gcid1_changed_revs,gcid2_changed_revs
"Type3","Block",324,325,7,0.8750,0,"SIMILARITY_PRESERVING","[302, 315, 454, 482, 498, 605, 671]","[302, 315, 454, 482, 498, 605, 671]","[289, 302, 315, 454, 482, 498, 605, 671]"
"Type3","Block",324,326,6,0.8571,0,"SIMILARITY_PRESERVING","[315, 454, 482, 498, 605, 671]","[302, 315, 454, 482, 498, 605, 671]","[315, 454, 482, 498, 605, 671]"
"Type3","Block",325,326,6,0.7500,0,"SIMILARITY_PRESERVING","[315, 454, 482, 498, 605, 671]","[289, 302, 315, 454, 482, 498, 605, 671]","[315, 454, 482, 498, 605, 671]"
"Type3","Block",328,329,6,1.0000,0,"SIMILARITY_PRESERVING","[298, 302, 315, 482, 498, 800]","[298, 302, 315, 482, 498, 800, 912, 914]","[298, 302, 315, 482, 498, 800, 912, 914]"
"Type3","Block",328,330,6,1.0000,0,"SIMILARITY_PRESERVING","[298, 302, 315, 482, 498, 800]","[298, 302, 315, 482, 498, 800, 912, 914]","[298, 302, 315, 482, 498, 800, 912, 914]"
"Type3","Block",329,330,6,1.0000,0,"SIMILARITY_PRESERVING","[298, 302, 315, 482, 498, 800]","[298, 302, 315, 482, 498, 800, 912, 914]","[298, 302, 315, 482, 498, 800, 912, 914]"
"Type3","Block",333,335,5,0.7500,0,"SIMILARITY_PRESERVING","[298, 302, 315, 482, 498]","[298, 302, 315, 482, 498, 912]","[298, 302, 315, 482, 498, 800, 912, 914]"
"Type3","Block",850,851,1,0.3333,0,"SIMILARITY_PRESERVING","[315]","[302, 315, 324]","[315]"
"Type3","Block",1002,1003,1,0.2000,0,"SIMILARITY_PRESERVING","[498]","[498]","[498, 501, 601, 606, 645]"
"Type3","Block",1002,1004,1,0.2000,0,"SIMILARITY_PRESERVING","[498]","[498]","[498, 501, 601, 606, 645]"
"Type3","Block",1002,1005,1,0.2000,0,"SIMILARITY_PRESERVING","[498]","[498]","[498, 501, 601, 606, 645]"
"Type3","Block",1003,1004,5,1.0000,0,"SIMILARITY_PRESERVING","[498, 501, 601, 606, 645]","[498, 501, 601, 606, 645]","[498, 501, 601, 606, 645]"
"Type3","Block",1003,1005,5,1.0000,0,"SIMILARITY_PRESERVING","[498, 501, 601, 606, 645]","[498, 501, 601, 606, 645]","[498, 501, 601, 606, 645]"
"Type3","Block",1004,1005,5,1.0000,0,"SIMILARITY_PRESERVING","[498, 501, 601, 606, 645]","[498, 501, 601, 606, 645]","[498, 501, 601, 606, 645]"
"Type3","Block",337,338,6,1.0000,0,"SIMILARITY_PRESERVING","[298, 302, 315, 482, 912, 914]","[298, 302, 315, 482, 912, 914]","[298, 302, 315, 482, 912, 914]"
"Type3","Block",337,339,6,1.0000,0,"SIMILARITY_PRESERVING","[298, 302, 315, 482, 912, 914]","[298, 302, 315, 482, 912, 914]","[298, 302, 315, 482, 912, 914]"
"Type3","Block",338,339,6,1.0000,0,"SIMILARITY_PRESERVING","[298, 302, 315, 482, 912, 914]","[298, 302, 315, 482, 912, 914]","[298, 302, 315, 482, 912, 914]"
"Type3","Block",1006,1007,1,1.0000,0,"SIMILARITY_PRESERVING","[498]","[498]","[498]"
"Type3","Block",1006,1008,1,1.0000,0,"SIMILARITY_PRESERVING","[498]","[498]","[498]"
"Type3","Block",1007,1008,1,1.0000,0,"SIMILARITY_PRESERVING","[498]","[498]","[498]"
"Type3","Block",341,342,8,1.0000,0,"SIMILARITY_PRESERVING","[298, 302, 315, 454, 482, 498, 800, 914]","[298, 302, 315, 454, 482, 498, 800, 914]","[298, 302, 315, 454, 482, 498, 800, 914]"
"Type3","Block",355,356,2,0.2222,0,"SIMILARITY_PRESERVING","[284, 315]","[284, 315]","[241, 284, 315, 321, 338, 475, 482, 498, 501]"
"Type3","Block",355,358,2,0.2000,0,"SIMILARITY_PRESERVING","[284, 315]","[284, 315]","[141, 284, 315, 321, 338, 450, 475, 482, 498, 501]"
"Type3","Block",355,363,2,0.2000,0,"SIMILARITY_PRESERVING","[284, 315]","[284, 315]","[141, 284, 315, 321, 338, 450, 475, 482, 498, 501]"
"Type3","Block",356,358,7,0.7273,0,"SIMILARITY_PRESERVING","[284, 315, 321, 338, 475, 482, 498]","[241, 284, 315, 321, 338, 475, 482, 498, 501]","[141, 284, 315, 321, 338, 450, 475, 482, 498, 501]"
"Type3","Block",358,363,9,1.0000,0,"SIMILARITY_PRESERVING","[284, 315, 321, 338, 450, 475, 482, 498, 501]","[141, 284, 315, 321, 338, 450, 475, 482, 498, 501]","[141, 284, 315, 321, 338, 450, 475, 482, 498, 501]"
"Type3","Block",361,365,8,0.8000,0,"SIMILARITY_PRESERVING","[284, 315, 321, 338, 475, 482, 498, 501]","[32, 82, 284, 315, 321, 338, 475, 482, 498, 501]","[284, 315, 321, 338, 475, 482, 498, 501]"
"Type3","Block",361,366,1,0.1000,0,"SIMILARITY_PRESERVING","[32]","[32, 82, 284, 315, 321, 338, 475, 482, 498, 501]","[32]"
"Type3","Block",1026,1027,1,1.0000,0,"SIMILARITY_PRESERVING","[482]","[482]","[482]"
"Type3","Block",1026,1028,1,1.0000,0,"SIMILARITY_PRESERVING","[482]","[482]","[482]"
"Type3","Block",1027,1028,1,1.0000,0,"SIMILARITY_PRESERVING","[482]","[482]","[482]"
"Type3","Block",753,754,1,1.0000,0,"SIMILARITY_PRESERVING","[230]","[230]","[230]"
"Type3","Block",1029,1030,2,0.6667,0,"SIMILARITY_PRESERVING","[482, 498]","[482, 498]","[482, 498, 984]"
"Type3","Block",1031,1032,2,1.0000,0,"SIMILARITY_PRESERVING","[482, 984]","[482, 984]","[482, 984]"
"Type3","Block",1031,1033,2,1.0000,0,"SIMILARITY_PRESERVING","[482, 984]","[482, 984]","[482, 984]"
"Type3","Block",1032,1033,2,1.0000,0,"SIMILARITY_PRESERVING","[482, 984]","[482, 984]","[482, 984]"
"Type3","Block",667,668,1,0.1667,0,"SIMILARITY_PRESERVING","[102]","[102, 279, 302, 315, 498, 627]","[102]"
"Type3","Block",854,855,1,0.5000,0,"SIMILARITY_PRESERVING","[309]","[309]","[309, 498]"
"Type3","Block",986,987,5,0.7143,0,"SIMILARITY_PRESERVING","[495, 498, 601, 645, 709]","[495, 498, 601, 606, 645, 709]","[482, 495, 498, 601, 645, 709]"
"Type3","Block",672,673,1,0.2000,0,"SIMILARITY_PRESERVING","[110]","[110, 230, 302, 315, 498]","[110]"
"Type3","Block",390,392,5,0.9091,0,"SIMILARITY_PRESERVING","[454, 475, 482, 498, 501]","[241, 284, 315, 321, 338, 450, 454, 475, 482, 498, 501]","[284, 315, 321, 338, 450, 454, 475, 482, 498, 501]"
"Type3","Block",391,394,10,1.0000,0,"SIMILARITY_PRESERVING","[284, 315, 321, 338, 450, 454, 475, 482, 498, 501]","[284, 315, 321, 338, 450, 454, 475, 482, 498, 501]","[284, 315, 321, 338, 450, 454, 475, 482, 498, 501]"
"Type3","Block",674,675,1,0.1429,0,"SIMILARITY_PRESERVING","[315]","[212, 279, 302, 315]","[110, 230, 295, 315]"
"Type3","Block",527,529,1,0.1429,0,"SIMILARITY_PRESERVING","[315]","[279, 302, 315, 324]","[230, 295, 315, 335]"
"Type3","Block",403,411,1,0.2857,0,"SIMILARITY_PRESERVING","[315]","[315, 321, 338, 450, 454, 475, 482]","[315, 321]"
"Type3","Block",403,412,2,0.2857,0,"SIMILARITY_PRESERVING","[315, 321]","[315, 321, 338, 450, 454, 475, 482]","[315, 321]"
"Type3","Block",403,417,7,0.6364,0,"SIMILARITY_PRESERVING","[315, 321, 338, 450, 454, 475, 482]","[315, 321, 338, 450, 454, 475, 482]","[82, 141, 210, 315, 321, 338, 450, 454, 475, 482, 501]"
"Type3","Block",404,405,4,0.5000,0,"SIMILARITY_PRESERVING","[315, 321, 338, 454]","[209, 210, 315, 321, 338, 454, 475, 501]","[315, 321, 338, 454]"
"Type3","Block",404,407,6,0.7500,0,"SIMILARITY_PRESERVING","[210, 315, 321, 338, 454, 475]","[209, 210, 315, 321, 338, 454, 475, 501]","[210, 315, 321, 338, 454, 475]"
"Type3","Block",404,408,6,0.7500,0,"SIMILARITY_PRESERVING","[315, 321, 338, 454, 475, 501]","[209, 210, 315, 321, 338, 454, 475, 501]","[315, 321, 338, 454, 475, 501]"
"Type3","Block",404,410,1,0.1250,0,"SIMILARITY_PRESERVING","[210]","[209, 210, 315, 321, 338, 454, 475, 501]","[210]"
"Type3","Block",404,413,1,0.1250,0,"SIMILARITY_PRESERVING","[210]","[209, 210, 315, 321, 338, 454, 475, 501]","[210]"
"Type3","Block",405,407,4,0.6667,0,"SIMILARITY_PRESERVING","[315, 321, 338, 454]","[315, 321, 338, 454]","[210, 315, 321, 338, 454, 475]"
"Type3","Block",405,408,4,0.6667,0,"SIMILARITY_PRESERVING","[315, 321, 338, 454]","[315, 321, 338, 454]","[315, 321, 338, 454, 475, 501]"
"Type3","Block",407,408,5,0.7143,0,"SIMILARITY_PRESERVING","[315, 321, 338, 454, 475]","[210, 315, 321, 338, 454, 475]","[315, 321, 338, 454, 475, 501]"
"Type3","Block",407,410,1,0.1667,0,"SIMILARITY_PRESERVING","[210]","[210, 315, 321, 338, 454, 475]","[210]"
"Type3","Block",407,413,1,0.1667,0,"SIMILARITY_PRESERVING","[210]","[210, 315, 321, 338, 454, 475]","[210]"
"Type3","Block",410,413,1,1.0000,0,"SIMILARITY_PRESERVING","[210]","[210]","[210]"
"Type3","Block",410,414,1,0.1429,0,"SIMILARITY_PRESERVING","[210]","[210]","[210, 241, 315, 321, 338, 454, 475]"
"Type3","Block",411,412,1,1.0000,0,"SIMILARITY_PRESERVING","[315]","[315, 321]","[315, 321]"
"Type3","Block",411,415,1,0.1818,0,"SIMILARITY_PRESERVING","[315]","[315, 321]","[82, 139, 141, 210, 315, 321, 338, 450, 454, 475, 482]"
"Type3","Block",411,416,1,0.2000,0,"SIMILARITY_PRESERVING","[315]","[315, 321]","[82, 141, 210, 315, 321, 338, 454, 475, 482, 501]"
"Type3","Block",411,417,1,0.1818,0,"SIMILARITY_PRESERVING","[315]","[315, 321]","[82, 141, 210, 315, 321, 338, 450, 454, 475, 482, 501]"
"Type3","Block",412,415,2,0.1818,0,"SIMILARITY_PRESERVING","[315, 321]","[315, 321]","[82, 139, 141, 210, 315, 321, 338, 450, 454, 475, 482]"
"Type3","Block",412,416,2,0.2000,0,"SIMILARITY_PRESERVING","[315, 321]","[315, 321]","[82, 141, 210, 315, 321, 338, 454, 475, 482, 501]"
"Type3","Block",412,417,2,0.1818,0,"SIMILARITY_PRESERVING","[315, 321]","[315, 321]","[82, 141, 210, 315, 321, 338, 450, 454, 475, 482, 501]"
"Type3","Block",415,417,10,0.8333,1,"SIMILARITY_PRESERVING","[82, 141, 210, 315, 321, 338, 450, 454, 475, 482]","[82, 139, 141, 210, 315, 321, 338, 450, 454, 475, 482]","[82, 141, 210, 315, 321, 338, 450, 454, 475, 482, 501]"
"Type3","Block",415,418,3,0.2727,1,"SIMILARITY_PRESERVING","[82, 141, 210]","[82, 139, 141, 210, 315, 321, 338, 450, 454, 475, 482]","[82, 141, 210]"
"Type3","Block",416,417,5,0.9091,1,"SIMILARITY_PRESERVING","[82, 141, 210, 315, 321]","[82, 141, 210, 315, 321, 338, 454, 475, 482, 501]","[82, 141, 210, 315, 321, 338, 450, 454, 475, 482, 501]"
"Type3","Block",416,418,3,0.3000,0,"SIMILARITY_PRESERVING","[82, 141, 210]","[82, 141, 210, 315, 321, 338, 454, 475, 482, 501]","[82, 141, 210]"
"Type3","Block",417,418,3,0.2727,0,"SIMILARITY_PRESERVING","[82, 141, 210]","[82, 141, 210, 315, 321, 338, 450, 454, 475, 482, 501]","[82, 141, 210]"
"Type3","Block",534,535,2,0.2000,1,"SIMILARITY_PRESERVING","[279, 315]","[106, 279, 302, 315, 324]","[110, 158, 230, 232, 279, 315, 335]"
"Type3","Block",822,823,3,1.0000,0,"SIMILARITY_PRESERVING","[302, 315, 360]","[302, 315, 360]","[302, 315, 360]"
"Type3","Block",822,824,3,1.0000,0,"SIMILARITY_PRESERVING","[302, 315, 360]","[302, 315, 360]","[302, 315, 360]"
"Type3","Block",823,824,3,1.0000,0,"SIMILARITY_PRESERVING","[302, 315, 360]","[302, 315, 360]","[302, 315, 360]"
"Type3","Block",428,429,2,0.1667,0,"SIMILARITY_PRESERVING","[32, 82]","[32, 82]","[32, 82, 284, 315, 321, 338, 450, 454, 475, 482, 498, 501]"
"Type3","Block",428,431,2,1.0000,0,"SIMILARITY_PRESERVING","[32, 82]","[32, 82]","[32, 82]"
"Type3","Block",429,431,2,0.1667,0,"SIMILARITY_PRESERVING","[32, 82]","[32, 82, 284, 315, 321, 338, 450, 454, 475, 482, 498, 501]","[32, 82]"
"Type3","Block",1065,1066,2,0.6667,1,"SIMILARITY_PRESERVING","[606, 645]","[606, 645]","[601, 606, 645]"
"Type3","Block",1065,1067,2,0.6667,1,"SIMILARITY_PRESERVING","[606, 645]","[606, 645]","[601, 606, 645]"
"Type3","Block",1066,1067,3,1.0000,0,"SIMILARITY_PRESERVING","[601, 606, 645]","[601, 606, 645]","[601, 606, 645]"
"Type3","Block",1274,1275,2,1.0000,0,"SIMILARITY_PRESERVING","[731, 984]","[731, 984]","[731, 984]"
"Type3","Block",1274,1276,1,0.5000,0,"SIMILARITY_PRESERVING","[731]","[731, 984]","[731]"
"Type3","Block",1275,1276,1,0.5000,0,"SIMILARITY_PRESERVING","[731]","[731, 984]","[731]"
"Type3","Block",989,990,1,0.5000,0,"SIMILARITY_PRESERVING","[498]","[374, 498]","[498]"
"Type3","Block",1143,1144,1,0.5000,0,"SIMILARITY_PRESERVING","[579]","[579]","[579, 731]"
"Type3","Block",1143,1145,1,0.5000,0,"SIMILARITY_PRESERVING","[579]","[579]","[579, 731]"
"Type3","Block",1143,1146,1,1.0000,0,"SIMILARITY_PRESERVING","[579]","[579]","[579]"
"Type3","Block",1144,1145,2,1.0000,0,"SIMILARITY_PRESERVING","[579, 731]","[579, 731]","[579, 731]"
"Type3","Block",1144,1146,1,0.5000,0,"SIMILARITY_PRESERVING","[579]","[579, 731]","[579]"
"Type3","Block",1145,1146,1,0.5000,0,"SIMILARITY_PRESERVING","[579]","[579, 731]","[579]"
"Type3","Block",1148,1150,5,0.8333,0,"SIMILARITY_PRESERVING","[585, 605, 680, 728, 738]","[585, 605, 680, 728, 738, 799, 830, 834, 869, 877]","[585, 605, 680, 728, 738, 773, 781, 799, 830, 834, 869, 877]"
"Type3","Block",1149,1150,6,0.8462,0,"SIMILARITY_PRESERVING","[585, 605, 680, 728, 738, 773]","[585, 605, 680, 728, 731, 738, 773, 799, 830, 834, 869, 877]","[585, 605, 680, 728, 738, 773, 781, 799, 830, 834, 869, 877]"
"Type3","Block",1290,1291,3,1.0000,0,"SIMILARITY_PRESERVING","[754, 781, 803]","[754, 781, 803]","[754, 781, 803]"
"Type3","Block",1151,1152,8,0.7273,0,"SIMILARITY_PRESERVING","[585, 605, 773, 799, 817, 819, 830, 869]","[585, 605, 728, 773, 799, 817, 819, 830, 869]","[585, 605, 738, 773, 799, 817, 819, 830, 869, 877]"
"Type3","Block",1151,1154,6,0.4615,0,"SIMILARITY_PRESERVING","[585, 605, 728, 799, 830, 869]","[585, 605, 728, 773, 799, 817, 819, 830, 869]","[585, 605, 728, 738, 799, 803, 830, 840, 869, 877]"
"Type3","Block",1151,1155,8,0.7273,0,"SIMILARITY_PRESERVING","[585, 605, 773, 799, 817, 819, 830, 869]","[585, 605, 728, 773, 799, 817, 819, 830, 869]","[585, 605, 738, 773, 799, 817, 819, 830, 869, 877]"
"Type3","Block",1152,1154,7,0.5385,0,"SIMILARITY_PRESERVING","[585, 605, 738, 799, 830, 869, 877]","[585, 605, 738, 773, 799, 817, 819, 830, 869, 877]","[585, 605, 728, 738, 799, 803, 830, 840, 869, 877]"
"Type3","Block",1152,1155,10,1.0000,0,"SIMILARITY_PRESERVING","[585, 605, 738, 773, 799, 817, 819, 830, 869, 877]","[585, 605, 738, 773, 799, 817, 819, 830, 869, 877]","[585, 605, 738, 773, 799, 817, 819, 830, 869, 877]"
"Type3","Block",1153,1156,3,0.4444,1,"SIMILARITY_PRESERVING","[585, 605, 738]","[585, 605, 731, 738]","[585, 605, 728, 731, 738, 799, 834, 869, 877]"
"Type3","Block",1153,1157,4,0.4444,1,"SIMILARITY_PRESERVING","[585, 605, 731, 738]","[585, 605, 731, 738]","[585, 605, 728, 731, 738, 799, 834, 869, 877]"
"Type3","Block",1153,1158,2,0.3636,1,"SIMILARITY_PRESERVING","[585, 605]","[585, 605, 731, 738]","[585, 605, 728, 730, 731, 738, 799, 830, 834, 869, 877]"
"Type3","Block",1153,1159,2,0.5000,0,"SIMILARITY_PRESERVING","[585, 605]","[585, 605, 731, 738]","[585, 605]"
"Type3","Block",1154,1155,7,0.5385,0,"SIMILARITY_PRESERVING","[585, 605, 738, 799, 830, 869, 877]","[585, 605, 728, 738, 799, 803, 830, 840, 869, 877]","[585, 605, 738, 773, 799, 817, 819, 830, 869, 877]"
"Type3","Block",1156,1157,8,1.0000,0,"SIMILARITY_PRESERVING","[585, 605, 728, 738, 799, 834, 869, 877]","[585, 605, 728, 731, 738, 799, 834, 869, 877]","[585, 605, 728, 731, 738, 799, 834, 869, 877]"
"Type3","Block",1156,1159,2,0.2222,0,"SIMILARITY_PRESERVING","[585, 605]","[585, 605, 728, 731, 738, 799, 834, 869, 877]","[585, 605]"
"Type3","Block",1157,1159,2,0.2222,0,"SIMILARITY_PRESERVING","[585, 605]","[585, 605, 728, 731, 738, 799, 834, 869, 877]","[585, 605]"
"Type3","Block",1292,1293,5,1.0000,0,"SIMILARITY_PRESERVING","[754, 781, 803, 831, 914]","[754, 781, 803, 831, 914]","[754, 781, 803, 831, 914]"
"Type3","Block",1413,1414,2,0.6667,0,"SIMILARITY_PRESERVING","[866, 927]","[792, 866, 927]","[866, 927]"
"Type3","Block",1415,1416,5,1.0000,0,"SIMILARITY_PRESERVING","[798, 812, 849, 857, 858]","[798, 812, 849, 857, 858, 866, 927]","[798, 812, 849, 857, 858, 866, 927]"
"Type3","Block",1481,1482,1,1.0000,0,"SIMILARITY_PRESERVING","[842]","[842]","[842]"
"Type3","Block",1162,1164,5,0.5455,2,"SIMILARITY_PRESERVING","[773, 781, 799, 834, 877]","[585, 738, 773, 781, 799, 834, 877]","[585, 680, 728, 773, 781, 799, 830, 831, 834, 877]"
"Type3","Block",1162,1165,5,0.6667,0,"SIMILARITY_PRESERVING","[773, 781, 799, 834, 877]","[585, 738, 773, 781, 799, 834, 877]","[585, 680, 728, 773, 781, 799, 834, 877]"
"Type3","Block",1162,1166,4,0.6250,0,"SIMILARITY_PRESERVING","[773, 781, 799, 834]","[585, 738, 773, 781, 799, 834, 877]","[585, 680, 773, 781, 799, 834]"
"Type3","Block",1164,1165,8,0.8000,2,"SIMILARITY_PRESERVING","[585, 680, 728, 773, 781, 799, 834, 877]","[585, 680, 728, 773, 781, 799, 830, 831, 834, 877]","[585, 680, 728, 773, 781, 799, 834, 877]"
"Type3","Block",1164,1166,6,0.6000,2,"SIMILARITY_PRESERVING","[585, 680, 773, 781, 799, 834]","[585, 680, 728, 773, 781, 799, 830, 831, 834, 877]","[585, 680, 773, 781, 799, 834]"
"Type3","Block",1165,1166,6,0.7500,0,"SIMILARITY_PRESERVING","[585, 680, 773, 781, 799, 834]","[585, 680, 728, 773, 781, 799, 834, 877]","[585, 680, 773, 781, 799, 834]"
"Type3","Block",1418,1419,11,0.8462,0,"SIMILARITY_PRESERVING","[786, 793, 798, 840, 842, 848, 849, 856, 858, 866, 935]","[786, 793, 798, 840, 842, 848, 849, 856, 858, 866, 927, 935]","[786, 793, 797, 798, 840, 842, 848, 849, 856, 858, 866, 935]"
"Type3","Block",1167,1168,8,0.9231,1,"SIMILARITY_PRESERVING","[585, 605, 680, 728, 730, 738, 749, 799]","[585, 605, 680, 728, 730, 738, 749, 799, 831, 834, 869, 877]","[585, 605, 680, 728, 730, 738, 749, 799, 830, 831, 834, 869, 877]"
"Type3","Block",1167,1169,5,0.8333,1,"SIMILARITY_PRESERVING","[680, 728, 730, 738, 877]","[585, 605, 680, 728, 730, 738, 749, 799, 831, 834, 869, 877]","[585, 605, 680, 728, 730, 738, 749, 834, 869, 877]"
"Type3","Block",1168,1169,6,0.7692,2,"SIMILARITY_PRESERVING","[680, 728, 730, 738, 749, 834]","[585, 605, 680, 728, 730, 738, 749, 799, 830, 831, 834, 869, 877]","[585, 605, 680, 728, 730, 738, 749, 834, 869, 877]"
"Type3","Block",1172,1173,1,0.4000,1,"SIMILARITY_PRESERVING","[834]","[831, 834, 869, 877]","[830, 831, 834]"
"Type3","Block",1453,1454,2,0.6667,0,"SIMILARITY_PRESERVING","[812, 927]","[812, 927]","[812, 866, 927]"
"Type3","Block",1426,1427,11,0.7333,1,"SIMILARITY_PRESERVING","[842, 848, 849, 854, 855, 856, 857, 858, 866, 927, 935]","[796, 797, 798, 840, 842, 848, 849, 854, 855, 856, 857, 858, 866, 927, 935]","[842, 848, 849, 854, 855, 856, 857, 858, 866, 927, 935]"
"Type3","Block",1342,1344,6,0.8571,1,"SIMILARITY_PRESERVING","[765, 766, 823, 835, 836, 842]","[765, 766, 823, 835, 836, 838, 842]","[765, 766, 823, 835, 836, 842]"
"Type3","Block",1342,1345,7,1.0000,0,"SIMILARITY_PRESERVING","[765, 766, 823, 835, 836, 838, 842]","[765, 766, 823, 835, 836, 838, 842]","[765, 766, 823, 835, 836, 838, 842]"
"Type3","Block",1343,1346,2,0.2222,0,"SIMILARITY_PRESERVING","[765, 766]","[765, 766]","[765, 766, 823, 830, 835, 836, 838, 842, 843]"
"Type3","Block",1344,1345,6,0.8571,1,"SIMILARITY_PRESERVING","[765, 766, 823, 835, 836, 842]","[765, 766, 823, 835, 836, 842]","[765, 766, 823, 835, 836, 838, 842]"
"Type3","Block",712,713,2,0.2222,1,"SIMILARITY_PRESERVING","[315, 335]","[298, 302, 315, 324, 335, 341]","[230, 295, 315, 335, 342]"
"Type3","Block",1294,1295,3,0.7500,0,"SIMILARITY_PRESERVING","[784, 848, 912]","[784, 848, 912]","[714, 784, 848, 912]"
"Type3","Block",790,791,4,1.0000,0,"SIMILARITY_PRESERVING","[242, 245, 302, 315]","[242, 245, 302, 315]","[242, 245, 302, 315]"
"Type3","Block",1459,1460,2,1.0000,0,"RESYNCHRONIZING","[823, 824]","[823, 824]","[823, 824]"
"Type3","Block",1459,1461,2,1.0000,0,"SIMILARITY_PRESERVING","[823, 824]","[823, 824]","[823, 824]"
"Type3","Block",1460,1461,2,1.0000,0,"SIMILARITY_PRESERVING","[823, 824]","[823, 824]","[823, 824]"
"Type3","Block",1472,1473,7,0.8750,0,"SIMILARITY_PRESERVING","[834, 848, 849, 856, 858, 866, 935]","[834, 841, 848, 849, 856, 858, 866, 935]","[834, 848, 849, 856, 858, 866, 935]"
"Type3","Block",792,793,3,1.0000,0,"SIMILARITY_PRESERVING","[290, 315, 482]","[290, 315, 482]","[290, 315, 482]"
"Type3","Block",792,794,2,0.6667,0,"SIMILARITY_PRESERVING","[290, 315]","[290, 315, 482]","[290, 315]"
"Type3","Block",793,794,2,0.6667,0,"SIMILARITY_PRESERVING","[290, 315]","[290, 315, 482]","[290, 315]"
"Type3","Block",795,796,2,0.5000,0,"SIMILARITY_PRESERVING","[290, 315]","[290, 315]","[290, 302, 315, 498]"
"Type3","Block",795,797,1,0.5000,0,"SIMILARITY_PRESERVING","[315]","[290, 315]","[315]"
"Type3","Block",796,797,1,0.2500,0,"SIMILARITY_PRESERVING","[315]","[290, 302, 315, 498]","[315]"
"Type3","Block",1129,1130,1,1.0000,0,"SIMILARITY_PRESERVING","[731]","[731]","[731]"
"Type3","Block",1131,1132,2,1.0000,0,"SIMILARITY_PRESERVING","[627, 731]","[627, 731]","[627, 731]"
"Type3","Block",1486,1487,11,0.8462,1,"SIMILARITY_PRESERVING","[844, 849, 850, 854, 855, 856, 857, 864, 866, 927, 935]","[844, 849, 850, 854, 855, 856, 857, 864, 866, 927, 935]","[844, 846, 849, 850, 854, 855, 856, 857, 858, 864, 866, 927, 935]"
"Type3","Block",1503,1504,1,0.2500,1,"SIMILARITY_PRESERVING","[856]","[856, 858]","[850, 854, 856, 858, 864, 866, 927, 935]"
"Type3","Block",1503,1505,2,0.2222,1,"RESYNCHRONIZING","[856, 858]","[856, 858]","[850, 854, 856, 858, 864, 927, 928, 934, 935]"
"Type3","Block",1504,1505,7,0.7000,0,"SIMILARITY_PRESERVING","[850, 854, 856, 858, 864, 927, 935]","[850, 854, 856, 858, 864, 866, 927, 935]","[850, 854, 856, 858, 864, 927, 928, 934, 935]"
"Type3","Block",1500,1501,5,0.5556,1,"SIMILARITY_PRESERVING","[854, 855, 856, 857, 864]","[848, 854, 855, 856, 857, 858, 864, 866]","[849, 854, 855, 856, 857, 864]"
"Type3","Block",1500,1502,6,0.5000,3,"RESYNCHRONIZING","[854, 855, 856, 858, 864, 866]","[848, 854, 855, 856, 857, 858, 864, 866]","[849, 850, 854, 855, 856, 858, 864, 866, 927, 935]"
"Type3","Block",1501,1502,5,0.4545,1,"RESYNCHRONIZING","[849, 854, 855, 856, 864]","[849, 854, 855, 856, 857, 864]","[849, 850, 854, 855, 856, 858, 864, 866, 927, 935]"
"Type3","Block",656,657,2,0.5000,0,"SIMILARITY_PRESERVING","[265, 315]","[265, 315, 335]","[230, 265, 315]"
"Type3","Block",658,659,2,0.4000,0,"SIMILARITY_PRESERVING","[302, 315]","[83, 302, 315, 482, 498]","[302, 315]"
"Type3","Block",663,664,3,0.2500,1,"SIMILARITY_PRESERVING","[302, 315, 482]","[107, 115, 130, 302, 315, 482, 598]","[127, 141, 302, 304, 315, 482, 498, 562]"
"Type3","Block",665,666,3,0.2500,2,"SIMILARITY_PRESERVING","[302, 315, 482]","[107, 115, 130, 298, 302, 315, 482, 598]","[127, 141, 302, 304, 315, 482, 498]"
"Type3","Block",554,555,2,1.0000,0,"SIMILARITY_PRESERVING","[37, 38]","[37, 38]","[37, 38]"
"Type3","Block",556,557,2,1.0000,0,"SIMILARITY_PRESERVING","[37, 38]","[37, 38]","[37, 38]"
"Type3","Block",560,561,1,0.5000,0,"SIMILARITY_PRESERVING","[36]","[36, 37, 230, 232]","[36, 37]"
"Type3","Block",721,722,1,0.5000,0,"SIMILARITY_PRESERVING","[177]","[177, 207]","[177]"
"Type3","Block",731,732,8,1.0000,0,"SIMILARITY_PRESERVING","[196, 197, 198, 302, 315, 452, 482, 742]","[196, 197, 198, 302, 315, 452, 482, 742]","[196, 197, 198, 302, 315, 452, 482, 742]"
"Type3","Block",733,734,3,0.6000,0,"SIMILARITY_PRESERVING","[197, 302, 315]","[197, 302, 315, 535]","[197, 198, 302, 315]"
"Type3","Block",564,565,3,1.0000,0,"SIMILARITY_PRESERVING","[55, 230, 232]","[55, 230, 232]","[55, 230, 232]"
"Type3","Block",564,566,2,0.6667,0,"SIMILARITY_PRESERVING","[55, 230]","[55, 230, 232]","[55, 230]"
"Type3","Block",564,567,3,1.0000,0,"SIMILARITY_PRESERVING","[55, 230, 232]","[55, 230, 232]","[55, 230, 232]"
"Type3","Block",564,568,2,0.6667,0,"SIMILARITY_PRESERVING","[55, 230]","[55, 230, 232]","[55, 230]"
"Type3","Block",565,566,2,0.6667,0,"SIMILARITY_PRESERVING","[55, 230]","[55, 230, 232]","[55, 230]"
"Type3","Block",565,567,3,1.0000,0,"SIMILARITY_PRESERVING","[55, 230, 232]","[55, 230, 232]","[55, 230, 232]"
