cloneType,granularity,gcid1,gcid2,no_of_revision_paired,couplingStrength,latePropagationCount,dominantChangeCategory,made_pair_in_revisions,gcid1_changed_revs,gcid2_changed_revs
"Type3","Block",13446,13451,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13446,13453,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13446,13456,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13446,13458,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13446,13459,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13446,13461,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13446,13462,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13447,13448,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13447,13449,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13447,13450,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13447,13452,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13447,13454,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13447,13455,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13447,13457,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13447,13460,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13447,13463,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13447,13464,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13447,13467,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13447,13468,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13447,13534,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13447,13535,1,0.0769,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739, 2153, 2155, 2158, 2163, 2165, 2166, 2169, 2170, 2173, 2174, 2175]"
"Type3","Block",13447,13558,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13448,13449,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13448,13450,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13448,13452,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13448,13454,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13448,13455,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13448,13457,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13448,13460,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13448,13463,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13448,13464,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13448,13467,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13448,13468,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13448,13534,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13448,13535,1,0.0769,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739, 2153, 2155, 2158, 2163, 2165, 2166, 2169, 2170, 2173, 2174, 2175]"
"Type3","Block",13448,13558,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13449,13450,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13449,13452,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13449,13454,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13449,13455,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13449,13457,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13449,13460,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13449,13463,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13449,13464,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13449,13467,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13449,13468,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13449,13534,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13449,13535,1,0.0769,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739, 2153, 2155, 2158, 2163, 2165, 2166, 2169, 2170, 2173, 2174, 2175]"
"Type3","Block",13449,13558,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13450,13452,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13450,13454,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13450,13455,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13450,13457,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13450,13460,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13450,13463,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13450,13464,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13450,13467,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13450,13468,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13450,13534,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13450,13535,1,0.0769,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739, 2153, 2155, 2158, 2163, 2165, 2166, 2169, 2170, 2173, 2174, 2175]"
"Type3","Block",13450,13558,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13451,13453,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13451,13456,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13451,13458,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13451,13459,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13451,13461,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13451,13462,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13452,13454,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13452,13455,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13452,13457,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13452,13460,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13452,13463,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13452,13464,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13452,13467,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13452,13468,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13452,13534,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13452,13535,1,0.0769,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739, 2153, 2155, 2158, 2163, 2165, 2166, 2169, 2170, 2173, 2174, 2175]"
"Type3","Block",13452,13558,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13453,13456,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13453,13458,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13453,13459,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13453,13461,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13453,13462,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13454,13455,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13454,13457,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13454,13460,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13454,13463,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13454,13464,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13454,13467,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13454,13468,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13454,13534,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13454,13535,1,0.0769,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739, 2153, 2155, 2158, 2163, 2165, 2166, 2169, 2170, 2173, 2174, 2175]"
"Type3","Block",13454,13558,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13455,13457,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13455,13460,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13455,13463,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13455,13464,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13455,13467,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13455,13468,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13455,13534,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13455,13535,1,0.0769,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739, 2153, 2155, 2158, 2163, 2165, 2166, 2169, 2170, 2173, 2174, 2175]"
"Type3","Block",13455,13558,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13456,13458,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13456,13459,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13456,13461,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13456,13462,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13457,13460,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13457,13463,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13457,13464,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13457,13467,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13457,13468,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13457,13534,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13457,13535,1,0.0769,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739, 2153, 2155, 2158, 2163, 2165, 2166, 2169, 2170, 2173, 2174, 2175]"
"Type3","Block",13457,13558,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13458,13459,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13458,13461,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13458,13462,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13459,13461,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13459,13462,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13460,13463,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13460,13464,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13460,13467,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13460,13468,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13460,13534,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13460,13535,1,0.0769,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739, 2153, 2155, 2158, 2163, 2165, 2166, 2169, 2170, 2173, 2174, 2175]"
"Type3","Block",13460,13558,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13461,13462,1,1.0000,0,"SIMILARITY_PRESERVING","[1640]","[1640]","[1640]"
"Type3","Block",13463,13464,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13463,13467,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13463,13468,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13463,13534,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13463,13535,1,0.0769,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739, 2153, 2155, 2158, 2163, 2165, 2166, 2169, 2170, 2173, 2174, 2175]"
"Type3","Block",13463,13558,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13464,13467,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13464,13468,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13464,13534,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13464,13535,1,0.0769,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739, 2153, 2155, 2158, 2163, 2165, 2166, 2169, 2170, 2173, 2174, 2175]"
"Type3","Block",13464,13558,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13467,13468,2,1.0000,0,"SIMILARITY_PRESERVING","[1640, 1739]","[1640, 1739]","[1640, 1739]"
"Type3","Block",13467,13534,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13467,13535,1,0.0769,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739, 2153, 2155, 2158, 2163, 2165, 2166, 2169, 2170, 2173, 2174, 2175]"
"Type3","Block",13467,13558,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13468,13534,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13468,13535,1,0.0769,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739, 2153, 2155, 2158, 2163, 2165, 2166, 2169, 2170, 2173, 2174, 2175]"
"Type3","Block",13468,13558,1,0.5000,0,"SIMILARITY_PRESERVING","[1739]","[1640, 1739]","[1739]"
"Type3","Block",13534,13535,1,0.0833,0,"SIMILARITY_PRESERVING","[1739]","[1739]","[1739, 2153, 2155, 2158, 2163, 2165, 2166, 2169, 2170, 2173, 2174, 2175]"
"Type3","Block",13534,13558,1,1.0000,0,"SIMILARITY_PRESERVING","[1739]","[1739]","[1739]"
"Type3","Block",13535,13558,1,0.0833,0,"SIMILARITY_PRESERVING","[1739]","[1739, 2153, 2155, 2158, 2163, 2165, 2166, 2169, 2170, 2173, 2174, 2175]","[1739]"
"Type3","Block",13660,13661,1,0.5000,0,"SIMILARITY_PRESERVING","[1674]","[1674, 3230]","[1674]"
"Type3","Block",13681,13682,1,0.5000,0,"SIMILARITY_PRESERVING","[1683]","[1683, 3230]","[1683]"
"Type3","Block",13700,13980,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13701,13981,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13711,13987,1,0.3333,0,"SIMILARITY_PRESERVING","[3230]","[1839, 3230]","[1915, 3230]"
"Type3","Block",13712,13713,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13712,13714,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13712,13715,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13712,13716,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13712,13718,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13712,13755,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13712,13975,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13712,13990,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13712,13992,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13713,13714,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13713,13715,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13713,13716,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13713,13718,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13713,13990,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13713,13992,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13714,13715,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13714,13716,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13714,13718,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13714,13755,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13714,13990,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13714,13992,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13715,13716,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13715,13718,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13715,13990,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13715,13992,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13716,13718,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13716,13990,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13716,13992,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13718,13755,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13718,13975,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13718,13990,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13718,13992,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13755,13975,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13755,13992,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13975,13992,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",13990,13992,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",15586,15587,1,0.0909,0,"SIMILARITY_PRESERVING","[2964]","[2964, 3112, 3113, 3120, 3135, 3147, 3190, 3191, 3192, 3200, 3203]","[2964]"
"Type3","Block",11013,11014,1,1.0000,0,"SIMILARITY_PRESERVING","[1467]","[1467]","[1467]"
"Type3","Block",11013,11015,1,1.0000,0,"SIMILARITY_PRESERVING","[1467]","[1467]","[1467]"
"Type3","Block",11014,11015,1,1.0000,0,"SIMILARITY_PRESERVING","[1467]","[1467]","[1467]"
"Type3","Block",11024,11025,2,0.1538,0,"SIMILARITY_PRESERVING","[1429, 3230]","[1429, 2930, 2931, 2934, 2945, 2946, 2957, 2958, 2963, 2966, 2967, 2969, 3230]","[1429, 3230]"
"Type3","Block",11029,11030,1,0.0769,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429, 2930, 2931, 2934, 2937, 2945, 2946, 2957, 2958, 2963, 2966, 2967, 2969]"
"Type3","Block",11037,11038,2,0.5000,0,"SIMILARITY_PRESERVING","[1568, 1779]","[1466, 1568, 1779]","[1568, 1683, 1779]"
"Type3","Block",11037,11518,1,0.2500,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779, 3230]"
"Type3","Block",11037,11523,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11037,11524,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11037,11807,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11038,11518,1,0.2500,0,"SIMILARITY_PRESERVING","[1779]","[1568, 1683, 1779]","[1779, 3230]"
"Type3","Block",11038,11523,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1568, 1683, 1779]","[1779]"
"Type3","Block",11038,11524,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1568, 1683, 1779]","[1779]"
"Type3","Block",11038,11807,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1568, 1683, 1779]","[1779]"
"Type3","Block",11053,11054,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",11053,11055,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",11053,11056,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",11053,11057,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",11053,11058,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",11054,11055,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",11054,11056,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",11054,11057,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",11054,11058,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",11055,11056,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",11055,11057,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",11055,11058,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
