Revision,gcid1,gcid2,classid,co_change_count,gcid1_independent_change_count,gcid2_independent_change_count,same_file,same_author,same_method,similarity,clone_type,nlines1,nlines2,depth,class_size,is_spcp,weighted_coupling_strength,last_co_change_age,last_solo_change_age,coupling_trend,wcs_recent,solo_events_after_last_cochange,noc1,noc2,file_age1,file_age2,churn1,churn2,distinct_authors1,distinct_authors2,major_author_prop1,major_author_prop2,minor_author_count1,minor_author_count2,wies,will_independently_evolve
443,31,91,13,1,0,0,0,1,0,100,Type2,10,5,1,8,0,1.0000,0,225,1.0000,1.0000,0,3,7,522,574,457,749,1,3,1.0000,0.7143,0,0,0.0000,0
443,31,92,13,1,0,0,0,1,0,100,Type2,10,5,1,8,0,1.0000,0,225,1.0000,1.0000,0,3,1,522,574,457,134,1,1,1.0000,1.0000,0,0,0.0000,0
443,31,94,13,1,0,0,0,1,0,100,Type2,10,5,1,8,0,1.0000,0,225,1.0000,1.0000,0,3,1,522,552,457,96,1,1,1.0000,1.0000,0,0,0.0000,0
443,36,37,63,2,0,0,1,1,0,100,Type2,6,6,0,2,0,1.0000,0,-1,1.0000,1.0000,0,2,2,814,814,1413,1413,1,1,1.0000,1.0000,0,0,0.0000,0
443,38,39,64,2,1,0,1,1,0,100,Type2,7,7,0,6,1,0.9995,0,256,1.0000,1.0000,0,3,2,814,814,1415,1413,1,1,1.0000,1.0000,0,0,0.0005,0
443,38,40,64,2,1,0,1,1,0,100,Type2,7,7,0,6,1,0.9995,0,256,1.0000,1.0000,0,3,2,814,814,1415,1413,1,1,1.0000,1.0000,0,0,0.0005,0
443,38,41,64,2,1,0,1,1,0,100,Type2,7,7,0,6,1,0.9995,0,256,1.0000,1.0000,0,3,2,814,814,1415,1413,1,1,1.0000,1.0000,0,0,0.0005,0
443,39,40,64,2,0,0,1,1,0,100,Type2,7,7,0,6,1,1.0000,0,-1,1.0000,1.0000,0,2,2,814,814,1413,1413,1,1,1.0000,1.0000,0,0,0.0000,0
443,39,41,64,2,0,0,1,1,0,100,Type2,7,7,0,6,1,1.0000,0,-1,1.0000,1.0000,0,2,2,814,814,1413,1413,1,1,1.0000,1.0000,0,0,0.0000,0
443,40,41,64,2,0,0,1,1,0,100,Type2,7,7,0,6,1,1.0000,0,-1,1.0000,1.0000,0,2,2,814,814,1413,1413,1,1,1.0000,1.0000,0,0,0.0000,0
443,44,45,68,1,0,0,1,1,0,100,Type2,5,5,0,2,0,1.0000,0,-1,1.0000,1.0000,0,1,1,814,814,446,446,1,1,1.0000,1.0000,0,0,0.0000,0
443,46,47,70,1,0,0,1,1,0,100,Type2,6,6,0,2,0,1.0000,0,-1,1.0000,1.0000,0,1,1,814,814,187,187,1,1,1.0000,1.0000,0,0,0.0000,0
443,51,58,76,6,0,1,1,1,1,100,Type2,6,6,0,2,1,0.9998,0,280,0.2872,1.0000,0,6,7,814,779,1158,1215,1,1,1.0000,1.0000,0,0,0.0002,0
443,52,53,50,1,0,0,0,1,0,100,Type2,9,9,1,7,1,1.0000,0,-1,1.0000,1.0000,0,1,1,814,814,55,61,1,1,1.0000,1.0000,0,0,0.0000,0
443,52,93,50,1,0,0,0,1,0,100,Type2,9,10,1,7,0,1.0000,0,-1,1.0000,1.0000,0,1,1,814,215,55,118,1,1,1.0000,1.0000,0,0,0.0000,0
443,53,93,50,1,0,0,0,1,0,100,Type2,9,10,1,7,0,1.0000,0,-1,1.0000,1.0000,0,1,1,814,215,61,118,1,1,1.0000,1.0000,0,0,0.0000,0
443,54,55,1,1,1,0,0,1,0,100,Type2,8,8,1,4,1,0.9985,0,217,0.9985,1.0000,0,2,1,814,814,24,11,1,1,1.0000,1.0000,0,0,0.0015,0
443,60,66,73,1,1,1,0,1,0,100,Type2,8,8,1,2,0,0.9997,0,280,1.0000,1.0000,0,4,2,777,719,909,459,1,1,1.0000,1.0000,0,0,0.0003,0
443,62,67,74,2,0,2,0,1,0,100,Type2,8,8,1,2,0,0.9998,0,304,0.4003,1.0000,0,5,4,777,719,923,523,1,1,1.0000,1.0000,0,0,0.0002,0
443,63,64,75,3,0,3,1,1,1,100,Type2,6,6,0,2,1,1.0000,0,347,0.0610,1.0000,0,3,8,777,777,833,1007,1,1,1.0000,1.0000,0,0,0.0000,0
443,68,69,77,5,0,0,1,1,0,100,Type2,6,6,0,2,1,1.0000,0,-1,0.0000,1.0000,0,5,5,719,719,530,530,1,1,1.0000,1.0000,0,0,0.0000,0
443,70,71,78,2,0,1,1,1,0,100,Type2,8,8,0,2,1,0.9999,0,304,0.7291,1.0000,0,2,3,719,719,459,514,1,1,1.0000,1.0000,0,0,0.0001,0
443,72,73,79,2,0,0,1,1,0,100,Type2,5,5,0,2,1,1.0000,0,-1,0.0000,1.0000,0,2,2,653,653,158,158,1,1,1.0000,1.0000,0,0,0.0000,0
443,76,77,94,1,0,1,1,1,1,100,Type2,5,5,0,2,1,0.9993,0,242,1.0000,1.0000,0,2,4,615,615,617,638,2,2,0.5000,0.5000,0,0,0.0007,0
443,87,114,7,1,0,1,1,1,1,100,Type2,14,14,0,5,1,0.7231,0,32,1.0000,1.0000,0,2,2,581,405,188,190,1,1,1.0000,1.0000,0,0,0.2769,0
443,88,116,8,1,0,0,0,1,0,100,Type2,9,9,1,6,1,1.0000,0,52,1.0000,1.0000,0,4,2,574,393,161,289,1,2,1.0000,0.5000,0,0,0.0000,0
443,89,90,67,1,0,0,0,1,0,100,Type2,7,7,1,2,0,1.0000,0,-1,1.0000,1.0000,0,1,1,574,574,446,134,1,1,1.0000,1.0000,0,0,0.0000,0
443,91,92,13,1,0,0,0,1,1,100,Type2,5,5,1,8,1,1.0000,0,-1,1.0000,1.0000,0,7,1,574,574,749,134,3,1,0.7143,1.0000,0,0,0.0000,0
443,91,94,13,1,0,0,0,1,1,100,Type2,5,5,1,8,0,1.0000,0,-1,1.0000,1.0000,0,7,1,574,552,749,96,3,1,0.7143,1.0000,0,0,0.0000,0
443,92,94,13,1,0,0,0,1,1,100,Type2,5,5,1,8,0,1.0000,0,-1,1.0000,1.0000,0,1,1,574,552,134,96,1,1,1.0000,1.0000,0,0,0.0000,0
443,95,96,14,1,0,0,0,1,0,100,Type2,9,9,1,6,1,1.0000,0,-1,1.0000,1.0000,0,1,7,552,552,96,749,1,3,1.0000,0.7143,0,0,0.0000,0
443,99,100,16,1,0,0,0,1,0,100,Type2,9,9,1,3,1,1.0000,0,-1,1.0000,1.0000,0,1,1,552,552,96,63,1,1,1.0000,1.0000,0,0,0.0000,0
443,101,102,15,2,0,0,1,1,0,100,Type2,6,6,0,12,1,1.0000,0,-1,0.0000,1.0000,0,2,2,551,551,137,137,1,1,1.0000,1.0000,0,0,0.0000,0
443,101,108,15,1,0,0,0,1,0,100,Type2,6,8,1,12,0,1.0000,0,178,1.0000,1.0000,0,2,1,551,174,137,12,1,1,1.0000,1.0000,0,0,0.0000,0
443,102,108,15,1,0,0,0,1,0,100,Type2,6,8,1,12,0,1.0000,0,178,1.0000,1.0000,0,2,1,551,174,137,12,1,1,1.0000,1.0000,0,0,0.0000,0
443,103,104,66,6,0,0,1,1,0,100,Type2,12,12,0,2,1,1.0000,0,-1,0.0000,1.0000,0,7,7,543,543,1478,1478,2,2,0.8571,0.8571,0,0,0.0000,0
443,106,107,69,5,0,0,1,1,0,100,Type2,5,5,0,2,0,1.0000,0,-1,0.0000,1.0000,0,6,5,543,543,678,599,1,1,1.0000,1.0000,0,0,0.0000,0
443,111,112,87,1,0,0,0,1,0,100,Type2,10,10,1,2,1,1.0000,0,-1,1.0000,1.0000,0,7,2,475,475,3696,236,3,2,0.5714,0.5000,0,0,0.0000,0
461,52,128,50,0,0,1,0,1,0,100,Type2,9,12,1,7,0,0.0000,-1,0,0.0000,0.0000,2,1,4,814,329,55,3437,1,1,1.0000,1.0000,0,0,1.0000,1
461,53,128,50,0,0,1,0,1,0,100,Type2,9,12,1,7,0,0.0000,-1,0,0.0000,0.0000,2,1,4,814,329,61,3437,1,1,1.0000,1.0000,0,0,1.0000,1
461,85,123,17,1,0,0,1,1,0,100,Type2,8,8,0,6,0,1.0000,0,18,0.0000,1.0000,0,6,5,254,355,2283,3512,2,1,0.6667,1.0000,0,0,0.0000,0
461,93,128,50,0,0,1,0,1,0,100,Type2,10,12,1,7,0,0.0000,-1,0,0.0000,0.0000,2,1,4,215,329,118,3437,1,1,1.0000,1.0000,0,0,1.0000,1
461,110,121,26,0,1,0,1,1,0,100,Type2,12,18,0,7,0,0.0000,-1,0,0.0000,0.0000,4,4,3,485,182,2253,1557,2,1,0.7500,1.0000,0,0,1.0000,1
461,110,140,26,0,1,0,0,1,0,100,Type2,12,7,1,7,0,0.0000,-1,0,0.0000,0.0000,4,4,0,485,6,2253,0,2,0,0.7500,0.0000,0,0,1.0000,1
461,110,141,26,1,0,0,1,1,0,100,Type2,12,7,0,7,0,1.0000,0,18,0.0000,1.0000,0,4,1,485,6,2253,1691,2,1,0.7500,1.0000,0,0,0.0000,0
461,121,141,26,0,0,1,1,1,0,100,Type2,18,7,0,7,0,0.0000,-1,0,0.0000,0.0000,1,3,1,182,6,1557,1691,1,1,1.0000,1.0000,0,0,1.0000,1
461,122,134,22,0,0,1,0,1,0,100,Type2,5,14,1,8,0,0.0000,-1,0,0.0000,0.0000,1,12,4,355,172,1865,3294,1,1,1.0000,1.0000,0,0,1.0000,1
461,124,130,19,0,0,1,0,1,0,100,Type2,8,10,1,4,0,0.0000,-1,0,0.0000,0.0000,1,3,6,202,355,352,3533,1,1,1.0000,1.0000,0,0,1.0000,1
461,125,126,18,0,0,1,0,1,1,100,Type2,5,5,1,4,0,0.0000,-1,0,0.0000,0.0000,1,9,6,355,355,2746,3603,1,1,1.0000,1.0000,0,0,1.0000,1
461,127,128,50,0,0,1,0,1,0,100,Type2,12,12,1,7,1,0.0000,-1,0,0.0000,0.0000,1,2,4,329,329,835,3437,1,1,1.0000,1.0000,0,0,1.0000,1
461,129,130,19,0,0,1,0,1,1,100,Type2,8,10,1,4,1,0.0000,-1,0,0.0000,0.0000,1,4,6,202,355,1028,3533,1,1,1.0000,1.0000,0,0,1.0000,1
461,131,134,22,0,0,1,0,1,0,100,Type2,5,14,1,8,0,0.0000,-1,0,0.0000,0.0000,1,14,4,355,172,2945,3294,1,1,1.0000,1.0000,0,0,1.0000,1
461,136,137,25,0,1,0,0,1,0,100,Type2,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,1,8,11,355,330,3952,1735,2,2,0.8750,0.7273,0,0,1.0000,1
461,136,139,25,0,1,0,0,1,0,100,Type2,5,12,1,6,0,0.0000,-1,0,0.0000,0.0000,1,8,0,355,5,3952,0,2,0,0.8750,0.0000,0,0,1.0000,1
461,140,141,26,0,0,1,0,1,1,100,Type2,7,7,1,7,0,0.0000,-1,0,0.0000,0.0000,1,0,1,6,6,0,1691,0,1,0.0000,1.0000,0,0,1.0000,1
461,142,143,35,0,0,1,0,1,1,100,Type2,7,7,1,6,1,0.0000,-1,0,0.0000,0.0000,1,16,11,355,355,2287,3734,2,2,0.8750,0.8182,0,0,1.0000,1
462,154,155,44,0,1,0,0,1,1,100,Type2,5,5,1,7,0,0.0000,-1,0,0.0000,0.0000,1,12,9,355,355,1148,1677,2,2,0.8333,0.7778,0,0,1.0000,1
467,154,155,44,0,2,0,0,1,1,100,Type2,5,5,1,7,0,0.0000,-1,0,0.0000,0.0000,2,12,9,355,355,1148,1677,2,2,0.8333,0.7778,0,0,1.0000,1
468,52,127,50,0,0,1,0,1,0,100,Type2,9,12,1,7,0,0.0000,-1,0,0.0000,0.0000,2,1,2,814,329,55,835,1,1,1.0000,1.0000,0,0,1.0000,1
468,52,128,50,0,0,2,0,1,0,100,Type2,9,12,1,7,0,0.0000,-1,0,0.0000,0.0000,3,1,4,814,329,55,3437,1,1,1.0000,1.0000,0,0,1.0000,1
468,53,127,50,0,0,1,0,1,0,100,Type2,9,12,1,7,0,0.0000,-1,0,0.0000,0.0000,2,1,2,814,329,61,835,1,1,1.0000,1.0000,0,0,1.0000,1
468,53,128,50,0,0,2,0,1,0,100,Type2,9,12,1,7,0,0.0000,-1,0,0.0000,0.0000,3,1,4,814,329,61,3437,1,1,1.0000,1.0000,0,0,1.0000,1
468,85,123,17,2,0,0,1,1,0,100,Type2,8,8,0,6,0,1.0000,0,25,0.0000,1.0000,0,6,5,254,355,2283,3512,2,1,0.6667,1.0000,0,0,0.0000,0
468,93,127,50,0,0,1,0,1,0,100,Type2,10,12,1,7,0,0.0000,-1,0,0.0000,0.0000,2,1,2,215,329,118,835,1,1,1.0000,1.0000,0,0,1.0000,1
468,93,128,50,0,0,2,0,1,0,100,Type2,10,12,1,7,0,0.0000,-1,0,0.0000,0.0000,3,1,4,215,329,118,3437,1,1,1.0000,1.0000,0,0,1.0000,1
468,110,121,26,0,1,1,1,1,0,100,Type2,12,18,0,7,0,0.0000,-1,0,0.0000,0.0000,5,4,3,485,182,2253,1557,2,1,0.7500,1.0000,0,0,1.0000,1
468,111,112,87,1,1,0,0,1,0,100,Type2,10,10,1,2,1,0.2069,25,0,0.2069,0.0000,2,7,2,475,475,3696,236,3,2,0.5714,0.5000,0,0,0.7931,1
468,122,131,22,1,0,0,1,1,0,100,Type2,5,5,0,8,0,1.0000,0,-1,1.0000,1.0000,0,12,14,355,355,1865,2945,1,1,1.0000,1.0000,0,0,0.0000,0
468,122,134,22,1,0,1,0,1,0,100,Type2,5,14,1,8,0,0.5523,0,7,1.0000,0.5523,0,12,4,355,172,1865,3294,1,1,1.0000,1.0000,0,0,0.4477,0
468,124,129,19,1,0,0,1,1,0,100,Type2,8,8,0,4,0,1.0000,0,-1,1.0000,1.0000,0,3,4,202,202,352,1028,1,1,1.0000,1.0000,0,0,0.0000,0
468,124,130,19,1,0,1,0,1,0,100,Type2,8,10,1,4,0,0.5523,0,7,1.0000,0.5523,0,3,6,202,355,352,3533,1,1,1.0000,1.0000,0,0,0.4477,0
468,125,126,18,1,0,1,0,1,1,100,Type2,5,5,1,4,0,0.5523,0,7,1.0000,0.5523,0,9,6,355,355,2746,3603,1,1,1.0000,1.0000,0,0,0.4477,0
468,127,128,50,1,0,1,0,1,0,100,Type2,12,12,1,7,1,0.5523,0,7,1.0000,0.5523,0,2,4,329,329,835,3437,1,1,1.0000,1.0000,0,0,0.4477,0
468,129,130,19,1,0,1,0,1,1,100,Type2,8,10,1,4,1,0.5523,0,7,1.0000,0.5523,0,4,6,202,355,1028,3533,1,1,1.0000,1.0000,0,0,0.4477,0
468,131,134,22,1,0,1,0,1,0,100,Type2,5,14,1,8,0,0.5523,0,7,1.0000,0.5523,0,14,4,355,172,2945,3294,1,1,1.0000,1.0000,0,0,0.4477,0
468,135,159,24,1,0,0,1,1,0,100,Type2,12,26,0,8,0,1.0000,0,-1,0.0000,1.0000,0,10,4,355,191,1834,1084,1,1,1.0000,1.0000,0,0,0.0000,0
468,135,160,24,1,0,0,0,1,0,100,Type2,12,26,1,8,0,1.0000,0,-1,0.0000,1.0000,0,10,4,355,191,1834,1775,1,1,1.0000,1.0000,0,0,0.0000,0
468,136,137,25,1,1,0,0,1,0,100,Type2,5,5,1,6,0,0.5523,0,7,1.0000,0.5523,0,8,11,355,330,3952,1735,2,2,0.8750,0.7273,0,0,0.4477,0
468,142,143,35,1,0,1,0,1,1,100,Type2,7,7,1,6,1,0.5523,0,7,1.0000,0.5523,0,16,11,355,355,2287,3734,2,2,0.8750,0.8182,0,0,0.4477,0
468,147,148,36,1,0,0,0,1,0,100,Type2,6,6,1,8,0,1.0000,0,-1,1.0000,1.0000,0,11,6,355,355,1954,1858,1,1,1.0000,1.0000,0,0,0.0000,0
468,147,152,36,1,0,0,1,1,0,100,Type2,6,6,0,8,0,1.0000,0,-1,1.0000,1.0000,0,11,19,355,355,1954,2290,1,2,1.0000,0.8947,0,0,0.0000,0
468,148,152,36,1,0,0,0,1,0,100,Type2,6,6,1,8,0,1.0000,0,-1,1.0000,1.0000,0,6,19,355,355,1858,2290,1,2,1.0000,0.8947,0,0,0.0000,0
468,150,151,28,1,0,0,1,1,0,100,Type2,9,9,0,5,1,1.0000,0,-1,1.0000,1.0000,0,1,1,8,8,25,25,1,1,1.0000,1.0000,0,0,0.0000,0
468,154,155,44,1,2,0,0,1,1,100,Type2,5,5,1,7,0,0.3564,0,1,0.5075,0.3564,0,12,9,355,355,1148,1677,2,2,0.8333,0.7778,0,0,0.6436,1
468,156,157,84,1,0,0,1,1,0,100,Type2,5,5,0,2,1,1.0000,0,-1,1.0000,1.0000,0,15,15,355,355,2144,2190,2,2,0.8667,0.8667,0,0,0.0000,0
468,159,160,24,1,0,0,0,1,1,100,Type2,26,26,1,8,1,1.0000,0,-1,0.0000,1.0000,0,4,4,191,191,1084,1775,1,1,1.0000,1.0000,0,0,0.0000,0
470,122,131,22,1,0,1,1,1,0,100,Type2,5,5,0,8,0,0.4850,2,0,0.4850,0.4850,2,12,14,355,355,1865,2945,1,1,1.0000,1.0000,0,0,0.5150,1
470,125,126,18,1,1,1,0,1,1,100,Type2,5,5,1,4,0,0.3481,2,0,0.4850,0.3481,2,9,6,355,355,2746,3603,1,1,1.0000,1.0000,0,0,0.6519,1
470,131,134,22,1,1,1,0,1,0,100,Type2,5,14,1,8,0,0.3481,2,0,0.4850,0.3481,2,14,4,355,172,2945,3294,1,1,1.0000,1.0000,0,0,0.6519,1
470,135,159,24,1,1,0,1,1,0,100,Type2,12,26,0,8,0,0.4850,2,0,-1.0000,0.4850,1,10,4,355,191,1834,1084,1,1,1.0000,1.0000,0,0,0.5150,1
470,135,160,24,1,1,0,0,1,0,100,Type2,12,26,1,8,0,0.4850,2,0,-1.0000,0.4850,1,10,4,355,191,1834,1775,1,1,1.0000,1.0000,0,0,0.5150,1
470,136,137,25,1,1,1,0,1,0,100,Type2,5,5,1,6,0,0.3481,2,0,0.4850,0.3481,1,8,11,355,330,3952,1735,2,2,0.8750,0.7273,0,0,0.6519,1
470,142,143,35,1,1,1,0,1,1,100,Type2,7,7,1,6,1,0.3481,2,0,0.4850,0.3481,1,16,11,355,355,2287,3734,2,2,0.8750,0.8182,0,0,0.6519,1
470,147,148,36,1,1,0,0,1,0,100,Type2,6,6,1,8,0,0.4850,2,0,0.4850,0.4850,1,11,6,355,355,1954,1858,1,1,1.0000,1.0000,0,0,0.5150,1
470,147,152,36,2,0,0,1,1,0,100,Type2,6,6,0,8,0,1.0000,0,-1,1.0000,1.0000,0,11,19,355,355,1954,2290,1,2,1.0000,0.8947,0,0,0.0000,0
470,148,152,36,1,0,1,0,1,0,100,Type2,6,6,1,8,0,0.4850,2,0,0.4850,0.4850,1,6,19,355,355,1858,2290,1,2,1.0000,0.8947,0,0,0.5150,1
475,52,127,50,0,0,2,0,1,0,100,Type2,9,12,1,7,0,0.0000,-1,0,0.0000,0.0000,3,1,2,814,329,55,835,1,1,1.0000,1.0000,0,0,1.0000,1
475,52,128,50,0,0,3,0,1,0,100,Type2,9,12,1,7,0,0.0000,-1,0,0.0000,0.0000,4,1,4,814,329,55,3437,1,1,1.0000,1.0000,0,0,1.0000,1
475,53,127,50,0,0,2,0,1,0,100,Type2,9,12,1,7,0,0.0000,-1,0,0.0000,0.0000,3,1,2,814,329,61,835,1,1,1.0000,1.0000,0,0,1.0000,1
475,53,128,50,0,0,3,0,1,0,100,Type2,9,12,1,7,0,0.0000,-1,0,0.0000,0.0000,4,1,4,814,329,61,3437,1,1,1.0000,1.0000,0,0,1.0000,1
475,110,121,26,0,1,2,1,1,0,100,Type2,12,18,0,7,0,0.0000,-1,0,0.0000,0.0000,6,4,3,485,182,2253,1557,2,1,0.7500,1.0000,0,0,1.0000,1
475,111,112,87,1,2,0,0,1,0,100,Type2,10,10,1,2,1,0.1343,32,0,0.1343,0.0000,3,7,2,475,475,3696,236,3,2,0.5714,0.5000,0,0,0.8657,1
475,122,131,22,2,0,1,1,1,0,100,Type2,5,5,0,8,0,0.6778,0,5,-0.4626,0.6778,0,12,14,355,355,1865,2945,1,1,1.0000,1.0000,0,0,0.3222,0
475,122,134,22,2,0,1,0,1,0,100,Type2,5,14,1,8,0,0.7337,0,14,0.4477,1.0000,0,12,4,355,172,1865,3294,1,1,1.0000,1.0000,0,0,0.2663,0
475,124,129,19,1,0,1,1,1,0,100,Type2,8,8,0,4,0,0.4477,7,0,-1.0000,0.4477,1,3,4,202,202,352,1028,1,1,1.0000,1.0000,0,0,0.5523,1
475,124,130,19,1,0,2,0,1,0,100,Type2,8,10,1,4,0,0.3285,7,0,-0.5523,0.4477,1,3,6,202,355,352,3533,1,1,1.0000,1.0000,0,0,0.6715,1
475,125,126,18,2,1,1,0,1,1,100,Type2,5,5,1,4,0,0.5440,0,5,-0.0149,0.6778,0,9,6,355,355,2746,3603,1,1,1.0000,1.0000,0,0,0.4560,0
475,127,128,50,2,0,1,0,1,0,100,Type2,12,12,1,7,1,0.7337,0,14,0.4477,1.0000,0,2,4,329,329,835,3437,1,1,1.0000,1.0000,0,0,0.2663,0
475,129,130,19,2,0,1,0,1,1,100,Type2,8,10,1,4,1,0.7337,0,14,0.4477,1.0000,0,4,6,202,355,1028,3533,1,1,1.0000,1.0000,0,0,0.2663,0
475,131,134,22,2,1,1,0,1,0,100,Type2,5,14,1,8,0,0.5440,0,5,-0.0149,0.6778,0,14,4,355,172,2945,3294,1,1,1.0000,1.0000,0,0,0.4560,0
475,135,159,24,2,1,0,1,1,0,100,Type2,12,26,0,8,0,0.6778,0,5,0.5150,0.6778,0,10,4,355,191,1834,1084,1,1,1.0000,1.0000,0,0,0.3222,0
475,135,160,24,2,1,0,0,1,0,100,Type2,12,26,1,8,0,0.6778,0,5,0.5150,0.6778,0,10,4,355,191,1834,1775,1,1,1.0000,1.0000,0,0,0.3222,0
475,136,137,25,2,1,1,0,1,0,100,Type2,5,5,1,6,0,0.5440,0,5,-0.0149,0.6778,0,8,11,355,330,3952,1735,2,2,0.8750,0.7273,0,0,0.4560,0
475,142,143,35,2,1,1,0,1,1,100,Type2,7,7,1,6,1,0.5440,0,5,-0.0149,0.6778,0,16,11,355,355,2287,3734,2,2,0.8750,0.8182,0,0,0.4560,0
475,147,148,36,2,1,0,0,1,0,100,Type2,6,6,1,8,0,0.6778,0,5,-0.4626,0.6778,0,11,6,355,355,1954,1858,1,1,1.0000,1.0000,0,0,0.3222,0
475,147,152,36,3,0,0,1,1,0,100,Type2,6,6,0,8,0,1.0000,0,-1,0.0000,1.0000,0,11,19,355,355,1954,2290,1,2,1.0000,0.8947,0,0,0.0000,0
475,148,152,36,2,0,1,0,1,0,100,Type2,6,6,1,8,0,0.6778,0,5,-0.4626,0.6778,0,6,19,355,355,1858,2290,1,2,1.0000,0.8947,0,0,0.3222,0
475,154,155,44,2,2,0,0,1,1,100,Type2,5,5,1,7,0,0.5530,0,8,0.6436,0.6971,0,12,9,355,355,1148,1677,2,2,0.8333,0.7778,0,0,0.4470,0
475,156,157,84,2,0,0,1,1,0,100,Type2,5,5,0,2,1,1.0000,0,-1,0.0000,1.0000,0,15,15,355,355,2144,2190,2,2,0.8667,0.8667,0,0,0.0000,0
475,159,160,24,2,0,0,0,1,1,100,Type2,26,26,1,8,1,1.0000,0,-1,0.0000,1.0000,0,4,4,191,191,1084,1775,1,1,1.0000,1.0000,0,0,0.0000,0
476,122,131,22,3,0,1,1,1,0,100,Type2,5,5,0,8,0,0.7675,0,6,-0.2977,0.7675,0,12,14,355,355,1865,2945,1,1,1.0000,1.0000,0,0,0.2325,0
476,122,134,22,2,1,1,0,1,0,100,Type2,5,14,1,8,0,0.5176,1,0,-0.0598,0.6373,1,12,4,355,172,1865,3294,1,1,1.0000,1.0000,0,0,0.4824,0
476,124,129,19,1,0,2,1,1,0,100,Type2,8,8,0,4,0,0.2853,8,0,-1.0000,0.2853,2,3,4,202,202,352,1028,1,1,1.0000,1.0000,0,0,0.7147,1
476,124,130,19,1,0,3,0,1,0,100,Type2,8,10,1,4,0,0.2317,8,0,-0.5523,0.2853,2,3,6,202,355,352,3533,1,1,1.0000,1.0000,0,0,0.7683,1
476,125,126,18,2,2,1,0,1,1,100,Type2,5,5,1,4,0,0.4154,1,0,-0.2064,0.4891,2,9,6,355,355,2746,3603,1,1,1.0000,1.0000,0,0,0.5846,1
476,129,130,19,3,0,1,0,1,1,100,Type2,8,10,1,4,1,0.8122,0,15,0.4477,1.0000,0,4,6,202,355,1028,3533,1,1,1.0000,1.0000,0,0,0.1878,0
476,131,134,22,2,2,1,0,1,0,100,Type2,5,14,1,8,0,0.4154,1,0,-0.2064,0.4891,2,14,4,355,172,2945,3294,1,1,1.0000,1.0000,0,0,0.5846,1
476,135,159,24,3,1,0,1,1,0,100,Type2,12,26,0,8,0,0.7675,0,6,0.5150,0.7675,0,10,4,355,191,1834,1084,1,1,1.0000,1.0000,0,0,0.2325,0
476,135,160,24,2,2,0,0,1,0,100,Type2,12,26,1,8,0,0.4891,1,0,0.0075,0.4891,1,10,4,355,191,1834,1775,1,1,1.0000,1.0000,0,0,0.5109,1
476,136,137,25,2,1,2,0,1,0,100,Type2,5,5,1,6,0,0.4154,1,0,-0.2064,0.4891,1,8,11,355,330,3952,1735,2,2,0.8750,0.7273,0,0,0.5846,1
476,147,152,36,3,0,1,1,1,0,100,Type2,6,6,0,8,0,0.7216,1,0,-0.3564,0.7216,1,11,19,355,355,1954,2290,1,2,1.0000,0.8947,0,0,0.2784,0
476,148,152,36,2,0,2,0,1,0,100,Type2,6,6,1,8,0,0.4891,1,0,-0.6541,0.4891,1,6,19,355,355,1858,2290,1,2,1.0000,0.8947,0,0,0.5109,1
476,159,160,24,2,1,0,0,1,1,100,Type2,26,26,1,8,1,0.6373,1,0,-0.5075,0.6373,1,4,4,191,191,1084,1775,1,1,1.0000,1.0000,0,0,0.3627,0
477,110,121,26,0,1,3,1,1,0,100,Type2,12,18,0,7,0,0.0000,-1,0,0.0000,0.0000,7,4,3,485,182,2253,1557,2,1,0.7500,1.0000,0,0,1.0000,1
477,135,159,24,3,1,1,1,1,0,100,Type2,12,26,0,8,0,0.5964,1,0,0.1716,0.5964,1,10,4,355,191,1834,1084,1,1,1.0000,1.0000,0,0,0.4036,0
477,135,160,24,2,2,1,0,1,0,100,Type2,12,26,1,8,0,0.3801,2,0,-0.1616,0.3801,2,10,4,355,191,1834,1775,1,1,1.0000,1.0000,0,0,0.6199,1
477,136,137,25,2,1,3,0,1,0,100,Type2,5,5,1,6,0,0.3340,2,0,-0.2993,0.3801,2,8,11,355,330,3952,1735,2,2,0.8750,0.7273,0,0,0.6660,1
477,147,148,36,3,1,0,0,1,0,100,Type2,6,6,1,8,0,0.7694,0,7,-0.2945,0.7694,0,11,6,355,355,1954,1858,1,1,1.0000,1.0000,0,0,0.2306,0
477,147,152,36,4,0,1,1,1,0,100,Type2,6,6,0,8,0,0.7837,0,1,-0.2607,0.7837,0,11,19,355,355,1954,2290,1,2,1.0000,0.8947,0,0,0.2163,0
477,148,152,36,3,0,2,0,1,0,100,Type2,6,6,1,8,0,0.6030,0,1,-0.4784,0.6030,0,6,19,355,355,1858,2290,1,2,1.0000,0.8947,0,0,0.3970,0
477,159,160,24,3,1,0,0,1,1,100,Type2,26,26,1,8,1,0.7360,0,1,-0.3332,0.7360,0,4,4,191,191,1084,1775,1,1,1.0000,1.0000,0,0,0.2640,0
479,76,77,94,2,0,1,1,1,1,100,Type2,5,5,0,2,1,0.9998,0,278,1.0000,1.0000,0,2,4,615,615,617,638,2,2,0.5000,0.5000,0,0,0.0002,0
483,76,77,94,2,0,2,1,1,1,100,Type2,5,5,0,2,1,0.5429,4,0,0.5430,0.4700,1,2,4,615,615,617,638,2,2,0.5000,0.5000,0,0,0.4571,0
