pairId,cloneType,granularity,classId,clone1_gcid,clone2_gcid,clone1_addedRev,clone2_addedRev,clone1_deletedRev,clone2_deletedRev,clone1_lifespan,clone2_lifespan,co_change,gcid1_independent_change,gcid2_independent_change,similarity,filepath1,filepath2,file_distance,gcid1_authors,gcid2_authors,weighted_coupling_strength,coupling_trend,last_co_change_age,last_solo_change_age,method_name1,method_signature1,method_name2,method_signature2
156,Type1,Block,9,52,61,654,659,Still Active,797,162,138,1,0,3,100,vhdl.c,jscript.c,1,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux,0.0091,-0.4626,138,4,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
157,Type1,Block,9,52,62,654,659,Still Active,797,162,138,1,0,0,100,vhdl.c,sql.c,1,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux,1.0000,-1.0000,138,139,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
158,Type1,Block,9,52,74,654,682,Still Active,Still Active,162,134,0,0,1,100,vhdl.c,flex.c,1,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,61,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
159,Type1,Block,9,52,112,654,693,Still Active,Still Active,162,123,0,0,1,100,vhdl.c,tex.c,1,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,31,readToken,static void readToken (tokenInfo *const token),parseIdentifier,"static void parseIdentifier (vString *const string, const int firstChar)"
160,Type1,Block,9,61,62,659,659,797,797,138,138,1,3,0,100,jscript.c,sql.c,1,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux,0.0091,-0.4626,138,4,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
161,Type1,Block,9,61,74,659,682,797,Still Active,138,134,0,2,1,100,jscript.c,flex.c,1,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,4,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
162,Type1,Block,9,61,112,659,693,797,Still Active,138,123,0,2,1,100,jscript.c,tex.c,1,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,4,readToken,static void readToken (tokenInfo *const token),parseIdentifier,"static void parseIdentifier (vString *const string, const int firstChar)"
163,Type1,Block,9,62,74,659,682,797,Still Active,138,134,0,0,1,100,sql.c,flex.c,1,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,42,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
164,Type1,Block,9,62,112,659,693,797,Still Active,138,123,0,0,1,100,sql.c,tex.c,1,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,12,readToken,static void readToken (tokenInfo *const token),parseIdentifier,"static void parseIdentifier (vString *const string, const int firstChar)"
165,Type1,Block,9,74,112,682,693,Still Active,Still Active,134,123,0,1,1,100,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,31,readToken,static void readToken (tokenInfo *const token),parseIdentifier,"static void parseIdentifier (vString *const string, const int firstChar)"
166,Type1,Block,10,28,29,461,461,634,Still Active,173,355,2,3,2,100,jscript.c,sql.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,0.0350,-0.4154,159,48,parseIdentifier,"static void parseIdentifier (vString *const string, const int firstChar)",parseIdentifier,"static void parseIdentifier (vString *const string, const int firstChar)"
167,Type1,Block,10,28,75,461,682,634,Still Active,173,134,0,0,0,100,jscript.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,48,parseIdentifier,"static void parseIdentifier (vString *const string, const int firstChar)",readToken,static void readToken (tokenInfo *const token)
168,Type1,Block,10,28,76,461,682,634,Still Active,173,134,0,0,0,100,jscript.c,jscript.c,0,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,48,parseIdentifier,"static void parseIdentifier (vString *const string, const int firstChar)",readToken,static void readToken (tokenInfo *const token)
169,Type1,Block,10,28,113,461,693,634,Still Active,173,123,0,0,0,100,jscript.c,tex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,48,parseIdentifier,"static void parseIdentifier (vString *const string, const int firstChar)",readToken,static void readToken (tokenInfo *const token)
170,Type1,Block,10,29,75,461,682,Still Active,Still Active,355,134,0,0,0,100,sql.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,172,parseIdentifier,"static void parseIdentifier (vString *const string, const int firstChar)",readToken,static void readToken (tokenInfo *const token)
171,Type1,Block,10,29,76,461,682,Still Active,Still Active,355,134,0,0,3,100,sql.c,jscript.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,19,parseIdentifier,"static void parseIdentifier (vString *const string, const int firstChar)",readToken,static void readToken (tokenInfo *const token)
172,Type1,Block,10,29,113,461,693,Still Active,Still Active,355,123,0,0,4,100,sql.c,tex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,31,parseIdentifier,"static void parseIdentifier (vString *const string, const int firstChar)",readToken,static void readToken (tokenInfo *const token)
173,Type1,Block,10,75,76,682,682,Still Active,Still Active,134,134,0,0,3,100,flex.c,jscript.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,19,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
174,Type1,Block,10,75,113,682,693,Still Active,Still Active,134,123,0,0,4,100,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,31,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
175,Type1,Block,10,76,113,682,693,Still Active,Still Active,134,123,0,3,4,100,jscript.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,19,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
176,Type1,Block,11,30,31,461,461,467,467,6,6,0,0,1,100,jscript.c,sql.c,1,dfishburn; elliotth,dfishburn; elliotth,0.0000,0.0000,-1,6,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
177,Type1,Block,11,30,42,461,467,467,659,6,192,0,0,0,100,jscript.c,jscript.c,0,dfishburn; elliotth,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,0.0000,0.0000,-1,-1,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
178,Type1,Block,11,30,43,461,467,467,659,6,192,0,0,0,100,jscript.c,sql.c,1,dfishburn; elliotth,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,0.0000,0.0000,-1,-1,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
179,Type1,Block,11,30,45,461,586,467,Still Active,6,230,0,0,0,100,jscript.c,jscript.c,0,dfishburn; elliotth,dfishburn; elliotth; dhiebert; perlguy0; jafl; elias; vberthoux,0.0000,0.0000,-1,-1,readToken,static void readToken (tokenInfo *const token),skipArrayList,static void skipArrayList (tokenInfo *const token)
180,Type1,Block,11,30,46,461,586,467,Still Active,6,230,0,0,0,100,jscript.c,sql.c,1,dfishburn; elliotth,dfishburn; elliotth; dhiebert; perlguy0; jafl; elias; vberthoux,0.0000,0.0000,-1,-1,readToken,static void readToken (tokenInfo *const token),skipArgumentList,static void skipArgumentList (tokenInfo *const token)
181,Type1,Block,11,30,53,461,654,467,658,6,4,0,0,0,100,jscript.c,jscript.c,0,dfishburn; elliotth,elliotth,0.0000,0.0000,-1,-1,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
182,Type1,Block,11,30,54,461,654,467,658,6,4,0,0,0,100,jscript.c,vhdl.c,1,dfishburn; elliotth,elliotth,0.0000,0.0000,-1,-1,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
183,Type1,Block,11,30,77,461,682,467,755,6,73,0,0,0,100,jscript.c,flex.c,1,dfishburn; elliotth,dfishburn; elliotth; elias; dhiebert; jafl,0.0000,0.0000,-1,-1,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
184,Type1,Block,11,30,78,461,682,467,Still Active,6,134,0,0,0,100,jscript.c,flex.c,1,dfishburn; elliotth,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,-1,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
185,Type1,Block,11,30,79,461,682,467,Still Active,6,134,0,0,0,100,jscript.c,flex.c,1,dfishburn; elliotth,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,-1,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
186,Type1,Block,11,31,42,461,467,467,659,6,192,0,0,0,100,sql.c,jscript.c,1,dfishburn; elliotth,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,0.0000,0.0000,-1,6,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
187,Type1,Block,11,31,43,461,467,467,659,6,192,0,0,0,100,sql.c,sql.c,0,dfishburn; elliotth,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,0.0000,0.0000,-1,6,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
188,Type1,Block,11,31,45,461,586,467,Still Active,6,230,0,0,0,100,sql.c,jscript.c,1,dfishburn; elliotth,dfishburn; elliotth; dhiebert; perlguy0; jafl; elias; vberthoux,0.0000,0.0000,-1,6,readToken,static void readToken (tokenInfo *const token),skipArrayList,static void skipArrayList (tokenInfo *const token)
189,Type1,Block,11,31,46,461,586,467,Still Active,6,230,0,0,0,100,sql.c,sql.c,0,dfishburn; elliotth,dfishburn; elliotth; dhiebert; perlguy0; jafl; elias; vberthoux,0.0000,0.0000,-1,6,readToken,static void readToken (tokenInfo *const token),skipArgumentList,static void skipArgumentList (tokenInfo *const token)
190,Type1,Block,11,31,53,461,654,467,658,6,4,0,0,0,100,sql.c,jscript.c,1,dfishburn; elliotth,elliotth,0.0000,0.0000,-1,6,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
191,Type1,Block,11,31,54,461,654,467,658,6,4,0,0,0,100,sql.c,vhdl.c,1,dfishburn; elliotth,elliotth,0.0000,0.0000,-1,6,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
192,Type1,Block,11,31,77,461,682,467,755,6,73,0,0,0,100,sql.c,flex.c,1,dfishburn; elliotth,dfishburn; elliotth; elias; dhiebert; jafl,0.0000,0.0000,-1,6,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
193,Type1,Block,11,31,78,461,682,467,Still Active,6,134,0,0,0,100,sql.c,flex.c,1,dfishburn; elliotth,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,6,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
194,Type1,Block,11,31,79,461,682,467,Still Active,6,134,0,0,0,100,sql.c,flex.c,1,dfishburn; elliotth,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,6,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
195,Type1,Block,11,42,43,467,467,659,659,192,192,3,1,1,100,jscript.c,sql.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,0.0176,-0.7360,182,15,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
196,Type1,Block,11,42,45,467,586,659,Still Active,192,230,0,0,3,100,jscript.c,jscript.c,0,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elliotth; dhiebert; perlguy0; jafl; elias; vberthoux,0.0000,0.0000,-1,0,readToken,static void readToken (tokenInfo *const token),skipArrayList,static void skipArrayList (tokenInfo *const token)
197,Type1,Block,11,42,46,467,586,659,Still Active,192,230,0,0,5,100,jscript.c,sql.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elliotth; dhiebert; perlguy0; jafl; elias; vberthoux,0.0000,0.0000,-1,0,readToken,static void readToken (tokenInfo *const token),skipArgumentList,static void skipArgumentList (tokenInfo *const token)
198,Type1,Block,11,42,53,467,654,659,658,192,4,0,0,0,100,jscript.c,jscript.c,0,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,elliotth,0.0000,0.0000,-1,181,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
199,Type1,Block,11,42,54,467,654,659,658,192,4,0,0,2,100,jscript.c,vhdl.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,elliotth,0.0000,0.0000,-1,1,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
200,Type1,Block,11,42,77,467,682,659,755,192,73,0,0,0,100,jscript.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elliotth; elias; dhiebert; jafl,0.0000,0.0000,-1,182,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
201,Type1,Block,11,42,78,467,682,659,Still Active,192,134,0,0,0,100,jscript.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,182,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
202,Type1,Block,11,42,79,467,682,659,Still Active,192,134,0,0,0,100,jscript.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,182,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
203,Type1,Block,11,43,45,467,586,659,Still Active,192,230,0,1,3,100,sql.c,jscript.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elliotth; dhiebert; perlguy0; jafl; elias; vberthoux,0.0000,0.0000,-1,0,readToken,static void readToken (tokenInfo *const token),skipArrayList,static void skipArrayList (tokenInfo *const token)
204,Type1,Block,11,43,46,467,586,659,Still Active,192,230,1,0,4,100,sql.c,sql.c,0,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elliotth; dhiebert; perlguy0; jafl; elias; vberthoux,0.1799,0.1799,15,0,readToken,static void readToken (tokenInfo *const token),skipArgumentList,static void skipArgumentList (tokenInfo *const token)
205,Type1,Block,11,43,53,467,654,659,658,192,4,0,0,0,100,sql.c,jscript.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,elliotth,0.0000,0.0000,-1,14,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
206,Type1,Block,11,43,54,467,654,659,658,192,4,0,0,2,100,sql.c,vhdl.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,elliotth,0.0000,0.0000,-1,1,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
207,Type1,Block,11,43,77,467,682,659,755,192,73,0,0,0,100,sql.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elliotth; elias; dhiebert; jafl,0.0000,0.0000,-1,15,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
208,Type1,Block,11,43,78,467,682,659,Still Active,192,134,0,0,0,100,sql.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,15,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
209,Type1,Block,11,43,79,467,682,659,Still Active,192,134,0,0,0,100,sql.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,15,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
210,Type1,Block,11,45,46,586,586,Still Active,Still Active,230,230,2,7,5,100,jscript.c,sql.c,1,dfishburn; elliotth; dhiebert; perlguy0; jafl; elias; vberthoux,dfishburn; elliotth; dhiebert; perlguy0; jafl; elias; vberthoux,0.0061,-0.2421,157,16,skipArrayList,static void skipArrayList (tokenInfo *const token),skipArgumentList,static void skipArgumentList (tokenInfo *const token)
211,Type1,Block,11,45,53,586,654,Still Active,658,230,4,0,1,0,100,jscript.c,jscript.c,0,dfishburn; elliotth; dhiebert; perlguy0; jafl; elias; vberthoux,elliotth,0.0000,0.0000,-1,0,skipArrayList,static void skipArrayList (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
212,Type1,Block,11,45,54,586,654,Still Active,658,230,4,0,1,2,100,jscript.c,vhdl.c,1,dfishburn; elliotth; dhiebert; perlguy0; jafl; elias; vberthoux,elliotth,0.0000,0.0000,-1,0,skipArrayList,static void skipArrayList (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
213,Type1,Block,11,45,77,586,682,Still Active,755,230,73,0,0,0,100,jscript.c,flex.c,1,dfishburn; elliotth; dhiebert; perlguy0; jafl; elias; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl,0.0000,0.0000,-1,91,skipArrayList,static void skipArrayList (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
214,Type1,Block,11,45,78,586,682,Still Active,Still Active,230,134,0,5,1,100,jscript.c,flex.c,1,dfishburn; elliotth; dhiebert; perlguy0; jafl; elias; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,16,skipArrayList,static void skipArrayList (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
215,Type1,Block,11,45,79,586,682,Still Active,Still Active,230,134,0,5,1,100,jscript.c,flex.c,1,dfishburn; elliotth; dhiebert; perlguy0; jafl; elias; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,16,skipArrayList,static void skipArrayList (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
216,Type1,Block,11,46,53,586,654,Still Active,658,230,4,0,1,0,100,sql.c,jscript.c,1,dfishburn; elliotth; dhiebert; perlguy0; jafl; elias; vberthoux,elliotth,0.0000,0.0000,-1,0,skipArgumentList,static void skipArgumentList (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
217,Type1,Block,11,46,54,586,654,Still Active,658,230,4,0,1,2,100,sql.c,vhdl.c,1,dfishburn; elliotth; dhiebert; perlguy0; jafl; elias; vberthoux,elliotth,0.0000,0.0000,-1,0,skipArgumentList,static void skipArgumentList (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
218,Type1,Block,11,46,77,586,682,Still Active,755,230,73,0,2,0,100,sql.c,flex.c,1,dfishburn; elliotth; dhiebert; perlguy0; jafl; elias; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl,0.0000,0.0000,-1,18,skipArgumentList,static void skipArgumentList (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
219,Type1,Block,11,46,78,586,682,Still Active,Still Active,230,134,0,2,1,100,sql.c,flex.c,1,dfishburn; elliotth; dhiebert; perlguy0; jafl; elias; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,61,skipArgumentList,static void skipArgumentList (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
220,Type1,Block,11,46,79,586,682,Still Active,Still Active,230,134,0,2,1,100,sql.c,flex.c,1,dfishburn; elliotth; dhiebert; perlguy0; jafl; elias; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,61,skipArgumentList,static void skipArgumentList (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
221,Type1,Block,11,53,54,654,654,658,658,4,4,0,0,2,100,jscript.c,vhdl.c,1,elliotth,elliotth,0.0000,0.0000,-1,1,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
222,Type1,Block,11,53,77,654,682,658,755,4,73,0,0,0,100,jscript.c,flex.c,1,elliotth,dfishburn; elliotth; elias; dhiebert; jafl,0.0000,0.0000,-1,-1,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
223,Type1,Block,11,53,78,654,682,658,Still Active,4,134,0,0,0,100,jscript.c,flex.c,1,elliotth,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,-1,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
224,Type1,Block,11,53,79,654,682,658,Still Active,4,134,0,0,0,100,jscript.c,flex.c,1,elliotth,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,-1,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
225,Type1,Block,11,54,77,654,682,658,755,4,73,0,0,0,100,vhdl.c,flex.c,1,elliotth,dfishburn; elliotth; elias; dhiebert; jafl,0.0000,0.0000,-1,1,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
226,Type1,Block,11,54,78,654,682,658,Still Active,4,134,0,0,0,100,vhdl.c,flex.c,1,elliotth,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,1,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
227,Type1,Block,11,54,79,654,682,658,Still Active,4,134,0,0,0,100,vhdl.c,flex.c,1,elliotth,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,1,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
228,Type1,Block,11,77,78,682,682,755,Still Active,73,134,0,0,1,100,flex.c,flex.c,0,dfishburn; elliotth; elias; dhiebert; jafl,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,0,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
229,Type1,Block,11,77,79,682,682,755,Still Active,73,134,0,0,1,100,flex.c,flex.c,0,dfishburn; elliotth; elias; dhiebert; jafl,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,0,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
230,Type1,Block,11,78,79,682,682,Still Active,Still Active,134,134,1,0,0,100,flex.c,flex.c,0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,1.0000,1.0000,61,-1,readToken,static void readToken (tokenInfo *const token),readToken,static void readToken (tokenInfo *const token)
231,Type1,Block,12,32,33,461,461,468,468,7,7,0,0,1,100,jscript.c,sql.c,1,dfishburn; elliotth,dfishburn; elliotth,0.0000,0.0000,-1,7,addContext,"static void addContext (tokenInfo* const parent, const tokenInfo* const child)",addContext,"static void addContext (tokenInfo* const parent, const tokenInfo* const child)"
232,Type1,Block,12,32,55,461,654,468,Still Active,7,162,0,0,0,100,jscript.c,vhdl.c,1,dfishburn; elliotth,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,-1,addContext,"static void addContext (tokenInfo* const parent, const tokenInfo* const child)",skipToMatched,static void skipToMatched(tokenInfo *const token)
233,Type1,Block,12,32,80,461,682,468,755,7,73,0,0,0,100,jscript.c,flex.c,1,dfishburn; elliotth,dfishburn; elliotth; elias; dhiebert; jafl,0.0000,0.0000,-1,-1,addContext,"static void addContext (tokenInfo* const parent, const tokenInfo* const child)",readToken,static void readToken (tokenInfo *const token)
234,Type1,Block,12,32,81,461,682,468,Still Active,7,134,0,0,0,100,jscript.c,flex.c,1,dfishburn; elliotth,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,-1,addContext,"static void addContext (tokenInfo* const parent, const tokenInfo* const child)",readToken,static void readToken (tokenInfo *const token)
235,Type1,Block,12,32,133,461,755,468,Still Active,7,61,0,0,0,100,jscript.c,flex.c,1,dfishburn; elliotth,dfishburn; dhiebert; vberthoux; elias; perlguy0,0.0000,0.0000,-1,-1,addContext,"static void addContext (tokenInfo* const parent, const tokenInfo* const child)",readToken,static void readToken (tokenInfo *const token)
236,Type1,Block,12,32,134,461,755,468,Still Active,7,61,0,0,0,100,jscript.c,flex.c,1,dfishburn; elliotth,dfishburn; dhiebert; vberthoux; elias; perlguy0,0.0000,0.0000,-1,-1,addContext,"static void addContext (tokenInfo* const parent, const tokenInfo* const child)",readToken,static void readToken (tokenInfo *const token)
237,Type1,Block,12,33,55,461,654,468,Still Active,7,162,0,0,0,100,sql.c,vhdl.c,1,dfishburn; elliotth,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,7,addContext,"static void addContext (tokenInfo* const parent, const tokenInfo* const child)",skipToMatched,static void skipToMatched(tokenInfo *const token)
238,Type1,Block,12,33,80,461,682,468,755,7,73,0,0,0,100,sql.c,flex.c,1,dfishburn; elliotth,dfishburn; elliotth; elias; dhiebert; jafl,0.0000,0.0000,-1,7,addContext,"static void addContext (tokenInfo* const parent, const tokenInfo* const child)",readToken,static void readToken (tokenInfo *const token)
239,Type1,Block,12,33,81,461,682,468,Still Active,7,134,0,0,0,100,sql.c,flex.c,1,dfishburn; elliotth,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,7,addContext,"static void addContext (tokenInfo* const parent, const tokenInfo* const child)",readToken,static void readToken (tokenInfo *const token)
