pairId,cloneType,granularity,classId,clone1_gcid,clone2_gcid,clone1_addedRev,clone2_addedRev,clone1_deletedRev,clone2_deletedRev,clone1_lifespan,clone2_lifespan,co_change,gcid1_independent_change,gcid2_independent_change,similarity,filepath1,filepath2,file_distance,gcid1_authors,gcid2_authors,weighted_coupling_strength,coupling_trend,last_co_change_age,last_solo_change_age,method_name1,method_signature1,method_name2,method_signature2
213,Type2,Block,12,60,84,39,215,Still Active,284,777,69,0,0,1,100,readtags.c,sql.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren,0.0000,0.0000,-1,53,stricmp,"static int stricmp (const char *s1, const char *s2)",parseSimple,"static void parseSimple (tokenInfo *const token, const sqlKind kind)"
214,Type2,Block,12,60,99,39,264,Still Active,Still Active,777,552,1,0,0,100,readtags.c,erlang.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,1.0000,-1.0000,373,653,stricmp,"static int stricmp (const char *s1, const char *s2)",ErlangParser,extern parserDefinition *ErlangParser (void)
215,Type2,Block,12,60,100,39,264,Still Active,Still Active,777,552,1,0,0,100,readtags.c,tcl.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,1.0000,-1.0000,373,653,stricmp,"static int stricmp (const char *s1, const char *s2)",TclParser,extern parserDefinition* TclParser (void)
216,Type2,Block,12,60,163,39,526,Still Active,676,777,150,0,0,0,100,readtags.c,python.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,elias; dhiebert; elliotth; dfishburn; perlguy0; jafl,0.0000,0.0000,-1,233,stricmp,"static int stricmp (const char *s1, const char *s2)",PythonParser,extern parserDefinition *PythonParser (void)
217,Type2,Block,12,60,204,39,682,Still Active,Still Active,777,134,0,0,0,100,readtags.c,flex.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,373,stricmp,"static int stricmp (const char *s1, const char *s2)",buildFlexKeywordHash,static void buildFlexKeywordHash (void)
218,Type2,Block,12,84,99,215,264,284,Still Active,69,552,0,0,0,100,sql.c,erlang.c,1,darren,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.0000,0.0000,-1,53,parseSimple,"static void parseSimple (tokenInfo *const token, const sqlKind kind)",ErlangParser,extern parserDefinition *ErlangParser (void)
219,Type2,Block,12,84,100,215,264,284,Still Active,69,552,0,0,0,100,sql.c,tcl.c,1,darren,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.0000,0.0000,-1,53,parseSimple,"static void parseSimple (tokenInfo *const token, const sqlKind kind)",TclParser,extern parserDefinition* TclParser (void)
220,Type2,Block,12,84,163,215,526,284,676,69,150,0,0,0,100,sql.c,python.c,1,darren,elias; dhiebert; elliotth; dfishburn; perlguy0; jafl,0.0000,0.0000,-1,53,parseSimple,"static void parseSimple (tokenInfo *const token, const sqlKind kind)",PythonParser,extern parserDefinition *PythonParser (void)
221,Type2,Block,12,84,204,215,682,284,Still Active,69,134,0,0,0,100,sql.c,flex.c,1,darren,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,53,parseSimple,"static void parseSimple (tokenInfo *const token, const sqlKind kind)",buildFlexKeywordHash,static void buildFlexKeywordHash (void)
222,Type2,Block,12,99,100,264,264,Still Active,Still Active,552,552,1,0,0,100,erlang.c,tcl.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,1.0000,-1.0000,373,-1,ErlangParser,extern parserDefinition *ErlangParser (void),TclParser,extern parserDefinition* TclParser (void)
223,Type2,Block,12,99,163,264,526,Still Active,676,552,150,0,0,0,100,erlang.c,python.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,elias; dhiebert; elliotth; dfishburn; perlguy0; jafl,0.0000,0.0000,-1,233,ErlangParser,extern parserDefinition *ErlangParser (void),PythonParser,extern parserDefinition *PythonParser (void)
224,Type2,Block,12,99,204,264,682,Still Active,Still Active,552,134,0,0,0,100,erlang.c,flex.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,373,ErlangParser,extern parserDefinition *ErlangParser (void),buildFlexKeywordHash,static void buildFlexKeywordHash (void)
225,Type2,Block,12,100,163,264,526,Still Active,676,552,150,0,0,0,100,tcl.c,python.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,elias; dhiebert; elliotth; dfishburn; perlguy0; jafl,0.0000,0.0000,-1,233,TclParser,extern parserDefinition* TclParser (void),PythonParser,extern parserDefinition *PythonParser (void)
226,Type2,Block,12,100,204,264,682,Still Active,Still Active,552,134,0,0,0,100,tcl.c,flex.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,373,TclParser,extern parserDefinition* TclParser (void),buildFlexKeywordHash,static void buildFlexKeywordHash (void)
227,Type2,Block,12,163,204,526,682,676,Still Active,150,134,0,0,0,100,python.c,flex.c,1,elias; dhiebert; elliotth; dfishburn; perlguy0; jafl,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,-1,PythonParser,extern parserDefinition *PythonParser (void),buildFlexKeywordHash,static void buildFlexKeywordHash (void)
228,Type2,Block,13,34,35,2,2,18,18,16,16,0,0,0,100,main.c,main.c,0,darren,darren,0.0000,0.0000,-1,-1,newLowerString,extern char* newLowerString (const char* str),newUpperString,extern char* newUpperString (const char* str)
229,Type2,Block,13,34,61,2,39,18,97,16,58,0,0,0,100,main.c,main.c,0,darren,darren,0.0000,0.0000,-1,-1,newLowerString,extern char* newLowerString (const char* str),strnicmp,"extern int strnicmp (const char *s1, const char *s2, size_t n)"
230,Type2,Block,13,34,62,2,39,18,Still Active,16,777,0,0,0,100,main.c,readtags.c,1,darren,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.0000,0.0000,-1,-1,newLowerString,extern char* newLowerString (const char* str),strnicmp,"static int strnicmp (const char *s1, const char *s2, size_t n)"
231,Type2,Block,13,34,168,2,591,18,707,16,116,0,0,0,100,main.c,regex.c,1,darren,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,-1,newLowerString,extern char* newLowerString (const char* str),NULL,NULL
232,Type2,Block,13,34,169,2,591,18,707,16,116,0,0,0,100,main.c,regex.c,1,darren,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,-1,newLowerString,extern char* newLowerString (const char* str),NULL,NULL
233,Type2,Block,13,34,205,2,682,18,Still Active,16,134,0,0,0,100,main.c,flex.c,1,darren,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,-1,newLowerString,extern char* newLowerString (const char* str),deleteToken,static void deleteToken (tokenInfo *const token)
234,Type2,Block,13,35,61,2,39,18,97,16,58,0,0,0,100,main.c,main.c,0,darren,darren,0.0000,0.0000,-1,-1,newUpperString,extern char* newUpperString (const char* str),strnicmp,"extern int strnicmp (const char *s1, const char *s2, size_t n)"
235,Type2,Block,13,35,62,2,39,18,Still Active,16,777,0,0,0,100,main.c,readtags.c,1,darren,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.0000,0.0000,-1,-1,newUpperString,extern char* newUpperString (const char* str),strnicmp,"static int strnicmp (const char *s1, const char *s2, size_t n)"
236,Type2,Block,13,35,168,2,591,18,707,16,116,0,0,0,100,main.c,regex.c,1,darren,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,-1,newUpperString,extern char* newUpperString (const char* str),NULL,NULL
237,Type2,Block,13,35,169,2,591,18,707,16,116,0,0,0,100,main.c,regex.c,1,darren,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,-1,newUpperString,extern char* newUpperString (const char* str),NULL,NULL
238,Type2,Block,13,35,205,2,682,18,Still Active,16,134,0,0,0,100,main.c,flex.c,1,darren,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,-1,newUpperString,extern char* newUpperString (const char* str),deleteToken,static void deleteToken (tokenInfo *const token)
239,Type2,Block,13,61,62,39,39,97,Still Active,58,777,0,0,3,100,main.c,readtags.c,1,darren,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.0000,0.0000,-1,1,strnicmp,"extern int strnicmp (const char *s1, const char *s2, size_t n)",strnicmp,"static int strnicmp (const char *s1, const char *s2, size_t n)"
240,Type2,Block,13,61,168,39,591,97,707,58,116,0,0,0,100,main.c,regex.c,1,darren,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,-1,strnicmp,"extern int strnicmp (const char *s1, const char *s2, size_t n)",NULL,NULL
241,Type2,Block,13,61,169,39,591,97,707,58,116,0,0,0,100,main.c,regex.c,1,darren,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,-1,strnicmp,"extern int strnicmp (const char *s1, const char *s2, size_t n)",NULL,NULL
242,Type2,Block,13,61,205,39,682,97,Still Active,58,134,0,0,0,100,main.c,flex.c,1,darren,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,-1,strnicmp,"extern int strnicmp (const char *s1, const char *s2, size_t n)",deleteToken,static void deleteToken (tokenInfo *const token)
243,Type2,Block,13,62,168,39,591,Still Active,707,777,116,0,0,0,100,readtags.c,regex.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,264,strnicmp,"static int strnicmp (const char *s1, const char *s2, size_t n)",NULL,NULL
244,Type2,Block,13,62,169,39,591,Still Active,707,777,116,0,0,0,100,readtags.c,regex.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,264,strnicmp,"static int strnicmp (const char *s1, const char *s2, size_t n)",NULL,NULL
245,Type2,Block,13,62,205,39,682,Still Active,Still Active,777,134,0,0,1,100,readtags.c,flex.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,61,strnicmp,"static int strnicmp (const char *s1, const char *s2, size_t n)",deleteToken,static void deleteToken (tokenInfo *const token)
246,Type2,Block,13,168,169,591,591,707,707,116,116,0,0,0,100,regex.c,regex.c,0,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,-1,NULL,NULL,NULL,NULL
247,Type2,Block,13,168,205,591,682,707,Still Active,116,134,0,0,0,100,regex.c,flex.c,1,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,-1,NULL,NULL,deleteToken,static void deleteToken (tokenInfo *const token)
248,Type2,Block,13,169,205,591,682,707,Still Active,116,134,0,0,0,100,regex.c,flex.c,1,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,-1,NULL,NULL,deleteToken,static void deleteToken (tokenInfo *const token)
249,Type2,Block,14,36,37,2,2,18,18,16,16,0,0,0,100,options.c,options.c,0,darren,darren,0.0000,0.0000,-1,-1,freeString,static void freeString (char **const pString),freeList,extern void freeList (stringList** const pList)
250,Type2,Block,14,36,108,2,286,18,461,16,175,0,0,0,100,options.c,jscript.c,1,darren,darren; elias; elliotth,0.0000,0.0000,-1,-1,freeString,static void freeString (char **const pString),JavaScriptParser,extern parserDefinition* JavaScriptParser (void)
251,Type2,Block,14,36,170,2,591,18,707,16,116,0,0,0,100,options.c,regex.c,1,darren,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,-1,freeString,static void freeString (char **const pString),NULL,NULL
252,Type2,Block,14,36,171,2,591,18,707,16,116,0,0,0,100,options.c,regex.c,1,darren,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,-1,freeString,static void freeString (char **const pString),NULL,NULL
253,Type2,Block,14,36,172,2,591,18,707,16,116,0,0,0,100,options.c,regex.c,1,darren,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,-1,freeString,static void freeString (char **const pString),NULL,NULL
254,Type2,Block,14,36,174,2,623,18,707,16,84,0,0,0,100,options.c,regex.c,1,darren,dhiebert; jafl; elliotth; elias; dfishburn,0.0000,0.0000,-1,-1,freeString,static void freeString (char **const pString),NULL,NULL
255,Type2,Block,14,36,175,2,623,18,707,16,84,0,0,0,100,options.c,regex.c,1,darren,dhiebert; jafl; elliotth; elias; dfishburn,0.0000,0.0000,-1,-1,freeString,static void freeString (char **const pString),NULL,NULL
256,Type2,Block,14,36,206,2,682,18,Still Active,16,134,0,0,0,100,options.c,flex.c,1,darren,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,-1,freeString,static void freeString (char **const pString),makeConstTag,"static void makeConstTag (tokenInfo *const token, const flexKind kind)"
257,Type2,Block,14,36,268,2,693,18,Still Active,16,123,0,0,0,100,options.c,tex.c,1,darren,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,-1,freeString,static void freeString (char **const pString),buildTexKeywordHash,static void buildTexKeywordHash (void)
258,Type2,Block,14,37,108,2,286,18,461,16,175,0,0,0,100,options.c,jscript.c,1,darren,darren; elias; elliotth,0.0000,0.0000,-1,-1,freeList,extern void freeList (stringList** const pList),JavaScriptParser,extern parserDefinition* JavaScriptParser (void)
259,Type2,Block,14,37,170,2,591,18,707,16,116,0,0,0,100,options.c,regex.c,1,darren,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,-1,freeList,extern void freeList (stringList** const pList),NULL,NULL
260,Type2,Block,14,37,171,2,591,18,707,16,116,0,0,0,100,options.c,regex.c,1,darren,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,-1,freeList,extern void freeList (stringList** const pList),NULL,NULL
261,Type2,Block,14,37,172,2,591,18,707,16,116,0,0,0,100,options.c,regex.c,1,darren,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,-1,freeList,extern void freeList (stringList** const pList),NULL,NULL
262,Type2,Block,14,37,174,2,623,18,707,16,84,0,0,0,100,options.c,regex.c,1,darren,dhiebert; jafl; elliotth; elias; dfishburn,0.0000,0.0000,-1,-1,freeList,extern void freeList (stringList** const pList),NULL,NULL
263,Type2,Block,14,37,175,2,623,18,707,16,84,0,0,0,100,options.c,regex.c,1,darren,dhiebert; jafl; elliotth; elias; dfishburn,0.0000,0.0000,-1,-1,freeList,extern void freeList (stringList** const pList),NULL,NULL
264,Type2,Block,14,37,206,2,682,18,Still Active,16,134,0,0,0,100,options.c,flex.c,1,darren,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,-1,freeList,extern void freeList (stringList** const pList),makeConstTag,"static void makeConstTag (tokenInfo *const token, const flexKind kind)"
265,Type2,Block,14,37,268,2,693,18,Still Active,16,123,0,0,0,100,options.c,tex.c,1,darren,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,-1,freeList,extern void freeList (stringList** const pList),buildTexKeywordHash,static void buildTexKeywordHash (void)
266,Type2,Block,14,108,170,286,591,461,707,175,116,0,0,0,100,jscript.c,regex.c,1,darren; elias; elliotth,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,18,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),NULL,NULL
267,Type2,Block,14,108,171,286,591,461,707,175,116,0,0,0,100,jscript.c,regex.c,1,darren; elias; elliotth,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,18,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),NULL,NULL
268,Type2,Block,14,108,172,286,591,461,707,175,116,0,0,0,100,jscript.c,regex.c,1,darren; elias; elliotth,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,18,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),NULL,NULL
269,Type2,Block,14,108,174,286,623,461,707,175,84,0,0,0,100,jscript.c,regex.c,1,darren; elias; elliotth,dhiebert; jafl; elliotth; elias; dfishburn,0.0000,0.0000,-1,18,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),NULL,NULL
270,Type2,Block,14,108,175,286,623,461,707,175,84,0,0,0,100,jscript.c,regex.c,1,darren; elias; elliotth,dhiebert; jafl; elliotth; elias; dfishburn,0.0000,0.0000,-1,18,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),NULL,NULL
271,Type2,Block,14,108,206,286,682,461,Still Active,175,134,0,0,0,100,jscript.c,flex.c,1,darren; elias; elliotth,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,18,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),makeConstTag,"static void makeConstTag (tokenInfo *const token, const flexKind kind)"
272,Type2,Block,14,108,268,286,693,461,Still Active,175,123,0,0,0,100,jscript.c,tex.c,1,darren; elias; elliotth,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,18,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),buildTexKeywordHash,static void buildTexKeywordHash (void)
273,Type2,Block,14,170,171,591,591,707,707,116,116,0,0,0,100,regex.c,regex.c,0,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,-1,NULL,NULL,NULL,NULL
274,Type2,Block,14,170,172,591,591,707,707,116,116,0,0,0,100,regex.c,regex.c,0,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,-1,NULL,NULL,NULL,NULL
275,Type2,Block,14,170,174,591,623,707,707,116,84,0,0,1,100,regex.c,regex.c,0,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,dhiebert; jafl; elliotth; elias; dfishburn,0.0000,0.0000,-1,84,NULL,NULL,NULL,NULL
276,Type2,Block,14,170,175,591,623,707,707,116,84,0,0,1,100,regex.c,regex.c,0,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,dhiebert; jafl; elliotth; elias; dfishburn,0.0000,0.0000,-1,84,NULL,NULL,NULL,NULL
277,Type2,Block,14,170,206,591,682,707,Still Active,116,134,0,0,0,100,regex.c,flex.c,1,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,-1,NULL,NULL,makeConstTag,"static void makeConstTag (tokenInfo *const token, const flexKind kind)"
278,Type2,Block,14,170,268,591,693,707,Still Active,116,123,0,0,0,100,regex.c,tex.c,1,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,-1,NULL,NULL,buildTexKeywordHash,static void buildTexKeywordHash (void)
279,Type2,Block,14,171,172,591,591,707,707,116,116,0,0,0,100,regex.c,regex.c,0,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,-1,NULL,NULL,NULL,NULL
280,Type2,Block,14,171,174,591,623,707,707,116,84,0,0,1,100,regex.c,regex.c,0,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,dhiebert; jafl; elliotth; elias; dfishburn,0.0000,0.0000,-1,84,NULL,NULL,NULL,NULL
281,Type2,Block,14,171,175,591,623,707,707,116,84,0,0,1,100,regex.c,regex.c,0,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,dhiebert; jafl; elliotth; elias; dfishburn,0.0000,0.0000,-1,84,NULL,NULL,NULL,NULL
282,Type2,Block,14,171,206,591,682,707,Still Active,116,134,0,0,0,100,regex.c,flex.c,1,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,-1,NULL,NULL,makeConstTag,"static void makeConstTag (tokenInfo *const token, const flexKind kind)"
283,Type2,Block,14,171,268,591,693,707,Still Active,116,123,0,0,0,100,regex.c,tex.c,1,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,-1,NULL,NULL,buildTexKeywordHash,static void buildTexKeywordHash (void)
284,Type2,Block,14,172,174,591,623,707,707,116,84,0,0,1,100,regex.c,regex.c,0,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,dhiebert; jafl; elliotth; elias; dfishburn,0.0000,0.0000,-1,84,NULL,NULL,NULL,NULL
285,Type2,Block,14,172,175,591,623,707,707,116,84,0,0,1,100,regex.c,regex.c,0,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,dhiebert; jafl; elliotth; elias; dfishburn,0.0000,0.0000,-1,84,NULL,NULL,NULL,NULL
286,Type2,Block,14,172,206,591,682,707,Still Active,116,134,0,0,0,100,regex.c,flex.c,1,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,-1,NULL,NULL,makeConstTag,"static void makeConstTag (tokenInfo *const token, const flexKind kind)"
287,Type2,Block,14,172,268,591,693,707,Still Active,116,123,0,0,0,100,regex.c,tex.c,1,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,-1,NULL,NULL,buildTexKeywordHash,static void buildTexKeywordHash (void)
288,Type2,Block,14,174,175,623,623,707,707,84,84,1,0,0,100,regex.c,regex.c,0,dhiebert; jafl; elliotth; elias; dfishburn,dhiebert; jafl; elliotth; elias; dfishburn,1.0000,-1.0000,84,-1,NULL,NULL,NULL,NULL
289,Type2,Block,14,174,206,623,682,707,Still Active,84,134,0,0,0,100,regex.c,flex.c,1,dhiebert; jafl; elliotth; elias; dfishburn,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,84,NULL,NULL,makeConstTag,"static void makeConstTag (tokenInfo *const token, const flexKind kind)"
290,Type2,Block,14,174,268,623,693,707,Still Active,84,123,0,0,0,100,regex.c,tex.c,1,dhiebert; jafl; elliotth; elias; dfishburn,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,84,NULL,NULL,buildTexKeywordHash,static void buildTexKeywordHash (void)
291,Type2,Block,14,175,206,623,682,707,Still Active,84,134,0,0,0,100,regex.c,flex.c,1,dhiebert; jafl; elliotth; elias; dfishburn,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,84,NULL,NULL,makeConstTag,"static void makeConstTag (tokenInfo *const token, const flexKind kind)"
292,Type2,Block,14,175,268,623,693,707,Still Active,84,123,0,0,0,100,regex.c,tex.c,1,dhiebert; jafl; elliotth; elias; dfishburn,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,84,NULL,NULL,buildTexKeywordHash,static void buildTexKeywordHash (void)
293,Type2,Block,14,206,268,682,693,Still Active,Still Active,134,123,0,0,1,100,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,31,makeConstTag,"static void makeConstTag (tokenInfo *const token, const flexKind kind)",buildTexKeywordHash,static void buildTexKeywordHash (void)
294,Type2,Block,15,38,39,2,2,18,18,16,16,0,0,0,100,options.c,options.c,0,darren,darren,0.0000,0.0000,-1,-1,cArgNewFromString,extern cookedArgs* cArgNewFromString (const char* string),cArgNewFromArgv,extern cookedArgs* cArgNewFromArgv (char* const* const argv)
295,Type2,Block,15,38,40,2,2,18,18,16,16,0,0,0,100,options.c,options.c,0,darren,darren,0.0000,0.0000,-1,-1,cArgNewFromString,extern cookedArgs* cArgNewFromString (const char* string),cArgNewFromFile,extern cookedArgs* cArgNewFromFile (FILE* const fp)
296,Type2,Block,15,38,41,2,2,18,18,16,16,0,0,0,100,options.c,options.c,0,darren,darren,0.0000,0.0000,-1,-1,cArgNewFromString,extern cookedArgs* cArgNewFromString (const char* string),cArgNewFromLineFile,extern cookedArgs* cArgNewFromLineFile (FILE* const fp)
297,Type2,Block,15,38,120,2,461,18,468,16,7,0,0,0,100,options.c,jscript.c,1,darren,dfishburn; elliotth,0.0000,0.0000,-1,-1,cArgNewFromString,extern cookedArgs* cArgNewFromString (const char* string),skipArgumentList,static void skipArgumentList (tokenInfo *const token)
298,Type2,Block,15,38,121,2,461,18,644,16,183,0,0,0,100,options.c,sql.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,0.0000,0.0000,-1,-1,cArgNewFromString,extern cookedArgs* cArgNewFromString (const char* string),skipArgumentList,static void skipArgumentList (tokenInfo *const token)
299,Type2,Block,15,38,161,2,468,18,Still Active,16,348,0,0,0,100,options.c,jscript.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,0.0000,0.0000,-1,-1,cArgNewFromString,extern cookedArgs* cArgNewFromString (const char* string),skipArgumentList,static void skipArgumentList (tokenInfo *const token)
300,Type2,Block,15,38,165,2,586,18,791,16,205,0,0,0,100,options.c,jscript.c,1,darren,dfishburn; dhiebert; perlguy0; elliotth; jafl; elias; vberthoux,0.0000,0.0000,-1,-1,cArgNewFromString,extern cookedArgs* cArgNewFromString (const char* string),makeConstTag,"static void makeConstTag (tokenInfo *const token, const jsKind kind)"
301,Type2,Block,15,38,173,2,591,18,707,16,116,0,0,0,100,options.c,regex.c,1,darren,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,0.0000,0.0000,-1,-1,cArgNewFromString,extern cookedArgs* cArgNewFromString (const char* string),NULL,NULL
302,Type2,Block,15,38,269,2,693,18,694,16,1,0,0,0,100,options.c,flex.c,1,darren,dfishburn,0.0000,0.0000,-1,-1,cArgNewFromString,extern cookedArgs* cArgNewFromString (const char* string),newToken,static tokenInfo *newToken (void)
303,Type2,Block,15,38,270,2,693,18,694,16,1,0,0,0,100,options.c,tex.c,1,darren,dfishburn,0.0000,0.0000,-1,-1,cArgNewFromString,extern cookedArgs* cArgNewFromString (const char* string),newToken,static tokenInfo *newToken (void)
