Revision,gcid1,gcid2,classid,co_change_count,gcid1_independent_change_count,gcid2_independent_change_count,filepath1,filepath2,author1,author2,similarity,clone_type,nlines1,nlines2,depth,class_size,is_spcp,method_name1,method_signature1,method_name2,method_signature2
740,244,455,9,0,4,12,c.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,analyzePostParens,"static void analyzePostParens (statementInfo *const st, parenInfo *const info)",parseMLTable,static void parseMLTable (tokenInfo *const token)
740,244,462,9,0,4,10,c.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,analyzePostParens,"static void analyzePostParens (statementInfo *const st, parenInfo *const info)",parseIndex,static void parseIndex (tokenInfo *const token)
740,244,486,9,0,4,12,c.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,analyzePostParens,"static void analyzePostParens (statementInfo *const st, parenInfo *const info)",parseTrigger,static void parseTrigger (tokenInfo *const token)
740,244,492,9,0,4,12,c.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,analyzePostParens,"static void analyzePostParens (statementInfo *const st, parenInfo *const info)",parsePackage,static void parsePackage (tokenInfo *const token)
740,250,420,9,1,1,11,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parsePublication,static void parsePublication (tokenInfo *const token)
740,250,430,9,0,2,10,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
740,250,431,9,0,2,6,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseComment,static void parseComment (tokenInfo *const token)
740,250,439,9,0,2,7,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseService,static void parseService (tokenInfo *const token)
740,250,440,9,0,2,7,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseDomain,static void parseDomain (tokenInfo *const token)
740,250,441,9,0,2,7,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parsePublication,static void parsePublication (tokenInfo *const token)
740,250,442,9,0,2,7,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseVariable,static void parseVariable (tokenInfo *const token)
740,250,443,9,0,2,6,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseSynonym,static void parseSynonym (tokenInfo *const token)
740,250,445,9,0,2,7,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseView,static void parseView (tokenInfo *const token)
740,250,447,9,0,2,7,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
740,250,448,9,0,2,8,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
740,250,454,9,1,1,11,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
740,250,455,9,1,1,11,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseMLTable,static void parseMLTable (tokenInfo *const token)
740,250,462,9,1,1,9,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseIndex,static void parseIndex (tokenInfo *const token)
740,250,486,9,1,1,11,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
740,250,492,9,1,1,11,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readToken,static void readToken (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
740,266,420,9,0,1,12,routines.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,isSetUID,static boolean isSetUID (const char *const name),parsePublication,static void parsePublication (tokenInfo *const token)
740,266,430,9,0,1,10,routines.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,isSetUID,static boolean isSetUID (const char *const name),parseEvent,static void parseEvent (tokenInfo *const token)
740,266,431,9,0,1,6,routines.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,isSetUID,static boolean isSetUID (const char *const name),parseComment,static void parseComment (tokenInfo *const token)
740,266,439,9,0,1,7,routines.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,isSetUID,static boolean isSetUID (const char *const name),parseService,static void parseService (tokenInfo *const token)
740,266,440,9,0,1,7,routines.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,isSetUID,static boolean isSetUID (const char *const name),parseDomain,static void parseDomain (tokenInfo *const token)
740,266,441,9,0,1,7,routines.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,isSetUID,static boolean isSetUID (const char *const name),parsePublication,static void parsePublication (tokenInfo *const token)
740,266,442,9,0,1,7,routines.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,isSetUID,static boolean isSetUID (const char *const name),parseVariable,static void parseVariable (tokenInfo *const token)
740,266,443,9,0,1,6,routines.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,isSetUID,static boolean isSetUID (const char *const name),parseSynonym,static void parseSynonym (tokenInfo *const token)
740,266,445,9,0,1,7,routines.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,isSetUID,static boolean isSetUID (const char *const name),parseView,static void parseView (tokenInfo *const token)
740,266,447,9,0,1,7,routines.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,isSetUID,static boolean isSetUID (const char *const name),parsePackage,static void parsePackage (tokenInfo *const token)
740,266,448,9,0,1,8,routines.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,isSetUID,static boolean isSetUID (const char *const name),parseEvent,static void parseEvent (tokenInfo *const token)
740,266,454,9,0,1,12,routines.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,isSetUID,static boolean isSetUID (const char *const name),parseTrigger,static void parseTrigger (tokenInfo *const token)
740,266,455,9,0,1,12,routines.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,isSetUID,static boolean isSetUID (const char *const name),parseMLTable,static void parseMLTable (tokenInfo *const token)
740,266,462,9,0,1,10,routines.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,isSetUID,static boolean isSetUID (const char *const name),parseIndex,static void parseIndex (tokenInfo *const token)
740,266,486,9,0,1,12,routines.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,isSetUID,static boolean isSetUID (const char *const name),parseTrigger,static void parseTrigger (tokenInfo *const token)
740,266,492,9,0,1,12,routines.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,isSetUID,static boolean isSetUID (const char *const name),parsePackage,static void parsePackage (tokenInfo *const token)
740,269,420,9,1,1,11,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parsePublication,static void parsePublication (tokenInfo *const token)
740,269,430,9,0,2,10,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
740,269,431,9,0,2,6,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parseComment,static void parseComment (tokenInfo *const token)
740,269,439,9,0,2,7,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parseService,static void parseService (tokenInfo *const token)
740,269,440,9,0,2,7,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parseDomain,static void parseDomain (tokenInfo *const token)
740,269,441,9,0,2,7,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parsePublication,static void parsePublication (tokenInfo *const token)
740,269,442,9,0,2,7,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parseVariable,static void parseVariable (tokenInfo *const token)
740,269,443,9,0,2,6,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parseSynonym,static void parseSynonym (tokenInfo *const token)
740,269,445,9,0,2,7,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parseView,static void parseView (tokenInfo *const token)
740,269,447,9,0,2,7,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
740,269,448,9,0,2,8,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
740,269,454,9,1,1,11,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
740,269,455,9,1,1,11,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parseMLTable,static void parseMLTable (tokenInfo *const token)
740,269,462,9,1,1,9,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parseIndex,static void parseIndex (tokenInfo *const token)
740,269,486,9,1,1,11,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
740,269,492,9,1,1,11,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
740,308,420,9,4,0,8,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parsePublication,static void parsePublication (tokenInfo *const token)
740,308,430,9,3,1,7,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
740,308,431,9,3,1,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseComment,static void parseComment (tokenInfo *const token)
740,308,439,9,4,0,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseService,static void parseService (tokenInfo *const token)
740,308,440,9,4,0,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseDomain,static void parseDomain (tokenInfo *const token)
740,308,441,9,4,0,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parsePublication,static void parsePublication (tokenInfo *const token)
740,308,442,9,4,0,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseVariable,static void parseVariable (tokenInfo *const token)
740,308,443,9,3,1,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseSynonym,static void parseSynonym (tokenInfo *const token)
740,308,445,9,4,0,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseView,static void parseView (tokenInfo *const token)
740,308,447,9,4,0,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
740,308,448,9,4,0,4,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
740,308,454,9,4,0,8,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
740,308,455,9,4,0,8,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseMLTable,static void parseMLTable (tokenInfo *const token)
740,308,462,9,3,1,7,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseIndex,static void parseIndex (tokenInfo *const token)
740,308,486,9,4,0,8,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
740,308,492,9,4,0,8,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
740,314,420,9,1,1,11,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseEntryStmt,static void parseEntryStmt (tokenInfo *const token),parsePublication,static void parsePublication (tokenInfo *const token)
740,314,430,9,0,2,10,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseEntryStmt,static void parseEntryStmt (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
740,314,431,9,0,2,6,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseEntryStmt,static void parseEntryStmt (tokenInfo *const token),parseComment,static void parseComment (tokenInfo *const token)
740,314,439,9,0,2,7,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseEntryStmt,static void parseEntryStmt (tokenInfo *const token),parseService,static void parseService (tokenInfo *const token)
740,314,440,9,0,2,7,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseEntryStmt,static void parseEntryStmt (tokenInfo *const token),parseDomain,static void parseDomain (tokenInfo *const token)
740,314,441,9,0,2,7,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseEntryStmt,static void parseEntryStmt (tokenInfo *const token),parsePublication,static void parsePublication (tokenInfo *const token)
740,314,442,9,0,2,7,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseEntryStmt,static void parseEntryStmt (tokenInfo *const token),parseVariable,static void parseVariable (tokenInfo *const token)
740,314,443,9,0,2,6,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseEntryStmt,static void parseEntryStmt (tokenInfo *const token),parseSynonym,static void parseSynonym (tokenInfo *const token)
740,314,445,9,0,2,7,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseEntryStmt,static void parseEntryStmt (tokenInfo *const token),parseView,static void parseView (tokenInfo *const token)
740,314,447,9,0,2,7,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseEntryStmt,static void parseEntryStmt (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
740,314,448,9,0,2,8,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseEntryStmt,static void parseEntryStmt (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
740,314,454,9,1,1,11,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseEntryStmt,static void parseEntryStmt (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
740,314,455,9,1,1,11,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseEntryStmt,static void parseEntryStmt (tokenInfo *const token),parseMLTable,static void parseMLTable (tokenInfo *const token)
740,314,462,9,1,1,9,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseEntryStmt,static void parseEntryStmt (tokenInfo *const token),parseIndex,static void parseIndex (tokenInfo *const token)
740,314,486,9,1,1,11,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseEntryStmt,static void parseEntryStmt (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
740,314,492,9,1,1,11,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseEntryStmt,static void parseEntryStmt (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
740,316,422,14,0,2,12,c.c,sql.c,dfishburn,dfishburn,80,Type3,43,8,1,28,0,veraTagKind,static veraKind veraTagKind (const tagType type) {,parsePackage,static void parsePackage (tokenInfo *const token)
740,316,770,14,0,0,2,c.c,sql.c,dfishburn,dfishburn,80,Type3,43,8,1,28,0,veraTagKind,static veraKind veraTagKind (const tagType type) {,parseStatements,static void parseStatements (tokenInfo *const token)
740,331,420,9,0,4,12,c.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,processToken,"static void processToken (tokenInfo *const token, statementInfo *const st)",parsePublication,static void parsePublication (tokenInfo *const token)
740,331,430,9,0,4,10,c.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,processToken,"static void processToken (tokenInfo *const token, statementInfo *const st)",parseEvent,static void parseEvent (tokenInfo *const token)
740,331,431,9,0,4,6,c.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,processToken,"static void processToken (tokenInfo *const token, statementInfo *const st)",parseComment,static void parseComment (tokenInfo *const token)
740,331,439,9,0,4,7,c.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,processToken,"static void processToken (tokenInfo *const token, statementInfo *const st)",parseService,static void parseService (tokenInfo *const token)
740,331,440,9,0,4,7,c.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,processToken,"static void processToken (tokenInfo *const token, statementInfo *const st)",parseDomain,static void parseDomain (tokenInfo *const token)
740,331,441,9,0,4,7,c.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,processToken,"static void processToken (tokenInfo *const token, statementInfo *const st)",parsePublication,static void parsePublication (tokenInfo *const token)
740,331,442,9,0,4,7,c.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,processToken,"static void processToken (tokenInfo *const token, statementInfo *const st)",parseVariable,static void parseVariable (tokenInfo *const token)
740,331,443,9,0,4,6,c.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,processToken,"static void processToken (tokenInfo *const token, statementInfo *const st)",parseSynonym,static void parseSynonym (tokenInfo *const token)
740,331,445,9,0,4,7,c.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,processToken,"static void processToken (tokenInfo *const token, statementInfo *const st)",parseView,static void parseView (tokenInfo *const token)
740,331,447,9,0,4,7,c.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,processToken,"static void processToken (tokenInfo *const token, statementInfo *const st)",parsePackage,static void parsePackage (tokenInfo *const token)
740,331,448,9,0,4,8,c.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,processToken,"static void processToken (tokenInfo *const token, statementInfo *const st)",parseEvent,static void parseEvent (tokenInfo *const token)
740,331,454,9,0,4,12,c.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,processToken,"static void processToken (tokenInfo *const token, statementInfo *const st)",parseTrigger,static void parseTrigger (tokenInfo *const token)
740,331,455,9,0,4,12,c.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,processToken,"static void processToken (tokenInfo *const token, statementInfo *const st)",parseMLTable,static void parseMLTable (tokenInfo *const token)
740,331,462,9,0,4,10,c.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,processToken,"static void processToken (tokenInfo *const token, statementInfo *const st)",parseIndex,static void parseIndex (tokenInfo *const token)
740,331,486,9,0,4,12,c.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,processToken,"static void processToken (tokenInfo *const token, statementInfo *const st)",parseTrigger,static void parseTrigger (tokenInfo *const token)
740,331,492,9,0,4,12,c.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,processToken,"static void processToken (tokenInfo *const token, statementInfo *const st)",parsePackage,static void parsePackage (tokenInfo *const token)
740,332,422,14,0,0,12,c.c,sql.c,dfishburn,dfishburn,80,Type3,43,8,1,28,0,csharpTagKind,static cKind csharpTagKind (const tagType type),parsePackage,static void parsePackage (tokenInfo *const token)
740,332,770,14,0,0,2,c.c,sql.c,dfishburn,dfishburn,80,Type3,43,8,1,28,0,csharpTagKind,static cKind csharpTagKind (const tagType type),parseStatements,static void parseStatements (tokenInfo *const token)
740,350,422,14,1,0,11,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,8,8,1,28,0,skipOverParens,static void skipOverParens (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
740,350,770,14,0,0,2,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,8,8,1,28,0,skipOverParens,static void skipOverParens (tokenInfo *const token),parseStatements,static void parseStatements (tokenInfo *const token)
740,363,420,9,0,0,12,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parsePublication,static void parsePublication (tokenInfo *const token)
740,363,430,9,0,0,10,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
740,363,431,9,0,0,6,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseComment,static void parseComment (tokenInfo *const token)
740,363,439,9,0,0,7,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseService,static void parseService (tokenInfo *const token)
740,363,440,9,0,0,7,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseDomain,static void parseDomain (tokenInfo *const token)
740,363,441,9,0,0,7,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parsePublication,static void parsePublication (tokenInfo *const token)
740,363,442,9,0,0,7,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseVariable,static void parseVariable (tokenInfo *const token)
740,363,443,9,0,0,6,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseSynonym,static void parseSynonym (tokenInfo *const token)
740,363,445,9,0,0,7,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseView,static void parseView (tokenInfo *const token)
740,363,447,9,0,0,7,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
740,363,448,9,0,0,8,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
740,363,454,9,0,0,12,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
740,363,455,9,0,0,12,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseMLTable,static void parseMLTable (tokenInfo *const token)
740,363,462,9,0,0,10,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseIndex,static void parseIndex (tokenInfo *const token)
740,363,486,9,0,0,12,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
740,363,492,9,0,0,12,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
740,373,420,9,1,0,11,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseInterfaceBlock,static void parseInterfaceBlock (tokenInfo *const token),parsePublication,static void parsePublication (tokenInfo *const token)
740,373,430,9,0,1,10,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseInterfaceBlock,static void parseInterfaceBlock (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
740,373,431,9,0,1,6,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseInterfaceBlock,static void parseInterfaceBlock (tokenInfo *const token),parseComment,static void parseComment (tokenInfo *const token)
740,373,439,9,0,1,7,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseInterfaceBlock,static void parseInterfaceBlock (tokenInfo *const token),parseService,static void parseService (tokenInfo *const token)
740,373,440,9,0,1,7,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseInterfaceBlock,static void parseInterfaceBlock (tokenInfo *const token),parseDomain,static void parseDomain (tokenInfo *const token)
740,373,441,9,0,1,7,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseInterfaceBlock,static void parseInterfaceBlock (tokenInfo *const token),parsePublication,static void parsePublication (tokenInfo *const token)
740,373,442,9,0,1,7,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseInterfaceBlock,static void parseInterfaceBlock (tokenInfo *const token),parseVariable,static void parseVariable (tokenInfo *const token)
740,373,443,9,0,1,6,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseInterfaceBlock,static void parseInterfaceBlock (tokenInfo *const token),parseSynonym,static void parseSynonym (tokenInfo *const token)
740,373,445,9,0,1,7,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseInterfaceBlock,static void parseInterfaceBlock (tokenInfo *const token),parseView,static void parseView (tokenInfo *const token)
740,373,447,9,0,1,7,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseInterfaceBlock,static void parseInterfaceBlock (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
740,373,448,9,0,1,8,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseInterfaceBlock,static void parseInterfaceBlock (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
