model,revision,gcid,actual_label,pred_label,pred_proba,correct,threshold
RandomForest,755,507,1,1.0,0.8422,1.0,0.28
RandomForest,755,508,1,1.0,0.8422,1.0,0.28
RandomForest,755,509,1,1.0,0.6395,1.0,0.28
RandomForest,755,514,1,0.0,0.1359,0.0,0.28
RandomForest,755,516,1,1.0,0.8422,1.0,0.28
RandomForest,755,537,1,0.0,0.2396,0.0,0.28
RandomForest,756,310,1,1.0,0.7503,1.0,0.28
RandomForest,756,311,1,1.0,0.7714,1.0,0.28
RandomForest,756,314,1,1.0,0.6856,1.0,0.28
RandomForest,756,319,1,1.0,0.7247,1.0,0.28
RandomForest,756,320,1,1.0,0.711,1.0,0.28
RandomForest,756,321,1,1.0,0.6855,1.0,0.28
RandomForest,756,322,1,1.0,0.711,1.0,0.28
RandomForest,756,323,1,1.0,0.711,1.0,0.28
RandomForest,756,324,1,1.0,0.711,1.0,0.28
RandomForest,756,327,1,1.0,0.711,1.0,0.28
RandomForest,756,329,1,1.0,0.7246,1.0,0.28
RandomForest,756,334,1,1.0,0.8621,1.0,0.28
RandomForest,756,335,1,1.0,0.8621,1.0,0.28
RandomForest,756,337,1,1.0,0.486,1.0,0.28
RandomForest,756,343,1,1.0,0.8459,1.0,0.28
RandomForest,756,344,1,1.0,0.8598,1.0,0.28
RandomForest,756,345,1,1.0,0.8605,1.0,0.28
RandomForest,756,346,1,1.0,0.8459,1.0,0.28
RandomForest,756,350,1,1.0,0.8792,1.0,0.28
RandomForest,756,351,1,1.0,0.8031,1.0,0.28
RandomForest,756,352,1,1.0,0.8016,1.0,0.28
RandomForest,756,353,1,1.0,0.8074,1.0,0.28
RandomForest,756,354,1,1.0,0.806,1.0,0.28
RandomForest,756,356,1,1.0,0.7925,1.0,0.28
RandomForest,756,358,1,1.0,0.7984,1.0,0.28
RandomForest,756,359,1,1.0,0.924,1.0,0.28
RandomForest,756,396,1,1.0,0.9019,1.0,0.28
RandomForest,756,397,1,1.0,0.8746,1.0,0.28
RandomForest,756,500,0,0.0,0.0841,1.0,0.28
RandomForest,756,560,1,1.0,0.8165,1.0,0.28
RandomForest,756,627,1,1.0,0.7138,1.0,0.28
RandomForest,756,628,1,1.0,0.7046,1.0,0.28
RandomForest,756,631,1,1.0,0.4667,1.0,0.28
RandomForest,757,522,0,1.0,0.1349,0.0,0.1
RandomForest,757,523,0,0.0,0.0927,1.0,0.1
RandomForest,760,274,0,0.0,0.1338,1.0,0.149
RandomForest,760,311,1,1.0,0.7989,1.0,0.149
RandomForest,760,334,1,1.0,0.8305,1.0,0.149
RandomForest,760,335,1,1.0,0.8305,1.0,0.149
RandomForest,760,343,1,1.0,0.8287,1.0,0.149
RandomForest,760,344,1,1.0,0.8292,1.0,0.149
RandomForest,760,345,1,1.0,0.8305,1.0,0.149
RandomForest,760,346,1,1.0,0.8287,1.0,0.149
RandomForest,760,356,1,1.0,0.7176,1.0,0.149
RandomForest,760,358,1,1.0,0.7392,1.0,0.149
RandomForest,760,397,1,1.0,0.8673,1.0,0.149
RandomForest,760,426,0,0.0,0.093,1.0,0.149
RandomForest,760,627,1,1.0,0.8295,1.0,0.149
RandomForest,760,628,1,1.0,0.7582,1.0,0.149
RandomForest,763,281,0,0.0,0.1238,1.0,0.149
RandomForest,763,309,0,1.0,0.9513,0.0,0.149
RandomForest,763,336,1,1.0,0.6077,1.0,0.149
RandomForest,763,342,0,1.0,0.9422,0.0,0.149
RandomForest,763,399,1,1.0,0.7338,1.0,0.149
RandomForest,763,434,1,1.0,0.7256,1.0,0.149
RandomForest,770,622,1,1.0,0.7833,1.0,0.149
RandomForest,770,623,1,1.0,0.7833,1.0,0.149
RandomForest,774,602,0,1.0,0.4515,0.0,0.149
RandomForest,774,603,1,1.0,0.9061,1.0,0.149
RandomForest,774,604,1,1.0,0.9061,1.0,0.149
RandomForest,774,606,1,1.0,0.1686,1.0,0.149
RandomForest,776,14,1,0.0,0.3779,0.0,0.459
RandomForest,776,436,1,1.0,0.6367,1.0,0.459
RandomForest,777,14,1,1.0,0.6337,1.0,0.149
RandomForest,777,180,1,1.0,0.5876,1.0,0.149
RandomForest,777,194,0,1.0,0.1954,0.0,0.149
RandomForest,777,368,1,1.0,0.8007,1.0,0.149
RandomForest,777,370,0,0.0,0.0541,1.0,0.149
RandomForest,777,395,0,0.0,0.1088,1.0,0.149
RandomForest,777,436,1,1.0,0.7384,1.0,0.149
RandomForest,785,532,0,0.0,0.1303,1.0,0.459
RandomForest,785,533,0,0.0,0.2265,1.0,0.459
RandomForest,785,542,0,0.0,0.3078,1.0,0.459
RandomForest,785,543,0,0.0,0.2247,1.0,0.459
RandomForest,785,544,0,0.0,0.0915,1.0,0.459
RandomForest,785,557,0,0.0,0.3217,1.0,0.459
RandomForest,785,558,1,1.0,0.6976,1.0,0.459
RandomForest,785,559,1,0.0,0.2784,0.0,0.459
RandomForest,785,614,0,0.0,0.2281,1.0,0.459
RandomForest,786,365,0,1.0,0.4705,0.0,0.459
RandomForest,787,20,0,0.0,0.3996,1.0,0.476
RandomForest,789,14,1,1.0,0.6286,1.0,0.476
RandomForest,789,370,0,0.0,0.0521,1.0,0.476
RandomForest,789,436,1,1.0,0.8196,1.0,0.476
RandomForest,791,280,1,1.0,0.8829,1.0,0.476
RandomForest,791,281,0,0.0,0.1298,1.0,0.476
RandomForest,791,284,1,1.0,0.867,1.0,0.476
RandomForest,791,291,1,1.0,0.655,1.0,0.476
RandomForest,791,295,0,0.0,0.1291,1.0,0.476
RandomForest,791,301,1,1.0,0.8884,1.0,0.476
RandomForest,791,302,1,1.0,0.8884,1.0,0.476
RandomForest,791,306,1,1.0,0.8362,1.0,0.476
RandomForest,791,307,1,1.0,0.7392,1.0,0.476
RandomForest,791,309,1,0.0,0.3318,0.0,0.476
RandomForest,791,312,1,1.0,0.8116,1.0,0.476
RandomForest,791,315,1,1.0,0.8803,1.0,0.476
RandomForest,791,316,0,0.0,0.4034,1.0,0.476
RandomForest,791,318,1,1.0,0.8408,1.0,0.476
RandomForest,791,332,1,1.0,0.802,1.0,0.476
RandomForest,791,333,1,1.0,0.8031,1.0,0.476
RandomForest,791,336,1,1.0,0.6822,1.0,0.476
RandomForest,791,338,1,1.0,0.491,1.0,0.476
RandomForest,791,342,1,0.0,0.338,0.0,0.476
RandomForest,791,360,0,0.0,0.1135,1.0,0.476
RandomForest,791,361,1,1.0,0.5172,1.0,0.476
RandomForest,791,371,1,1.0,0.8569,1.0,0.476
RandomForest,791,372,1,1.0,0.8468,1.0,0.476
RandomForest,791,373,1,1.0,0.8468,1.0,0.476
RandomForest,791,398,0,0.0,0.1102,1.0,0.476
RandomForest,791,399,1,1.0,0.8094,1.0,0.476
RandomForest,791,412,0,0.0,0.1775,1.0,0.476
RandomForest,791,433,1,1.0,0.7533,1.0,0.476
RandomForest,791,434,1,1.0,0.8242,1.0,0.476
RandomForest,791,518,0,0.0,0.175,1.0,0.476
RandomForest,793,280,1,1.0,0.7622,1.0,0.476
RandomForest,793,281,0,0.0,0.0847,1.0,0.476
RandomForest,793,284,1,1.0,0.7889,1.0,0.476
RandomForest,793,291,1,1.0,0.7793,1.0,0.476
RandomForest,793,295,0,0.0,0.1211,1.0,0.476
RandomForest,793,301,0,1.0,0.7415,0.0,0.476
RandomForest,793,306,1,1.0,0.9095,1.0,0.476
RandomForest,793,307,1,1.0,0.8733,1.0,0.476
RandomForest,793,309,1,1.0,0.837,1.0,0.476
RandomForest,793,312,1,1.0,0.8675,1.0,0.476
RandomForest,793,315,1,1.0,0.8035,1.0,0.476
RandomForest,793,316,0,0.0,0.1041,1.0,0.476
RandomForest,793,318,1,1.0,0.8861,1.0,0.476
RandomForest,793,332,1,1.0,0.88,1.0,0.476
RandomForest,793,333,1,1.0,0.8772,1.0,0.476
RandomForest,793,336,1,1.0,0.6361,1.0,0.476
RandomForest,793,338,1,1.0,0.8752,1.0,0.476
RandomForest,793,342,1,1.0,0.8606,1.0,0.476
RandomForest,793,348,0,0.0,0.1087,1.0,0.476
RandomForest,793,360,0,0.0,0.0799,1.0,0.476
RandomForest,793,361,1,1.0,0.765,1.0,0.476
RandomForest,793,371,1,1.0,0.7985,1.0,0.476
RandomForest,793,372,0,1.0,0.7534,0.0,0.476
RandomForest,793,398,0,0.0,0.1316,1.0,0.476
RandomForest,793,399,1,1.0,0.7182,1.0,0.476
RandomForest,793,412,0,0.0,0.1966,1.0,0.476
RandomForest,793,434,0,1.0,0.7043,0.0,0.476
RandomForest,793,463,0,0.0,0.1943,1.0,0.476
RandomForest,793,487,1,1.0,0.8493,1.0,0.476
RandomForest,793,518,0,0.0,0.1157,1.0,0.476
RandomForest,795,603,0,1.0,0.7267,0.0,0.198
RandomForest,797,281,0,0.0,0.1104,1.0,0.198
RandomForest,797,284,1,1.0,0.8338,1.0,0.198
RandomForest,797,295,0,0.0,0.1793,1.0,0.198
RandomForest,797,301,1,1.0,0.4697,1.0,0.198
RandomForest,797,302,1,1.0,0.732,1.0,0.198
RandomForest,797,306,1,1.0,0.8528,1.0,0.198
RandomForest,797,309,1,1.0,0.8367,1.0,0.198
RandomForest,797,312,1,1.0,0.835,1.0,0.198
RandomForest,797,315,1,1.0,0.8329,1.0,0.198
RandomForest,797,316,0,0.0,0.1307,1.0,0.198
RandomForest,797,318,1,1.0,0.8542,1.0,0.198
RandomForest,797,332,1,1.0,0.8631,1.0,0.198
RandomForest,797,333,1,1.0,0.8622,1.0,0.198
RandomForest,797,338,1,1.0,0.8078,1.0,0.198
RandomForest,797,342,1,1.0,0.8046,1.0,0.198
RandomForest,797,360,0,0.0,0.1222,1.0,0.198
RandomForest,797,361,0,1.0,0.7511,0.0,0.198
RandomForest,797,371,1,1.0,0.8274,1.0,0.198
RandomForest,797,412,0,0.0,0.1564,1.0,0.198
RandomForest,797,434,1,1.0,0.4795,1.0,0.198
RandomForest,797,487,1,1.0,0.8492,1.0,0.198
RandomForest,797,511,0,1.0,0.6948,0.0,0.198
RandomForest,797,518,0,0.0,0.0996,1.0,0.198
RandomForest,797,637,1,1.0,0.8215,1.0,0.198
RandomForest,798,281,0,0.0,0.0502,1.0,0.769
RandomForest,798,291,0,1.0,0.806,0.0,0.769
RandomForest,798,301,1,0.0,0.4748,0.0,0.769
RandomForest,798,302,1,0.0,0.4721,0.0,0.769
RandomForest,798,307,1,1.0,0.9593,1.0,0.769
RandomForest,798,309,1,1.0,0.9632,1.0,0.769
RandomForest,798,332,1,1.0,0.9688,1.0,0.769
RandomForest,798,333,1,1.0,0.9759,1.0,0.769
RandomForest,798,342,1,1.0,0.9695,1.0,0.769
RandomForest,798,348,0,0.0,0.2499,1.0,0.769
RandomForest,798,360,0,0.0,0.0561,1.0,0.769
RandomForest,799,686,0,1.0,0.3114,0.0,0.263
RandomForest,800,281,0,0.0,0.0841,1.0,0.312
RandomForest,800,299,0,1.0,0.3549,0.0,0.312
RandomForest,800,301,1,1.0,0.651,1.0,0.312
RandomForest,800,302,1,1.0,0.6529,1.0,0.312
RandomForest,800,306,1,1.0,0.9015,1.0,0.312
RandomForest,800,307,1,1.0,0.7689,1.0,0.312
RandomForest,800,309,1,1.0,0.8078,1.0,0.312
RandomForest,800,312,1,1.0,0.8697,1.0,0.312
RandomForest,800,315,0,1.0,0.8659,0.0,0.312
RandomForest,800,316,0,0.0,0.0888,1.0,0.312
RandomForest,800,318,1,1.0,0.8713,1.0,0.312
RandomForest,800,332,1,1.0,0.8754,1.0,0.312
RandomForest,800,333,1,1.0,0.8749,1.0,0.312
RandomForest,800,342,1,1.0,0.849,1.0,0.312
RandomForest,800,348,0,0.0,0.2013,1.0,0.312
RandomForest,800,361,0,1.0,0.6008,0.0,0.312
RandomForest,800,398,0,0.0,0.1368,1.0,0.312
RandomForest,800,433,1,1.0,0.6786,1.0,0.312
RandomForest,800,434,1,1.0,0.5581,1.0,0.312
RandomForest,800,487,1,1.0,0.9445,1.0,0.312
RandomForest,800,511,0,0.0,0.1076,1.0,0.312
RandomForest,800,518,0,0.0,0.0808,1.0,0.312
RandomForest,800,525,0,0.0,0.1497,1.0,0.312
RandomForest,800,637,1,1.0,0.4572,1.0,0.312
RandomForest,805,129,0,0.0,0.1708,1.0,0.361
RandomForest,805,262,0,0.0,0.0489,1.0,0.361
RandomForest,805,367,0,0.0,0.2938,1.0,0.361
RandomForest,806,129,0,0.0,0.0932,1.0,0.361
RandomForest,808,518,0,0.0,0.0614,1.0,0.361
RandomForest,809,281,0,0.0,0.0789,1.0,0.361
RandomForest,809,291,0,1.0,0.6093,0.0,0.361
RandomForest,809,309,1,1.0,0.9066,1.0,0.361
RandomForest,809,312,1,1.0,0.8745,1.0,0.361
RandomForest,809,315,0,1.0,0.6282,0.0,0.361
RandomForest,809,318,1,1.0,0.8987,1.0,0.361
RandomForest,809,330,1,1.0,0.9439,1.0,0.361
RandomForest,809,332,1,1.0,0.9224,1.0,0.361
RandomForest,809,333,1,1.0,0.921,1.0,0.361
RandomForest,809,338,1,1.0,0.8737,1.0,0.361
RandomForest,809,342,1,1.0,0.914,1.0,0.361
RandomForest,809,348,0,0.0,0.1761,1.0,0.361
RandomForest,809,360,0,0.0,0.0848,1.0,0.361
RandomForest,809,525,0,0.0,0.0746,1.0,0.361
RandomForest,813,396,0,1.0,0.9754,0.0,0.639
RandomForest,816,129,0,0.0,0.1735,1.0,0.639
RandomForest,816,262,0,0.0,0.1784,1.0,0.639
RandomForest,816,367,0,0.0,0.1158,1.0,0.639
